Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV),,,,,,,,,,,,,,,,,,,,
,,265.70888,A3_33,0.023,,,,,,,,,,,,,,,,,,,,
,,265.71448,D3_34,0.026,,,,,,,,,,,,,,,,,,,,
,,265.71912,A1_22,0.016,,,,,,,,,,,,,,,,,,,,
,,265.73064,A5_43,0.021,,,,,,,,,,,,,,,,,,,,
,,265.74768,A1_22,0.016,,,,,,,,,,,,,,,,,,,,
,,265.74984,A5_33,0.012,,,,,,,,,,,,,,,,,,,,
,,265.75264,A3_32,0.02,,,,,,,,,,,,,,,,,,,,
,,265.76344,A3_31,0.018,,,,,,,,,,,,,,,,,,,,
,,265.7808,A3_34,0.024,,,,,,,,,,,,,,,,,,,,
,,265.78704,B6_23,0.017,,,,,,,,,,,,,,,,,,,,
,,265.82104,D3_34,0.027,,,,,,,,,,,,,,,,,,,,
,,265.84,A5_22,0.024,,,,,,,,,,,,,,,,,,,,
,,265.8492,A3_23,0.039,,,,,,,,,,,,,,,,,,,,
,,265.85984,A4_14,0.017,,,,,,,,,,,,,,,,,,,,
,,265.88488,A1_22,0.015,,,,,,,,,,,,,,,,,,,,
,,265.88968,A3_34,0.022,,,,,,,,,,,,,,,,,,,,
,,265.89088,A5_33,0.013,,,,,,,,,,,,,,,,,,,,
,,265.91624,A2_43,0.017,,,,,,,,,,,,,,,,,,,,
,,265.91752,B6_23,0.02,,,,,,,,,,,,,,,,,,,,
,,265.92616,A5_22,0.016,,,,,,,,,,,,,,,,,,,,
,,265.95512,A2_43,0.021,,,,,,,,,,,,,,,,,,,,
,,265.96568,D6_23,0.015,,,,,,,,,,,,,,,,,,,,
,,265.96744,A4_31,0.018,,,,,,,,,,,,,,,,,,,,
,,265.97592,A2_12,0.026,,,,,,,,,,,,,,,,,,,,
,,265.98464,B3_24,0.022,,,,,,,,,,,,,,,,,,,,
,,265.98696,B3_24,0.02,,,,,,,,,,,,,,,,,,,,
,,265.98968,B3_24,0.02,,,,,,,,,,,,,,,,,,,,
,,265.99552,A3_31,0.025,,,,,,,,,,,,,,,,,,,,
,,265.99824,D6_23,0.017,,,,,,,,,,,,,,,,,,,,
,,265.99936,B3_24,0.014,,,,,,,,,,,,,,,,,,,,
,,266.00592,B3_23,0.008,,,,,,,,,,,,,,,,,,,,
,,266.01128,B3_24,0.028,,,,,,,,,,,,,,,,,,,,
,,266.0172,B3_24,0.028,,,,,,,,,,,,,,,,,,,,
,,266.0176,B3_34,0.012,,,,,,,,,,,,,,,,,,,,
,,266.02,B3_24,0.021,,,,,,,,,,,,,,,,,,,,
,,266.02016,A2_42,0.024,,,,,,,,,,,,,,,,,,,,
,,266.02136,A4_31,0.025,,,,,,,,,,,,,,,,,,,,
,,266.02328,B3_24,0.035,,,,,,,,,,,,,,,,,,,,
,,266.02648,A3_34,0.021,,,,,,,,,,,,,,,,,,,,
,,266.02816,D6_23,0.02,,,,,,,,,,,,,,,,,,,,
,,266.03096,B3_24,0.021,,,,,,,,,,,,,,,,,,,,
,,266.0436,A2_22,0.032,,,,,,,,,,,,,,,,,,,,
,,266.04544,B4_42,0.017,,,,,,,,,,,,,,,,,,,,
,,266.05024,A2_43,0.021,,,,,,,,,,,,,,,,,,,,
,,266.05752,B3_24,0.024,,,,,,,,,,,,,,,,,,,,
,,266.05792,A4_14,0.02,,,,,,,,,,,,,,,,,,,,
,,266.07088,A2_22,0.024,,,,,,,,,,,,,,,,,,,,
,,266.07448,B3_24,0.014,,,,,,,,,,,,,,,,,,,,
,,266.0776,A2_22,0.02,,,,,,,,,,,,,,,,,,,,
,,266.0856,B3_24,0.021,,,,,,,,,,,,,,,,,,,,
,,266.09504,A1_32,0.014,,,,,,,,,,,,,,,,,,,,
,,266.09984,D2_32,0.03,,,,,,,,,,,,,,,,,,,,
,,266.1236,A5_33,0.014,,,,,,,,,,,,,,,,,,,,
,,266.13224,A5_33,0.015,,,,,,,,,,,,,,,,,,,,
,,266.1348,A5_43,0.017,,,,,,,,,,,,,,,,,,,,
,,266.15448,A4_21,0.015,,,,,,,,,,,,,,,,,,,,
,,266.15792,A3_32,0.02,,,,,,,,,,,,,,,,,,,,
,,266.17032,A4_14,0.017,,,,,,,,,,,,,,,,,,,,
,,266.18328,D6_23,0.018,,,,,,,,,,,,,,,,,,,,
,,266.21072,A3_32,0.045,,,,,,,,,,,,,,,,,,,,
,,266.21904,A3_23,0.036,,,,,,,,,,,,,,,,,,,,
,,266.23296,A3_32,0.017,,,,,,,,,,,,,,,,,,,,
,,266.2404,D3_34,0.033,,,,,,,,,,,,,,,,,,,,
,,266.24696,A2_22,0.024,,,,,,,,,,,,,,,,,,,,
,,266.24736,A5_22,0.028,,,,,,,,,,,,,,,,,,,,
,,266.25624,D6_24,0.017,,,,,,,,,,,,,,,,,,,,
,,266.2924,A5_22,0.022,,,,,,,,,,,,,,,,,,,,
,,266.29272,A4_12,0.015,,,,,,,,,,,,,,,,,,,,
,,266.34448,A3_32,0.033,,,,,,,,,,,,,,,,,,,,
,,266.35584,A1_22,0.016,,,,,,,,,,,,,,,,,,,,
,,266.36944,A3_32,0.02,,,,,,,,,,,,,,,,,,,,
,,266.37216,A3_32,0.036,,,,,,,,,,,,,,,,,,,,
,,266.37872,B6_23,0.023,,,,,,,,,,,,,,,,,,,,
,,266.38648,A4_14,0.019,,,,,,,,,,,,,,,,,,,,
,,266.41144,A4_14,0.019,,,,,,,,,,,,,,,,,,,,
,,266.42784,A3_31,0.018,,,,,,,,,,,,,,,,,,,,
,,266.43096,A3_32,0.018,,,,,,,,,,,,,,,,,,,,
,,266.43496,A4_31,0.023,,,,,,,,,,,,,,,,,,,,
,,266.4356,D3_34,0.029,,,,,,,,,,,,,,,,,,,,
,,266.44008,A3_31,0.039,,,,,,,,,,,,,,,,,,,,
,,266.44472,A3_32,0.019,,,,,,,,,,,,,,,,,,,,
,,266.466,B3_24,0.016,,,,,,,,,,,,,,,,,,,,
,,266.46608,A3_32,0.026,,,,,,,,,,,,,,,,,,,,
,,266.49064,B3_24,0.015,,,,,,,,,,,,,,,,,,,,
,,266.4924,A2_12,0.02,,,,,,,,,,,,,,,,,,,,
,,266.50544,A3_31,0.023,,,,,,,,,,,,,,,,,,,,
,,266.50696,A3_32,0.022,,,,,,,,,,,,,,,,,,,,
,,266.58992,A3_32,0.022,,,,,,,,,,,,,,,,,,,,
,,266.59416,A3_32,0.034,,,,,,,,,,,,,,,,,,,,
,,266.60096,A5_33,0.015,,,,,,,,,,,,,,,,,,,,
,,266.60904,A3_32,0.028,,,,,,,,,,,,,,,,,,,,
,,266.6212,C4_33,0.024,,,,,,,,,,,,,,,,,,,,
,,266.62368,A2_11,0.012,,,,,,,,,,,,,,,,,,,,
,,266.6256,A1_22,0.015,,,,,,,,,,,,,,,,,,,,
,,266.62672,A2_22,0.02,,,,,,,,,,,,,,,,,,,,
,,266.64096,D4_44,0.022,,,,,,,,,,,,,,,,,,,,
,,266.64376,C4_33,0.028,,,,,,,,,,,,,,,,,,,,
,,266.66056,B1_33,0.026,,,,,,,,,,,,,,,,,,,,
,,266.66224,C4_33,0.022,,,,,,,,,,,,,,,,,,,,
,,266.68248,A4_14,0.02,,,,,,,,,,,,,,,,,,,,
,,266.68336,C4_33,0.026,,,,,,,,,,,,,,,,,,,,
,,266.70112,A5_22,0.017,,,,,,,,,,,,,,,,,,,,
,,266.7032,A3_32,0.023,,,,,,,,,,,,,,,,,,,,
,,266.70456,C4_33,0.021,,,,,,,,,,,,,,,,,,,,
,,266.70504,B6_33,0.022,,,,,,,,,,,,,,,,,,,,
,,266.72472,C4_33,0.024,,,,,,,,,,,,,,,,,,,,
,,266.72592,A3_31,0.021,,,,,,,,,,,,,,,,,,,,
,,266.73576,A1_32,0.017,,,,,,,,,,,,,,,,,,,,
,,266.7532,D3_34,0.031,,,,,,,,,,,,,,,,,,,,
,,266.75432,C4_33,0.018,,,,,,,,,,,,,,,,,,,,
,,266.78368,C4_33,0.02,,,,,,,,,,,,,,,,,,,,
,,266.79328,A2_11,0.016,,,,,,,,,,,,,,,,,,,,
,,266.8076,C4_33,0.025,,,,,,,,,,,,,,,,,,,,
,,266.81976,A3_32,0.015,,,,,,,,,,,,,,,,,,,,
,,266.83712,C4_33,0.026,,,,,,,,,,,,,,,,,,,,
,,266.85688,A5_22,0.015,,,,,,,,,,,,,,,,,,,,
,,266.85848,A4_14,0.017,,,,,,,,,,,,,,,,,,,,
,,266.86552,A3_32,0.031,,,,,,,,,,,,,,,,,,,,
,,266.88792,A3_23,0.033,,,,,,,,,,,,,,,,,,,,
,,266.89176,A2_22,0.024,,,,,,,,,,,,,,,,,,,,
,,266.89496,C4_33,0.022,,,,,,,,,,,,,,,,,,,,
,,266.90936,A4_12,0.018,,,,,,,,,,,,,,,,,,,,
,,266.912,A3_34,0.016,,,,,,,,,,,,,,,,,,,,
,,266.92952,B6_33,0.031,,,,,,,,,,,,,,,,,,,,
,,266.93304,A2_43,0.019,,,,,,,,,,,,,,,,,,,,
,,266.93448,D3_34,0.033,,,,,,,,,,,,,,,,,,,,
,,266.93456,A3_31,0.021,,,,,,,,,,,,,,,,,,,,
,,266.9364,A1_43,0.016,,,,,,,,,,,,,,,,,,,,
,,266.95968,A4_31,0.023,,,,,,,,,,,,,,,,,,,,
,,266.9684,A3_32,0.016,,,,,,,,,,,,,,,,,,,,
,,266.97,A2_33,0.017,,,,,,,,,,,,,,,,,,,,
,,266.97128,D6_44,0.016,,,,,,,,,,,,,,,,,,,,
,,266.98424,A2_43,0.02,,,,,,,,,,,,,,,,,,,,
,,267.01072,A2_11,0.014,,,,,,,,,,,,,,,,,,,,
,,267.01328,A3_32,0.018,,,,,,,,,,,,,,,,,,,,
,,267.02224,D2_32,0.022,,,,,,,,,,,,,,,,,,,,
,,267.03296,A3_21,0.032,,,,,,,,,,,,,,,,,,,,
,,267.04296,A3_32,0.048,,,,,,,,,,,,,,,,,,,,
,,267.06656,B1_33,0.026,,,,,,,,,,,,,,,,,,,,
,,267.07328,A2_22,0.026,,,,,,,,,,,,,,,,,,,,
,,267.08952,D2_31,0.027,,,,,,,,,,,,,,,,,,,,
,,267.09912,A2_11,0.016,,,,,,,,,,,,,,,,,,,,
,,267.14088,B6_23,0.012,,,,,,,,,,,,,,,,,,,,
,,267.14352,A2_11,0.013,,,,,,,,,,,,,,,,,,,,
,,267.1808,A5_33,0.018,,,,,,,,,,,,,,,,,,,,
,,267.19568,A2_43,0.029,,,,,,,,,,,,,,,,,,,,
,,267.21488,D6_44,0.017,,,,,,,,,,,,,,,,,,,,
,,267.21904,A4_31,0.02,,,,,,,,,,,,,,,,,,,,
,,267.2572,A3_21,0.017,,,,,,,,,,,,,,,,,,,,
,,267.26608,D3_34,0.023,,,,,,,,,,,,,,,,,,,,
,,267.26648,A2_11,0.017,,,,,,,,,,,,,,,,,,,,
,,267.30072,A2_11,0.022,,,,,,,,,,,,,,,,,,,,
,,267.31104,A3_21,0.025,,,,,,,,,,,,,,,,,,,,
,,267.36256,A5_33,0.016,,,,,,,,,,,,,,,,,,,,
,,267.3704,A3_21,0.027,,,,,,,,,,,,,,,,,,,,
,,267.37376,A3_21,0.02,,,,,,,,,,,,,,,,,,,,
,,267.38672,A2_22,0.023,,,,,,,,,,,,,,,,,,,,
,,267.3884,B4_42,0.016,,,,,,,,,,,,,,,,,,,,
,,267.39168,A3_32,0.047,,,,,,,,,,,,,,,,,,,,
,,267.40832,A4_31,0.019,,,,,,,,,,,,,,,,,,,,
,,267.41496,D4_44,0.019,,,,,,,,,,,,,,,,,,,,
,,267.41528,A2_11,0.014,,,,,,,,,,,,,,,,,,,,
,,267.41696,A3_21,0.019,,,,,,,,,,,,,,,,,,,,
,,267.43752,A3_21,0.019,,,,,,,,,,,,,,,,,,,,
,,267.43888,A2_33,0.025,,,,,,,,,,,,,,,,,,,,
,,267.45944,A3_21,0.019,,,,,,,,,,,,,,,,,,,,
,,267.478,D6_23,0.02,,,,,,,,,,,,,,,,,,,,
,,267.48152,A3_21,0.02,,,,,,,,,,,,,,,,,,,,
,,267.484,A3_23,0.012,,,,,,,,,,,,,,,,,,,,
,,267.53176,A4_14,0.016,,,,,,,,,,,,,,,,,,,,
,,267.53712,A2_22,0.035,,,,,,,,,,,,,,,,,,,,
,,267.54776,A2_22,0.033,,,,,,,,,,,,,,,,,,,,
,,267.55376,D2_31,0.026,,,,,,,,,,,,,,,,,,,,
,,267.55448,A1_22,0.02,,,,,,,,,,,,,,,,,,,,
,,267.5552,A4_31,0.021,,,,,,,,,,,,,,,,,,,,
,,267.55776,B5_24,0.014,,,,,,,,,,,,,,,,,,,,
,,267.56232,A4_31,0.024,,,,,,,,,,,,,,,,,,,,
,,267.57168,A3_21,0.016,,,,,,,,,,,,,,,,,,,,
,,267.60104,A3_23,0.031,,,,,,,,,,,,,,,,,,,,
,,267.61312,A1_43,0.017,,,,,,,,,,,,,,,,,,,,
,,267.65944,D3_34,0.027,,,,,,,,,,,,,,,,,,,,
,,267.66312,D4_34,0.023,,,,,,,,,,,,,,,,,,,,
,,267.67624,A4_31,0.017,,,,,,,,,,,,,,,,,,,,
,,267.678,A4_14,0.031,,,,,,,,,,,,,,,,,,,,
,,267.71456,D2_31,0.024,,,,,,,,,,,,,,,,,,,,
,,267.7408,D4_34,0.018,,,,,,,,,,,,,,,,,,,,
,,267.754,B6_33,0.023,,,,,,,,,,,,,,,,,,,,
,,267.75624,A2_43,0.023,,,,,,,,,,,,,,,,,,,,
,,267.75792,C4_31,0.014,,,,,,,,,,,,,,,,,,,,
,,267.76584,A4_31,0.02,,,,,,,,,,,,,,,,,,,,
,,267.78376,A1_22,0.019,,,,,,,,,,,,,,,,,,,,
,,267.78448,B6_33,0.019,,,,,,,,,,,,,,,,,,,,
,,267.806,B6_33,0.019,,,,,,,,,,,,,,,,,,,,
,,267.81112,A5_43,0.021,,,,,,,,,,,,,,,,,,,,
,,267.84088,D6_23,0.021,,,,,,,,,,,,,,,,,,,,
,,267.85112,B6_33,0.031,,,,,,,,,,,,,,,,,,,,
,,267.85576,A3_32,0.019,,,,,,,,,,,,,,,,,,,,
,,267.87592,B6_33,0.019,,,,,,,,,,,,,,,,,,,,
,,267.89048,B6_33,0.018,,,,,,,,,,,,,,,,,,,,
,,267.90296,B6_33,0.02,,,,,,,,,,,,,,,,,,,,
,,267.92312,A4_31,0.019,,,,,,,,,,,,,,,,,,,,
,,267.93376,B6_33,0.019,,,,,,,,,,,,,,,,,,,,
,,267.93784,D3_34,0.035,,,,,,,,,,,,,,,,,,,,
,,267.9632,B6_33,0.026,,,,,,,,,,,,,,,,,,,,
,,267.964,A2_11,0.019,,,,,,,,,,,,,,,,,,,,
,,267.98112,A4_31,0.018,,,,,,,,,,,,,,,,,,,,
,,267.99056,B6_33,0.019,,,,,,,,,,,,,,,,,,,,
,,267.99496,B6_33,0.018,,,,,,,,,,,,,,,,,,,,
,,268.01856,B6_33,0.016,,,,,,,,,,,,,,,,,,,,
,,268.02472,A4_14,0.015,,,,,,,,,,,,,,,,,,,,
,,268.02992,A5_43,0.014,,,,,,,,,,,,,,,,,,,,
,,268.03624,B6_33,0.024,,,,,,,,,,,,,,,,,,,,
,,268.0428,A3_21,0.031,,,,,,,,,,,,,,,,,,,,
,,268.05128,D2_32,0.017,,,,,,,,,,,,,,,,,,,,
,,268.05392,B6_33,0.017,,,,,,,,,,,,,,,,,,,,
,,268.05408,A4_14,0.022,,,,,,,,,,,,,,,,,,,,
,,268.05792,A5_43,0.028,,,,,,,,,,,,,,,,,,,,
,,268.06296,A1_22,0.02,,,,,,,,,,,,,,,,,,,,
,,268.07032,A2_22,0.025,,,,,,,,,,,,,,,,,,,,
,,268.0716,A1_43,0.02,,,,,,,,,,,,,,,,,,,,
,,268.07472,B6_33,0.03,,,,,,,,,,,,,,,,,,,,
,,268.07984,A5_43,0.015,,,,,,,,,,,,,,,,,,,,
,,268.10744,B6_33,0.027,,,,,,,,,,,,,,,,,,,,
,,268.12704,B6_33,0.027,,,,,,,,,,,,,,,,,,,,
,,268.14528,A5_43,0.019,,,,,,,,,,,,,,,,,,,,
,,268.14768,B6_33,0.026,,,,,,,,,,,,,,,,,,,,
,,268.1524,A2_11,0.025,,,,,,,,,,,,,,,,,,,,
,,268.1548,C4_31,0.02,,,,,,,,,,,,,,,,,,,,
,,268.16456,B6_33,0.016,,,,,,,,,,,,,,,,,,,,
,,268.18632,D2_31,0.028,,,,,,,,,,,,,,,,,,,,
,,268.19632,A4_14,0.014,,,,,,,,,,,,,,,,,,,,
,,268.198,D3_34,0.022,,,,,,,,,,,,,,,,,,,,
,,268.20016,A3_22,0.015,,,,,,,,,,,,,,,,,,,,
,,268.20096,B6_33,0.018,,,,,,,,,,,,,,,,,,,,
,,268.21296,A5_33,0.015,,,,,,,,,,,,,,,,,,,,
,,268.21664,A1_32,0.016,,,,,,,,,,,,,,,,,,,,
,,268.24656,D4_34,0.019,,,,,,,,,,,,,,,,,,,,
,,268.24824,A1_22,0.016,,,,,,,,,,,,,,,,,,,,
,,268.25024,A3_23,0.032,,,,,,,,,,,,,,,,,,,,
,,268.26456,D2_31,0.022,,,,,,,,,,,,,,,,,,,,
,,268.2744,A3_32,0.031,,,,,,,,,,,,,,,,,,,,
,,268.2776,A2_43,0.018,,,,,,,,,,,,,,,,,,,,
,,268.2988,D3_34,0.025,,,,,,,,,,,,,,,,,,,,
,,268.3072,A2_22,0.032,,,,,,,,,,,,,,,,,,,,
,,268.33184,D4_44,0.024,,,,,,,,,,,,,,,,,,,,
,,268.4004,B3_24,0.015,,,,,,,,,,,,,,,,,,,,
,,268.42432,A5_43,0.017,,,,,,,,,,,,,,,,,,,,
,,268.4364,D2_31,0.024,,,,,,,,,,,,,,,,,,,,
,,268.47072,D5_32,0.013,,,,,,,,,,,,,,,,,,,,
,,268.47568,A2_43,0.023,,,,,,,,,,,,,,,,,,,,
,,268.49624,A2_43,0.02,,,,,,,,,,,,,,,,,,,,
,,268.50656,A5_22,0.017,,,,,,,,,,,,,,,,,,,,
,,268.52936,A5_33,0.013,,,,,,,,,,,,,,,,,,,,
,,268.53656,A1_22,0.016,,,,,,,,,,,,,,,,,,,,
,,268.54344,A3_31,0.022,,,,,,,,,,,,,,,,,,,,
,,268.56016,D2_31,0.021,,,,,,,,,,,,,,,,,,,,
,,268.60464,A3_32,0.018,,,,,,,,,,,,,,,,,,,,
,,268.60512,A2_31,0.031,,,,,,,,,,,,,,,,,,,,
,,268.60936,D3_34,0.02,,,,,,,,,,,,,,,,,,,,
,,268.6104,A2_23,0.039,,,,,,,,,,,,,,,,,,,,
,,268.61456,D2_31,0.025,,,,,,,,,,,,,,,,,,,,
,,268.63432,A1_22,0.017,,,,,,,,,,,,,,,,,,,,
,,268.63584,B4_42,0.018,,,,,,,,,,,,,,,,,,,,
,,268.64784,A3_32,0.026,,,,,,,,,,,,,,,,,,,,
,,268.66416,D2_31,0.02,,,,,,,,,,,,,,,,,,,,
,,268.68064,A2_23,0.037,,,,,,,,,,,,,,,,,,,,
,,268.6852,A3_31,0.021,,,,,,,,,,,,,,,,,,,,
,,268.68664,A3_32,0.027,,,,,,,,,,,,,,,,,,,,
,,268.70568,D2_31,0.026,,,,,,,,,,,,,,,,,,,,
,,268.72112,A3_32,0.025,,,,,,,,,,,,,,,,,,,,
,,268.74672,A2_23,0.025,,,,,,,,,,,,,,,,,,,,
,,268.75408,A3_32,0.025,,,,,,,,,,,,,,,,,,,,
,,268.7604,A3_31,0.024,,,,,,,,,,,,,,,,,,,,
,,268.802,D2_31,0.021,,,,,,,,,,,,,,,,,,,,
,,268.82376,A1_32,0.015,,,,,,,,,,,,,,,,,,,,
,,268.82488,A2_43,0.021,,,,,,,,,,,,,,,,,,,,
,,268.83496,B6_23,0.019,,,,,,,,,,,,,,,,,,,,
,,268.83792,D6_23,0.016,,,,,,,,,,,,,,,,,,,,
,,268.854,A5_33,0.015,,,,,,,,,,,,,,,,,,,,
,,268.85816,A2_22,0.03,,,,,,,,,,,,,,,,,,,,
,,268.87488,A5_43,0.017,,,,,,,,,,,,,,,,,,,,
,,268.89448,A1_43,0.018,,,,,,,,,,,,,,,,,,,,
,,268.90056,D3_34,0.024,,,,,,,,,,,,,,,,,,,,
,,268.90632,A1_43,0.017,,,,,,,,,,,,,,,,,,,,
,,268.91328,A2_43,0.025,,,,,,,,,,,,,,,,,,,,
,,268.92312,A4_31,0.024,,,,,,,,,,,,,,,,,,,,
,,268.94256,A4_14,0.017,,,,,,,,,,,,,,,,,,,,
,,268.94504,A2_12,0.017,,,,,,,,,,,,,,,,,,,,
,,268.95072,A5_33,0.014,,,,,,,,,,,,,,,,,,,,
,,268.97552,A4_12,0.02,,,,,,,,,,,,,,,,,,,,
,,268.988,A2_23,0.026,,,,,,,,,,,,,,,,,,,,
,,269.01304,A2_43,0.016,,,,,,,,,,,,,,,,,,,,
,,269.01856,A3_31,0.021,,,,,,,,,,,,,,,,,,,,
,,269.03104,A1_32,0.016,,,,,,,,,,,,,,,,,,,,
,,269.11608,A2_22,0.021,,,,,,,,,,,,,,,,,,,,
,,269.1188,D2_32,0.033,,,,,,,,,,,,,,,,,,,,
,,269.12888,A2_22,0.033,,,,,,,,,,,,,,,,,,,,
,,269.13216,D5_23,0.014,,,,,,,,,,,,,,,,,,,,
,,269.1448,A4_31,0.022,,,,,,,,,,,,,,,,,,,,
,,269.1488,A3_31,0.024,,,,,,,,,,,,,,,,,,,,
,,269.14968,A1_32,0.012,,,,,,,,,,,,,,,,,,,,
,,269.15568,A2_33,0.022,,,,,,,,,,,,,,,,,,,,
,,269.15592,A3_21,0.032,,,,,,,,,,,,,,,,,,,,
,,269.1616,A3_31,0.019,,,,,,,,,,,,,,,,,,,,
,,269.16544,D4_44,0.02,,,,,,,,,,,,,,,,,,,,
,,269.166,A3_32,0.03,,,,,,,,,,,,,,,,,,,,
,,269.17584,A1_32,0.016,,,,,,,,,,,,,,,,,,,,
,,269.18088,A3_32,0.02,,,,,,,,,,,,,,,,,,,,
,,269.192,A4_31,0.019,,,,,,,,,,,,,,,,,,,,
,,269.20536,A1_22,0.016,,,,,,,,,,,,,,,,,,,,
,,269.2132,A4_14,0.017,,,,,,,,,,,,,,,,,,,,
,,269.24808,A2_43,0.04,,,,,,,,,,,,,,,,,,,,
,,269.25144,A1_22,0.015,,,,,,,,,,,,,,,,,,,,
,,269.25216,A3_21,0.034,,,,,,,,,,,,,,,,,,,,
,,269.25512,A2_23,0.017,,,,,,,,,,,,,,,,,,,,
,,269.27872,A4_31,0.019,,,,,,,,,,,,,,,,,,,,
,,269.31328,A1_43,0.017,,,,,,,,,,,,,,,,,,,,
,,269.31672,A2_33,0.021,,,,,,,,,,,,,,,,,,,,
,,269.32008,A4_14,0.019,,,,,,,,,,,,,,,,,,,,
,,269.32904,A5_33,0.015,,,,,,,,,,,,,,,,,,,,
,,269.338,D3_34,0.025,,,,,,,,,,,,,,,,,,,,
,,269.35,A1_32,0.013,,,,,,,,,,,,,,,,,,,,
,,269.35496,A4_31,0.017,,,,,,,,,,,,,,,,,,,,
,,269.36344,A3_32,0.045,,,,,,,,,,,,,,,,,,,,
,,269.38624,A2_23,0.015,,,,,,,,,,,,,,,,,,,,
,,269.39312,A3_31,0.019,,,,,,,,,,,,,,,,,,,,
,,269.45408,A1_43,0.018,,,,,,,,,,,,,,,,,,,,
,,269.45832,A3_32,0.052,,,,,,,,,,,,,,,,,,,,
,,269.46424,A1_22,0.014,,,,,,,,,,,,,,,,,,,,
,,269.4904,A3_23,0.031,,,,,,,,,,,,,,,,,,,,
,,269.53272,D2_31,0.03,,,,,,,,,,,,,,,,,,,,
,,269.54784,A4_31,0.021,,,,,,,,,,,,,,,,,,,,
,,269.55768,A2_42,0.031,,,,,,,,,,,,,,,,,,,,
,,269.58272,A2_43,0.037,,,,,,,,,,,,,,,,,,,,
,,269.58424,D2_31,0.029,,,,,,,,,,,,,,,,,,,,
,,269.59424,A4_12,0.028,,,,,,,,,,,,,,,,,,,,
,,269.65928,D2_31,0.03,,,,,,,,,,,,,,,,,,,,
,,269.68464,A3_32,0.043,,,,,,,,,,,,,,,,,,,,
,,269.68744,B6_33,0.02,,,,,,,,,,,,,,,,,,,,
,,269.69208,C4_31,0.013,,,,,,,,,,,,,,,,,,,,
,,269.69872,A3_32,0.049,,,,,,,,,,,,,,,,,,,,
,,269.74624,A2_43,0.021,,,,,,,,,,,,,,,,,,,,
,,269.74688,A1_22,0.019,,,,,,,,,,,,,,,,,,,,
,,269.81112,D4_44,0.018,,,,,,,,,,,,,,,,,,,,
,,269.82296,A2_22,0.02,,,,,,,,,,,,,,,,,,,,
,,269.83272,A5_32,0.013,,,,,,,,,,,,,,,,,,,,
,,269.83608,A4_12,0.021,,,,,,,,,,,,,,,,,,,,
,,269.84704,A2_43,0.021,,,,,,,,,,,,,,,,,,,,
,,269.86568,A1_32,0.015,,,,,,,,,,,,,,,,,,,,
,,269.8676,A5_32,0.017,,,,,,,,,,,,,,,,,,,,
,,269.89832,A4_14,0.017,,,,,,,,,,,,,,,,,,,,
,,269.92648,A3_34,0.012,,,,,,,,,,,,,,,,,,,,
,,269.93728,A2_22,0.032,,,,,,,,,,,,,,,,,,,,
,,269.94688,D3_34,0.022,,,,,,,,,,,,,,,,,,,,
,,269.96096,B6_23,0.016,,,,,,,,,,,,,,,,,,,,
,,269.972,B3_24,0.016,,,,,,,,,,,,,,,,,,,,
,,269.97776,D6_23,0.017,,,,,,,,,,,,,,,,,,,,
,,269.97952,A1_22,0.015,,,,,,,,,,,,,,,,,,,,
,,269.98272,B6_33,0.021,,,,,,,,,,,,,,,,,,,,
,,270.01416,A5_33,0.014,,,,,,,,,,,,,,,,,,,,
,,270.032,A5_32,0.017,,,,,,,,,,,,,,,,,,,,
,,270.04432,D3_34,0.027,,,,,,,,,,,,,,,,,,,,
,,270.05576,B6_33,0.018,,,,,,,,,,,,,,,,,,,,
,,270.06432,A5_32,0.016,,,,,,,,,,,,,,,,,,,,
,,270.07808,D2_31,0.02,,,,,,,,,,,,,,,,,,,,
,,270.08136,A2_22,0.032,,,,,,,,,,,,,,,,,,,,
,,270.08904,A5_32,0.016,,,,,,,,,,,,,,,,,,,,
,,270.09288,D5_23,0.023,,,,,,,,,,,,,,,,,,,,
,,270.0948,B3_24,0.016,,,,,,,,,,,,,,,,,,,,
,,270.11216,B6_33,0.027,,,,,,,,,,,,,,,,,,,,
,,270.12976,A3_32,0.027,,,,,,,,,,,,,,,,,,,,
,,270.20016,A5_32,0.018,,,,,,,,,,,,,,,,,,,,
,,270.2044,A2_11,0.017,,,,,,,,,,,,,,,,,,,,
,,270.21088,A4_14,0.025,,,,,,,,,,,,,,,,,,,,
,,270.2312,A4_31,0.016,,,,,,,,,,,,,,,,,,,,
,,270.25248,A3_23,0.019,,,,,,,,,,,,,,,,,,,,
,,270.25312,A4_14,0.025,,,,,,,,,,,,,,,,,,,,
,,270.25488,A5_33,0.013,,,,,,,,,,,,,,,,,,,,
,,270.27488,A4_14,0.023,,,,,,,,,,,,,,,,,,,,
,,270.27616,A5_43,0.02,,,,,,,,,,,,,,,,,,,,
,,270.28592,B6_33,0.022,,,,,,,,,,,,,,,,,,,,
,,270.28712,D2_31,0.024,,,,,,,,,,,,,,,,,,,,
,,270.28832,A1_22,0.019,,,,,,,,,,,,,,,,,,,,
,,270.29544,B6_33,0.018,,,,,,,,,,,,,,,,,,,,
,,270.30272,A3_32,0.025,,,,,,,,,,,,,,,,,,,,
,,270.3092,A4_12,0.018,,,,,,,,,,,,,,,,,,,,
,,270.31808,A2_11,0.016,,,,,,,,,,,,,,,,,,,,
,,270.34248,A5_33,0.015,,,,,,,,,,,,,,,,,,,,
