Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV),,,,,,,,,,,,,,,,,,,,
,,282.884,D2_33,0.016,,,,,,,,,,,,,,,,,,,,
,,282.89608,A2_23,0.044,,,,,,,,,,,,,,,,,,,,
,,282.89624,D2_33,0.029,,,,,,,,,,,,,,,,,,,,
,,282.92072,A2_31,0.046,,,,,,,,,,,,,,,,,,,,
,,282.9304,D3_22,0.032,,,,,,,,,,,,,,,,,,,,
,,282.95768,A2_23,0.026,,,,,,,,,,,,,,,,,,,,
,,283.02752,C2_33,0.016,,,,,,,,,,,,,,,,,,,,
,,283.124,D2_33,0.018,,,,,,,,,,,,,,,,,,,,
,,283.12608,B3_32,0.022,,,,,,,,,,,,,,,,,,,,
,,283.13016,C5_21,0.074,,,,,,,,,,,,,,,,,,,,
,,283.13768,D2_33,0.014,,,,,,,,,,,,,,,,,,,,
,,283.15984,A2_31,0.02,,,,,,,,,,,,,,,,,,,,
,,283.25304,A2_31,0.02,,,,,,,,,,,,,,,,,,,,
,,283.26024,D4_31,0.026,,,,,,,,,,,,,,,,,,,,
,,283.2728,C5_21,0.033,,,,,,,,,,,,,,,,,,,,
,,283.31528,C5_21,0.028,,,,,,,,,,,,,,,,,,,,
,,283.36664,C4_42,0.018,,,,,,,,,,,,,,,,,,,,
,,283.38912,D5_22,0.022,,,,,,,,,,,,,,,,,,,,
,,283.41736,D3_22,0.036,,,,,,,,,,,,,,,,,,,,
,,283.4192,A2_23,0.046,,,,,,,,,,,,,,,,,,,,
,,283.42136,A4_42,0.027,,,,,,,,,,,,,,,,,,,,
,,283.47392,A5_22,0.015,,,,,,,,,,,,,,,,,,,,
,,283.512,A2_31,0.037,,,,,,,,,,,,,,,,,,,,
,,283.52184,D3_22,0.024,,,,,,,,,,,,,,,,,,,,
,,283.52184,D4_31,0.032,,,,,,,,,,,,,,,,,,,,
,,283.53496,A1_21,0.013,,,,,,,,,,,,,,,,,,,,
,,283.58016,A2_23,0.03,,,,,,,,,,,,,,,,,,,,
,,283.5912,D1_33,0.011,,,,,,,,,,,,,,,,,,,,
,,283.59136,B3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,283.6244,C5_21,0.034,,,,,,,,,,,,,,,,,,,,
,,283.68544,A2_12,0.021,,,,,,,,,,,,,,,,,,,,
,,283.69184,D3_22,0.03,,,,,,,,,,,,,,,,,,,,
,,283.70624,D5_31,0.03,,,,,,,,,,,,,,,,,,,,
,,283.71816,A4_43,0.02,,,,,,,,,,,,,,,,,,,,
,,283.73744,A1_31,0.016,,,,,,,,,,,,,,,,,,,,
,,283.75184,A2_32,0.019,,,,,,,,,,,,,,,,,,,,
,,283.78192,B3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,283.79176,D2_33,0.017,,,,,,,,,,,,,,,,,,,,
,,283.792,A2_12,0.02,,,,,,,,,,,,,,,,,,,,
,,283.8236,D2_33,0.018,,,,,,,,,,,,,,,,,,,,
,,283.88952,D4_31,0.018,,,,,,,,,,,,,,,,,,,,
,,283.92736,D3_22,0.031,,,,,,,,,,,,,,,,,,,,
,,283.9476,A4_42,0.025,,,,,,,,,,,,,,,,,,,,
,,283.96824,D4_31,0.018,,,,,,,,,,,,,,,,,,,,
,,283.96832,C1_31,0.018,,,,,,,,,,,,,,,,,,,,
,,283.96968,C5_21,0.042,,,,,,,,,,,,,,,,,,,,
,,284.00408,A4_42,0.024,,,,,,,,,,,,,,,,,,,,
,,284.04608,A1_31,0.016,,,,,,,,,,,,,,,,,,,,
,,284.0496,C5_21,0.032,,,,,,,,,,,,,,,,,,,,
,,284.06912,D4_31,0.021,,,,,,,,,,,,,,,,,,,,
,,284.1028,D1_22,0.026,,,,,,,,,,,,,,,,,,,,
,,284.10784,A1_31,0.018,,,,,,,,,,,,,,,,,,,,
,,284.11192,A2_31,0.04,,,,,,,,,,,,,,,,,,,,
,,284.11488,A2_31,0.015,,,,,,,,,,,,,,,,,,,,
,,284.1372,D2_21,0.031,,,,,,,,,,,,,,,,,,,,
,,284.14352,D3_22,0.025,,,,,,,,,,,,,,,,,,,,
,,284.14416,B2_33,0.014,,,,,,,,,,,,,,,,,,,,
,,284.16744,A4_42,0.02,,,,,,,,,,,,,,,,,,,,
,,284.17816,D4_31,0.024,,,,,,,,,,,,,,,,,,,,
,,284.21592,D5_22,0.024,,,,,,,,,,,,,,,,,,,,
,,284.26992,A1_31,0.018,,,,,,,,,,,,,,,,,,,,
,,284.27408,A4_43,0.018,,,,,,,,,,,,,,,,,,,,
,,284.2904,A2_23,0.044,,,,,,,,,,,,,,,,,,,,
,,284.29208,A2_21,0.027,,,,,,,,,,,,,,,,,,,,
,,284.30744,A2_12,0.019,,,,,,,,,,,,,,,,,,,,
,,284.32464,A1_32,0.014,,,,,,,,,,,,,,,,,,,,
,,284.40696,D3_22,0.024,,,,,,,,,,,,,,,,,,,,
,,284.40736,D2_33,0.016,,,,,,,,,,,,,,,,,,,,
,,284.4288,A4_42,0.016,,,,,,,,,,,,,,,,,,,,
,,284.43304,D5_31,0.029,,,,,,,,,,,,,,,,,,,,
,,284.43528,D3_34,0.015,,,,,,,,,,,,,,,,,,,,
,,284.43912,D5_31,0.033,,,,,,,,,,,,,,,,,,,,
,,284.47104,A2_31,0.022,,,,,,,,,,,,,,,,,,,,
,,284.4948,B3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,284.4952,D1_22,0.017,,,,,,,,,,,,,,,,,,,,
,,284.49816,D1_22,0.007,,,,,,,,,,,,,,,,,,,,
,,284.51256,D6_22,0.024,,,,,,,,,,,,,,,,,,,,
,,284.5356,A4_43,0.019,,,,,,,,,,,,,,,,,,,,
,,284.54992,A1_31,0.016,,,,,,,,,,,,,,,,,,,,
,,284.57744,A2_12,0.033,,,,,,,,,,,,,,,,,,,,
,,284.63408,A2_23,0.02,,,,,,,,,,,,,,,,,,,,
,,284.69008,C2_33,0.017,,,,,,,,,,,,,,,,,,,,
,,284.72128,D2_21,0.037,,,,,,,,,,,,,,,,,,,,
,,284.76088,C2_33,0.018,,,,,,,,,,,,,,,,,,,,
,,284.77704,A4_42,0.024,,,,,,,,,,,,,,,,,,,,
,,284.78848,D6_22,0.022,,,,,,,,,,,,,,,,,,,,
,,284.7996,C1_31,0.029,,,,,,,,,,,,,,,,,,,,
,,284.80064,B4_22,0.025,,,,,,,,,,,,,,,,,,,,
,,284.80976,D2_33,0.02,,,,,,,,,,,,,,,,,,,,
,,284.81264,D3_11,0.009,,,,,,,,,,,,,,,,,,,,
,,284.81584,C5_21,0.081,,,,,,,,,,,,,,,,,,,,
,,284.82312,A2_12,0.023,,,,,,,,,,,,,,,,,,,,
,,284.826,C1_31,0.027,,,,,,,,,,,,,,,,,,,,
,,284.82672,D2_21,0.037,,,,,,,,,,,,,,,,,,,,
,,284.82736,C2_33,0.021,,,,,,,,,,,,,,,,,,,,
,,284.9004,C2_33,0.016,,,,,,,,,,,,,,,,,,,,
,,284.90376,D4_31,0.018,,,,,,,,,,,,,,,,,,,,
,,284.90816,D2_21,0.037,,,,,,,,,,,,,,,,,,,,
,,284.91296,D2_33,0.027,,,,,,,,,,,,,,,,,,,,
,,284.93096,A2_23,0.033,,,,,,,,,,,,,,,,,,,,
,,284.94304,D2_21,0.031,,,,,,,,,,,,,,,,,,,,
,,284.95784,C4_23,0.017,,,,,,,,,,,,,,,,,,,,
,,284.96184,D2_21,0.026,,,,,,,,,,,,,,,,,,,,
,,284.97024,C2_33,0.017,,,,,,,,,,,,,,,,,,,,
,,284.98904,D2_33,0.019,,,,,,,,,,,,,,,,,,,,
,,284.9984,A4_43,0.019,,,,,,,,,,,,,,,,,,,,
,,285.01024,C2_33,0.016,,,,,,,,,,,,,,,,,,,,
,,285.03344,A5_41,0.009,,,,,,,,,,,,,,,,,,,,
,,285.0436,D2_21,0.036,,,,,,,,,,,,,,,,,,,,
,,285.06712,A1_31,0.013,,,,,,,,,,,,,,,,,,,,
,,285.0768,C5_21,0.029,,,,,,,,,,,,,,,,,,,,
,,285.09144,D1_23,0.036,,,,,,,,,,,,,,,,,,,,
,,285.10768,D2_21,0.029,,,,,,,,,,,,,,,,,,,,
,,285.11352,D2_21,0.032,,,,,,,,,,,,,,,,,,,,
,,285.11392,A4_42,0.022,,,,,,,,,,,,,,,,,,,,
,,285.1388,A2_12,0.031,,,,,,,,,,,,,,,,,,,,
,,285.15224,A1_21,0.012,,,,,,,,,,,,,,,,,,,,
,,285.18592,A4_43,0.022,,,,,,,,,,,,,,,,,,,,
,,285.18984,C5_21,0.038,,,,,,,,,,,,,,,,,,,,
,,285.19624,C2_33,0.015,,,,,,,,,,,,,,,,,,,,
,,285.19976,D5_31,0.028,,,,,,,,,,,,,,,,,,,,
,,285.21128,D2_21,0.027,,,,,,,,,,,,,,,,,,,,
,,285.22336,C5_21,0.07,,,,,,,,,,,,,,,,,,,,
,,285.23472,A2_31,0.044,,,,,,,,,,,,,,,,,,,,
,,285.23736,A2_31,0.01,,,,,,,,,,,,,,,,,,,,
,,285.23768,C2_33,0.015,,,,,,,,,,,,,,,,,,,,
,,285.25232,A2_23,0.025,,,,,,,,,,,,,,,,,,,,
,,285.25408,D2_21,0.032,,,,,,,,,,,,,,,,,,,,
,,285.26568,D5_31,0.034,,,,,,,,,,,,,,,,,,,,
,,285.26848,C2_33,0.017,,,,,,,,,,,,,,,,,,,,
,,285.282,D1_23,0.031,,,,,,,,,,,,,,,,,,,,
,,285.29392,D2_21,0.017,,,,,,,,,,,,,,,,,,,,
,,285.3056,C2_33,0.018,,,,,,,,,,,,,,,,,,,,
,,285.30704,A4_43,0.019,,,,,,,,,,,,,,,,,,,,
,,285.33072,D5_32,0.01,,,,,,,,,,,,,,,,,,,,
,,285.33288,C2_33,0.021,,,,,,,,,,,,,,,,,,,,
,,285.33504,A2_23,0.03,,,,,,,,,,,,,,,,,,,,
,,285.37456,C2_33,0.017,,,,,,,,,,,,,,,,,,,,
,,285.3856,A4_42,0.018,,,,,,,,,,,,,,,,,,,,
,,285.40384,C2_33,0.021,,,,,,,,,,,,,,,,,,,,
,,285.4136,A4_42,0.024,,,,,,,,,,,,,,,,,,,,
,,285.43248,C2_33,0.016,,,,,,,,,,,,,,,,,,,,
,,285.46016,C2_33,0.016,,,,,,,,,,,,,,,,,,,,
,,285.47432,D2_33,0.026,,,,,,,,,,,,,,,,,,,,
,,285.49344,C2_33,0.015,,,,,,,,,,,,,,,,,,,,
,,285.494,A2_21,0.021,,,,,,,,,,,,,,,,,,,,
,,285.51336,D6_22,0.024,,,,,,,,,,,,,,,,,,,,
,,285.54184,D4_31,0.017,,,,,,,,,,,,,,,,,,,,
,,285.60632,C2_33,0.016,,,,,,,,,,,,,,,,,,,,
,,285.60656,D3_22,0.026,,,,,,,,,,,,,,,,,,,,
,,285.60752,B3_42,0.023,,,,,,,,,,,,,,,,,,,,
,,285.62888,D4_31,0.02,,,,,,,,,,,,,,,,,,,,
,,285.6444,D5_31,0.027,,,,,,,,,,,,,,,,,,,,
,,285.65424,C5_21,0.036,,,,,,,,,,,,,,,,,,,,
,,285.68312,C1_31,0.021,,,,,,,,,,,,,,,,,,,,
,,285.70272,A2_31,0.032,,,,,,,,,,,,,,,,,,,,
,,285.7376,A4_42,0.022,,,,,,,,,,,,,,,,,,,,
,,285.79224,B3_42,0.017,,,,,,,,,,,,,,,,,,,,
,,285.7964,D5_31,0.022,,,,,,,,,,,,,,,,,,,,
,,285.81368,D2_21,0.035,,,,,,,,,,,,,,,,,,,,
,,285.83584,D5_31,0.022,,,,,,,,,,,,,,,,,,,,
,,285.84848,A2_12,0.031,,,,,,,,,,,,,,,,,,,,
,,285.92048,A2_31,0.043,,,,,,,,,,,,,,,,,,,,
,,285.93568,A2_21,0.021,,,,,,,,,,,,,,,,,,,,
,,285.9556,D2_33,0.028,,,,,,,,,,,,,,,,,,,,
,,285.95584,C1_31,0.025,,,,,,,,,,,,,,,,,,,,
,,285.95632,D5_22,0.02,,,,,,,,,,,,,,,,,,,,
,,285.97192,A5_32,0.017,,,,,,,,,,,,,,,,,,,,
,,285.99304,C5_21,0.037,,,,,,,,,,,,,,,,,,,,
,,286.01736,D5_31,0.014,,,,,,,,,,,,,,,,,,,,
,,286.06872,A1_31,0.015,,,,,,,,,,,,,,,,,,,,
,,286.09864,A2_12,0.016,,,,,,,,,,,,,,,,,,,,
,,286.10528,D4_31,0.028,,,,,,,,,,,,,,,,,,,,
,,286.11456,D4_31,0.018,,,,,,,,,,,,,,,,,,,,
,,286.1216,D5_22,0.021,,,,,,,,,,,,,,,,,,,,
,,286.16664,A2_31,0.026,,,,,,,,,,,,,,,,,,,,
,,286.17656,A2_23,0.03,,,,,,,,,,,,,,,,,,,,
,,286.18344,D5_22,0.016,,,,,,,,,,,,,,,,,,,,
,,286.20096,C5_21,0.074,,,,,,,,,,,,,,,,,,,,
,,286.21104,D4_31,0.02,,,,,,,,,,,,,,,,,,,,
,,286.21768,C5_21,0.032,,,,,,,,,,,,,,,,,,,,
,,286.24528,A2_21,0.022,,,,,,,,,,,,,,,,,,,,
,,286.26456,B4_42,0.016,,,,,,,,,,,,,,,,,,,,
,,286.26784,A1_32,0.015,,,,,,,,,,,,,,,,,,,,
,,286.27136,D5_32,0.016,,,,,,,,,,,,,,,,,,,,
,,286.2944,C4_42,0.016,,,,,,,,,,,,,,,,,,,,
,,286.30392,A2_23,0.03,,,,,,,,,,,,,,,,,,,,
,,286.33584,D4_31,0.028,,,,,,,,,,,,,,,,,,,,
,,286.35304,D5_32,0.013,,,,,,,,,,,,,,,,,,,,
,,286.35344,A2_23,0.032,,,,,,,,,,,,,,,,,,,,
,,286.36408,C5_21,0.038,,,,,,,,,,,,,,,,,,,,
,,286.39712,A2_31,0.03,,,,,,,,,,,,,,,,,,,,
,,286.40232,C5_21,0.09,,,,,,,,,,,,,,,,,,,,
,,286.4572,D4_31,0.016,,,,,,,,,,,,,,,,,,,,
,,286.57616,A1_31,0.019,,,,,,,,,,,,,,,,,,,,
,,286.604,A2_31,0.035,,,,,,,,,,,,,,,,,,,,
,,286.61448,D5_22,0.016,,,,,,,,,,,,,,,,,,,,
,,286.6148,A2_31,0.031,,,,,,,,,,,,,,,,,,,,
,,286.61624,D5_31,0.022,,,,,,,,,,,,,,,,,,,,
,,286.62296,D1_24,0.011,,,,,,,,,,,,,,,,,,,,
,,286.62592,C5_21,0.04,,,,,,,,,,,,,,,,,,,,
,,286.63288,D1_23,0.02,,,,,,,,,,,,,,,,,,,,
,,286.64344,D5_22,0.019,,,,,,,,,,,,,,,,,,,,
,,286.66736,A5_22,0.016,,,,,,,,,,,,,,,,,,,,
,,286.68896,A2_22,0.018,,,,,,,,,,,,,,,,,,,,
,,286.70928,A1_21,0.011,,,,,,,,,,,,,,,,,,,,
,,286.72128,A5_22,0.017,,,,,,,,,,,,,,,,,,,,
,,286.7296,D5_31,0.041,,,,,,,,,,,,,,,,,,,,
,,286.73704,A2_23,0.028,,,,,,,,,,,,,,,,,,,,
,,286.7468,A1_21,0.014,,,,,,,,,,,,,,,,,,,,
,,286.75936,A2_32,0.017,,,,,,,,,,,,,,,,,,,,
,,286.7856,A2_31,0.029,,,,,,,,,,,,,,,,,,,,
,,286.86152,B4_42,0.015,,,,,,,,,,,,,,,,,,,,
,,286.87904,B3_42,0.013,,,,,,,,,,,,,,,,,,,,
,,286.88736,D4_31,0.016,,,,,,,,,,,,,,,,,,,,
,,286.90088,B6_42,0.015,,,,,,,,,,,,,,,,,,,,
,,286.9328,A2_32,0.019,,,,,,,,,,,,,,,,,,,,
,,286.9396,C5_21,0.035,,,,,,,,,,,,,,,,,,,,
,,286.94024,A4_42,0.022,,,,,,,,,,,,,,,,,,,,
,,286.97856,C5_21,0.036,,,,,,,,,,,,,,,,,,,,
,,287.0528,A5_22,0.017,,,,,,,,,,,,,,,,,,,,
,,287.06328,A2_22,0.019,,,,,,,,,,,,,,,,,,,,
,,287.07296,D2_21,0.02,,,,,,,,,,,,,,,,,,,,
,,287.07392,C5_21,0.081,,,,,,,,,,,,,,,,,,,,
,,287.0908,A4_42,0.025,,,,,,,,,,,,,,,,,,,,
,,287.0936,A2_22,0.014,,,,,,,,,,,,,,,,,,,,
,,287.11016,C1_31,0.031,,,,,,,,,,,,,,,,,,,,
,,287.14176,A2_31,0.023,,,,,,,,,,,,,,,,,,,,
,,287.1732,A2_31,0.023,,,,,,,,,,,,,,,,,,,,
,,287.18504,A2_23,0.059,,,,,,,,,,,,,,,,,,,,
,,287.2412,B4_42,0.018,,,,,,,,,,,,,,,,,,,,
,,287.2448,C1_31,0.026,,,,,,,,,,,,,,,,,,,,
,,287.25064,D5_31,0.028,,,,,,,,,,,,,,,,,,,,
,,287.28456,A4_42,0.019,,,,,,,,,,,,,,,,,,,,
,,287.28656,A2_21,0.029,,,,,,,,,,,,,,,,,,,,
,,287.29824,A4_42,0.022,,,,,,,,,,,,,,,,,,,,
,,287.33128,B4_42,0.016,,,,,,,,,,,,,,,,,,,,
,,287.33512,A4_42,0.019,,,,,,,,,,,,,,,,,,,,
,,287.35112,A4_42,0.024,,,,,,,,,,,,,,,,,,,,
,,287.3848,C1_31,0.03,,,,,,,,,,,,,,,,,,,,
,,287.38536,C5_21,0.084,,,,,,,,,,,,,,,,,,,,
,,287.39848,A4_42,0.019,,,,,,,,,,,,,,,,,,,,
,,287.40144,A2_12,0.02,,,,,,,,,,,,,,,,,,,,
,,287.4072,A2_31,0.019,,,,,,,,,,,,,,,,,,,,
,,287.416,A2_31,0.039,,,,,,,,,,,,,,,,,,,,
,,287.41832,C1_31,0.025,,,,,,,,,,,,,,,,,,,,
,,287.45376,A1_31,0.018,,,,,,,,,,,,,,,,,,,,
,,287.5124,A4_42,0.022,,,,,,,,,,,,,,,,,,,,
,,287.51544,D2_33,0.026,,,,,,,,,,,,,,,,,,,,
,,287.55,C1_31,0.03,,,,,,,,,,,,,,,,,,,,
,,287.55064,A2_22,0.016,,,,,,,,,,,,,,,,,,,,
,,287.5548,A2_31,0.022,,,,,,,,,,,,,,,,,,,,
,,287.57416,B4_42,0.015,,,,,,,,,,,,,,,,,,,,
,,287.5764,D5_31,0.02,,,,,,,,,,,,,,,,,,,,
,,287.57992,D4_31,0.021,,,,,,,,,,,,,,,,,,,,
,,287.63208,C5_21,0.082,,,,,,,,,,,,,,,,,,,,
,,287.65256,D2_33,0.015,,,,,,,,,,,,,,,,,,,,
,,287.65736,A4_43,0.022,,,,,,,,,,,,,,,,,,,,
,,287.69696,B4_42,0.018,,,,,,,,,,,,,,,,,,,,
,,287.7196,D4_31,0.022,,,,,,,,,,,,,,,,,,,,
,,287.756,A2_12,0.027,,,,,,,,,,,,,,,,,,,,
,,287.76736,D1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,287.78088,D3_34,0.018,,,,,,,,,,,,,,,,,,,,
,,287.7904,B4_42,0.015,,,,,,,,,,,,,,,,,,,,
,,287.80272,C5_21,0.122,,,,,,,,,,,,,,,,,,,,
,,287.81616,A2_31,0.02,,,,,,,,,,,,,,,,,,,,
,,287.87688,D2_33,0.016,,,,,,,,,,,,,,,,,,,,
,,287.8844,A4_43,0.024,,,,,,,,,,,,,,,,,,,,
,,287.8924,A1_21,0.013,,,,,,,,,,,,,,,,,,,,
,,287.95632,D2_21,0.027,,,,,,,,,,,,,,,,,,,,
,,287.98168,A2_23,0.031,,,,,,,,,,,,,,,,,,,,
,,287.98344,B3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,288.00216,A2_23,0.032,,,,,,,,,,,,,,,,,,,,
,,288.018,A2_12,0.034,,,,,,,,,,,,,,,,,,,,
,,288.04568,A2_31,0.041,,,,,,,,,,,,,,,,,,,,
,,288.07024,A2_23,0.035,,,,,,,,,,,,,,,,,,,,
,,288.09008,A2_31,0.032,,,,,,,,,,,,,,,,,,,,
,,288.10424,A2_31,0.017,,,,,,,,,,,,,,,,,,,,
,,288.12144,A2_23,0.028,,,,,,,,,,,,,,,,,,,,
,,288.15296,C5_21,0.035,,,,,,,,,,,,,,,,,,,,
,,288.16144,A1_31,0.018,,,,,,,,,,,,,,,,,,,,
,,288.17864,C4_23,0.016,,,,,,,,,,,,,,,,,,,,
,,288.21224,A2_42,0.014,,,,,,,,,,,,,,,,,,,,
,,288.214,A2_31,0.032,,,,,,,,,,,,,,,,,,,,
,,288.25312,A5_22,0.017,,,,,,,,,,,,,,,,,,,,
,,288.2776,C5_21,0.07,,,,,,,,,,,,,,,,,,,,
,,288.28544,A2_31,0.023,,,,,,,,,,,,,,,,,,,,
,,288.32136,D5_31,0.034,,,,,,,,,,,,,,,,,,,,
,,288.3488,D2_33,0.012,,,,,,,,,,,,,,,,,,,,
,,288.36208,B3_42,0.017,,,,,,,,,,,,,,,,,,,,
,,288.3944,D2_21,0.04,,,,,,,,,,,,,,,,,,,,
,,288.40592,A2_23,0.019,,,,,,,,,,,,,,,,,,,,
,,288.4148,D2_33,0.027,,,,,,,,,,,,,,,,,,,,
,,288.4284,C1_31,0.017,,,,,,,,,,,,,,,,,,,,
,,288.44568,C5_21,0.037,,,,,,,,,,,,,,,,,,,,
,,288.47928,A2_31,0.026,,,,,,,,,,,,,,,,,,,,
,,288.48944,A1_31,0.015,,,,,,,,,,,,,,,,,,,,
,,288.49352,C4_32,0.017,,,,,,,,,,,,,,,,,,,,
,,288.51272,A2_21,0.055,,,,,,,,,,,,,,,,,,,,
,,288.51528,B3_32,0.123,,,,,,,,,,,,,,,,,,,,
,,288.52424,A2_23,0.022,,,,,,,,,,,,,,,,,,,,
,,288.52624,D2_21,0.033,,,,,,,,,,,,,,,,,,,,
,,288.53616,C5_21,0.104,,,,,,,,,,,,,,,,,,,,
,,288.54368,B3_32,0.092,,,,,,,,,,,,,,,,,,,,
,,288.55288,A2_31,0.022,,,,,,,,,,,,,,,,,,,,
,,288.57216,B3_32,0.062,,,,,,,,,,,,,,,,,,,,
,,288.57384,A2_21,0.022,,,,,,,,,,,,,,,,,,,,
,,288.57744,A2_31,0.046,,,,,,,,,,,,,,,,,,,,
,,288.59424,A4_42,0.017,,,,,,,,,,,,,,,,,,,,
,,288.59424,D5_22,0.018,,,,,,,,,,,,,,,,,,,,
,,288.60784,B3_32,0.05,,,,,,,,,,,,,,,,,,,,
,,288.60936,C1_31,0.019,,,,,,,,,,,,,,,,,,,,
,,288.63496,A2_32,0.032,,,,,,,,,,,,,,,,,,,,
,,288.64088,B3_32,0.05,,,,,,,,,,,,,,,,,,,,
,,288.67848,D1_24,0.017,,,,,,,,,,,,,,,,,,,,
,,288.69704,A2_31,0.034,,,,,,,,,,,,,,,,,,,,
,,288.71656,D3_22,0.023,,,,,,,,,,,,,,,,,,,,
,,288.71816,A4_42,0.019,,,,,,,,,,,,,,,,,,,,
,,288.72064,A2_32,0.033,,,,,,,,,,,,,,,,,,,,
,,288.73312,C5_21,0.036,,,,,,,,,,,,,,,,,,,,
,,288.7412,C5_21,0.035,,,,,,,,,,,,,,,,,,,,
,,288.7512,A4_43,0.019,,,,,,,,,,,,,,,,,,,,
,,288.78112,A2_31,0.032,,,,,,,,,,,,,,,,,,,,
,,288.80352,C5_21,0.097,,,,,,,,,,,,,,,,,,,,
,,288.83472,A1_31,0.014,,,,,,,,,,,,,,,,,,,,
,,288.88592,A2_23,0.024,,,,,,,,,,,,,,,,,,,,
,,288.93888,D2_33,0.032,,,,,,,,,,,,,,,,,,,,
,,288.94408,A2_31,0.028,,,,,,,,,,,,,,,,,,,,
,,288.96768,A1_21,0.012,,,,,,,,,,,,,,,,,,,,
,,288.97064,D4_31,0.032,,,,,,,,,,,,,,,,,,,,
,,289.0156,D6_22,0.026,,,,,,,,,,,,,,,,,,,,
,,289.02016,A2_23,0.028,,,,,,,,,,,,,,,,,,,,
,,289.08608,D5_31,0.022,,,,,,,,,,,,,,,,,,,,
,,289.09664,D3_33,0.018,,,,,,,,,,,,,,,,,,,,
,,289.11048,A4_43,0.026,,,,,,,,,,,,,,,,,,,,
,,289.11752,D1_24,0.011,,,,,,,,,,,,,,,,,,,,
,,289.14608,D4_31,0.017,,,,,,,,,,,,,,,,,,,,
,,289.27392,A4_42,0.024,,,,,,,,,,,,,,,,,,,,
,,289.31728,A2_31,0.018,,,,,,,,,,,,,,,,,,,,
,,289.36088,D5_32,0.014,,,,,,,,,,,,,,,,,,,,
,,289.36536,A4_43,0.02,,,,,,,,,,,,,,,,,,,,
,,289.39448,A2_31,0.027,,,,,,,,,,,,,,,,,,,,
,,289.42736,A2_32,0.011,,,,,,,,,,,,,,,,,,,,
,,289.4308,A1_31,0.019,,,,,,,,,,,,,,,,,,,,
,,289.43904,D5_31,0.03,,,,,,,,,,,,,,,,,,,,
,,289.45888,D3_11,0.01,,,,,,,,,,,,,,,,,,,,
,,289.5176,A2_32,0.016,,,,,,,,,,,,,,,,,,,,
,,289.51808,A2_22,0.016,,,,,,,,,,,,,,,,,,,,
,,289.52272,A2_31,0.024,,,,,,,,,,,,,,,,,,,,
,,289.54584,D4_31,0.018,,,,,,,,,,,,,,,,,,,,
,,289.65152,C2_33,0.013,,,,,,,,,,,,,,,,,,,,
,,289.65544,D4_31,0.032,,,,,,,,,,,,,,,,,,,,
,,289.71296,D3_11,0.012,,,,,,,,,,,,,,,,,,,,
,,289.7212,D5_22,0.015,,,,,,,,,,,,,,,,,,,,
,,289.72864,B3_42,0.015,,,,,,,,,,,,,,,,,,,,
,,289.74288,A2_12,0.025,,,,,,,,,,,,,,,,,,,,
,,289.7436,D5_31,0.027,,,,,,,,,,,,,,,,,,,,
,,289.7496,C2_33,0.014,,,,,,,,,,,,,,,,,,,,
,,289.77304,A2_12,0.019,,,,,,,,,,,,,,,,,,,,
,,289.78568,A2_32,0.033,,,,,,,,,,,,,,,,,,,,
,,289.7868,A2_31,0.023,,,,,,,,,,,,,,,,,,,,
,,289.81208,D6_22,0.025,,,,,,,,,,,,,,,,,,,,
,,289.8564,A2_32,0.031,,,,,,,,,,,,,,,,,,,,
,,289.86984,A2_42,0.018,,,,,,,,,,,,,,,,,,,,
,,289.88552,A2_23,0.035,,,,,,,,,,,,,,,,,,,,
,,289.88616,C1_31,0.02,,,,,,,,,,,,,,,,,,,,
,,289.9072,C5_21,0.091,,,,,,,,,,,,,,,,,,,,
,,289.91024,D2_33,0.016,,,,,,,,,,,,,,,,,,,,
,,289.92608,A2_23,0.022,,,,,,,,,,,,,,,,,,,,
,,289.94184,C5_21,0.031,,,,,,,,,,,,,,,,,,,,
,,289.95096,A2_23,0.035,,,,,,,,,,,,,,,,,,,,
,,289.9652,A2_32,0.03,,,,,,,,,,,,,,,,,,,,
,,289.98472,D5_31,0.03,,,,,,,,,,,,,,,,,,,,
,,290.00464,A5_32,0.026,,,,,,,,,,,,,,,,,,,,
,,290.02168,A2_31,0.044,,,,,,,,,,,,,,,,,,,,
,,290.0236,D5_32,0.013,,,,,,,,,,,,,,,,,,,,
,,290.02528,B4_42,0.027,,,,,,,,,,,,,,,,,,,,
,,290.02904,C5_21,0.037,,,,,,,,,,,,,,,,,,,,
,,290.03112,A4_42,0.02,,,,,,,,,,,,,,,,,,,,
,,290.0384,C1_31,0.033,,,,,,,,,,,,,,,,,,,,
,,290.0428,D5_31,0.015,,,,,,,,,,,,,,,,,,,,
,,290.05616,A4_42,0.028,,,,,,,,,,,,,,,,,,,,
,,290.06152,D3_22,0.017,,,,,,,,,,,,,,,,,,,,
,,290.06608,C1_31,0.028,,,,,,,,,,,,,,,,,,,,
,,290.07824,A4_42,0.022,,,,,,,,,,,,,,,,,,,,
,,290.0824,A2_23,0.019,,,,,,,,,,,,,,,,,,,,
,,290.08312,A2_22,0.017,,,,,,,,,,,,,,,,,,,,
