Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV),,,,,,,,,,,,,,,,,,,,
,,191.86496,C5_22,0.015,,,,,,,,,,,,,,,,,,,,
,,192.09328,C5_34,0.013,,,,,,,,,,,,,,,,,,,,
,,193.29528,D2_24,0.015,,,,,,,,,,,,,,,,,,,,
,,194.04088,C5_42,0.013,,,,,,,,,,,,,,,,,,,,
,,194.36296,D1_23,0.012,,,,,,,,,,,,,,,,,,,,
,,195.35136,D1_21,0.011,,,,,,,,,,,,,,,,,,,,
,,195.50592,C5_44,0.012,,,,,,,,,,,,,,,,,,,,
,,196.66064,C3_13,0.016,,,,,,,,,,,,,,,,,,,,
,,196.82248,B3_13,0.012,,,,,,,,,,,,,,,,,,,,
,,198.07192,A1_34,0.016,,,,,,,,,,,,,,,,,,,,
,,198.21448,D1_21,0.012,,,,,,,,,,,,,,,,,,,,
,,198.22152,D1_21,0.013,,,,,,,,,,,,,,,,,,,,
,,199.03136,A5_23,0.012,,,,,,,,,,,,,,,,,,,,
,,200.64168,D2_32,0.012,,,,,,,,,,,,,,,,,,,,
,,200.77216,B5_22,0.013,,,,,,,,,,,,,,,,,,,,
,,200.99576,D3_42,0.018,,,,,,,,,,,,,,,,,,,,
,,201.0432,D3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,201.14384,B4_33,0.012,,,,,,,,,,,,,,,,,,,,
,,201.62608,A2_23,0.015,,,,,,,,,,,,,,,,,,,,
,,201.82016,A2_23,0.014,,,,,,,,,,,,,,,,,,,,
,,202.3248,C1_22,0.011,,,,,,,,,,,,,,,,,,,,
,,202.60872,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,202.76184,B1_32,0.014,,,,,,,,,,,,,,,,,,,,
,,203.11864,C5_44,0.014,,,,,,,,,,,,,,,,,,,,
,,203.19392,A3_22,0.01,,,,,,,,,,,,,,,,,,,,
,,203.41672,B2_24,0.014,,,,,,,,,,,,,,,,,,,,
,,204.00728,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,204.02976,B3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,204.55832,A5_23,0.012,,,,,,,,,,,,,,,,,,,,
,,204.79616,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,204.93264,C1_44,0.011,,,,,,,,,,,,,,,,,,,,
,,205.16792,C5_43,0.013,,,,,,,,,,,,,,,,,,,,
,,205.28096,B4_43,0.022,,,,,,,,,,,,,,,,,,,,
,,205.3372,D2_44,0.013,,,,,,,,,,,,,,,,,,,,
,,205.46408,B5_42,0.012,,,,,,,,,,,,,,,,,,,,
,,205.64992,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,206.14496,B4_33,0.014,,,,,,,,,,,,,,,,,,,,
,,206.19104,A5_23,0.012,,,,,,,,,,,,,,,,,,,,
,,206.20032,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,206.20928,C1_44,0.013,,,,,,,,,,,,,,,,,,,,
,,206.22136,A3_11,0.012,,,,,,,,,,,,,,,,,,,,
,,206.42632,A1_23,0.022,,,,,,,,,,,,,,,,,,,,
,,206.5716,C6_22,0.014,,,,,,,,,,,,,,,,,,,,
,,206.62512,C5_43,0.017,,,,,,,,,,,,,,,,,,,,
,,206.99704,D2_44,0.013,,,,,,,,,,,,,,,,,,,,
,,207.08592,A1_23,0.013,,,,,,,,,,,,,,,,,,,,
,,207.13336,D2_24,0.02,,,,,,,,,,,,,,,,,,,,
,,207.19688,D2_24,0.015,,,,,,,,,,,,,,,,,,,,
,,207.55712,D3_42,0.018,,,,,,,,,,,,,,,,,,,,
,,207.61208,D1_43,0.012,,,,,,,,,,,,,,,,,,,,
,,208.3964,B3_23,0.018,,,,,,,,,,,,,,,,,,,,
,,208.47896,D3_42,0.02,,,,,,,,,,,,,,,,,,,,
,,208.84872,A5_23,0.011,,,,,,,,,,,,,,,,,,,,
,,209.30296,B3_24,0.012,,,,,,,,,,,,,,,,,,,,
,,210.0496,B5_21,0.013,,,,,,,,,,,,,,,,,,,,
,,210.41016,D1_32,0.011,,,,,,,,,,,,,,,,,,,,
,,210.72624,B2_24,0.011,,,,,,,,,,,,,,,,,,,,
,,210.93104,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,212.0716,D3_42,0.018,,,,,,,,,,,,,,,,,,,,
,,212.08936,D1_24,0.011,,,,,,,,,,,,,,,,,,,,
,,214.53776,C1_44,0.012,,,,,,,,,,,,,,,,,,,,
,,214.61832,B5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,214.73808,A1_33,0.015,,,,,,,,,,,,,,,,,,,,
,,214.90984,B5_33,0.01,,,,,,,,,,,,,,,,,,,,
,,214.98952,D1_43,0.013,,,,,,,,,,,,,,,,,,,,
,,215.6316,A1_23,0.023,,,,,,,,,,,,,,,,,,,,
,,215.8512,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,215.90088,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,215.9084,A1_44,0.018,,,,,,,,,,,,,,,,,,,,
,,216.75024,B5_33,0.01,,,,,,,,,,,,,,,,,,,,
,,217.17216,C3_23,0.013,,,,,,,,,,,,,,,,,,,,
,,219.10304,A1_34,0.013,,,,,,,,,,,,,,,,,,,,
,,219.32976,A1_23,0.019,,,,,,,,,,,,,,,,,,,,
,,219.5984,C1_44,0.014,,,,,,,,,,,,,,,,,,,,
,,220.20752,A5_23,0.012,,,,,,,,,,,,,,,,,,,,
,,220.89016,C5_43,0.014,,,,,,,,,,,,,,,,,,,,
,,222.20384,C5_43,0.019,,,,,,,,,,,,,,,,,,,,
,,222.28424,C5_43,0.016,,,,,,,,,,,,,,,,,,,,
,,222.29152,B5_42,0.012,,,,,,,,,,,,,,,,,,,,
,,222.39112,B3_42,0.017,,,,,,,,,,,,,,,,,,,,
,,223.27064,D3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,223.35872,D3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,223.3648,A1_23,0.013,,,,,,,,,,,,,,,,,,,,
,,223.38184,C5_43,0.016,,,,,,,,,,,,,,,,,,,,
,,223.4108,D3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,223.55392,D5_32,0.014,,,,,,,,,,,,,,,,,,,,
,,223.7356,C5_43,0.017,,,,,,,,,,,,,,,,,,,,
,,223.7888,D3_42,0.015,,,,,,,,,,,,,,,,,,,,
,,223.79792,C5_43,0.016,,,,,,,,,,,,,,,,,,,,
,,224.37224,B3_34,0.015,,,,,,,,,,,,,,,,,,,,
,,224.54144,C3_23,0.015,,,,,,,,,,,,,,,,,,,,
,,224.79744,D3_42,0.023,,,,,,,,,,,,,,,,,,,,
,,225.02056,C3_23,0.012,,,,,,,,,,,,,,,,,,,,
,,225.05776,C1_34,0.012,,,,,,,,,,,,,,,,,,,,
,,225.08416,D5_32,0.017,,,,,,,,,,,,,,,,,,,,
,,225.15672,D1_32,0.013,,,,,,,,,,,,,,,,,,,,
,,225.31056,C1_44,0.013,,,,,,,,,,,,,,,,,,,,
,,225.47584,D3_42,0.017,,,,,,,,,,,,,,,,,,,,
,,226.0072,D1_32,0.011,,,,,,,,,,,,,,,,,,,,
,,226.97584,C3_23,0.013,,,,,,,,,,,,,,,,,,,,
,,227.0108,D3_42,0.019,,,,,,,,,,,,,,,,,,,,
,,227.30392,A2_11,0.014,,,,,,,,,,,,,,,,,,,,
,,227.43696,B2_24,0.016,,,,,,,,,,,,,,,,,,,,
,,228.11928,C1_44,0.012,,,,,,,,,,,,,,,,,,,,
,,228.2464,C3_22,0.016,,,,,,,,,,,,,,,,,,,,
,,228.5584,B5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,229.17792,A5_23,0.012,,,,,,,,,,,,,,,,,,,,
,,230.13872,B3_22,0.012,,,,,,,,,,,,,,,,,,,,
,,230.5652,C3_34,0.015,,,,,,,,,,,,,,,,,,,,
,,230.69648,A1_34,0.016,,,,,,,,,,,,,,,,,,,,
,,230.94128,D4_23,0.027,,,,,,,,,,,,,,,,,,,,
,,230.9908,A1_33,0.013,,,,,,,,,,,,,,,,,,,,
,,231.21392,C5_43,0.018,,,,,,,,,,,,,,,,,,,,
,,231.22592,D3_42,0.018,,,,,,,,,,,,,,,,,,,,
,,231.4812,A1_33,0.015,,,,,,,,,,,,,,,,,,,,
,,233.13936,D5_32,0.014,,,,,,,,,,,,,,,,,,,,
,,233.25528,B5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,233.53328,A1_23,0.013,,,,,,,,,,,,,,,,,,,,
,,234.57696,C5_43,0.013,,,,,,,,,,,,,,,,,,,,
,,234.7376,A2_22,0.016,,,,,,,,,,,,,,,,,,,,
,,234.86336,C1_34,0.013,,,,,,,,,,,,,,,,,,,,
,,235.18792,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,235.72312,B4_33,0.013,,,,,,,,,,,,,,,,,,,,
,,235.74136,A3_23,0.014,,,,,,,,,,,,,,,,,,,,
,,235.9012,C1_34,0.016,,,,,,,,,,,,,,,,,,,,
,,236.0948,A2_11,0.013,,,,,,,,,,,,,,,,,,,,
,,236.42656,A1_34,0.015,,,,,,,,,,,,,,,,,,,,
,,236.46944,C3_23,0.013,,,,,,,,,,,,,,,,,,,,
,,236.6812,D2_32,0.014,,,,,,,,,,,,,,,,,,,,
,,236.74096,C3_23,0.013,,,,,,,,,,,,,,,,,,,,
,,236.74416,B5_42,0.013,,,,,,,,,,,,,,,,,,,,
,,237.44008,B5_22,0.011,,,,,,,,,,,,,,,,,,,,
,,238.03256,C5_32,0.013,,,,,,,,,,,,,,,,,,,,
,,238.08984,C3_23,0.012,,,,,,,,,,,,,,,,,,,,
,,238.11568,C3_23,0.016,,,,,,,,,,,,,,,,,,,,
,,238.4888,D4_24,0.013,,,,,,,,,,,,,,,,,,,,
,,238.60248,A5_23,0.011,,,,,,,,,,,,,,,,,,,,
,,239.56272,D2_32,0.015,,,,,,,,,,,,,,,,,,,,
,,239.74672,C3_23,0.014,,,,,,,,,,,,,,,,,,,,
,,239.90672,D3_42,0.018,,,,,,,,,,,,,,,,,,,,
,,240.10216,B5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,240.59424,B3_43,0.012,,,,,,,,,,,,,,,,,,,,
,,240.99288,A1_23,0.015,,,,,,,,,,,,,,,,,,,,
,,241.6196,A5_23,0.014,,,,,,,,,,,,,,,,,,,,
,,241.72112,A1_23,0.015,,,,,,,,,,,,,,,,,,,,
,,242.3012,A2_22,0.015,,,,,,,,,,,,,,,,,,,,
,,243.04944,D1_44,0.012,,,,,,,,,,,,,,,,,,,,
,,243.12856,C1_22,0.014,,,,,,,,,,,,,,,,,,,,
,,243.15104,A2_22,0.015,,,,,,,,,,,,,,,,,,,,
,,243.51576,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,243.57616,A1_23,0.019,,,,,,,,,,,,,,,,,,,,
,,244.04656,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,244.05768,A1_23,0.016,,,,,,,,,,,,,,,,,,,,
,,244.09088,B2_24,0.011,,,,,,,,,,,,,,,,,,,,
,,244.2672,A1_23,0.015,,,,,,,,,,,,,,,,,,,,
,,244.37544,C3_22,0.014,,,,,,,,,,,,,,,,,,,,
,,244.5052,A1_23,0.022,,,,,,,,,,,,,,,,,,,,
,,244.67776,C1_44,0.013,,,,,,,,,,,,,,,,,,,,
,,244.70864,B3_43,0.011,,,,,,,,,,,,,,,,,,,,
,,245.27536,B3_43,0.011,,,,,,,,,,,,,,,,,,,,
,,245.30472,C5_43,0.016,,,,,,,,,,,,,,,,,,,,
,,245.60496,A1_23,0.018,,,,,,,,,,,,,,,,,,,,
,,245.72864,A2_23,0.012,,,,,,,,,,,,,,,,,,,,
,,246.15984,A5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,246.64096,A1_23,0.013,,,,,,,,,,,,,,,,,,,,
,,246.95808,A2_12,0.02,,,,,,,,,,,,,,,,,,,,
,,247.22888,A1_23,0.022,,,,,,,,,,,,,,,,,,,,
,,247.32056,C1_34,0.017,,,,,,,,,,,,,,,,,,,,
,,247.32168,C1_44,0.012,,,,,,,,,,,,,,,,,,,,
,,248.262,D3_14,0.013,,,,,,,,,,,,,,,,,,,,
,,248.79736,D5_33,0.013,,,,,,,,,,,,,,,,,,,,
,,248.82208,B1_32,0.014,,,,,,,,,,,,,,,,,,,,
,,249.38968,A1_23,0.016,,,,,,,,,,,,,,,,,,,,
,,249.64904,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,250.53232,C5_43,0.016,,,,,,,,,,,,,,,,,,,,
,,250.82792,A5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,250.84576,D1_43,0.013,,,,,,,,,,,,,,,,,,,,
,,251.06408,A1_23,0.021,,,,,,,,,,,,,,,,,,,,
,,251.92096,A1_23,0.023,,,,,,,,,,,,,,,,,,,,
,,252.05752,D5_32,0.013,,,,,,,,,,,,,,,,,,,,
,,252.1796,A1_23,0.016,,,,,,,,,,,,,,,,,,,,
,,252.82888,D1_43,0.013,,,,,,,,,,,,,,,,,,,,
,,253.1916,C3_23,0.011,,,,,,,,,,,,,,,,,,,,
,,253.49512,A1_23,0.023,,,,,,,,,,,,,,,,,,,,
,,253.5448,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,253.75568,B4_43,0.019,,,,,,,,,,,,,,,,,,,,
,,253.77256,B2_24,0.014,,,,,,,,,,,,,,,,,,,,
,,254.26576,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,254.89552,C5_22,0.014,,,,,,,,,,,,,,,,,,,,
,,255.82784,A1_43,0.014,,,,,,,,,,,,,,,,,,,,
,,256.416,A5_23,0.013,,,,,,,,,,,,,,,,,,,,
,,256.44336,A5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,256.72224,A2_31,0.014,,,,,,,,,,,,,,,,,,,,
,,256.9848,A2_31,0.016,,,,,,,,,,,,,,,,,,,,
,,257.80832,B2_24,0.014,,,,,,,,,,,,,,,,,,,,
,,258.02848,C5_32,0.012,,,,,,,,,,,,,,,,,,,,
,,258.50256,A2_11,0.015,,,,,,,,,,,,,,,,,,,,
,,258.69864,A3_22,0.014,,,,,,,,,,,,,,,,,,,,
,,259.81264,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,259.87304,A1_23,0.015,,,,,,,,,,,,,,,,,,,,
,,260.03968,A1_34,0.014,,,,,,,,,,,,,,,,,,,,
,,260.31624,D5_33,0.015,,,,,,,,,,,,,,,,,,,,
,,260.58064,D5_32,0.013,,,,,,,,,,,,,,,,,,,,
,,260.61104,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,261.94592,D2_14,0.012,,,,,,,,,,,,,,,,,,,,
,,261.99016,B3_34,0.011,,,,,,,,,,,,,,,,,,,,
,,262.17624,B3_34,0.014,,,,,,,,,,,,,,,,,,,,
,,262.19304,A6_43,0.015,,,,,,,,,,,,,,,,,,,,
,,262.4088,D4_34,0.013,,,,,,,,,,,,,,,,,,,,
,,262.6772,A1_34,0.015,,,,,,,,,,,,,,,,,,,,
,,262.91624,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,263.19736,D2_43,0.015,,,,,,,,,,,,,,,,,,,,
,,263.4724,B5_33,0.014,,,,,,,,,,,,,,,,,,,,
,,263.59512,A1_23,0.013,,,,,,,,,,,,,,,,,,,,
,,264.08008,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,264.12088,A1_23,0.013,,,,,,,,,,,,,,,,,,,,
,,264.98688,B3_42,0.013,,,,,,,,,,,,,,,,,,,,
,,265.1048,C5_42,0.013,,,,,,,,,,,,,,,,,,,,
,,265.46024,C5_13,0.014,,,,,,,,,,,,,,,,,,,,
,,265.53592,A3_23,0.015,,,,,,,,,,,,,,,,,,,,
,,265.73912,B4_33,0.013,,,,,,,,,,,,,,,,,,,,
,,265.91728,C1_44,0.012,,,,,,,,,,,,,,,,,,,,
,,266.51952,D2_44,0.015,,,,,,,,,,,,,,,,,,,,
,,267.02912,C3_33,0.014,,,,,,,,,,,,,,,,,,,,
,,267.27056,D3_13,0.014,,,,,,,,,,,,,,,,,,,,
,,267.65504,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,267.81936,D4_24,0.014,,,,,,,,,,,,,,,,,,,,
,,267.99264,B2_24,0.011,,,,,,,,,,,,,,,,,,,,
,,268.51224,A5_23,0.012,,,,,,,,,,,,,,,,,,,,
,,268.64328,A1_23,0.023,,,,,,,,,,,,,,,,,,,,
,,268.83208,A2_11,0.013,,,,,,,,,,,,,,,,,,,,
,,269.0284,A1_23,0.012,,,,,,,,,,,,,,,,,,,,
,,269.164,C5_34,0.012,,,,,,,,,,,,,,,,,,,,
,,269.43112,C4_34,0.009,,,,,,,,,,,,,,,,,,,,
,,269.44072,D4_23,0.015,,,,,,,,,,,,,,,,,,,,
,,269.59152,C1_44,0.012,,,,,,,,,,,,,,,,,,,,
,,269.78176,A6_21,0.011,,,,,,,,,,,,,,,,,,,,
,,270.24264,D2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,270.28536,D3_42,0.019,,,,,,,,,,,,,,,,,,,,
,,270.35368,A1_23,0.013,,,,,,,,,,,,,,,,,,,,
,,270.85512,A1_23,0.018,,,,,,,,,,,,,,,,,,,,
,,271.03928,D4_24,0.014,,,,,,,,,,,,,,,,,,,,
,,272.1552,C1_34,0.012,,,,,,,,,,,,,,,,,,,,
,,272.18128,B3_43,0.011,,,,,,,,,,,,,,,,,,,,
,,272.51976,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,274.01712,C3_13,0.013,,,,,,,,,,,,,,,,,,,,
,,274.1148,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,275.24528,B5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,275.40992,D4_24,0.014,,,,,,,,,,,,,,,,,,,,
,,275.4692,D4_23,0.016,,,,,,,,,,,,,,,,,,,,
,,276.09664,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,276.784,D4_23,0.016,,,,,,,,,,,,,,,,,,,,
,,276.7852,A5_23,0.013,,,,,,,,,,,,,,,,,,,,
,,277.7688,C1_44,0.012,,,,,,,,,,,,,,,,,,,,
,,278.45952,C5_42,0.018,,,,,,,,,,,,,,,,,,,,
,,278.95072,C5_32,0.013,,,,,,,,,,,,,,,,,,,,
,,279.13464,A1_23,0.023,,,,,,,,,,,,,,,,,,,,
,,279.41784,A5_42,0.013,,,,,,,,,,,,,,,,,,,,
,,280.07448,B3_43,0.012,,,,,,,,,,,,,,,,,,,,
,,280.8896,A1_23,0.014,,,,,,,,,,,,,,,,,,,,
,,280.92816,B3_44,0.013,,,,,,,,,,,,,,,,,,,,
,,281.16936,A2_13,0.013,,,,,,,,,,,,,,,,,,,,
,,281.92416,A1_23,0.015,,,,,,,,,,,,,,,,,,,,
,,282.06576,D3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,282.22768,A2_11,0.014,,,,,,,,,,,,,,,,,,,,
,,282.49912,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,282.69776,C5_44,0.014,,,,,,,,,,,,,,,,,,,,
,,282.79472,D5_33,0.014,,,,,,,,,,,,,,,,,,,,
,,283.562,B5_43,0.013,,,,,,,,,,,,,,,,,,,,
,,283.7032,C1_44,0.016,,,,,,,,,,,,,,,,,,,,
,,283.92728,B4_33,0.013,,,,,,,,,,,,,,,,,,,,
,,284.4272,A3_11,0.014,,,,,,,,,,,,,,,,,,,,
,,285.8516,A2_11,0.017,,,,,,,,,,,,,,,,,,,,
,,285.9916,A5_23,0.011,,,,,,,,,,,,,,,,,,,,
,,286.02824,A6_23,0.02,,,,,,,,,,,,,,,,,,,,
,,286.13264,D3_42,0.014,,,,,,,,,,,,,,,,,,,,
,,286.18648,D5_33,0.012,,,,,,,,,,,,,,,,,,,,
,,286.6284,B2_24,0.014,,,,,,,,,,,,,,,,,,,,
,,286.66768,A1_23,0.014,,,,,,,,,,,,,,,,,,,,
,,286.83904,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,286.93808,D3_42,0.017,,,,,,,,,,,,,,,,,,,,
,,287.16496,D1_43,0.012,,,,,,,,,,,,,,,,,,,,
,,287.46216,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,288.29056,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,289.13936,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,289.60848,C1_44,0.013,,,,,,,,,,,,,,,,,,,,
,,289.86456,A1_34,0.017,,,,,,,,,,,,,,,,,,,,
,,289.94952,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,290.03872,A5_23,0.012,,,,,,,,,,,,,,,,,,,,
,,290.09496,A5_23,0.011,,,,,,,,,,,,,,,,,,,,
,,290.14264,A5_23,0.013,,,,,,,,,,,,,,,,,,,,
,,290.19048,A5_23,0.016,,,,,,,,,,,,,,,,,,,,
,,290.59928,A1_23,0.02,,,,,,,,,,,,,,,,,,,,
,,292.4932,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,292.66624,A1_23,0.013,,,,,,,,,,,,,,,,,,,,
,,293.02912,A1_23,0.023,,,,,,,,,,,,,,,,,,,,
,,294.44864,C5_43,0.013,,,,,,,,,,,,,,,,,,,,
,,294.53976,D3_42,0.013,,,,,,,,,,,,,,,,,,,,
,,294.79256,A5_33,0.011,,,,,,,,,,,,,,,,,,,,
,,294.86848,A1_23,0.014,,,,,,,,,,,,,,,,,,,,
,,295.86152,A3_22,0.013,,,,,,,,,,,,,,,,,,,,
,,296.01664,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,296.6628,D5_32,0.015,,,,,,,,,,,,,,,,,,,,
,,296.79776,B3_42,0.014,,,,,,,,,,,,,,,,,,,,
,,297.11392,D4_24,0.013,,,,,,,,,,,,,,,,,,,,
,,297.20648,B2_24,0.01,,,,,,,,,,,,,,,,,,,,
,,297.2424,D1_43,0.013,,,,,,,,,,,,,,,,,,,,
,,297.59376,D2_43,0.016,,,,,,,,,,,,,,,,,,,,
,,297.79712,B5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,297.80616,D5_32,0.015,,,,,,,,,,,,,,,,,,,,
,,298.50024,A1_23,0.02,,,,,,,,,,,,,,,,,,,,
,,298.60912,C1_44,0.011,,,,,,,,,,,,,,,,,,,,
,,298.66328,A6_23,0.027,,,,,,,,,,,,,,,,,,,,
,,298.7252,A6_23,0.02,,,,,,,,,,,,,,,,,,,,
,,298.79648,B1_44,0.017,,,,,,,,,,,,,,,,,,,,
,,300.21104,A1_34,0.016,,,,,,,,,,,,,,,,,,,,
,,300.42272,D3_13,0.013,,,,,,,,,,,,,,,,,,,,
,,300.60048,A5_23,0.012,,,,,,,,,,,,,,,,,,,,
,,300.64528,A5_23,0.012,,,,,,,,,,,,,,,,,,,,
,,300.73208,A5_23,0.01,,,,,,,,,,,,,,,,,,,,
,,300.89936,A2_23,0.013,,,,,,,,,,,,,,,,,,,,
,,300.95728,D4_24,0.015,,,,,,,,,,,,,,,,,,,,
,,301.0384,D4_24,0.017,,,,,,,,,,,,,,,,,,,,
,,301.5736,A3_23,0.011,,,,,,,,,,,,,,,,,,,,
,,301.6844,D3_42,0.015,,,,,,,,,,,,,,,,,,,,
,,301.82336,A1_23,0.014,,,,,,,,,,,,,,,,,,,,
,,301.99056,B3_43,0.013,,,,,,,,,,,,,,,,,,,,
,,302.31744,B2_24,0.011,,,,,,,,,,,,,,,,,,,,
,,302.912,B5_21,0.013,,,,,,,,,,,,,,,,,,,,
,,303.07776,A5_23,0.013,,,,,,,,,,,,,,,,,,,,
,,303.29272,A5_23,0.013,,,,,,,,,,,,,,,,,,,,
,,303.6836,D4_24,0.015,,,,,,,,,,,,,,,,,,,,
,,304.53424,D3_12,0.015,,,,,,,,,,,,,,,,,,,,
,,304.91888,A5_23,0.012,,,,,,,,,,,,,,,,,,,,
,,305.00224,D3_42,0.015,,,,,,,,,,,,,,,,,,,,
,,305.17544,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,305.56656,B3_43,0.011,,,,,,,,,,,,,,,,,,,,
,,305.61416,D4_34,0.017,,,,,,,,,,,,,,,,,,,,
,,306.04536,C5_43,0.015,,,,,,,,,,,,,,,,,,,,
,,306.39272,A3_23,0.01,,,,,,,,,,,,,,,,,,,,
,,306.40632,B3_43,0.012,,,,,,,,,,,,,,,,,,,,
,,307.03864,A5_42,0.013,,,,,,,,,,,,,,,,,,,,
,,307.35688,C6_22,0.013,,,,,,,,,,,,,,,,,,,,
,,307.4468,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,308.54568,C6_22,0.013,,,,,,,,,,,,,,,,,,,,
,,309.02608,B5_21,0.012,,,,,,,,,,,,,,,,,,,,
,,309.65904,A3_23,0.014,,,,,,,,,,,,,,,,,,,,
,,309.7072,A1_23,0.016,,,,,,,,,,,,,,,,,,,,
,,310.66072,C5_43,0.014,,,,,,,,,,,,,,,,,,,,
,,311.22832,B5_22,0.012,,,,,,,,,,,,,,,,,,,,
,,311.6732,D3_42,0.014,,,,,,,,,,,,,,,,,,,,
,,312.01416,C5_33,0.011,,,,,,,,,,,,,,,,,,,,
,,312.20184,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,312.61088,A5_23,0.013,,,,,,,,,,,,,,,,,,,,
,,312.97208,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,313.13576,C5_43,0.014,,,,,,,,,,,,,,,,,,,,
,,313.2488,A1_33,0.012,,,,,,,,,,,,,,,,,,,,
,,313.31888,A3_23,0.017,,,,,,,,,,,,,,,,,,,,
,,313.33608,A2_13,0.014,,,,,,,,,,,,,,,,,,,,
,,313.83552,D2_22,0.013,,,,,,,,,,,,,,,,,,,,
,,313.86704,C1_44,0.013,,,,,,,,,,,,,,,,,,,,
,,314.84768,B3_23,0.017,,,,,,,,,,,,,,,,,,,,
,,314.93272,A1_34,0.017,,,,,,,,,,,,,,,,,,,,
,,315.55376,C1_34,0.015,,,,,,,,,,,,,,,,,,,,
,,315.85864,A3_23,0.011,,,,,,,,,,,,,,,,,,,,
,,316.22112,A2_11,0.014,,,,,,,,,,,,,,,,,,,,
,,316.3392,C3_33,0.015,,,,,,,,,,,,,,,,,,,,
,,317.13512,D5_32,0.011,,,,,,,,,,,,,,,,,,,,
,,318.2572,D5_32,0.014,,,,,,,,,,,,,,,,,,,,
,,318.33904,A1_23,0.021,,,,,,,,,,,,,,,,,,,,
,,319.18856,B2_24,0.011,,,,,,,,,,,,,,,,,,,,
,,319.40536,A2_11,0.018,,,,,,,,,,,,,,,,,,,,
,,319.5264,B2_24,0.014,,,,,,,,,,,,,,,,,,,,
,,319.85544,C5_42,0.017,,,,,,,,,,,,,,,,,,,,
,,320.056,A1_23,0.015,,,,,,,,,,,,,,,,,,,,
,,320.84144,A5_23,0.014,,,,,,,,,,,,,,,,,,,,
,,320.9,A5_23,0.012,,,,,,,,,,,,,,,,,,,,
,,321.22912,A1_23,0.023,,,,,,,,,,,,,,,,,,,,
,,321.396,D2_41,0.011,,,,,,,,,,,,,,,,,,,,
,,321.3968,B5_21,0.012,,,,,,,,,,,,,,,,,,,,
,,321.63736,A2_11,0.015,,,,,,,,,,,,,,,,,,,,
,,321.762,A1_23,0.024,,,,,,,,,,,,,,,,,,,,
,,321.9064,B2_24,0.01,,,,,,,,,,,,,,,,,,,,
,,322.21184,C1_44,0.011,,,,,,,,,,,,,,,,,,,,
,,324.14216,C5_43,0.015,,,,,,,,,,,,,,,,,,,,
,,324.31888,A1_23,0.014,,,,,,,,,,,,,,,,,,,,
,,324.35504,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
