Electrode,Number of spikes,First spike time (sec),Last spike time (sec),Burst duration
A1_22,6,97.31488,97.53528,0.22039999999999793
A1_22,9,117.41248,117.94696,0.5344800000000021
A1_22,6,129.51776,129.71168,0.19391999999999143
A1_22,6,129.81768,129.92472,0.10704000000001201
A1_22,10,137.03184,137.36632,0.33448000000001343
A1_22,7,140.63592,140.88032,0.24440000000001305
A1_22,6,153.16008,153.32472,0.16464000000001988
A1_22,10,165.95368,166.18656,0.23287999999999442
A1_22,19,175.1436,175.55632,0.4127200000000073
A1_22,5,178.90048,179.05992,0.1594400000000178
A1_22,12,188.06512,188.33096,0.2658399999999972
A1_22,6,193.93256,194.01064,0.07807999999999993
A1_22,5,255.31456,255.3576,0.04303999999999064
A1_22,11,263.11768,263.52416,0.40647999999998774
A1_22,8,294.94792,295.1628,0.21487999999999374
A1_22,6,295.27576,295.48512,0.20936000000000377
A1_22,13,312.504,312.75848,0.2544800000000009
A1_22,6,323.044,323.28888,0.2448800000000233
A1_22,10,341.31896,341.564,0.24504000000001724
A1_22,6,346.17704,346.36936,0.19231999999999516
A1_22,12,387.72944,387.96016,0.2307199999999625
A1_22,8,388.062,388.31656,0.2545599999999695
A1_22,6,430.57336,430.6708,0.09744000000000597
A1_22,6,431.07936,431.20728,0.12792000000001735
A1_22,5,436.13296,436.27456,0.14159999999998263
A1_22,14,467.24704,467.66184,0.414799999999957
A1_22,7,472.6908,472.9692,0.27839999999997644
A1_22,6,473.14392,473.39712,0.25319999999999254
A1_22,6,515.55256,515.69408,0.14152000000001408
A1_22,5,521.09248,521.20232,0.10983999999996286
A1_22,5,528.7212,528.81096,0.08976000000006934
A1_22,6,538.17208,538.34712,0.17503999999996722
A1_22,9,550.30624,550.50632,0.20007999999995718
A1_22,12,570.74056,570.98864,0.2480800000000727
A1_22,7,577.33624,577.56392,0.2276800000000776
A1_22,23,588.01424,588.56112,0.5468799999999874
A1_23,5,13.32496,13.34976,0.024799999999999045
A1_23,52,26.40448,27.03728,0.6327999999999996
A1_23,20,28.51784,28.94472,0.4268800000000006
A1_23,15,30.18256,30.56096,0.37840000000000273
A1_23,15,31.98736,32.28184,0.2944800000000036
A1_23,24,33.61792,34.0256,0.40767999999999915
A1_23,12,35.33456,35.57632,0.2417599999999993
A1_23,39,38.6568,39.10904,0.4522400000000033
A1_23,19,40.66504,40.96592,0.30087999999999937
A1_23,16,42.50704,42.84176,0.33471999999999724
A1_23,18,44.44,44.75872,0.318719999999999
A1_23,19,47.04504,47.45288,0.4078400000000002
A1_23,21,49.80672,50.18216,0.37544000000000466
A1_23,22,52.69112,53.11192,0.42079999999999984
A1_23,18,55.24424,55.5736,0.3293600000000012
A1_23,39,77.53888,77.99464,0.45575999999999794
A1_23,18,79.43384,79.86128,0.42743999999999005
A1_23,25,83.67624,83.90104,0.22479999999998768
A1_23,20,86.28408,86.73272,0.4486399999999975
A1_23,15,89.5016,89.92112,0.41952000000000567
A1_23,16,91.85368,92.13256,0.2788800000000009
A1_23,9,93.98432,94.13488,0.1505599999999987
A1_23,19,96.7284,97.24688,0.5184800000000109
A1_23,15,99.25552,99.74936,0.4938399999999916
A1_23,5,101.34752,101.52872,0.18120000000000402
A1_23,16,103.80088,104.16616,0.3652799999999985
A1_23,12,109.19184,109.4968,0.3049599999999941
A1_23,17,113.01432,113.45576,0.44144000000000005
A1_23,24,117.21592,117.72528,0.5093600000000009
A1_23,16,121.2344,121.6636,0.4292000000000087
A1_23,5,121.8064,121.96152,0.1551199999999966
A1_23,18,129.10304,129.64856,0.5455200000000104
A1_23,32,136.80968,137.36536,0.5556800000000237
A1_23,15,140.11752,140.46232,0.3447999999999922
A1_23,8,143.81248,144.00896,0.1964800000000082
A1_23,17,153.112,153.43792,0.32591999999999643
A1_23,22,165.92744,166.45464,0.5272000000000219
A1_23,10,169.75808,169.96544,0.20735999999999422
A1_23,34,175.14568,175.59984,0.4541600000000017
A1_23,13,178.80592,179.17176,0.3658400000000199
A1_23,35,188.02184,188.40352,0.3816799999999887
A1_23,20,193.84688,194.1468,0.2999200000000144
A1_23,9,196.89096,197.24704,0.3560799999999915
A1_23,9,207.04496,207.29352,0.24855999999999767
A1_23,5,210.89496,210.99936,0.10439999999999827
A1_23,11,216.30768,216.52496,0.21727999999998815
A1_23,10,219.53296,219.90928,0.37631999999999266
A1_23,10,226.53312,226.84136,0.30824000000001206
A1_23,8,229.84256,230.10872,0.2661600000000135
A1_23,11,236.04232,236.2768,0.23448000000001912
A1_23,6,239.5016,239.68616,0.18456000000000472
A1_23,6,242.93056,243.12512,0.19455999999999563
A1_23,11,248.2168,248.49432,0.27751999999998134
A1_23,20,255.26832,255.60688,0.3385600000000011
A1_23,30,263.072,263.55544,0.4834399999999732
A1_23,10,266.52248,266.74216,0.2196800000000394
A1_23,15,270.19616,270.56304,0.36687999999998056
A1_23,22,275.17904,275.65976,0.48072000000001935
A1_23,32,280.33312,280.9632,0.630079999999964
A1_23,15,284.08704,284.51528,0.4282400000000166
A1_23,13,288.29088,288.6088,0.31791999999995824
A1_23,24,294.80592,295.49024,0.684319999999957
A1_23,15,299.714,300.23176,0.5177600000000098
A1_23,20,303.28144,303.7352,0.45376000000004524
A1_23,13,306.87832,307.1864,0.3080800000000181
A1_23,34,312.43184,312.93792,0.5060799999999972
A1_23,15,317.52216,317.77712,0.2549600000000396
A1_23,23,323.158,323.65624,0.4982400000000098
A1_23,10,326.2396,326.53072,0.29111999999997806
A1_23,12,329.74224,330.09488,0.35264000000000806
A1_23,13,332.38024,332.72672,0.34647999999998547
A1_23,34,341.20424,341.77056,0.566319999999962
A1_23,25,345.92056,346.37064,0.4500799999999572
A1_23,11,349.59648,349.97648,0.37999999999999545
A1_23,14,354.33208,354.76496,0.43287999999995463
A1_23,6,356.88088,357.00416,0.12328000000002248
A1_23,23,363.28792,363.53976,0.2518400000000156
A1_23,8,367.39736,367.54312,0.14575999999999567
A1_23,8,375.20832,375.40016,0.19184000000001333
A1_23,42,387.74344,388.43856,0.6951199999999744
A1_23,7,391.25104,391.55216,0.3011200000000258
A1_23,21,395.19608,395.56736,0.37128000000001293
A1_23,17,399.11288,399.35672,0.2438399999999774
A1_23,16,407.22152,407.50288,0.2813600000000065
A1_23,21,414.6492,415.0528,0.4035999999999831
A1_23,11,418.99744,419.38968,0.39224000000001524
A1_23,26,430.56656,430.92512,0.3585600000000113
A1_23,22,435.90464,436.26976,0.3651200000000472
A1_23,8,438.456,438.8132,0.35719999999997754
A1_23,14,441.53584,441.90896,0.3731199999999717
A1_23,12,444.70384,445.04056,0.3367200000000139
A1_23,9,448.21592,448.472,0.2560799999999972
A1_23,5,448.60328,448.79816,0.19488000000001193
A1_23,5,450.98696,451.21432,0.22735999999997603
A1_23,39,467.11536,467.52392,0.40855999999996584
A1_23,36,472.67984,473.19984,0.5199999999999818
A1_23,14,476.24768,476.52088,0.27319999999997435
A1_23,17,479.59304,479.92712,0.3340800000000286
A1_23,9,481.97464,482.16664,0.19199999999995043
A1_23,21,485.30576,485.84528,0.5395199999999818
A1_23,11,489.18088,489.4612,0.28032000000001744
A1_23,19,498.52992,498.86896,0.33904000000001133
A1_23,5,501.84416,502.04816,0.20400000000000773
A1_23,15,507.8396,508.21224,0.37263999999998987
A1_23,29,515.02648,515.45216,0.4256800000000567
A1_23,22,520.73216,521.31032,0.5781600000000253
A1_23,25,528.41672,528.80792,0.3911999999999125
A1_23,21,532.25432,532.70416,0.4498399999999947
A1_23,21,538.15456,538.44704,0.2924800000000687
A1_23,22,543.772,544.15936,0.3873599999999442
A1_23,5,544.27848,544.46776,0.1892800000000534
A1_23,20,550.25752,550.53816,0.2806399999999485
A1_23,14,553.71776,554.01392,0.2961599999999862
A1_23,10,557.1152,557.39336,0.2781600000000708
A1_23,42,570.73992,571.1676,0.4276800000000094
A1_23,6,573.78056,573.93504,0.15447999999992135
A1_23,21,577.16448,577.6708,0.5063199999999597
A1_23,9,580.3264,580.48528,0.15887999999995372
A1_23,5,580.58568,580.78472,0.19903999999996813
A1_23,37,587.98088,588.40576,0.4248800000000301
A1_23,6,588.51704,588.59152,0.0744799999999941
A1_24,62,26.4708,26.98256,0.5117599999999989
A1_24,25,28.54464,28.90392,0.35927999999999827
A1_24,19,30.04864,30.48648,0.43784000000000134
A1_24,14,31.89328,32.25,0.35671999999999926
A1_24,32,33.60288,33.83592,0.23304000000000258
A1_24,12,35.21344,35.56496,0.3515200000000007
A1_24,42,38.62144,39.0316,0.41015999999999764
A1_24,31,40.61976,41.02264,0.40288000000000324
A1_24,28,42.45376,42.81176,0.357999999999997
A1_24,20,44.43128,44.7552,0.3239200000000011
A1_24,23,47.04024,47.38024,0.3400000000000034
A1_24,23,49.80624,50.15472,0.348479999999995
A1_24,27,52.7204,53.16344,0.44304000000000343
A1_24,23,55.20216,55.62016,0.41799999999999926
A1_24,52,77.62904,78.11784,0.4887999999999977
A1_24,23,79.38544,79.7588,0.37335999999999103
A1_24,43,83.6388,84.12008,0.48127999999999815
A1_24,31,86.32568,86.62088,0.29519999999999413
A1_24,34,89.48392,89.88776,0.4038400000000024
A1_24,21,91.77712,92.11512,0.33800000000000807
A1_24,20,93.95912,94.3528,0.39368000000000336
A1_24,30,96.72536,97.14976,0.42440000000000566
A1_24,21,99.25512,99.66264,0.407519999999991
A1_24,24,103.80864,104.2652,0.4565599999999961
A1_24,16,109.19208,109.48032,0.28824000000000183
A1_24,20,112.9504,113.39368,0.44328000000000145
A1_24,29,117.22704,117.63128,0.4042400000000015
A1_24,27,121.28448,121.69304,0.40855999999999426
A1_24,11,124.09096,124.52872,0.4377600000000115
A1_24,33,129.29752,129.6392,0.34167999999999665
A1_24,40,136.81632,137.34336,0.5270399999999995
A1_24,16,140.13984,140.4132,0.2733599999999967
A1_24,14,143.82648,144.28168,0.4551999999999907
A1_24,29,153.09704,153.53368,0.43664000000001124
A1_24,11,156.01912,156.32816,0.3090400000000102
A1_24,9,158.75632,159.10464,0.3483200000000011
A1_24,48,165.95264,166.36648,0.4138399999999933
A1_24,29,169.60976,170.02736,0.4175999999999931
A1_24,60,175.03312,175.70936,0.6762400000000071
A1_24,29,178.73304,179.21696,0.4839200000000119
A1_24,65,188.00168,188.5348,0.5331199999999967
A1_24,42,193.82888,194.21184,0.3829599999999971
A1_24,19,196.88752,197.24208,0.3545599999999922
A1_24,23,200.09296,200.4456,0.35264000000000806
A1_24,24,203.86192,204.32472,0.46280000000001564
A1_24,27,207.09872,207.5932,0.49448000000001
A1_24,18,210.80504,211.1416,0.33656000000001995
A1_24,27,216.15168,216.58176,0.4300800000000038
A1_24,19,219.50576,219.96664,0.46088000000000306
A1_24,14,222.17584,222.54864,0.37280000000001223
A1_24,26,226.52392,227.07032,0.5464000000000055
A1_24,17,229.81064,230.1556,0.34495999999998617
A1_24,10,231.75448,232.01824,0.26375999999999067
A1_24,29,236.04616,236.54216,0.4960000000000093
A1_24,23,239.43464,239.85232,0.41767999999999006
A1_24,17,242.91712,243.32176,0.40464000000000055
A1_24,29,248.20688,248.662,0.45511999999999375
A1_24,43,255.26016,255.7352,0.4750399999999786
A1_24,6,257.65768,257.83256,0.17487999999997328
A1_24,55,263.05096,263.61456,0.5636000000000081
A1_24,12,266.48192,266.68856,0.20663999999999305
A1_24,23,270.12888,270.57488,0.4460000000000264
A1_24,43,275.1244,275.6384,0.51400000000001
A1_24,52,280.33408,280.84448,0.5104000000000042
A1_24,23,284.09264,284.47336,0.3807199999999966
A1_24,33,288.28992,288.86536,0.5754400000000146
A1_24,38,294.93264,295.32648,0.3938400000000115
A1_24,32,299.65136,300.19864,0.5472800000000007
A1_24,32,303.28616,303.7208,0.4346400000000017
A1_24,30,306.83808,307.36368,0.5255999999999972
A1_24,45,312.43096,312.78368,0.3527199999999766
A1_24,39,317.52168,318.02208,0.5004000000000133
A1_24,37,323.14904,323.56792,0.4188800000000015
A1_24,17,326.22952,326.5216,0.29207999999999856
A1_24,32,329.71984,330.13928,0.4194400000000087
A1_24,7,332.4112,332.646,0.234800000000007
A1_24,51,341.31216,341.75816,0.44599999999996953
A1_24,36,345.9088,346.46824,0.559439999999995
A1_24,25,349.56584,349.99416,0.428320000000042
A1_24,33,354.4104,354.86624,0.45584000000002334
A1_24,10,356.83984,357.0532,0.21336000000002286
A1_24,43,363.29112,363.83104,0.5399199999999951
A1_24,21,367.25584,367.70376,0.44792000000001053
A1_24,15,371.0652,371.31904,0.2538399999999683
A1_24,26,375.16584,375.58864,0.4227999999999952
A1_24,63,387.73472,388.31688,0.5821600000000444
A1_24,22,391.14312,391.5272,0.3840799999999831
A1_24,36,395.19024,395.6456,0.45535999999998467
A1_24,24,399.06336,399.44224,0.37888000000003785
A1_24,20,402.36912,402.7212,0.35208000000000084
A1_24,33,407.21456,407.486,0.27143999999998414
A1_24,7,410.0448,410.24768,0.2028799999999933
A1_24,41,414.66728,415.21664,0.5493599999999788
A1_24,22,419.00144,419.48064,0.47919999999999163
A1_24,50,430.52912,431.0996,0.5704800000000319
A1_24,36,435.86784,436.38544,0.5176000000000158
A1_24,13,438.45536,438.75544,0.30008000000003676
A1_24,24,441.55008,441.9992,0.4491199999999935
A1_24,25,444.65872,445.10976,0.4510399999999777
A1_24,30,448.18512,448.69192,0.5067999999999984
A1_24,15,450.96152,451.24136,0.2798399999999788
A1_24,51,467.12328,467.67256,0.5492799999999534
A1_24,50,472.70192,473.26072,0.5588000000000193
A1_24,37,476.26416,476.7472,0.4830400000000168
A1_24,27,479.59392,480.10304,0.5091199999999958
A1_24,16,481.99352,482.376,0.38247999999998683
A1_24,44,485.30696,485.7848,0.4778400000000147
A1_24,25,489.20776,489.58688,0.37912000000000035
A1_24,12,491.47632,491.8608,0.3844799999999964
A1_24,43,498.514,499.00576,0.4917599999999993
A1_24,14,501.7968,502.1232,0.32639999999997826
A1_24,25,507.81872,508.25224,0.43351999999998725
A1_24,51,514.98952,515.568,0.5784800000000132
A1_24,41,520.73624,521.45408,0.7178400000000238
A1_24,69,528.39672,528.93144,0.534719999999993
A1_24,42,532.20656,532.77288,0.5663200000000188
A1_24,43,538.09528,538.62392,0.5286399999999958
A1_24,54,543.8296,544.33944,0.5098399999999401
A1_24,45,550.25424,550.68672,0.43248000000005504
A1_24,33,553.65432,554.15728,0.50296000000003
A1_24,21,557.02136,557.51824,0.49688000000003285
A1_24,66,570.73544,571.28792,0.5524799999999459
A1_24,16,573.78632,574.18992,0.4035999999999831
A1_24,26,577.22312,577.59592,0.3727999999999838
A1_24,22,580.33768,580.87224,0.5345600000000559
A1_24,54,588.02408,588.5692,0.5451199999999972
A1_32,8,26.47,26.61072,0.14072000000000173
A1_32,6,83.67912,83.78704,0.10792000000000712
A1_32,5,93.98368,94.12584,0.14215999999998985
A1_32,5,96.7276,96.95304,0.22544000000000608
A1_32,5,109.19104,109.36336,0.17231999999999914
A1_32,5,113.08384,113.28584,0.20199999999999818
A1_32,9,117.21536,117.61512,0.39976000000000056
A1_32,5,121.25576,121.46016,0.2044000000000068
A1_32,8,136.8088,137.12984,0.32104000000001065
A1_32,5,153.22576,153.4108,0.18503999999998655
A1_32,5,166.00424,166.15016,0.1459199999999896
A1_32,9,175.15424,175.42736,0.2731200000000058
A1_32,12,188.01184,188.40272,0.39087999999998146
A1_32,5,193.92976,194.09472,0.16496000000000777
A1_32,6,207.10264,207.29264,0.18999999999999773
A1_32,6,216.33168,216.52552,0.19383999999999446
A1_32,5,255.32168,255.53064,0.2089600000000189
A1_32,10,263.07256,263.35288,0.28032000000001744
A1_32,5,266.58056,266.7416,0.16104000000001406
A1_32,6,275.1808,275.45128,0.2704800000000205
A1_32,12,280.33808,280.67736,0.33928000000003067
A1_32,6,284.1304,284.46056,0.330159999999978
A1_32,6,288.3652,288.60792,0.24271999999996297
A1_32,7,294.98088,295.30576,0.3248800000000074
A1_32,7,299.7696,300.13576,0.3661599999999794
A1_32,7,303.3424,303.49576,0.1533600000000206
A1_32,6,306.91896,307.18552,0.26655999999996993
A1_32,9,312.46592,312.8036,0.3376800000000344
A1_32,9,317.53616,317.90448,0.3683199999999829
A1_32,8,323.15744,323.45128,0.2938399999999888
A1_32,8,329.74856,330.08888,0.3403200000000197
A1_32,7,332.38968,332.72584,0.3361600000000067
A1_32,14,341.20336,341.55264,0.3492800000000216
A1_32,8,345.9612,346.20456,0.24335999999999558
A1_32,7,349.59568,349.97704,0.3813599999999724
A1_32,8,354.40688,354.76416,0.35728000000000293
A1_32,9,363.32856,363.52264,0.19408000000004222
A1_32,13,387.78432,388.08208,0.2977600000000393
A1_32,8,395.24016,395.56656,0.32639999999997826
A1_32,5,399.12752,399.32664,0.19911999999999352
A1_32,9,407.24528,407.50208,0.25679999999999836
A1_32,10,414.55984,414.94016,0.38031999999998334
A1_32,7,430.62256,430.92432,0.3017600000000016
A1_32,8,435.92888,436.27032,0.34144000000003416
A1_32,6,441.57168,441.808,0.23631999999997788
A1_32,5,444.82952,445.03968,0.21015999999997348
A1_32,12,467.11568,467.41952,0.3038399999999797
A1_32,14,472.70776,473.14904,0.4412800000000061
A1_32,10,476.28248,476.5292,0.24671999999998206
A1_32,6,479.68064,479.92632,0.24567999999999302
A1_32,7,485.35664,485.6172,0.2605599999999981
A1_32,7,489.19984,489.4604,0.2605599999999981
A1_32,10,498.53064,498.85304,0.322400000000016
A1_32,6,507.93312,508.21144,0.2783200000000079
A1_32,9,514.9904,515.22272,0.23231999999995878
A1_32,6,520.8452,521.146,0.3007999999999811
A1_32,15,528.41592,528.84928,0.4333599999999933
A1_32,9,532.30288,532.59456,0.29168000000004213
A1_32,9,538.154,538.37472,0.22072000000002845
A1_32,8,543.7712,544.03744,0.2662399999999252
A1_32,10,550.25664,550.53872,0.2820800000000645
A1_32,7,557.12808,557.39256,0.2644800000000487
A1_32,15,570.73912,571.1668,0.4276800000000094
A1_32,11,577.24432,577.66992,0.4256000000000313
A1_32,5,580.34856,580.4844,0.13584000000003016
A1_32,12,588.0116,588.33128,0.31967999999994845
A1_33,8,26.50656,26.70608,0.1995199999999997
A1_33,5,77.74192,77.89448,0.15256000000000824
A1_33,5,83.72224,83.91832,0.19607999999999493
A1_34,5,26.52088,26.72272,0.20184000000000069
A1_34,5,40.5664,40.79928,0.23288000000000153
A1_34,5,79.50648,79.6572,0.15072000000000685
A1_34,7,83.76096,84.19272,0.43175999999999704
A1_34,5,86.3392,86.5524,0.2132000000000005
A1_42,6,387.81728,388.00136,0.18407999999999447
A1_42,11,467.10752,467.44048,0.3329599999999573
