Electrode,Number of spikes,First spike time (sec),Last spike time (sec),Burst duration
B5_43,32,523.72312,523.87072,0.14760000000001128
B5_43,38,575.12,575.30688,0.18687999999997373
B5_44,22,13.5328,13.67192,0.13912000000000013
B5_44,39,55.79296,55.98616,0.19319999999999737
B5_44,5,65.91944,66.09968,0.18024000000001195
B5_44,6,132.24096,132.40664,0.16568000000000893
B5_44,5,174.55792,174.64424,0.08632000000000062
B5_44,34,174.76552,175.17248,0.406959999999998
B5_44,52,187.93616,188.21376,0.27760000000000673
B5_44,43,195.84376,196.132,0.28824000000000183
B5_44,5,196.4268,196.49808,0.07128000000000156
B5_44,42,214.48328,214.7356,0.25231999999999744
B5_44,24,222.05312,222.13856,0.08544000000000551
B5_44,32,226.4436,226.72744,0.28383999999999787
B5_44,46,264.3912,264.65168,0.26047999999997273
B5_44,7,264.76944,264.83872,0.06928000000004886
B5_44,16,265.0212,265.2496,0.22839999999996508
B5_44,39,300.28192,300.56752,0.2855999999999881
B5_44,8,300.68,300.82008,0.14008000000001175
B5_44,28,315.02856,315.244,0.21544000000000096
B5_44,35,341.37464,341.7588,0.3841600000000085
B5_44,48,424.1384,424.42184,0.2834399999999846
B5_44,52,448.99352,449.25384,0.26032000000003563
B5_44,33,470.344,470.5504,0.20640000000003056
B5_44,32,490.07472,490.23736,0.16264000000001033
B5_44,38,523.7164,523.9632,0.24680000000000746
B5_44,34,575.11944,575.30672,0.187279999999987
