Electrode,Time (s)
C4_13,174.62272
C4_13,174.69152
C4_13,174.75432
C4_12,174.80376
C4_12,174.8708
C4_32,174.99384
C4_34,175.08936
C4_13,175.1404
C4_13,175.3656
C4_13,175.42888
C4_13,175.54392
C4_13,175.61288
C4_13,175.68944
C4_13,175.82192
C4_13,176.20072
C4_12,176.30672
C4_32,177.13312
C4_34,177.17056
C4_32,177.36888
C4_44,177.86904
C4_12,178.0756
C4_32,178.28528
C4_13,178.48584
C4_13,178.81312
C4_12,179.14664
C4_44,179.1632
C4_32,179.48112
C4_34,179.82088
C4_32,180.05728
C4_12,180.1908
C4_32,180.70856
C4_44,180.91208
C4_43,181.00216
C4_32,181.17192
C4_43,181.23368
C4_12,181.57696
C4_32,181.60136
C4_32,181.85248
C4_32,182.60864
C4_12,182.75464
C4_32,182.96488
C4_12,183.26968
C4_34,183.35712
C4_32,183.39512
C4_12,183.44704
C4_13,183.45648
C4_12,183.52512
C4_12,183.676
C4_32,183.94888
C4_32,184.03288
C4_12,184.29432
C4_32,184.57488
C4_13,184.7284
C4_13,185.09848
C4_13,185.2232
C4_13,185.3048
C4_13,185.35848
C4_32,185.41192
C4_13,185.4296
C4_43,185.4952
C4_13,185.50464
C4_13,185.56904
C4_13,185.62416
C4_13,185.70592
C4_13,185.78552
C4_43,185.84736
C4_32,186.06816
C4_34,186.19352
C4_12,186.90592
C4_43,187.31256
C4_32,187.8716
C4_32,187.93816
C4_34,188.11384
C4_32,188.39672
C4_32,188.86304
C4_32,189.26232
C4_12,189.68096
C4_32,189.75576
C4_32,190.22136
C4_44,190.33512
C4_32,190.73224
C4_13,190.89656
C4_12,190.92752
C4_13,190.9488
C4_44,191.10488
C4_13,191.14872
C4_34,191.46832
C4_32,191.5756
C4_13,191.57776
C4_13,191.73416
C4_43,191.83696
C4_13,191.96208
C4_13,192.03816
C4_13,192.14568
C4_32,192.15528
C4_13,192.23664
C4_43,192.41008
C4_43,192.5048
C4_13,192.6256
C4_13,192.71136
C4_32,192.772
C4_12,192.94072
C4_13,192.94408
C4_13,193.06752
C4_32,193.20272
C4_13,193.24248
C4_32,193.5232
C4_34,193.62264
C4_44,193.65648
C4_13,193.84984
C4_32,194.0052
C4_44,194.11568
C4_32,195.27296
C4_32,195.43752
C4_32,196.00336
C4_44,196.01368
C4_13,196.11536
C4_32,196.1784
C4_32,196.62032
C4_43,197.09248
C4_32,197.33784
C4_12,197.57904
C4_12,197.91176
C4_12,198.08256
C4_32,198.12512
C4_13,198.15944
C4_12,198.24352
C4_13,198.2936
C4_13,198.39048
C4_44,198.46216
C4_44,198.5
C4_13,198.59816
C4_32,198.714
C4_13,198.79312
C4_12,198.912
C4_13,199.0788
C4_34,199.1996
C4_32,199.25344
C4_13,199.26104
C4_13,199.3496
C4_13,199.50776
C4_34,199.63128
C4_13,199.6872
C4_13,199.75136
C4_13,199.86704
C4_32,199.92536
C4_13,199.97024
C4_13,200.09952
C4_13,200.15936
C4_13,200.25208
C4_32,200.66088
C4_43,200.7784
C4_43,201.2136
C4_13,201.36184
C4_12,201.46496
C4_32,201.50424
C4_32,202.12472
C4_13,202.43352
C4_13,202.6372
C4_12,202.72144
C4_32,202.74504
C4_32,203.15824
C4_32,203.60416
C4_44,203.62184
C4_44,203.66608
C4_32,203.84208
C4_44,204.35008
C4_12,204.47144
C4_32,204.63088
C4_32,205.44536
C4_12,205.58992
C4_34,205.89952
C4_43,206.19992
C4_13,207.10576
C4_32,207.3324
C4_32,207.75848
C4_13,208.13288
C4_13,208.31896
C4_12,208.37944
C4_12,208.43152
C4_13,208.44216
C4_44,208.45832
C4_12,208.54384
C4_32,208.5568
C4_13,208.60712
C4_13,208.73232
C4_13,208.7988
C4_13,208.8604
C4_43,208.95624
C4_12,208.99144
C4_13,209.01896
C4_13,209.09544
C4_32,209.15096
C4_13,209.17784
C4_13,209.8348
C4_32,209.96696
C4_13,210.0468
C4_13,210.11648
C4_32,210.14728
C4_43,210.18088
C4_32,210.6236
C4_43,210.68216
C4_44,210.83816
C4_32,211.04736
C4_32,211.52736
C4_13,211.82648
C4_32,212.23064
C4_32,212.60776
C4_44,212.94792
C4_32,212.96376
C4_32,213.61344
C4_43,213.65744
C4_32,213.71608
C4_32,214.2168
C4_32,214.3168
C4_43,215.11768
C4_32,215.34072
C4_43,215.64464
C4_32,215.68904
C4_12,215.71968
C4_12,215.75616
C4_32,215.80264
C4_12,215.80696
C4_12,215.9452
C4_12,216.00936
C4_12,216.07136
C4_32,216.30704
C4_34,216.45712
C4_32,216.96616
C4_32,217.19192
C4_32,217.6644
C4_13,217.81464
C4_13,217.98192
C4_32,218.04632
C4_13,218.13256
C4_13,218.20512
C4_13,218.28496
C4_44,218.33208
C4_13,218.34056
C4_13,218.61152
C4_13,218.7328
C4_32,218.73448
C4_34,218.79656
C4_13,218.80272
C4_13,218.89824
C4_13,219.09216
C4_34,219.14616
C4_13,219.15248
C4_32,219.2116
C4_34,219.21208
C4_13,219.21904
C4_32,219.31808
C4_13,219.62536
C4_44,219.82256
C4_32,220.19544
C4_43,220.4536
C4_44,220.60872
C4_32,221.03064
C4_32,221.7132
C4_32,222.32864
C4_12,222.35016
C4_44,222.41592
C4_32,222.95952
C4_32,223.59832
C4_34,223.73744
C4_13,223.79616
C4_43,223.99776
C4_32,224.55384
C4_44,224.868
C4_32,225.26728
C4_12,225.34752
C4_43,225.4344
C4_12,225.44608
C4_43,225.66424
C4_43,225.80112
C4_32,225.8528
C4_44,225.86952
C4_43,225.88368
C4_44,225.91144
C4_32,226.2308
C4_32,226.42136
C4_32,226.63792
C4_34,226.80928
C4_32,227.02224
C4_34,227.46184
C4_32,227.7356
C4_34,227.91192
C4_32,228.12016
C4_13,228.14088
C4_13,228.22632
C4_13,228.25376
C4_13,228.27808
C4_13,228.28144
C4_13,228.36512
C4_12,228.43264
C4_13,228.45296
C4_34,228.53376
C4_13,228.59808
C4_43,228.74168
C4_13,228.8092
C4_13,228.8616
C4_13,228.93472
C4_32,228.96288
C4_13,229.0232
C4_43,229.05712
C4_32,229.06656
C4_13,229.09408
C4_13,229.27528
C4_13,229.43808
C4_32,229.47808
C4_13,229.48512
C4_13,229.53968
C4_32,229.77944
C4_32,230.31784
C4_32,231.43304
C4_32,231.8504
C4_44,231.95456
C4_32,232.68192
C4_44,232.7824
C4_32,233.07696
C4_13,233.374
C4_32,233.55376
C4_43,234.01512
C4_43,234.27264
C4_32,234.33352
C4_43,234.35248
C4_32,234.7784
C4_12,235.06144
C4_32,235.18536
C4_44,235.44448
C4_32,235.70696
C4_32,236.2996
C4_44,236.7436
C4_32,236.7888
C4_32,237.44792
C4_13,237.68488
C4_32,237.96928
C4_13,237.99984
C4_13,238.20968
C4_13,238.30576
C4_13,238.37304
C4_43,238.50808
C4_13,238.61112
C4_13,238.674
C4_13,238.75248
C4_43,238.92288
C4_43,239.00552
C4_13,239.0812
C4_32,239.09624
C4_13,239.11784
C4_44,239.11968
C4_13,239.15656
C4_13,239.20304
C4_13,239.22344
C4_43,239.43416
C4_32,239.5072
C4_13,239.5184
C4_43,239.59584
C4_32,240.87584
C4_12,241.32888
C4_44,241.34992
C4_32,241.64304
C4_12,241.71808
C4_12,241.85088
C4_12,241.94456
C4_32,242.28472
C4_34,242.97728
C4_32,243.33064
C4_44,243.56392
C4_32,243.98976
C4_32,244.39664
C4_32,244.8552
C4_13,245.02104
C4_44,245.16688
C4_44,245.21568
C4_13,245.27304
C4_13,245.42296
C4_34,245.43472
C4_13,245.6764
C4_43,245.78504
C4_32,245.82896
C4_13,246.2116
C4_32,246.34712
C4_13,246.52872
C4_43,246.59216
C4_44,246.65048
C4_13,246.6724
C4_13,246.74528
C4_13,246.85352
C4_32,246.88912
C4_13,246.9444
C4_43,247.21464
C4_32,247.55696
C4_12,247.69752
C4_44,248.00192
C4_32,248.2956
C4_13,248.46952
C4_32,248.90408
C4_32,249.35776
C4_44,250.15928
C4_32,250.24128
C4_13,250.28384
C4_13,250.38224
C4_13,250.45504
C4_32,250.60984
C4_12,250.62616
C4_34,250.98816
C4_32,251.09192
C4_34,251.27848
C4_32,251.49608
C4_13,251.5088
C4_13,251.548
C4_13,251.74128
C4_44,251.83592
C4_13,251.92432
C4_13,252.06656
C4_12,252.17504
C4_13,252.17752
C4_32,252.18352
C4_43,252.18616
C4_43,252.3908
C4_13,252.39384
C4_44,252.61952
C4_32,252.63456
C4_13,252.786
C4_32,253.08048
C4_13,253.1964
C4_13,253.30736
C4_12,253.39408
C4_13,253.42408
C4_12,253.448
C4_13,253.54464
C4_32,253.69432
C4_13,253.772
C4_44,253.87928
C4_34,253.90936
C4_44,253.9444
C4_34,253.9968
C4_44,254.01872
C4_34,254.03048
C4_44,254.08976
C4_32,254.10888
C4_12,254.18544
C4_44,254.23872
C4_44,254.31576
C4_44,254.34816
C4_43,254.4836
C4_13,254.51112
C4_44,254.5212
C4_44,254.52408
C4_44,254.5268
C4_34,254.52808
C4_44,254.52976
C4_34,254.53192
C4_12,254.5324
C4_44,254.53368
C4_44,254.5364
C4_34,254.5392
C4_44,254.5424
C4_34,254.54736
C4_44,254.54744
C4_44,254.55
C4_34,254.5508
C4_34,254.5536
C4_34,254.55664
C4_44,254.56104
C4_34,254.56256
C4_44,254.57256
C4_34,254.574
C4_34,254.57728
C4_43,254.59384
C4_13,254.616
C4_34,254.62016
C4_34,254.63616
C4_13,254.64152
C4_12,254.65232
C4_32,254.66032
C4_44,254.66232
C4_32,254.66984
C4_43,254.67432
C4_13,254.6952
C4_12,254.70616
C4_44,254.70768
C4_32,254.7156
C4_34,254.73344
C4_13,254.7416
C4_13,254.7528
C4_34,254.75552
C4_12,254.7568
C4_32,254.76416
C4_32,254.77408
C4_13,254.78096
C4_34,254.78392
C4_13,254.78696
C4_13,254.7932
C4_12,254.79352
C4_34,254.80984
C4_32,254.81088
C4_43,254.81128
C4_32,254.81512
C4_13,254.81552
C4_44,254.81552
C4_44,254.81784
C4_13,254.81992
C4_43,254.82024
C4_13,254.82336
C4_34,254.8236
C4_44,254.82608
C4_34,254.82832
C4_12,254.83376
C4_44,254.83536
C4_44,254.83984
C4_44,254.84288
C4_43,254.84904
C4_13,254.85216
C4_44,254.85232
C4_44,254.8548
C4_43,254.85704
C4_44,254.86136
C4_12,254.86328
C4_32,254.86648
