Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV)
,,434.30232,B2_31,0.051
,,434.30376,B2_32,0.042
,,434.30552,B2_21,0.027
,,434.31256,B2_31,0.066
,,434.31312,B2_32,0.02
,,434.31456,B2_11,0.018
,,434.31464,B2_21,0.02
,,434.31512,B5_23,0.024
,,434.31696,B2_43,0.016
,,434.3172,B2_31,0.028
,,434.32,B2_11,0.061
,,434.32112,B2_32,0.021
,,434.32176,B2_34,0.02
,,434.3228,B2_43,0.042
,,434.32376,B2_21,0.019
,,434.32752,B2_31,0.012
,,434.34168,B2_24,0.011
,,434.342,B2_43,0.02
,,434.34224,B2_42,0.03
,,434.34304,B2_12,0.019
,,434.34392,B5_11,0.03
,,434.34656,B2_21,0.049
,,434.34704,B2_32,0.015
,,434.34776,B2_42,0.024
,,434.34928,B2_44,0.047
,,434.34952,B2_31,0.023
,,434.35008,B2_21,0.039
,,434.35032,B2_12,0.016
,,434.3508,B2_42,0.031
,,434.3512,B2_43,0.025
,,434.35272,B2_21,0.037
,,434.35336,B2_42,0.049
,,434.35544,B2_31,0.022
,,434.35632,B2_24,0.016
,,434.3572,B2_21,0.03
,,434.35944,B2_21,0.031
,,434.3608,B2_44,0.055
,,434.36832,B2_31,0.013
,,434.37016,B4_33,0.015
,,434.37056,B2_42,0.039
,,434.37456,B2_42,0.023
,,434.37712,B2_43,0.024
,,434.37744,B2_42,0.023
,,434.37752,B4_43,0.02
,,434.3804,B2_44,0.021
,,434.3808,B2_41,0.012
,,434.38216,B2_21,0.025
,,434.38448,B2_42,0.031
,,434.38456,B2_21,0.046
,,434.38496,B2_12,0.018
,,434.38512,B2_44,0.057
,,434.38904,B2_21,0.036
,,434.39032,B2_42,0.042
,,434.39664,B6_22,0.016
,,434.40504,B2_42,0.04
,,434.41376,B6_43,0.017
,,434.50848,B2_43,0.021
,,434.50936,B2_42,0.013
,,434.52368,B2_11,0.021
,,434.5244,B2_31,0.027
,,434.5272,B2_42,0.049
,,434.53464,B5_11,0.025
,,434.55056,B2_43,0.018
,,434.5508,B5_42,0.01
,,434.55288,B2_12,0.021
,,434.55968,B2_44,0.018
,,434.59552,B2_43,0.018
,,434.63448,B4_23,0.045
,,434.64384,B2_43,0.017
,,434.64624,B4_24,0.031
,,434.64864,B4_24,0.014
,,434.654,B4_34,0.016
,,434.65608,B4_44,0.026
,,434.65664,B4_22,0.019
,,434.65664,B4_42,0.028
,,434.65704,B4_33,0.023
,,434.6608,B4_44,0.017
,,434.66096,B4_43,0.019
,,434.66128,B4_42,0.055
,,434.6712,B5_14,0.011
,,434.67384,B4_22,0.034
,,434.68376,B4_32,0.014
,,434.70376,B1_43,0.025
,,434.72392,B4_44,0.032
,,434.7312,B4_12,0.039
,,434.73904,B4_33,0.015
,,434.81752,B2_44,0.021
,,434.8548,B4_33,0.02
,,434.85496,B6_43,0.015
,,434.902,B2_34,0.014
,,434.90584,B5_13,0.016
,,434.90648,B5_21,0.023
,,434.98216,B4_44,0.031
,,434.99008,B4_12,0.039
,,435.00536,B4_24,0.021
,,435.00832,B4_24,0.033
,,435.05824,B5_11,0.025
,,435.06136,B2_44,0.02
,,435.06328,B6_43,0.03
,,435.09376,B4_44,0.016
,,435.10176,B1_24,0.036
,,435.14832,B5_44,0.014
,,435.1616,B5_33,0.058
,,435.16624,B4_44,0.015
,,435.23656,B6_43,0.018
,,435.23864,B2_22,0.015
,,435.24752,B1_23,0.024
,,435.24928,B5_14,0.014
,,435.25488,B4_42,0.019
,,435.32648,B5_11,0.015
,,435.36776,B2_11,0.015
,,435.36824,B2_31,0.032
,,435.36872,B2_32,0.023
,,435.36944,B2_34,0.015
,,435.38752,B5_23,0.022
,,435.3876,B5_14,0.014
,,435.40272,B2_12,0.015
,,435.42456,B2_42,0.015
,,435.43528,B2_13,0.015
,,435.4756,B2_12,0.015
,,435.55832,B4_33,0.018
,,435.67232,B2_11,0.024
,,435.6728,B2_31,0.033
,,435.68152,B2_42,0.016
,,435.68264,B2_22,0.016
,,435.6868,B2_22,0.013
,,435.72968,B6_43,0.016
,,435.77296,B6_32,0.018
,,435.77568,B1_24,0.032
,,435.79112,B2_42,0.015
,,435.83072,B2_44,0.016
,,435.87232,B5_11,0.026
,,435.9072,B4_44,0.028
,,435.9084,B5_42,0.012
,,435.91016,B5_11,0.016
,,435.9156,B4_12,0.039
,,435.9796,B4_42,0.019
,,436.00592,B2_22,0.017
,,436.04992,B1_31,0.017
,,436.1108,B5_44,0.017
,,436.11928,B5_42,0.012
,,436.12536,B3_12,0.015
,,436.12768,B3_23,0.014
,,436.20784,B4_22,0.024
,,436.2128,B5_24,0.018
,,436.24784,B2_42,0.055
,,436.25664,B2_43,0.021
,,436.31856,B2_43,0.016
,,436.34704,B5_11,0.023
,,436.35608,B5_11,0.021
,,436.36616,B3_31,0.016
,,436.3664,B6_43,0.031
,,436.36712,B3_21,0.017
,,436.43832,B1_24,0.03
,,436.44056,B2_43,0.015
,,436.45592,B4_24,0.016
,,436.45672,B5_11,0.019
,,436.51344,B5_23,0.024
,,436.60112,B2_34,0.031
,,436.62256,B2_43,0.017
,,436.6408,B4_24,0.016
,,436.674,B4_44,0.017
,,436.67488,B4_43,0.016
,,436.67888,B4_33,0.017
,,436.7772,B5_14,0.011
,,436.818,B5_24,0.015
,,436.8304,B5_11,0.024
,,436.86608,B4_43,0.019
,,436.88024,B2_43,0.022
,,436.93008,B2_22,0.013
,,436.94288,B5_11,0.02
,,436.95,B5_11,0.015
,,437.05464,B4_23,0.014
,,437.08376,B2_42,0.034
,,437.10968,B2_11,0.012
,,437.14176,B5_11,0.02
,,437.20408,B5_23,0.019
,,437.20704,B2_42,0.022
,,437.208,B2_44,0.02
,,437.21072,B6_43,0.018
,,437.35448,B2_31,0.014
,,437.382,B2_43,0.021
,,437.39976,B5_11,0.014
,,437.40432,B1_24,0.033
,,437.40904,B2_21,0.025
,,437.40928,B2_22,0.015
,,437.47064,B4_32,0.017
,,437.4996,B4_42,0.022
,,437.50816,B5_42,0.012
,,437.52896,B2_44,0.018
,,437.53152,B2_11,0.014
,,437.54248,B5_24,0.014
,,437.64576,B3_32,0.014
,,437.7392,B5_13,0.012
,,437.73984,B5_21,0.019
,,437.74064,B5_11,0.018
,,437.77232,B2_44,0.023
,,437.87528,B2_11,0.041
,,437.87608,B2_21,0.018
,,437.89456,B5_13,0.013
,,437.8952,B5_21,0.018
,,437.90536,B2_31,0.025
,,437.90584,B2_21,0.021
,,437.9084,B2_21,0.036
,,437.99768,B2_42,0.035
,,438.01424,B5_14,0.014
,,438.01584,B2_44,0.044
,,438.022,B2_44,0.036
,,438.04504,B2_42,0.021
,,438.06552,B2_12,0.019
,,438.0712,B2_42,0.014
,,438.07336,B2_11,0.024
,,438.07384,B2_31,0.035
,,438.08256,B2_42,0.019
,,438.08832,B5_11,0.023
,,438.09616,B6_43,0.037
,,438.10456,B6_31,0.017
,,438.22248,B5_23,0.021
,,438.28488,B1_24,0.033
,,438.32424,B2_11,0.024
,,438.3248,B2_32,0.074
,,438.33848,B2_42,0.017
,,438.34176,B5_44,0.016
,,438.36224,B2_42,0.016
,,438.37232,B3_34,0.013
,,438.3792,B2_22,0.016
,,438.3936,B2_43,0.021
,,438.4024,B5_11,0.02
,,438.43312,B3_21,0.016
,,438.44832,B2_32,0.015
,,438.47736,B5_11,0.021
,,438.5808,B1_42,0.017
,,438.58424,B6_43,0.013
,,438.60704,B2_34,0.042
,,438.61656,B5_11,0.019
,,438.65264,B3_43,0.021
,,438.75632,B2_21,0.014
,,438.76592,B2_44,0.019
,,438.77336,B4_33,0.021
,,438.80536,B5_11,0.022
,,438.834,B6_32,0.018
,,438.88288,B5_42,0.013
,,438.92008,B5_23,0.018
,,438.9704,B6_43,0.018
,,438.98864,B2_22,0.015
,,438.99496,B1_23,0.031
,,439.14264,B2_42,0.015
,,439.15192,B6_22,0.019
,,439.1532,B2_13,0.012
,,439.15736,B2_42,0.054
,,439.17664,B2_21,0.023
,,439.1956,B1_24,0.028
,,439.19856,B4_42,0.015
,,439.20856,B5_14,0.013
,,439.22936,B5_11,0.024
,,439.25888,B6_22,0.014
,,439.37416,B2_31,0.015
,,439.37464,B2_32,0.014
,,439.40488,B2_11,0.021
,,439.40536,B2_31,0.036
,,439.4056,B2_44,0.019
,,439.4316,B3_34,0.018
,,439.45832,B5_14,0.017
,,439.50128,B5_11,0.022
,,439.51624,B6_43,0.033
,,439.5476,B6_43,0.017
,,439.56472,B4_42,0.02
,,439.56968,B5_42,0.012
,,439.62544,B2_42,0.016
,,439.64952,B5_14,0.016
,,439.71112,B5_11,0.023
,,439.71768,B2_44,0.018
,,439.79384,B2_44,0.017
,,439.86792,B4_33,0.016
,,439.88024,B5_11,0.024
,,439.91448,B2_11,0.025
,,439.91504,B2_32,0.071
,,439.9216,B5_44,0.015
,,439.97928,B2_31,0.014
,,439.9796,B2_32,0.03
,,439.98736,B5_34,0.014
,,439.98768,B5_33,0.059
,,439.99,B5_33,0.011
,,439.99096,B5_24,0.017
,,439.99248,B5_33,0.018
,,439.99616,B2_42,0.049
,,440.00264,B5_14,0.015
,,440.00712,B6_43,0.016
,,440.05248,B2_43,0.017
,,440.05504,B2_31,0.014
,,440.15176,B1_24,0.033
,,440.22512,B3_31,0.016
,,440.23552,B4_43,0.023
,,440.25512,B2_12,0.03
,,440.26048,B2_22,0.017
,,440.32432,B3_34,0.018
,,440.33144,B5_11,0.025
,,440.34824,B3_32,0.015
,,440.34928,B2_42,0.014
,,440.37832,B5_13,0.016
,,440.37848,B5_23,0.017
,,440.37896,B5_21,0.02
,,440.46504,B4_43,0.019
,,440.4708,B5_23,0.025
,,440.49856,B2_43,0.02
,,440.63624,B2_44,0.041
,,440.64176,B2_44,0.042
,,440.67896,B5_24,0.016
,,440.68176,B3_14,0.018
,,440.68176,B4_42,0.018
,,440.68576,B3_14,0.014
,,440.68976,B3_21,0.019
,,440.71448,B2_42,0.02
,,440.72008,B3_34,0.021
,,440.80056,B5_11,0.028
,,440.83808,B2_43,0.026
,,440.86184,B4_43,0.019
,,440.92448,B2_21,0.018
,,440.92896,B5_42,0.012
,,441.05696,B3_21,0.015
,,441.06832,B2_42,0.026
,,441.07408,B1_24,0.032
,,441.16448,B2_22,0.013
,,441.19608,B2_42,0.017
,,441.1996,B2_12,0.013
,,441.24976,B5_33,0.062
,,441.2612,B2_22,0.015
,,441.28184,B1_13,0.014
,,441.29456,B2_22,0.012
,,441.3012,B5_44,0.018
,,441.31984,B6_43,0.017
,,441.33256,B2_12,0.014
,,441.34448,B2_42,0.016
,,441.3704,B2_22,0.017
,,441.4172,B2_12,0.015
,,441.4252,B2_34,0.019
,,441.49272,B2_43,0.02
,,441.50008,B2_43,0.022
,,441.50552,B2_22,0.032
,,441.53272,B5_11,0.018
,,441.56488,B2_22,0.01
,,441.58136,B5_14,0.015
,,441.58664,B1_14,0.014
,,441.60752,B2_21,0.027
,,441.63456,B5_11,0.021
,,441.64232,B5_22,0.015
,,441.64256,B5_21,0.02
,,441.8784,B3_14,0.016
,,441.91064,B1_24,0.038
,,441.95184,B5_42,0.014
,,441.95848,B4_43,0.021
,,441.99296,B2_31,0.014
,,442.00048,B1_23,0.018
,,442.01904,B2_11,0.058
,,442.15768,B2_42,0.016
,,442.16536,B2_22,0.013
,,442.2076,B4_43,0.02
,,442.21408,B6_31,0.016
,,442.24216,B5_11,0.021
,,442.26152,B5_11,0.017
,,442.26696,B6_31,0.014
,,442.32656,B5_11,0.022
,,442.34232,B2_34,0.03
,,442.34376,B2_42,0.019
,,442.34704,B2_34,0.04
,,442.35032,B2_34,0.02
,,442.3504,B4_42,0.015
,,442.35416,B2_22,0.037
,,442.35456,B2_12,0.088
,,442.35696,B2_12,0.012
,,442.36208,B2_43,0.024
,,442.36336,B2_42,0.016
,,442.36624,B2_34,0.015
,,442.36664,B2_43,0.025
,,442.36728,B2_44,0.022
,,442.36808,B2_31,0.016
,,442.36856,B2_42,0.029
,,442.3712,B4_44,0.015
,,442.37208,B2_12,0.019
,,442.37264,B2_42,0.036
,,442.3736,B2_21,0.039
,,442.3748,B2_32,0.02
,,442.3748,B2_33,0.018
,,442.37504,B2_44,0.045
,,442.37528,B2_31,0.02
,,442.37568,B2_43,0.014
,,442.37616,B2_42,0.023
,,442.3764,B2_21,0.04
,,442.37752,B2_31,0.014
,,442.37856,B2_34,0.018
,,442.37992,B2_42,0.052
,,442.38008,B2_43,0.02
,,442.38096,B2_21,0.025
,,442.3812,B2_31,0.02
,,442.3836,B2_42,0.02
,,442.38504,B2_12,0.021
,,442.38512,B2_34,0.03
,,442.38544,B2_14,0.011
,,442.3856,B2_24,0.024
,,442.386,B2_44,0.027
,,442.38792,B2_21,0.028
,,442.39224,B2_34,0.048
,,442.41936,B2_24,0.013
,,442.41976,B2_34,0.012
,,442.42984,B2_44,0.022
,,442.44264,B2_43,0.023
,,442.44504,B2_43,0.021
,,442.44832,B5_13,0.015
,,442.44872,B5_11,0.021
,,442.44896,B5_21,0.02
,,442.45328,B2_21,0.027
,,442.47712,B2_42,0.015
,,442.4772,B2_31,0.048
,,442.47864,B2_32,0.038
,,442.48064,B2_21,0.026
,,442.4904,B2_22,0.013
,,442.49104,B2_12,0.017
,,442.56632,B5_23,0.017
,,442.57208,B2_43,0.017
,,442.58896,B2_12,0.012
,,442.61368,B5_23,0.027
,,442.6388,B2_12,0.013
,,442.65712,B6_31,0.02
,,442.67336,B1_24,0.032
,,442.69896,B2_12,0.013
,,442.75976,B6_31,0.017
,,442.76136,B2_42,0.023
,,442.7704,B2_12,0.015
,,442.77928,B5_11,0.022
,,442.78984,B2_32,0.092
,,442.83928,B2_22,0.013
,,442.8516,B4_34,0.018
,,442.8524,B5_11,0.025
,,442.94328,B5_11,0.022
,,442.95736,B4_44,0.019
,,442.97792,B2_43,0.037
,,442.97848,B2_32,0.024
,,442.97888,B2_22,0.013
,,442.9792,B2_11,0.023
,,442.98104,B2_34,0.034
,,442.99136,B2_11,0.044
,,443.00136,B2_42,0.015
,,443.006,B5_11,0.016
,,443.03832,B6_43,0.015
,,443.06936,B2_43,0.016
,,443.09808,B4_44,0.017
,,443.11504,B1_34,0.011
,,443.1408,B5_42,0.012
,,443.1728,B2_12,0.023
,,443.18056,B5_21,0.015
,,443.18088,B4_24,0.015
,,443.1948,B5_13,0.016
,,443.19488,B5_23,0.018
,,443.1964,B5_11,0.019
,,443.22616,B4_14,0.01
,,443.22784,B4_33,0.016
,,443.27808,B2_42,0.051
,,443.29744,B4_42,0.018
,,443.334,B1_24,0.033
,,443.38976,B5_11,0.021
,,443.42592,B5_24,0.018
,,443.46592,B2_12,0.025
,,443.51664,B4_42,0.014
,,443.53408,B5_11,0.017
,,443.54216,B2_42,0.017
,,443.5536,B2_13,0.012
,,443.568,B2_43,0.02
,,443.594,B5_14,0.016
,,443.72112,B3_22,0.012
,,443.79168,B2_34,0.013
,,443.87912,B4_33,0.013
,,443.93408,B6_43,0.035
,,443.9388,B2_12,0.02
,,443.96488,B2_34,0.023
,,443.998,B2_43,0.038
,,443.99848,B2_32,0.024
,,443.99896,B2_22,0.012
,,443.99928,B2_11,0.028
,,443.99928,B2_34,0.038
,,444.00088,B5_11,0.023
,,444.03112,B4_42,0.018
,,444.0348,B4_42,0.026
,,444.06808,B4_34,0.02
,,444.06984,B5_11,0.021
,,444.1192,B5_11,0.026
,,444.12784,B5_44,0.014
,,444.14096,B1_24,0.03
,,444.17944,B5_11,0.016
,,444.2096,B2_34,0.039
,,444.21184,B2_43,0.016
,,444.2172,B2_43,0.019
,,444.22624,B5_11,0.02
,,444.2416,B3_33,0.038
,,444.31848,B5_11,0.016
,,444.35384,B2_42,0.019
,,444.35552,B2_44,0.023
,,444.36032,B6_31,0.019
,,444.4096,B5_11,0.019
,,444.44896,B5_44,0.017
,,444.5924,B2_44,0.024
,,444.65416,B5_23,0.025
,,444.67672,B2_42,0.014
,,444.68872,B2_13,0.01
,,444.76976,B2_31,0.01
,,444.77368,B6_43,0.016
,,444.77752,B4_22,0.017
,,444.82232,B2_31,0.012
,,444.82248,B5_11,0.019
,,444.90248,B2_42,0.016
,,444.9088,B1_24,0.029
,,444.97808,B2_11,0.056
,,445.08,B4_44,0.018
,,445.11424,B2_31,0.014
,,445.11576,B2_11,0.014
,,445.21472,B4_43,0.016
,,445.22328,B4_44,0.016
,,445.27912,B5_42,0.01
,,445.31584,B2_43,0.021
,,445.32408,B6_43,0.016
,,445.32904,B6_32,0.016
,,445.4976,B2_42,0.023
,,445.52656,B1_23,0.019
,,445.55728,B3_21,0.015
,,445.56472,B2_42,0.015
,,445.57536,B2_13,0.012
,,445.57776,B5_44,0.014
,,445.58048,B5_11,0.023
,,445.588,B2_34,0.03
,,445.598,B2_34,0.047
,,445.67488,B4_42,0.016
,,445.68104,B1_24,0.034
,,445.6836,B3_31,0.021
,,445.76784,B4_33,0.015
,,445.77104,B2_44,0.017
,,445.81656,B6_43,0.032
,,445.8368,B4_43,0.025
,,445.8404,B2_34,0.016
,,445.8444,B2_22,0.014
,,445.8844,B2_43,0.02
,,445.89576,B4_43,0.013
,,445.9148,B4_32,0.014
,,445.94176,B2_31,0.018
,,445.94224,B2_32,0.015
,,445.9468,B4_42,0.017
,,445.96296,B5_14,0.014
,,446.0364,B2_43,0.022
,,446.07384,B2_11,0.045
,,446.09496,B4_13,0.015
,,446.12928,B2_11,0.048
,,446.13824,B5_24,0.018
,,446.15184,B4_43,0.021
,,446.16464,B2_34,0.027
,,446.1648,B2_31,0.013
,,446.18832,B2_22,0.017
,,446.1932,B2_43,0.016
,,446.21968,B2_34,0.017
,,446.22248,B2_11,0.048
,,446.22352,B2_21,0.022
,,446.22584,B6_43,0.015
,,446.24664,B2_32,0.015
,,446.29048,B4_24,0.019
,,446.33176,B2_42,0.035
,,446.33184,B2_32,0.035
,,446.39304,B2_44,0.024
,,446.40288,B5_24,0.017
,,446.4076,B3_31,0.017
,,446.4228,B2_34,0.028
,,446.44336,B2_42,0.055
,,446.45856,B2_31,0.016
,,446.45904,B2_42,0.015
,,446.46024,B5_42,0.011
,,446.46136,B2_43,0.021
,,446.46144,B2_12,0.018
,,446.46144,B2_42,0.031
,,446.4652,B2_21,0.046
,,446.4652,B2_42,0.022
,,446.46768,B2_12,0.02
,,446.46848,B2_42,0.029
,,446.46888,B2_33,0.019
,,446.46912,B2_21,0.049
,,446.46912,B2_44,0.05
,,446.46928,B2_31,0.023
,,446.4716,B2_41,0.011
,,446.47344,B2_21,0.033
,,446.47464,B2_42,0.038
,,446.47504,B2_24,0.013
,,446.47544,B2_22,0.016
,,446.47608,B2_21,0.029
,,446.48608,B2_21,0.021
,,446.56152,B2_22,0.014
,,446.56208,B2_12,0.013
,,446.5976,B5_11,0.014
,,446.6036,B1_24,0.033
,,446.61664,B4_32,0.016
,,446.63032,B5_11,0.023
,,446.6384,B2_12,0.013
,,446.65664,B2_12,0.015
,,446.66,B6_43,0.035
,,446.67352,B2_22,0.013
,,446.67408,B2_12,0.015
,,446.67936,B5_14,0.013
,,446.68568,B5_11,0.022
,,446.71016,B2_11,0.017
,,446.71296,B2_12,0.015
,,446.72352,B2_42,0.015
,,446.74808,B5_11,0.018
,,446.75672,B5_13,0.015
,,446.75688,B5_23,0.017
,,446.75736,B5_21,0.023
,,446.76384,B2_34,0.025
,,446.76504,B2_24,0.012
,,446.76584,B2_42,0.016
,,446.80144,B2_22,0.014
,,446.802,B2_12,0.021
,,446.85176,B6_32,0.014
,,446.86816,B2_42,0.028
,,446.87,B2_32,0.014
,,446.87624,B2_12,0.015
,,446.8772,B4_34,0.024
,,446.9188,B6_31,0.015
,,446.95744,B6_43,0.014
,,446.97272,B4_13,0.013
,,446.97592,B2_12,0.015
,,446.98168,B4_43,0.024
,,446.98728,B2_34,0.027
,,446.9932,B2_42,0.017
,,447.00256,B4_13,0.023
,,447.0312,B5_24,0.018
,,447.06776,B4_13,0.023
,,447.09328,B6_31,0.016
,,447.12176,B4_13,0.017
,,447.14656,B2_11,0.057
,,447.15648,B2_42,0.016
,,447.16776,B2_13,0.01
,,447.1728,B5_11,0.021
,,447.21312,B2_11,0.027
,,447.21368,B2_31,0.029
,,447.22232,B2_42,0.014
,,447.22344,B2_22,0.013
,,447.22592,B2_42,0.015
,,447.23288,B4_44,0.018
,,447.25448,B1_24,0.029
,,447.2892,B5_44,0.015
,,447.3748,B4_42,0.015
,,447.38456,B2_42,0.036
,,447.38472,B2_32,0.035
,,447.39472,B4_33,0.018
,,447.41368,B5_42,0.013
,,447.4164,B5_23,0.019
,,447.48184,B5_11,0.029
,,447.502,B2_42,0.02
,,447.50704,B5_11,0.021
,,447.52216,B3_14,0.017
,,447.5232,B3_41,0.014
,,447.52568,B3_14,0.024
,,447.53792,B3_11,0.019
,,447.54704,B3_32,0.03
,,447.54776,B3_13,0.022
,,447.54912,B3_44,0.025
,,447.55016,B3_32,0.018
,,447.55328,B3_11,0.019
,,447.55608,B3_24,0.015
,,447.55728,B5_43,0.016
,,447.55912,B3_14,0.018
,,447.56184,B5_24,0.015
,,447.574,B3_32,0.026
,,447.58328,B4_44,0.019
,,447.63688,B5_13,0.013
,,447.63688,B5_23,0.023
,,447.63752,B5_21,0.023
,,447.63968,B3_44,0.052
,,447.64088,B3_32,0.013
,,447.64192,B2_34,0.021
,,447.64208,B3_44,0.031
,,447.69984,B2_22,0.015
,,447.72288,B3_21,0.015
,,447.74544,B2_43,0.034
,,447.74584,B2_32,0.025
,,447.74632,B2_22,0.017
,,447.74648,B2_11,0.032
,,447.7468,B2_44,0.043
,,447.74848,B2_34,0.031
,,447.74856,B2_24,0.01
,,447.75976,B2_44,0.016
,,447.7684,B2_43,0.018
,,447.76872,B2_12,0.02
,,447.76904,B2_42,0.019
,,447.7724,B2_21,0.038
,,447.7732,B2_32,0.016
,,447.77336,B2_42,0.019
,,447.77832,B2_21,0.023
,,447.77952,B2_41,0.009
,,447.7808,B2_42,0.021
,,447.78136,B2_33,0.014
,,447.78144,B2_12,0.015
,,447.7816,B2_31,0.018
,,447.7816,B2_44,0.055
,,447.78176,B2_21,0.045
,,447.78272,B2_24,0.016
,,447.78304,B2_34,0.017
,,447.78456,B2_21,0.017
,,447.78784,B2_42,0.038
,,447.812,B5_24,0.017
,,447.83112,B2_43,0.022
,,447.8688,B4_13,0.016
,,447.89464,B4_43,0.017
,,447.90464,B2_42,0.02
,,447.93752,B5_14,0.017
,,447.9628,B5_11,0.023
,,447.98264,B2_12,0.023
,,447.98464,B2_21,0.017
,,447.98816,B2_21,0.039
,,447.98872,B2_11,0.017
,,448.01448,B5_42,0.011
,,448.05128,B1_24,0.03
,,448.08136,B5_11,0.02
,,448.10856,B6_31,0.017
,,448.1148,B2_44,0.022
,,448.1316,B2_11,0.048
,,448.13256,B2_21,0.024
,,448.13472,B2_11,0.012
,,448.22736,B5_11,0.017
,,448.23568,B3_44,0.05
,,448.23792,B3_32,0.024
,,448.24992,B2_42,0.014
,,448.26112,B2_13,0.01
,,448.33656,B5_13,0.014
,,448.3372,B5_21,0.02
,,448.33816,B5_11,0.017
,,448.34208,B2_11,0.021
,,448.3428,B2_32,0.071
,,448.36664,B5_44,0.016
,,448.40512,B5_44,0.017
,,448.42072,B6_31,0.019
,,448.48416,B6_43,0.016
,,448.4952,B2_21,0.027
,,448.50256,B5_11,0.016
,,448.52464,B5_23,0.027
,,448.5384,B1_34,0.015
,,448.53888,B2_43,0.038
,,448.53928,B2_32,0.026
,,448.53984,B2_22,0.013
,,448.54016,B2_11,0.024
,,448.54224,B2_34,0.037
,,448.54304,B2_43,0.046
,,448.5436,B2_44,0.019
,,448.54384,B2_11,0.035
,,448.54384,B2_42,0.028
,,448.5448,B2_21,0.016
,,448.54576,B2_43,0.022
,,448.54768,B2_21,0.051
,,448.54816,B2_22,0.047
,,448.55,B2_21,0.02
,,448.55088,B2_22,0.022
,,448.55328,B2_24,0.013
,,448.55376,B2_34,0.014
,,448.56104,B2_42,0.047
,,448.56176,B4_44,0.015
,,448.59832,B5_13,0.015
,,448.59832,B5_23,0.018
,,448.59872,B5_22,0.017
,,448.59896,B5_21,0.022
,,448.59976,B5_11,0.015
,,448.61168,B5_24,0.017
,,448.69936,B2_12,0.017
,,448.73328,B5_24,0.026
,,448.76432,B4_22,0.015
,,448.79712,B4_42,0.019
,,448.82088,B5_11,0.021
,,448.82216,B5_14,0.013
,,448.82752,B2_31,0.015
,,448.85088,B1_13,0.013
,,448.86512,B5_42,0.012
,,448.88752,B3_43,0.024
,,448.94736,B4_44,0.016
,,448.94792,B1_24,0.034
,,448.95552,B5_11,0.017
,,448.96432,B5_11,0.017
,,449.0576,B2_42,0.021
,,449.136,B2_42,0.014
,,449.14304,B3_31,0.022
,,449.14664,B2_44,0.018
,,449.1468,B2_13,0.012
,,449.15904,B2_43,0.014
,,449.15928,B2_42,0.054
,,449.17608,B5_42,0.012
,,449.21368,B2_42,0.02
,,449.23904,B5_11,0.021
,,449.2408,B4_44,0.017
,,449.27832,B2_11,0.014
,,449.37264,B5_44,0.016
,,449.39632,B2_12,0.024
,,449.42392,B2_34,0.027
,,449.4356,B5_44,0.016
,,449.44976,B6_22,0.02
,,449.45216,B5_23,0.025
,,449.48368,B2_31,0.016
,,449.48408,B2_24,0.009
,,449.48408,B2_42,0.018
,,449.48528,B2_43,0.02
,,449.48624,B2_21,0.04
,,449.48632,B2_12,0.021
,,449.48648,B2_42,0.021
,,449.48776,B6_22,0.017
,,449.4892,B2_42,0.028
,,449.48992,B2_21,0.038
,,449.49104,B2_33,0.014
,,449.4912,B2_31,0.022
,,449.49128,B2_44,0.054
,,449.49192,B2_12,0.018
,,449.49248,B2_21,0.039
,,449.49344,B2_42,0.013
,,449.49664,B2_42,0.031
,,449.49704,B2_21,0.031
,,449.50048,B2_24,0.015
,,449.50208,B5_22,0.012
,,449.506,B2_31,0.014
,,449.5132,B2_42,0.023
,,449.51976,B4_12,0.022
,,449.52824,B6_22,0.015
,,449.53136,B4_22,0.016
,,449.53672,B4_33,0.032
,,449.53856,B2_43,0.038
,,449.53896,B2_32,0.028
,,449.53976,B2_34,0.039
,,449.53984,B2_11,0.028
,,449.59224,B2_31,0.01
,,449.62656,B2_42,0.019
,,449.6336,B4_44,0.021
,,449.63512,B2_42,0.018
,,449.66736,B4_44,0.022
,,449.74936,B4_33,0.018
,,449.77168,B5_11,0.021
,,449.82432,B1_24,0.032
,,449.8308,B2_22,0.013
,,449.85912,B5_11,0.022
,,449.89144,B5_23,0.019
,,449.91208,B5_11,0.022
,,449.91392,B2_42,0.014
,,449.9668,B2_42,0.016
,,449.9676,B4_43,0.016
,,450.00864,B2_42,0.014
,,450.02488,B4_44,0.029
,,450.03272,B4_12,0.039
,,450.04976,B4_24,0.016
,,450.08248,B5_11,0.02
,,450.12576,B2_12,0.028
,,450.1312,B2_22,0.017
,,450.15584,B2_22,0.015
,,450.16192,B2_22,0.031
,,450.16464,B2_22,0.008
,,450.1708,B4_44,0.033
,,450.19504,B2_42,0.018
,,450.24448,B4_14,0.011
,,450.25128,B2_42,0.015
,,450.2536,B2_43,0.02
,,450.26272,B2_34,0.038
,,450.27576,B2_11,0.019
,,450.27624,B2_31,0.031
,,450.28344,B4_32,0.016
,,450.28936,B4_22,0.016
,,450.28976,B4_43,0.029
,,450.31072,B4_42,0.028
,,450.31096,B2_44,0.041
,,450.31392,B2_42,0.023
,,450.3164,B2_44,0.035
,,450.3252,B4_42,0.019
,,450.33648,B6_43,0.017
,,450.34448,B2_43,0.016
,,450.364,B2_42,0.037
,,450.38104,B5_42,0.011
,,450.38424,B5_14,0.013
,,450.38832,B4_43,0.016
,,450.41904,B4_22,0.016
