Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV),,,,,,,,,,,,,,,,,,,,
,,362.74376,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,362.81008,A6_12,0.01,,,,,,,,,,,,,,,,,,,,
,,362.92576,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,363.79344,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,363.92896,D1_23,0.015,,,,,,,,,,,,,,,,,,,,
,,364.18424,A6_12,0.011,,,,,,,,,,,,,,,,,,,,
,,365.58912,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,366.85456,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,368.31248,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,368.66576,A6_12,0.012,,,,,,,,,,,,,,,,,,,,
,,369.34944,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,369.42784,A6_12,0.012,,,,,,,,,,,,,,,,,,,,
,,371.25616,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,371.63592,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,373.39416,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,373.51192,C6_44,0.016,,,,,,,,,,,,,,,,,,,,
,,374.33776,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,374.3732,C6_22,0.012,,,,,,,,,,,,,,,,,,,,
,,375.0944,D1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,375.28832,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,375.52984,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,376.59592,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,376.74368,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,378.5828,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,379.08368,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,380.01536,A6_11,0.013,,,,,,,,,,,,,,,,,,,,
,,380.11144,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,380.1852,A6_12,0.013,,,,,,,,,,,,,,,,,,,,
,,380.26088,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,380.61048,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,380.68752,C6_22,0.013,,,,,,,,,,,,,,,,,,,,
,,380.7852,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,380.94496,D1_33,0.016,,,,,,,,,,,,,,,,,,,,
,,381.21144,A6_12,0.015,,,,,,,,,,,,,,,,,,,,
,,381.4192,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,381.81176,D1_42,0.013,,,,,,,,,,,,,,,,,,,,
,,382.80176,D5_44,0.011,,,,,,,,,,,,,,,,,,,,
,,382.80296,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,383.04168,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,383.55536,C6_13,0.014,,,,,,,,,,,,,,,,,,,,
,,383.79792,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,384.06168,B3_21,0.01,,,,,,,,,,,,,,,,,,,,
,,384.18664,D1_42,0.015,,,,,,,,,,,,,,,,,,,,
,,384.8648,A3_34,0.012,,,,,,,,,,,,,,,,,,,,
,,385.16848,B3_21,0.008,,,,,,,,,,,,,,,,,,,,
,,386.1164,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,386.292,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,387.08944,B3_21,0.01,,,,,,,,,,,,,,,,,,,,
,,387.20768,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,387.27888,D1_42,0.017,,,,,,,,,,,,,,,,,,,,
,,387.83288,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,388.3772,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,389.5408,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,389.6716,B3_21,0.009,,,,,,,,,,,,,,,,,,,,
,,391.15328,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,391.53776,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,393.22656,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,393.51088,B3_21,0.009,,,,,,,,,,,,,,,,,,,,
,,396.25696,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,396.99504,D1_24,0.01,,,,,,,,,,,,,,,,,,,,
,,398.0692,D1_44,0.022,,,,,,,,,,,,,,,,,,,,
,,398.58448,A6_12,0.012,,,,,,,,,,,,,,,,,,,,
,,398.78136,D1_42,0.016,,,,,,,,,,,,,,,,,,,,
,,399.82952,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,400.78984,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,401.46512,B3_21,0.009,,,,,,,,,,,,,,,,,,,,
,,402.17352,A6_12,0.01,,,,,,,,,,,,,,,,,,,,
,,402.19328,B3_21,0.01,,,,,,,,,,,,,,,,,,,,
,,402.27328,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,402.48416,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,402.84512,C6_44,0.017,,,,,,,,,,,,,,,,,,,,
,,403.00688,B3_21,0.012,,,,,,,,,,,,,,,,,,,,
,,403.7244,D1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,404.21376,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,404.4788,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,404.68344,D1_42,0.015,,,,,,,,,,,,,,,,,,,,
,,404.68888,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,404.73368,D5_22,0.011,,,,,,,,,,,,,,,,,,,,
,,404.77136,C6_22,0.013,,,,,,,,,,,,,,,,,,,,
,,405.1516,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,405.43072,C6_22,0.013,,,,,,,,,,,,,,,,,,,,
,,405.72256,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,405.72312,B3_21,0.008,,,,,,,,,,,,,,,,,,,,
,,406.06824,B3_21,0.009,,,,,,,,,,,,,,,,,,,,
,,406.14064,D1_42,0.015,,,,,,,,,,,,,,,,,,,,
,,406.20984,C6_22,0.014,,,,,,,,,,,,,,,,,,,,
,,406.29432,B3_21,0.008,,,,,,,,,,,,,,,,,,,,
,,406.50984,D1_42,0.013,,,,,,,,,,,,,,,,,,,,
,,406.73952,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,407.20344,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,407.30992,D1_42,0.013,,,,,,,,,,,,,,,,,,,,
,,407.54344,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,407.57744,C6_33,0.014,,,,,,,,,,,,,,,,,,,,
,,407.6708,D1_33,0.014,,,,,,,,,,,,,,,,,,,,
,,407.90648,A2_14,0.014,,,,,,,,,,,,,,,,,,,,
,,408.26376,C6_33,0.015,,,,,,,,,,,,,,,,,,,,
,,409.10408,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,409.17576,B5_42,0.01,,,,,,,,,,,,,,,,,,,,
,,410.1784,C6_22,0.013,,,,,,,,,,,,,,,,,,,,
,,410.50304,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,412.09424,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,412.7196,D1_24,0.011,,,,,,,,,,,,,,,,,,,,
,,412.87888,D1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,412.98088,A6_12,0.011,,,,,,,,,,,,,,,,,,,,
,,413.69832,D1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,414.1988,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,414.78072,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,414.80096,D1_43,0.015,,,,,,,,,,,,,,,,,,,,
,,415.49528,B5_42,0.011,,,,,,,,,,,,,,,,,,,,
,,416.91216,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,417.49528,B3_21,0.008,,,,,,,,,,,,,,,,,,,,
,,417.6208,B3_21,0.008,,,,,,,,,,,,,,,,,,,,
,,418.06168,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,418.38168,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,418.67792,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,419.36168,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,419.65584,D1_42,0.013,,,,,,,,,,,,,,,,,,,,
,,419.72472,A4_31,0.011,,,,,,,,,,,,,,,,,,,,
,,420.4372,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,421.12,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,421.73096,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,422.04656,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,422.4756,A6_12,0.011,,,,,,,,,,,,,,,,,,,,
,,422.63656,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,422.69328,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,423.33856,D1_24,0.011,,,,,,,,,,,,,,,,,,,,
,,423.74304,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,423.81248,B3_21,0.011,,,,,,,,,,,,,,,,,,,,
,,424.50848,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,424.73728,A6_12,0.014,,,,,,,,,,,,,,,,,,,,
,,425.10792,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,427.7308,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,428.14048,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,428.40056,D1_42,0.014,,,,,,,,,,,,,,,,,,,,
,,428.86632,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,429.50496,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,430.79488,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,430.99088,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,431.44792,C6_22,0.013,,,,,,,,,,,,,,,,,,,,
,,432.48312,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,432.51008,C6_22,0.014,,,,,,,,,,,,,,,,,,,,
,,432.71648,B3_21,0.011,,,,,,,,,,,,,,,,,,,,
,,432.95088,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,433.26872,A6_12,0.013,,,,,,,,,,,,,,,,,,,,
,,434.33192,B3_21,0.009,,,,,,,,,,,,,,,,,,,,
,,434.65008,D1_42,0.011,,,,,,,,,,,,,,,,,,,,
,,434.7012,D1_42,0.008,,,,,,,,,,,,,,,,,,,,
,,435.67288,A6_12,0.013,,,,,,,,,,,,,,,,,,,,
,,435.87784,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,436.26312,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,438.21376,D1_42,0.014,,,,,,,,,,,,,,,,,,,,
,,438.46144,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,440.22064,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,440.36352,A5_12,0.013,,,,,,,,,,,,,,,,,,,,
,,441.09152,D1_44,0.01,,,,,,,,,,,,,,,,,,,,
,,441.6588,A4_31,0.012,,,,,,,,,,,,,,,,,,,,
,,441.73344,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,442.42216,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,442.54272,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,442.56416,B5_42,0.011,,,,,,,,,,,,,,,,,,,,
,,444.23088,D1_42,0.013,,,,,,,,,,,,,,,,,,,,
,,444.32696,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,444.87592,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,445.53896,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,445.67432,D1_42,0.014,,,,,,,,,,,,,,,,,,,,
,,445.90688,C6_22,0.015,,,,,,,,,,,,,,,,,,,,
,,446.51064,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,448.32608,A6_11,0.013,,,,,,,,,,,,,,,,,,,,
,,448.63744,D1_42,0.013,,,,,,,,,,,,,,,,,,,,
,,449.0788,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,449.83552,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,450.52608,D1_42,0.012,,,,,,,,,,,,,,,,,,,,
,,450.60904,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,450.62216,D1_42,0.013,,,,,,,,,,,,,,,,,,,,
,,451.38752,C6_22,0.017,,,,,,,,,,,,,,,,,,,,
,,452.27784,B3_21,0.011,,,,,,,,,,,,,,,,,,,,
,,452.46624,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,453.16424,C6_22,0.013,,,,,,,,,,,,,,,,,,,,
,,453.70776,C6_22,0.013,,,,,,,,,,,,,,,,,,,,
,,454.3644,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,454.9224,B3_21,0.008,,,,,,,,,,,,,,,,,,,,
,,455.0128,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,455.56384,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,456.74136,D1_42,0.014,,,,,,,,,,,,,,,,,,,,
,,457.4608,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,457.73024,A6_12,0.015,,,,,,,,,,,,,,,,,,,,
,,458.06616,D1_42,0.015,,,,,,,,,,,,,,,,,,,,
,,458.30208,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,458.51104,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,460.09184,B3_21,0.013,,,,,,,,,,,,,,,,,,,,
,,460.2136,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,460.51552,C6_22,0.013,,,,,,,,,,,,,,,,,,,,
,,460.78072,C6_22,0.015,,,,,,,,,,,,,,,,,,,,
,,461.26952,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,465.32256,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,465.52992,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,465.94944,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,466.0712,A6_12,0.014,,,,,,,,,,,,,,,,,,,,
,,466.47816,D1_33,0.016,,,,,,,,,,,,,,,,,,,,
,,467.71904,D1_42,0.015,,,,,,,,,,,,,,,,,,,,
,,468.06952,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,468.31872,A6_12,0.012,,,,,,,,,,,,,,,,,,,,
,,469.04464,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,469.24808,C6_22,0.012,,,,,,,,,,,,,,,,,,,,
,,469.34448,D5_24,0.01,,,,,,,,,,,,,,,,,,,,
,,469.75336,D1_24,0.017,,,,,,,,,,,,,,,,,,,,
,,470.06712,A6_42,0.01,,,,,,,,,,,,,,,,,,,,
,,471.16104,A6_12,0.012,,,,,,,,,,,,,,,,,,,,
,,471.6164,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,472.03416,D1_42,0.013,,,,,,,,,,,,,,,,,,,,
,,472.20368,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,472.81728,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,472.98344,D1_42,0.012,,,,,,,,,,,,,,,,,,,,
,,473.7008,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,474.01096,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,474.38184,B3_21,0.009,,,,,,,,,,,,,,,,,,,,
,,477.47064,B5_42,0.011,,,,,,,,,,,,,,,,,,,,
,,477.55072,D1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,478.02336,C6_22,0.014,,,,,,,,,,,,,,,,,,,,
,,482.01304,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,483.07688,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,483.72496,D1_24,0.017,,,,,,,,,,,,,,,,,,,,
,,484.45256,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,484.74528,D1_42,0.015,,,,,,,,,,,,,,,,,,,,
,,485.17464,D1_24,0.01,,,,,,,,,,,,,,,,,,,,
,,486.0524,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,486.264,C6_22,0.014,,,,,,,,,,,,,,,,,,,,
,,486.3392,C6_22,0.012,,,,,,,,,,,,,,,,,,,,
,,487.64008,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,487.7184,A5_12,0.01,,,,,,,,,,,,,,,,,,,,
,,488.31088,D1_33,0.015,,,,,,,,,,,,,,,,,,,,
,,488.90696,B3_21,0.01,,,,,,,,,,,,,,,,,,,,
,,488.95704,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,489.18512,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,489.36016,D5_24,0.008,,,,,,,,,,,,,,,,,,,,
,,490.25,B3_21,0.009,,,,,,,,,,,,,,,,,,,,
,,490.35728,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,492.76352,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,493.27216,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,493.49912,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,493.78576,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,494.05896,B3_21,0.009,,,,,,,,,,,,,,,,,,,,
,,494.15144,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,494.17136,D1_42,0.016,,,,,,,,,,,,,,,,,,,,
,,494.488,D1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,494.7412,A6_12,0.011,,,,,,,,,,,,,,,,,,,,
,,495.42992,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,496.35136,D1_42,0.014,,,,,,,,,,,,,,,,,,,,
,,496.7644,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,497.51576,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,497.86936,B3_21,0.009,,,,,,,,,,,,,,,,,,,,
,,497.96088,B3_21,0.009,,,,,,,,,,,,,,,,,,,,
,,498.69208,B5_42,0.011,,,,,,,,,,,,,,,,,,,,
,,498.90904,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,499.33384,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,499.34472,A6_12,0.018,,,,,,,,,,,,,,,,,,,,
,,499.86704,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,500.28288,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,501.7296,D1_42,0.011,,,,,,,,,,,,,,,,,,,,
,,502.38064,D1_42,0.016,,,,,,,,,,,,,,,,,,,,
,,503.02192,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,503.27232,D1_42,0.012,,,,,,,,,,,,,,,,,,,,
,,503.56472,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,503.71168,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,505.51856,D1_42,0.017,,,,,,,,,,,,,,,,,,,,
,,505.59184,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,505.98232,D1_42,0.014,,,,,,,,,,,,,,,,,,,,
,,506.18112,D1_24,0.009,,,,,,,,,,,,,,,,,,,,
,,506.2104,D1_42,0.016,,,,,,,,,,,,,,,,,,,,
,,506.65984,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,508.42496,B5_42,0.011,,,,,,,,,,,,,,,,,,,,
,,509.37728,C6_22,0.014,,,,,,,,,,,,,,,,,,,,
,,509.6788,D1_42,0.014,,,,,,,,,,,,,,,,,,,,
,,509.68256,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,510.00576,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,510.23368,D1_42,0.014,,,,,,,,,,,,,,,,,,,,
,,510.42448,D1_24,0.009,,,,,,,,,,,,,,,,,,,,
,,511.57584,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,512.00784,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,512.14144,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,512.26184,D1_42,0.008,,,,,,,,,,,,,,,,,,,,
,,512.33608,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,512.5752,D1_42,0.017,,,,,,,,,,,,,,,,,,,,
,,512.65744,C6_22,0.012,,,,,,,,,,,,,,,,,,,,
,,512.82,A6_12,0.012,,,,,,,,,,,,,,,,,,,,
,,513.506,D1_24,0.018,,,,,,,,,,,,,,,,,,,,
,,515.11736,C6_44,0.016,,,,,,,,,,,,,,,,,,,,
,,515.22896,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,515.43208,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,517.79104,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,518.34744,D1_23,0.011,,,,,,,,,,,,,,,,,,,,
,,518.5364,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,518.54112,D1_23,0.01,,,,,,,,,,,,,,,,,,,,
,,518.58984,A6_42,0.011,,,,,,,,,,,,,,,,,,,,
,,519.28584,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,520.5092,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,520.8768,A4_31,0.01,,,,,,,,,,,,,,,,,,,,
,,522.4888,D1_42,0.017,,,,,,,,,,,,,,,,,,,,
,,522.51736,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,523.16936,C6_22,0.015,,,,,,,,,,,,,,,,,,,,
,,523.47592,A4_31,0.009,,,,,,,,,,,,,,,,,,,,
,,523.79488,A4_31,0.011,,,,,,,,,,,,,,,,,,,,
,,525.02856,C6_22,0.013,,,,,,,,,,,,,,,,,,,,
,,525.3372,D1_42,0.016,,,,,,,,,,,,,,,,,,,,
,,526.04576,A4_31,0.011,,,,,,,,,,,,,,,,,,,,
,,526.70896,C6_22,0.014,,,,,,,,,,,,,,,,,,,,
,,527.18904,C6_22,0.014,,,,,,,,,,,,,,,,,,,,
,,527.46496,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,528.68344,D1_42,0.011,,,,,,,,,,,,,,,,,,,,
,,529.56768,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,529.59944,B3_21,0.009,,,,,,,,,,,,,,,,,,,,
,,530.0384,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,530.65792,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,531.64016,D5_24,0.01,,,,,,,,,,,,,,,,,,,,
,,534.11216,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,534.31656,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,534.57008,C6_22,0.011,,,,,,,,,,,,,,,,,,,,
,,534.982,A6_12,0.013,,,,,,,,,,,,,,,,,,,,
,,535.3456,C6_22,0.015,,,,,,,,,,,,,,,,,,,,
,,535.75288,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,536.37768,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,536.56968,D5_24,0.008,,,,,,,,,,,,,,,,,,,,
,,537.514,B3_42,0.012,,,,,,,,,,,,,,,,,,,,
,,537.7312,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,538.34752,D1_42,0.016,,,,,,,,,,,,,,,,,,,,
,,539.40064,A6_12,0.012,,,,,,,,,,,,,,,,,,,,
,,539.9192,C6_33,0.018,,,,,,,,,,,,,,,,,,,,
,,540.81936,C6_33,0.016,,,,,,,,,,,,,,,,,,,,
,,541.01952,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,542.45576,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,543.15384,D1_42,0.01,,,,,,,,,,,,,,,,,,,,
,,543.17224,D5_44,0.008,,,,,,,,,,,,,,,,,,,,
,,544.03512,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,544.82904,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,546.04736,D1_42,0.015,,,,,,,,,,,,,,,,,,,,
,,546.2064,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,546.91424,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,547.1236,A5_13,0.014,,,,,,,,,,,,,,,,,,,,
,,547.66136,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,548.05728,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,549.5876,A2_13,0.011,,,,,,,,,,,,,,,,,,,,
,,549.87552,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,550.72072,D1_42,0.012,,,,,,,,,,,,,,,,,,,,
,,551.5684,D1_42,0.015,,,,,,,,,,,,,,,,,,,,
,,553.08384,A6_42,0.011,,,,,,,,,,,,,,,,,,,,
,,554.16624,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,554.51584,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,555.98776,D1_42,0.018,,,,,,,,,,,,,,,,,,,,
,,556.14888,C6_22,0.012,,,,,,,,,,,,,,,,,,,,
,,556.60768,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,557.71352,B3_21,0.01,,,,,,,,,,,,,,,,,,,,
,,557.98712,D1_42,0.013,,,,,,,,,,,,,,,,,,,,
,,558.83544,B3_21,0.01,,,,,,,,,,,,,,,,,,,,
,,558.99024,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,559.09728,D1_42,0.013,,,,,,,,,,,,,,,,,,,,
,,560.8528,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,561.3328,C6_22,0.015,,,,,,,,,,,,,,,,,,,,
,,561.4236,C6_33,0.018,,,,,,,,,,,,,,,,,,,,
,,561.59464,C6_33,0.018,,,,,,,,,,,,,,,,,,,,
,,561.8428,C6_33,0.018,,,,,,,,,,,,,,,,,,,,
,,562.01856,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,562.17696,D5_24,0.007,,,,,,,,,,,,,,,,,,,,
,,563.05768,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,563.72704,A6_12,0.013,,,,,,,,,,,,,,,,,,,,
,,563.75224,D1_42,0.011,,,,,,,,,,,,,,,,,,,,
,,563.8748,D1_23,0.009,,,,,,,,,,,,,,,,,,,,
,,565.22688,A6_12,0.019,,,,,,,,,,,,,,,,,,,,
,,565.88376,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,566.222,C6_22,0.016,,,,,,,,,,,,,,,,,,,,
,,566.4716,B3_21,0.01,,,,,,,,,,,,,,,,,,,,
,,566.56984,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,567.94104,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,568.228,A4_31,0.009,,,,,,,,,,,,,,,,,,,,
,,568.83576,C6_22,0.012,,,,,,,,,,,,,,,,,,,,
,,569.55088,B3_21,0.009,,,,,,,,,,,,,,,,,,,,
,,569.5904,D1_42,0.013,,,,,,,,,,,,,,,,,,,,
,,570.85,A6_12,0.01,,,,,,,,,,,,,,,,,,,,
,,570.99296,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,573.35352,A5_22,0.009,,,,,,,,,,,,,,,,,,,,
,,574.26576,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,574.79648,B3_21,0.009,,,,,,,,,,,,,,,,,,,,
,,577.83928,C6_22,0.014,,,,,,,,,,,,,,,,,,,,
,,577.93976,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
,,578.99016,B3_21,0.01,,,,,,,,,,,,,,,,,,,,
,,579.20128,C6_33,0.015,,,,,,,,,,,,,,,,,,,,
,,579.61152,C6_22,0.014,,,,,,,,,,,,,,,,,,,,
,,580.81672,D1_24,0.012,,,,,,,,,,,,,,,,,,,,
