Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV)
,,00378.520800,C1_44,0.043
,,00378.524480,D1_33,0.054
,,00378.528560,D1_23,0.022
,,00378.562080,A5_44,0.034
,,00378.582720,A1_32,0.03
,,00378.583920,B3_34,0.03
,,00378.584560,A6_33,0.017
,,00378.587360,B6_21,0.017
,,00378.595120,A6_23,0.027
,,00378.614480,A6_23,0.025
,,00378.617680,A1_21,0.027
,,00378.621520,A1_42,0.016
,,00378.663920,A3_32,0.026
,,00378.667200,A1_32,0.03
,,00378.676080,A4_32,0.019
,,00378.691120,C1_34,0.025
,,00378.691360,B3_44,0.025
,,00378.720320,D1_22,0.03
,,00378.721360,B3_43,0.024
,,00378.753200,A5_14,0.026
,,00378.761760,D3_34,0.025
,,00378.767360,C6_44,0.047
,,00378.769440,D1_33,0.049
,,00378.786720,A4_32,0.02
,,00378.787840,B3_22,0.019
,,00378.790000,A3_32,0.021
,,00378.803040,C2_32,0.025
,,00378.815920,C4_42,0.018
,,00378.824960,B5_32,0.034
,,00378.858560,A1_32,0.037
,,00378.908080,C6_22,0.021
,,00378.921760,A4_11,0.043
,,00378.927600,D6_43,0.023
,,00378.951920,A1_21,0.042
,,00378.954080,B5_32,0.033
,,00378.954160,D3_34,0.031
,,00378.969360,A1_21,0.031
,,00378.975600,C6_31,0.02
,,00378.982640,A1_31,0.018
,,00379.014160,C6_24,0.012
,,00379.024480,B5_32,0.028
,,00379.028800,D1_33,0.044
,,00379.033440,B3_43,0.027
,,00379.089760,A3_22,0.025
,,00379.092000,A1_33,0.04
,,00379.094320,C6_42,0.024
,,00379.110800,D2_31,0.023
,,00379.111120,D3_34,0.028
,,00379.112240,C1_44,0.08
,,00379.128640,C3_22,0.01
,,00379.147360,C6_31,0.019
,,00379.168320,C1_34,0.023
,,00379.170640,B3_32,0.017
,,00379.184000,B4_13,0.023
,,00379.185280,A2_13,0.02
,,00379.216640,C6_31,0.021
,,00379.235760,C6_43,0.03
,,00379.241440,D3_34,0.027
,,00379.245680,A4_31,0.022
,,00379.262800,A3_32,0.036
,,00379.273360,D1_33,0.051
,,00379.311360,A5_44,0.022
,,00379.313920,B5_23,0.037
,,00379.325120,A4_44,0.023
,,00379.368320,C1_44,0.023
,,00379.397680,D3_34,0.033
,,00379.403040,C6_43,0.036
,,00379.410400,D6_34,0.022
,,00379.423760,A2_11,0.023
,,00379.434240,D3_43,0.049
,,00379.449600,B6_32,0.019
,,00379.463920,B5_33,0.024
,,00379.509680,C6_43,0.038
,,00379.517920,C6_31,0.023
,,00379.521280,A5_44,0.034
,,00379.526720,D3_34,0.022
,,00379.551120,C6_32,0.018
,,00379.570800,A2_11,0.02
,,00379.578880,C6_31,0.022
,,00379.586320,C6_43,0.038
,,00379.640320,C6_43,0.041
,,00379.657840,D3_34,0.03
,,00379.659760,D3_12,0.021
,,00379.663040,A3_33,0.043
,,00379.666480,D3_34,0.029
,,00379.687360,C1_32,0.021
,,00379.688080,A3_12,0.024
,,00379.691760,D1_33,0.066
,,00379.719520,A4_32,0.019
,,00379.722400,D5_34,0.023
,,00379.723360,A1_31,0.02
,,00379.732800,C6_43,0.033
,,00379.788960,D3_12,0.029
,,00379.803600,C6_43,0.028
,,00379.807920,A4_31,0.031
,,00379.838000,A4_31,0.032
,,00379.868160,A4_31,0.033
,,00379.885120,D3_34,0.027
,,00379.888800,A3_33,0.046
,,00379.898160,A4_31,0.032
,,00379.915040,B3_42,0.032
,,00379.933040,A4_31,0.032
,,00379.940320,D1_33,0.052
,,00379.962880,A4_44,0.034
,,00379.967280,C1_44,0.028
,,00379.980080,D4_43,0.018
,,00379.992480,A3_32,0.022
,,00380.006160,A4_31,0.021
,,00380.019280,D1_22,0.032
,,00380.029120,C6_32,0.024
,,00380.035760,C6_22,0.039
,,00380.051200,A3_33,0.039
,,00380.051600,C4_12,0.033
,,00380.068640,D1_34,0.02
,,00380.076080,C6_22,0.031
,,00380.079840,C6_43,0.073
,,00380.084000,A4_34,0.021
,,00380.107040,A4_31,0.034
,,00380.114640,C6_22,0.02
,,00380.116160,C6_42,0.019
,,00380.119200,A3_33,0.038
,,00380.163760,A4_31,0.033
,,00380.185280,D3_12,0.031
,,00380.211280,B5_31,0.048
,,00380.220560,D1_33,0.072
,,00380.228480,A3_22,0.033
,,00380.230160,A4_31,0.031
,,00380.230640,C6_42,0.023
,,00380.262880,D4_42,0.023
,,00380.264880,A1_31,0.022
,,00380.267440,B1_31,0.018
,,00380.271040,D2_31,0.023
,,00380.277680,A4_31,0.035
,,00380.279600,B1_31,0.025
,,00380.282160,D3_43,0.02
,,00380.286080,C4_11,0.032
,,00380.302480,C1_44,0.082
,,00380.311360,A4_11,0.042
,,00380.321920,A4_31,0.03
,,00380.326400,C6_44,0.052
,,00380.353920,D3_34,0.03
,,00380.367440,A3_33,0.042
,,00380.400000,C6_43,0.066
,,00380.410160,D1_34,0.014
,,00380.431840,A3_33,0.048
,,00380.439440,A4_32,0.018
,,00380.444080,B5_41,0.016
,,00380.446560,B5_32,0.038
,,00380.448800,B5_41,0.015
,,00380.451760,B4_44,0.025
,,00380.452080,B5_33,0.047
,,00380.454320,B5_32,0.039
,,00380.454480,B5_33,0.03
,,00380.455680,B5_42,0.024
,,00380.458720,B5_22,0.023
,,00380.459200,B5_42,0.02
,,00380.460560,B5_33,0.029
,,00380.460720,B5_41,0.018
,,00380.461440,B5_31,0.053
,,00380.463280,B5_22,0.029
,,00380.463600,B5_32,0.026
,,00380.464320,B5_41,0.013
,,00380.466560,B5_32,0.026
,,00380.466720,B5_31,0.035
,,00380.467040,B5_42,0.032
,,00380.468080,B5_21,0.047
,,00380.469040,B5_22,0.046
,,00380.469200,B5_32,0.035
,,00380.469440,B5_41,0.013
,,00380.471520,B5_22,0.029
,,00380.472960,B5_42,0.024
,,00380.474720,B5_31,0.035
,,00380.477120,B5_23,0.027
,,00380.477600,B5_41,0.013
,,00380.481440,B5_31,0.033
,,00380.486560,C4_12,0.034
,,00380.486880,B5_21,0.025
,,00380.487760,B5_32,0.026
,,00380.492400,B5_32,0.027
,,00380.493040,B5_21,0.056
,,00380.495440,B5_32,0.101
,,00380.499600,B5_32,0.047
,,00380.500240,B5_31,0.033
,,00380.501840,A4_42,0.022
,,00380.514880,A3_33,0.043
,,00380.518560,B5_21,0.026
,,00380.520080,C4_11,0.029
,,00380.524000,B5_32,0.04
,,00380.524640,B5_33,0.035
,,00380.529040,B5_31,0.026
,,00380.535840,B5_21,0.029
,,00380.538800,C1_44,0.047
,,00380.540160,B5_42,0.019
,,00380.543440,D3_34,0.025
,,00380.547680,B5_41,0.011
,,00380.549280,B5_21,0.021
,,00380.550640,C2_32,0.023
,,00380.550880,B5_23,0.025
,,00380.551520,B5_33,0.024
,,00380.553840,B5_33,0.044
,,00380.558880,B3_44,0.024
,,00380.560320,B5_31,0.036
,,00380.565600,B5_21,0.07
,,00380.567120,A1_21,0.029
,,00380.576400,A3_33,0.035
,,00380.581520,B5_41,0.01
,,00380.588400,B5_33,0.034
,,00380.590720,D3_34,0.029
,,00380.591360,B5_23,0.029
,,00380.592880,B5_32,0.039
,,00380.592960,B5_31,0.045
,,00380.593520,B5_21,0.033
,,00380.594000,B5_22,0.031
,,00380.594160,B5_42,0.032
,,00380.595440,B5_32,0.026
,,00380.596000,B5_33,0.037
,,00380.597280,B5_31,0.029
,,00380.597920,B5_32,0.048
,,00380.598080,B5_41,0.007
,,00380.602560,B5_33,0.027
,,00380.602720,B5_32,0.032
,,00380.604480,B5_41,0.013
,,00380.604720,B5_21,0.037
,,00380.606080,B5_32,0.04
,,00380.606640,B5_42,0.027
,,00380.607840,B5_22,0.042
,,00380.608160,B5_21,0.031
,,00380.608320,B5_41,0.013
,,00380.608400,B5_32,0.041
,,00380.609040,B5_42,0.033
,,00380.610160,B5_31,0.033
,,00380.610640,D1_33,0.041
,,00380.611200,B5_41,0.014
,,00380.612000,B5_22,0.029
,,00380.613920,B5_31,0.027
,,00380.614160,B5_32,0.025
,,00380.616080,B5_41,0.01
,,00380.616560,B5_33,0.034
,,00380.618720,B5_23,0.035
,,00380.618800,B5_21,0.067
,,00380.619680,A4_42,0.021
,,00380.620000,B5_33,0.021
,,00380.620720,B5_32,0.082
,,00380.624080,A4_34,0.061
,,00380.624080,B5_32,0.042
,,00380.625200,B5_42,0.031
,,00380.626400,B5_23,0.031
,,00380.627120,B5_41,0.014
,,00380.628240,B5_33,0.036
,,00380.629120,B5_22,0.036
,,00380.629600,B5_31,0.034
,,00380.629920,B5_41,0.011
,,00380.631040,B5_21,0.027
,,00380.631040,C4_11,0.041
,,00380.633120,B5_23,0.026
,,00380.650720,B5_32,0.026
,,00380.652800,A3_33,0.046
,,00380.659040,B5_31,0.032
,,00380.661280,B5_21,0.031
,,00380.670720,B5_23,0.022
,,00380.673520,B5_22,0.036
,,00380.675280,A1_22,0.022
,,00380.684000,B5_33,0.032
,,00380.684080,B5_22,0.028
,,00380.687440,B5_32,0.033
,,00380.690240,D1_33,0.038
,,00380.691680,B5_21,0.061
,,00380.701280,B5_41,0.012
,,00380.710560,B5_32,0.027
,,00380.716160,B5_31,0.042
,,00380.726320,B5_33,0.019
,,00380.729600,A3_33,0.05
,,00380.730960,B5_41,0.011
,,00380.741600,B5_21,0.046
,,00380.747280,B5_31,0.041
,,00380.747440,A4_22,0.026
,,00380.747440,B5_32,0.035
,,00380.752160,B5_31,0.03
,,00380.752960,B5_41,0.014
,,00380.756000,B5_31,0.03
,,00380.758000,B5_33,0.025
,,00380.758320,B5_21,0.022
,,00380.760240,B5_32,0.022
,,00380.764480,B5_23,0.02
,,00380.766160,D3_34,0.03
,,00380.766560,B5_33,0.022
,,00380.776000,A1_32,0.043
,,00380.779760,A3_33,0.034
,,00380.780480,B5_21,0.036
,,00380.783840,B5_31,0.028
,,00380.784080,C4_11,0.029
,,00380.791840,B5_41,0.013
,,00380.792320,B5_33,0.046
,,00380.792560,B5_23,0.018
,,00380.793920,B5_42,0.027
,,00380.794720,B5_21,0.03
,,00380.796400,B5_32,0.025
,,00380.797680,B5_41,0.013
,,00380.800080,B5_42,0.03
,,00380.803040,B5_41,0.025
,,00380.804320,B5_33,0.033
,,00380.805040,B5_32,0.043
,,00380.805760,B5_22,0.025
,,00380.806960,B5_42,0.043
,,00380.808320,B5_31,0.06
,,00380.809760,B5_21,0.031
,,00380.809760,B5_41,0.009
,,00380.811840,B5_32,0.034
,,00380.812720,B5_23,0.029
,,00380.813120,A3_32,0.025
,,00380.813280,B5_21,0.061
,,00380.814400,B5_41,0.009
,,00380.816400,B5_33,0.039
,,00380.816720,B5_23,0.041
,,00380.817840,B5_31,0.03
,,00380.819200,B5_22,0.028
,,00380.819200,B5_32,0.092
,,00380.820320,C1_32,0.016
,,00380.820720,B5_42,0.028
,,00380.822080,B5_22,0.021
,,00380.822080,C6_22,0.019
,,00380.822320,B5_31,0.033
,,00380.822560,B5_41,0.008
,,00380.830240,D1_33,0.039
,,00380.835360,B3_13,0.033
,,00380.841520,A3_33,0.034
,,00380.844560,B5_21,0.062
,,00380.848640,D3_34,0.031
,,00380.852000,B5_32,0.025
,,00380.858400,B3_34,0.03
,,00380.866560,B5_32,0.023
,,00380.866880,B5_41,0.01
,,00380.869840,B5_31,0.035
,,00380.874880,A3_33,0.044
,,00380.880000,D1_33,0.065
,,00380.881680,B5_32,0.027
,,00380.883520,D2_31,0.023
,,00380.887120,B5_32,0.031
,,00380.895040,B5_32,0.032
,,00380.899840,D1_33,0.063
,,00380.901200,B3_42,0.03
,,00380.908960,C6_32,0.019
,,00380.925440,B5_32,0.03
,,00380.936000,D3_34,0.026
,,00380.949280,D1_33,0.073
,,00380.952000,B5_31,0.046
,,00380.959120,C4_11,0.032
,,00380.959360,B5_31,0.033
,,00380.965920,B5_32,0.025
,,00380.974880,B5_32,0.026
,,00380.974960,A2_31,0.018
,,00380.992960,D1_33,0.038
,,00380.993200,B5_23,0.021
,,00381.005760,B5_23,0.022
,,00381.007440,B5_42,0.019
,,00381.010000,B5_32,0.032
,,00381.026640,C6_42,0.022
,,00381.038800,B5_32,0.034
,,00381.046400,A3_33,0.036
,,00381.060320,D1_22,0.029
,,00381.065600,B5_32,0.03
,,00381.076720,C6_44,0.032
,,00381.085280,A1_31,0.019
,,00381.111520,D1_33,0.057
,,00381.114080,D1_23,0.031
,,00381.115840,C6_33,0.016
,,00381.116560,A5_44,0.031
,,00381.117200,A3_33,0.04
,,00381.132160,D1_33,0.053
,,00381.133680,B5_23,0.019
,,00381.135840,B3_43,0.026
,,00381.138240,D1_33,0.076
,,00381.138400,B3_44,0.03
,,00381.143120,B5_23,0.036
,,00381.147440,B5_23,0.025
,,00381.170880,B5_23,0.029
,,00381.175440,B5_41,0.008
,,00381.179760,A2_11,0.022
,,00381.180000,C4_12,0.039
,,00381.190080,A4_11,0.042
,,00381.190080,C4_12,0.057
,,00381.193920,A3_33,0.035
,,00381.200160,B5_23,0.032
,,00381.213840,D1_33,0.053
,,00381.216480,B5_23,0.025
,,00381.224080,D4_42,0.024
,,00381.227200,B5_23,0.026
,,00381.230080,C4_12,0.041
,,00381.234560,C4_11,0.034
,,00381.237520,A4_32,0.035
,,00381.237760,D1_33,0.042
,,00381.238240,D1_23,0.021
,,00381.246320,D1_34,0.017
,,00381.252160,B5_23,0.031
,,00381.273520,B5_23,0.038
,,00381.283040,C4_12,0.031
,,00381.300720,A1_21,0.035
,,00381.301680,B5_23,0.036
,,00381.304320,D1_33,0.062
,,00381.305040,B5_31,0.028
,,00381.313920,D2_31,0.023
,,00381.338560,C4_12,0.035
,,00381.338960,C1_44,0.031
,,00381.344640,B5_23,0.031
,,00381.359920,B5_31,0.042
,,00381.360320,A3_42,0.018
,,00381.363680,B3_43,0.02
,,00381.366880,B5_31,0.037
,,00381.370800,D5_21,0.022
,,00381.371120,D5_31,0.018
,,00381.373920,D5_21,0.025
,,00381.374320,A4_32,0.018
,,00381.374480,D5_31,0.015
,,00381.377440,D1_33,0.053
,,00381.379120,D5_31,0.013
,,00381.381760,D5_31,0.017
,,00381.384000,D3_12,0.034
,,00381.385040,D5_21,0.027
,,00381.385520,D5_31,0.015
,,00381.388720,B5_23,0.033
,,00381.397920,C6_44,0.039
,,00381.398080,D5_31,0.012
,,00381.401120,D1_33,0.048
,,00381.406240,D5_21,0.024
,,00381.408960,D5_21,0.017
,,00381.409760,D5_31,0.008
,,00381.411280,A3_33,0.044
,,00381.412320,D5_21,0.015
,,00381.413760,D5_31,0.016
,,00381.416000,D5_31,0.021
,,00381.419200,D5_41,0.009
,,00381.420080,D5_31,0.009
,,00381.426720,D5_31,0.014
,,00381.434400,D5_31,0.016
,,00381.438800,D5_21,0.017
,,00381.442880,D5_21,0.025
,,00381.443200,D5_31,0.015
,,00381.446960,D5_21,0.018
,,00381.448400,D5_31,0.011
,,00381.452000,D5_31,0.014
,,00381.457680,D5_31,0.021
,,00381.461360,D5_21,0.014
,,00381.461680,B5_33,0.028
,,00381.461760,D5_31,0.014
,,00381.464400,D5_21,0.02
,,00381.465680,D5_31,0.013
,,00381.467440,D1_33,0.057
,,00381.470960,B5_23,0.041
,,00381.471840,D5_31,0.011
,,00381.485040,C6_44,0.026
,,00381.487200,D1_23,0.022
,,00381.494000,D5_21,0.017
,,00381.494800,A3_33,0.043
,,00381.514960,C6_32,0.019
,,00381.525040,A1_33,0.03
,,00381.526560,D5_21,0.021
,,00381.530480,D5_31,0.008
,,00381.532480,D5_21,0.017
,,00381.534800,D5_21,0.02
,,00381.536960,C5_42,0.022
,,00381.540400,D5_31,0.01
,,00381.543920,B6_11,0.036
,,00381.545360,D5_31,0.009
,,00381.547600,D3_42,0.029
,,00381.550320,D5_31,0.012
,,00381.569040,D1_23,0.022
,,00381.572560,D1_33,0.037
,,00381.589840,C1_34,0.031
,,00381.593360,B5_23,0.031
,,00381.593600,C6_22,0.032
,,00381.594560,B6_11,0.031
,,00381.604240,D3_13,0.031
,,00381.605360,D5_31,0.011
,,00381.608240,D5_21,0.028
,,00381.611520,D5_21,0.016
,,00381.621520,B1_31,0.02
,,00381.625680,B3_34,0.02
,,00381.628080,D5_31,0.016
,,00381.631760,D3_13,0.023
,,00381.632000,D5_21,0.012
,,00381.640400,B5_31,0.026
,,00381.641120,D3_42,0.021
,,00381.645760,A3_32,0.025
,,00381.649200,C1_44,0.078
,,00381.649920,C6_22,0.039
,,00381.650480,C4_11,0.033
,,00381.658080,C6_31,0.024
,,00381.677680,D3_13,0.026
,,00381.702640,D5_31,0.014
,,00381.704320,C4_13,0.029
,,00381.710080,C6_42,0.06
,,00381.715920,D5_31,0.017
,,00381.717360,D5_21,0.028
,,00381.718160,A4_33,0.017
,,00381.719200,D5_31,0.019
,,00381.719360,D1_33,0.058
,,00381.721520,D5_21,0.026
,,00381.725440,A3_33,0.04
,,00381.725840,D5_31,0.011
,,00381.741920,D5_31,0.016
,,00381.759920,C1_44,0.029
,,00381.763120,D3_13,0.029
,,00381.784160,B3_43,0.028
,,00381.791360,C6_42,0.02
,,00381.793440,D5_31,0.014
,,00381.799600,A3_32,0.025
,,00381.802800,D3_34,0.032
,,00381.824320,A3_33,0.037
,,00381.838960,C5_31,0.027
,,00381.841920,A5_31,0.017
,,00381.843360,D5_21,0.026
,,00381.846640,D5_31,0.011
,,00381.850320,D5_31,0.025
,,00381.853440,D5_31,0.008
,,00381.860160,B3_43,0.025
,,00381.865680,B5_32,0.043
,,00381.887680,D1_22,0.029
,,00381.889120,C6_32,0.018
,,00381.897520,B5_31,0.051
,,00381.919840,B5_32,0.029
,,00381.943040,A3_33,0.047
,,00381.973680,D1_33,0.049
,,00382.012560,A3_33,0.03
,,00382.013840,C6_22,0.029
,,00382.024160,D2_31,0.029
,,00382.029680,A5_44,0.026
,,00382.074480,C6_31,0.022
,,00382.089760,A3_33,0.03
,,00382.104080,C6_44,0.054
,,00382.108400,B3_42,0.038
,,00382.128560,A3_33,0.029
,,00382.133040,C6_31,0.026
,,00382.144880,C1_44,0.059
,,00382.147600,B3_42,0.039
,,00382.158560,B5_32,0.03
,,00382.184240,B3_44,0.025
,,00382.187520,C6_31,0.024
,,00382.218480,A1_31,0.018
,,00382.232880,B5_31,0.051
,,00382.234400,B5_32,0.038
,,00382.235040,B3_42,0.037
,,00382.287600,D1_24,0.017
,,00382.290880,B3_34,0.021
,,00382.291280,D1_23,0.019
,,00382.292000,B3_42,0.037
,,00382.306240,C6_43,0.038
,,00382.319440,A4_34,0.03
,,00382.326960,C4_13,0.023
,,00382.338560,D1_13,0.024
,,00382.360400,C6_21,0.018
,,00382.363360,B5_32,0.035
,,00382.379520,B5_23,0.036
,,00382.380960,D1_13,0.021
,,00382.389440,C1_32,0.017
,,00382.411040,B5_23,0.036
,,00382.412080,C1_32,0.017
,,00382.414480,C1_44,0.026
,,00382.423680,B4_13,0.035
,,00382.428800,C6_43,0.03
,,00382.432000,B5_31,0.034
,,00382.435040,B5_23,0.028
,,00382.440720,D1_24,0.017
,,00382.445680,B5_32,0.035
,,00382.454880,C1_44,0.025
,,00382.459680,B4_13,0.036
,,00382.468320,C6_43,0.024
,,00382.471680,A1_33,0.03
,,00382.482320,C1_32,0.018
,,00382.490000,D3_12,0.031
,,00382.497840,D1_33,0.043
,,00382.502240,D1_13,0.022
,,00382.522480,D1_24,0.015
,,00382.524720,D1_23,0.019
,,00382.531200,D3_43,0.059
,,00382.554560,B4_13,0.039
,,00382.575200,B5_23,0.037
,,00382.584800,B4_44,0.023
,,00382.625360,C4_43,0.021
,,00382.646800,B5_32,0.032
,,00382.647920,D1_33,0.051
,,00382.650480,D6_34,0.029
,,00382.650800,B3_42,0.031
,,00382.666080,D3_34,0.026
,,00382.678240,D1_33,0.076
,,00382.687440,A5_44,0.029
,,00382.721440,A3_11,0.028
,,00382.736880,C6_43,0.03
,,00382.759760,D1_23,0.017
,,00382.761200,B6_42,0.034
,,00382.771280,B5_32,0.034
,,00382.782320,B5_31,0.039
,,00382.787840,C4_13,0.028
,,00382.790400,C6_43,0.026
,,00382.798160,C6_32,0.019
,,00382.798560,C6_22,0.033
,,00382.807200,B3_43,0.032
,,00382.823200,D1_33,0.045
,,00382.829200,A1_21,0.033
,,00382.832480,C6_22,0.026
,,00382.838800,C4_12,0.073
,,00382.871600,D3_34,0.034
,,00382.874640,C6_43,0.03
,,00382.878160,D3_32,0.016
,,00382.880480,C6_31,0.019
,,00382.954800,B5_31,0.033
,,00382.964960,C6_43,0.029
,,00382.969520,D2_31,0.023
,,00383.024160,C6_31,0.023
,,00383.053120,C6_42,0.021
,,00383.062560,C4_11,0.025
,,00383.070160,B5_23,0.051
,,00383.079760,B5_31,0.034
,,00383.080320,A1_32,0.024
,,00383.081920,C1_44,0.081
,,00383.082080,C1_34,0.031
,,00383.093840,A1_43,0.028
,,00383.111760,C6_31,0.021
,,00383.127200,C4_12,0.047
,,00383.134240,C1_34,0.024
,,00383.168880,C4_42,0.021
,,00383.181360,A2_24,0.018
,,00383.185520,C6_22,0.024
,,00383.185600,A4_32,0.016
,,00383.192560,D4_42,0.023
,,00383.207760,A3_12,0.025
,,00383.213120,B1_31,0.024
,,00383.218800,C4_22,0.028
,,00383.220480,B5_31,0.035
,,00383.223200,D3_34,0.036
,,00383.281600,B5_31,0.038
,,00383.286160,C4_12,0.045
,,00383.294960,A4_31,0.03
,,00383.298800,C4_12,0.03
,,00383.339680,D6_43,0.025
,,00383.360240,D1_14,0.017
,,00383.369680,D5_14,0.016
,,00383.402800,A1_21,0.033
,,00383.462880,B5_31,0.037
,,00383.469120,B3_44,0.031
,,00383.531440,C1_44,0.033
,,00383.532880,B6_13,0.029
,,00383.539280,C5_31,0.04
,,00383.546560,D3_34,0.034
,,00383.563520,B5_31,0.036
,,00383.568720,A2_11,0.021
,,00383.634240,D2_32,0.023
,,00383.643360,A5_44,0.03
,,00383.650880,B5_33,0.033
,,00383.654480,D6_43,0.026
,,00383.657360,A3_11,0.03
,,00383.664640,A3_12,0.026
,,00383.689840,C6_31,0.022
,,00383.698720,C6_44,0.035
,,00383.703680,A4_32,0.02
,,00383.714720,B3_34,0.034
,,00383.725600,C6_22,0.024
,,00383.761120,D1_22,0.033
,,00383.776640,B1_31,0.018
,,00383.786080,C4_42,0.019
,,00383.794400,D1_33,0.079
,,00383.870400,A3_12,0.028
,,00383.891760,C1_44,0.087
,,00383.893920,C4_11,0.045
,,00383.907440,A4_32,0.022
,,00383.909120,A1_32,0.037
,,00383.911760,B5_31,0.037
,,00383.918160,C2_43,0.019
,,00383.922800,C3_22,0.013
,,00383.955360,C3_22,0.012
,,00383.962720,B5_33,0.026
,,00383.988080,C5_42,0.022
,,00384.013840,D6_43,0.02
,,00384.025600,D4_32,0.042
,,00384.030240,B5_23,0.044
,,00384.063600,C6_22,0.031
,,00384.069840,A6_33,0.023
,,00384.072800,C6_31,0.023
,,00384.073680,C6_42,0.02
,,00384.102720,C6_22,0.03
,,00384.104160,D2_31,0.021
,,00384.122400,A4_33,0.016
,,00384.135120,C5_31,0.039
,,00384.137280,C6_44,0.045
,,00384.140880,C4_11,0.032
,,00384.141520,D1_22,0.045
,,00384.156080,A4_32,0.027
,,00384.162160,B5_21,0.025
,,00384.175280,C4_22,0.031
,,00384.180080,A6_33,0.021
,,00384.186480,A1_21,0.041
,,00384.200640,D3_34,0.031
,,00384.216960,B5_31,0.029
,,00384.222640,D2_31,0.023
,,00384.231360,C4_22,0.024
,,00384.252000,B6_13,0.035
,,00384.268560,B5_33,0.021
,,00384.278480,A4_32,0.028
,,00384.286720,A4_44,0.02
,,00384.303920,A4_44,0.029
,,00384.321440,B5_31,0.028
,,00384.330960,A4_44,0.028
,,00384.336720,C4_22,0.03
,,00384.336880,A2_11,0.021
,,00384.349680,A4_32,0.023
,,00384.357520,A4_44,0.028
,,00384.363760,B5_42,0.022
,,00384.368400,B5_31,0.039
,,00384.382080,A4_44,0.021
,,00384.399760,D2_31,0.024
,,00384.415680,A3_22,0.026
,,00384.417440,A1_21,0.042
,,00384.425120,B5_31,0.033
,,00384.429520,A5_44,0.027
,,00384.472480,D3_13,0.026
,,00384.477920,C1_34,0.03
,,00384.492960,C6_22,0.02
,,00384.496560,A4_11,0.044
,,00384.528320,C6_44,0.025
,,00384.534960,D1_22,0.043
,,00384.585360,A3_22,0.026
,,00384.595120,B5_33,0.028
,,00384.607760,B5_31,0.034
,,00384.628800,C4_23,0.031
,,00384.631120,D3_34,0.032
,,00384.632400,B5_32,0.029
,,00384.654160,C6_31,0.028
,,00384.668880,D1_22,0.023
,,00384.683680,C6_42,0.026
,,00384.684960,D1_33,0.079
,,00384.685600,D4_42,0.022
,,00384.696720,C4_11,0.041
,,00384.708720,B5_31,0.044
,,00384.741520,B5_32,0.026
,,00384.752400,C6_42,0.03
,,00384.756880,A3_42,0.019
,,00384.769040,B5_32,0.095
,,00384.779920,B5_32,0.028
,,00384.785600,B5_32,0.026
,,00384.789520,D1_33,0.071
,,00384.791840,D6_43,0.028
,,00384.799360,B3_42,0.03
,,00384.799680,C4_12,0.044
,,00384.812800,B5_42,0.022
,,00384.814560,B5_32,0.034
,,00384.824560,B5_32,0.028
,,00384.827200,B5_31,0.028
,,00384.832880,B5_42,0.032
,,00384.835200,B5_22,0.024
,,00384.844080,B5_42,0.026
,,00384.845600,B5_41,0.012
,,00384.849600,B5_32,0.037
,,00384.851360,B5_31,0.043
,,00384.852800,B5_23,0.029
,,00384.853280,B5_32,0.033
,,00384.857440,B5_41,0.013
,,00384.859040,B5_21,0.023
,,00384.860640,B5_22,0.028
,,00384.861520,B5_32,0.028
,,00384.861680,B5_21,0.052
,,00384.864560,B5_32,0.032
,,00384.865520,B5_42,0.025
,,00384.866240,B5_33,0.024
,,00384.866720,B5_23,0.032
,,00384.869600,B5_31,0.05
,,00384.870720,D1_22,0.044
,,00384.870880,B5_41,0.011
,,00384.875920,B5_41,0.011
,,00384.877120,B5_22,0.031
,,00384.878640,B5_42,0.025
,,00384.881280,B5_32,0.032
,,00384.886800,B5_21,0.053
,,00384.900160,B5_22,0.032
,,00384.904240,D5_31,0.013
,,00384.918000,C4_12,0.038
,,00384.945040,B5_31,0.046
,,00384.947200,C4_22,0.025
,,00384.949840,C6_31,0.028
,,00384.959920,B5_22,0.025
,,00384.960640,B5_41,0.016
,,00384.963360,B5_41,0.015
,,00384.965440,B5_23,0.026
,,00384.966640,B5_21,0.029
,,00384.967040,B5_41,0.013
,,00384.969920,D3_34,0.027
,,00384.973280,B5_41,0.013
,,00384.973360,B5_32,0.041
,,00384.974000,B5_42,0.03
,,00384.976000,B5_22,0.03
,,00384.976000,B5_23,0.025
,,00384.977040,B5_31,0.036
,,00384.978000,B5_41,0.019
,,00384.978880,B5_42,0.03
,,00384.978960,B5_32,0.041
,,00384.979040,B5_33,0.037
,,00384.980000,B5_21,0.062
,,00384.980880,C2_32,0.023
,,00384.982480,B5_32,0.038
,,00384.982640,B5_42,0.024
,,00384.984080,B5_22,0.032
,,00384.988400,B5_42,0.025
,,00384.991200,B5_41,0.015
,,00384.991680,D1_33,0.051
,,00384.992160,B5_32,0.04
,,00384.992320,B5_31,0.052
,,00384.994320,B5_22,0.037
,,00385.002960,B5_42,0.02
,,00385.012240,B5_33,0.033
,,00385.015120,B5_21,0.028
,,00385.028400,B5_33,0.043
,,00385.044880,B5_31,0.027
,,00385.050640,B5_32,0.085
,,00385.054240,B5_31,0.051
,,00385.054240,D1_23,0.018
,,00385.061520,D6_34,0.032
,,00385.071520,B5_41,0.013
,,00385.072800,D6_43,0.023
,,00385.077520,B5_22,0.024
,,00385.078560,C1_33,0.016
,,00385.081120,A3_33,0.022
,,00385.093280,D1_33,0.039
,,00385.093440,B5_31,0.031
