Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV),,,,,,,,,,,,,,,,,,,,
,,131.4612,B4_13,0.018,,,,,,,,,,,,,,,,,,,,
,,131.63392,B3_12,0.012,,,,,,,,,,,,,,,,,,,,
,,132.5164,D3_11,0.011,,,,,,,,,,,,,,,,,,,,
,,132.71032,C3_32,0.011,,,,,,,,,,,,,,,,,,,,
,,132.76768,D5_24,0.01,,,,,,,,,,,,,,,,,,,,
,,133.29104,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,133.71928,D3_24,0.009,,,,,,,,,,,,,,,,,,,,
,,133.82064,A4_23,0.026,,,,,,,,,,,,,,,,,,,,
,,134.79784,B6_13,0.014,,,,,,,,,,,,,,,,,,,,
,,134.98504,B4_13,0.011,,,,,,,,,,,,,,,,,,,,
,,135.24824,B1_34,0.013,,,,,,,,,,,,,,,,,,,,
,,135.37408,B2_11,0.012,,,,,,,,,,,,,,,,,,,,
,,135.37608,B3_22,0.019,,,,,,,,,,,,,,,,,,,,
,,135.50832,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,136.21536,D3_11,0.013,,,,,,,,,,,,,,,,,,,,
,,136.22528,D3_11,0.009,,,,,,,,,,,,,,,,,,,,
,,136.42232,B2_42,0.01,,,,,,,,,,,,,,,,,,,,
,,136.43744,B4_13,0.012,,,,,,,,,,,,,,,,,,,,
,,136.81432,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,136.82408,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,136.92704,A4_23,0.028,,,,,,,,,,,,,,,,,,,,
,,137.00232,B2_23,0.011,,,,,,,,,,,,,,,,,,,,
,,137.31136,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,137.32112,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,137.45704,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,137.4692,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,137.69304,B4_43,0.012,,,,,,,,,,,,,,,,,,,,
,,137.7112,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,137.99624,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,138.02528,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,138.12664,A4_44,0.01,,,,,,,,,,,,,,,,,,,,
,,138.43368,D3_11,0.012,,,,,,,,,,,,,,,,,,,,
,,138.70088,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,138.71296,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,139.18448,B5_42,0.011,,,,,,,,,,,,,,,,,,,,
,,139.22504,B2_43,0.017,,,,,,,,,,,,,,,,,,,,
,,139.68608,B6_12,0.018,,,,,,,,,,,,,,,,,,,,
,,139.87376,B4_12,0.014,,,,,,,,,,,,,,,,,,,,
,,140.20512,A2_31,0.014,,,,,,,,,,,,,,,,,,,,
,,140.42,D5_43,0.011,,,,,,,,,,,,,,,,,,,,
,,140.63432,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,140.9228,A5_12,0.013,,,,,,,,,,,,,,,,,,,,
,,140.95664,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,140.9736,D3_11,0.033,,,,,,,,,,,,,,,,,,,,
,,141.0724,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,141.14896,D3_24,0.014,,,,,,,,,,,,,,,,,,,,
,,141.1708,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,141.62584,B4_12,0.015,,,,,,,,,,,,,,,,,,,,
,,141.6704,D3_11,0.012,,,,,,,,,,,,,,,,,,,,
,,142.60416,B4_12,0.013,,,,,,,,,,,,,,,,,,,,
,,142.67024,B4_43,0.018,,,,,,,,,,,,,,,,,,,,
,,142.83792,B4_12,0.014,,,,,,,,,,,,,,,,,,,,
,,142.90336,D3_14,0.014,,,,,,,,,,,,,,,,,,,,
,,143.73064,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,143.74104,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,143.8588,B4_12,0.014,,,,,,,,,,,,,,,,,,,,
,,143.98472,B4_13,0.012,,,,,,,,,,,,,,,,,,,,
,,144.06168,B4_12,0.015,,,,,,,,,,,,,,,,,,,,
,,144.32616,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,144.33584,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,144.45624,B4_12,0.013,,,,,,,,,,,,,,,,,,,,
,,144.49904,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,144.50976,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,144.664,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,144.72592,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,144.88416,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,145.07584,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,145.18872,B4_12,0.014,,,,,,,,,,,,,,,,,,,,
,,145.67576,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,145.80104,B4_43,0.012,,,,,,,,,,,,,,,,,,,,
,,145.998,B2_42,0.014,,,,,,,,,,,,,,,,,,,,
,,146.14576,A5_14,0.011,,,,,,,,,,,,,,,,,,,,
,,146.1524,B6_12,0.019,,,,,,,,,,,,,,,,,,,,
,,146.67984,B2_43,0.019,,,,,,,,,,,,,,,,,,,,
,,147.33568,B2_11,0.016,,,,,,,,,,,,,,,,,,,,
,,148.06152,B4_43,0.023,,,,,,,,,,,,,,,,,,,,
,,148.10728,B4_12,0.012,,,,,,,,,,,,,,,,,,,,
,,148.33224,D3_11,0.011,,,,,,,,,,,,,,,,,,,,
,,148.34536,A4_23,0.028,,,,,,,,,,,,,,,,,,,,
,,148.37736,D3_11,0.034,,,,,,,,,,,,,,,,,,,,
,,148.4108,A4_23,0.025,,,,,,,,,,,,,,,,,,,,
,,148.72248,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,148.85656,B2_11,0.015,,,,,,,,,,,,,,,,,,,,
,,149.46792,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,150.69128,B4_12,0.012,,,,,,,,,,,,,,,,,,,,
,,150.90912,B4_12,0.013,,,,,,,,,,,,,,,,,,,,
,,151.15312,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,151.28888,A4_23,0.026,,,,,,,,,,,,,,,,,,,,
,,151.53296,B4_12,0.015,,,,,,,,,,,,,,,,,,,,
,,151.6732,B4_23,0.013,,,,,,,,,,,,,,,,,,,,
,,151.81312,A2_31,0.015,,,,,,,,,,,,,,,,,,,,
,,152.142,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,152.85744,A4_23,0.029,,,,,,,,,,,,,,,,,,,,
,,152.88512,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,153.3008,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,153.40608,B2_43,0.016,,,,,,,,,,,,,,,,,,,,
,,153.9356,B4_13,0.011,,,,,,,,,,,,,,,,,,,,
,,154.13416,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,154.1432,B4_12,0.028,,,,,,,,,,,,,,,,,,,,
,,154.3276,D3_11,0.011,,,,,,,,,,,,,,,,,,,,
,,154.60904,D3_11,0.011,,,,,,,,,,,,,,,,,,,,
,,155.45104,D3_11,0.012,,,,,,,,,,,,,,,,,,,,
,,155.69216,B4_43,0.021,,,,,,,,,,,,,,,,,,,,
,,155.79536,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,156.17512,D3_11,0.011,,,,,,,,,,,,,,,,,,,,
,,156.31072,B4_12,0.014,,,,,,,,,,,,,,,,,,,,
,,157.42496,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,157.6376,B5_42,0.009,,,,,,,,,,,,,,,,,,,,
,,157.90664,B4_12,0.01,,,,,,,,,,,,,,,,,,,,
,,158.19712,A5_14,0.014,,,,,,,,,,,,,,,,,,,,
,,158.3476,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,158.3764,B4_23,0.012,,,,,,,,,,,,,,,,,,,,
,,158.76208,B4_22,0.014,,,,,,,,,,,,,,,,,,,,
,,158.8168,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,159.048,D3_11,0.01,,,,,,,,,,,,,,,,,,,,
,,159.43912,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,159.83288,A5_13,0.012,,,,,,,,,,,,,,,,,,,,
,,159.99808,A5_13,0.012,,,,,,,,,,,,,,,,,,,,
,,160.1788,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,160.42896,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,160.44168,B5_42,0.01,,,,,,,,,,,,,,,,,,,,
,,160.5064,B6_12,0.017,,,,,,,,,,,,,,,,,,,,
,,160.62216,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,161.24344,A5_13,0.012,,,,,,,,,,,,,,,,,,,,
,,161.66664,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,161.69104,B4_12,0.012,,,,,,,,,,,,,,,,,,,,
,,161.94976,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,161.96056,B4_43,0.018,,,,,,,,,,,,,,,,,,,,
,,162.1136,B4_13,0.01,,,,,,,,,,,,,,,,,,,,
,,162.14008,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,162.30288,B4_43,0.012,,,,,,,,,,,,,,,,,,,,
,,162.39904,B3_12,0.01,,,,,,,,,,,,,,,,,,,,
,,162.7236,C2_41,0.01,,,,,,,,,,,,,,,,,,,,
,,163.13688,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,163.30152,B4_43,0.018,,,,,,,,,,,,,,,,,,,,
,,163.52568,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,163.72376,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,163.83176,A4_23,0.025,,,,,,,,,,,,,,,,,,,,
,,164.07928,B4_43,0.018,,,,,,,,,,,,,,,,,,,,
,,164.13608,B4_12,0.017,,,,,,,,,,,,,,,,,,,,
,,164.25288,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,164.8864,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,165.10896,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,165.14176,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,165.43696,D3_11,0.01,,,,,,,,,,,,,,,,,,,,
,,165.5624,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,165.5888,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,165.61792,B4_42,0.011,,,,,,,,,,,,,,,,,,,,
,,166.55,D5_14,0.011,,,,,,,,,,,,,,,,,,,,
,,166.7344,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,166.77184,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,166.78224,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,166.79112,B3_22,0.016,,,,,,,,,,,,,,,,,,,,
,,166.90664,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,166.92104,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,167.19816,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,167.37176,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,167.50808,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,167.70816,B4_43,0.012,,,,,,,,,,,,,,,,,,,,
,,167.74768,B2_43,0.017,,,,,,,,,,,,,,,,,,,,
,,167.78616,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,167.81304,A4_24,0.013,,,,,,,,,,,,,,,,,,,,
,,168.1944,A5_13,0.014,,,,,,,,,,,,,,,,,,,,
,,168.26832,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,168.34624,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,169.20176,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,169.21264,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,169.50192,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,169.5132,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,169.59832,C2_41,0.01,,,,,,,,,,,,,,,,,,,,
,,169.93616,D5_14,0.009,,,,,,,,,,,,,,,,,,,,
,,169.9736,D5_33,0.013,,,,,,,,,,,,,,,,,,,,
,,170.00384,D5_42,0.01,,,,,,,,,,,,,,,,,,,,
,,170.03528,B3_12,0.01,,,,,,,,,,,,,,,,,,,,
,,170.09944,D3_24,0.012,,,,,,,,,,,,,,,,,,,,
,,171.62992,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,171.77856,A2_31,0.014,,,,,,,,,,,,,,,,,,,,
,,171.99616,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,172.07144,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,172.2408,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,172.52664,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,172.6492,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,172.8092,A5_13,0.012,,,,,,,,,,,,,,,,,,,,
,,173.27088,A5_13,0.013,,,,,,,,,,,,,,,,,,,,
,,173.992,A5_13,0.012,,,,,,,,,,,,,,,,,,,,
,,174.3008,B6_12,0.014,,,,,,,,,,,,,,,,,,,,
,,174.3092,A2_31,0.012,,,,,,,,,,,,,,,,,,,,
,,174.41264,D5_24,0.013,,,,,,,,,,,,,,,,,,,,
,,175.19376,A5_13,0.013,,,,,,,,,,,,,,,,,,,,
,,175.48936,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,175.60584,A5_13,0.012,,,,,,,,,,,,,,,,,,,,
,,175.84992,D5_24,0.011,,,,,,,,,,,,,,,,,,,,
,,176.35368,B4_43,0.02,,,,,,,,,,,,,,,,,,,,
,,176.7428,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,177.16344,B4_43,0.019,,,,,,,,,,,,,,,,,,,,
,,177.26176,D5_24,0.01,,,,,,,,,,,,,,,,,,,,
,,177.3492,D3_24,0.01,,,,,,,,,,,,,,,,,,,,
,,177.69512,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,178.0632,B4_43,0.018,,,,,,,,,,,,,,,,,,,,
,,178.18176,A5_11,0.012,,,,,,,,,,,,,,,,,,,,
,,178.37536,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,179.06424,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,179.16256,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,179.37536,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,179.58408,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,180.00088,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,180.5876,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,181.52824,B2_12,0.011,,,,,,,,,,,,,,,,,,,,
,,181.52864,B2_11,0.013,,,,,,,,,,,,,,,,,,,,
,,181.88464,B2_43,0.014,,,,,,,,,,,,,,,,,,,,
,,182.29352,B3_12,0.011,,,,,,,,,,,,,,,,,,,,
,,182.30408,B4_42,0.013,,,,,,,,,,,,,,,,,,,,
,,182.35912,B3_22,0.015,,,,,,,,,,,,,,,,,,,,
,,182.6268,D3_21,0.009,,,,,,,,,,,,,,,,,,,,
,,182.8644,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,183.65864,B1_34,0.011,,,,,,,,,,,,,,,,,,,,
,,183.93656,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,184.80168,A2_31,0.018,,,,,,,,,,,,,,,,,,,,
,,184.89544,B4_12,0.014,,,,,,,,,,,,,,,,,,,,
,,184.91264,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,185.00888,B4_43,0.012,,,,,,,,,,,,,,,,,,,,
,,185.53936,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,185.59096,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,185.6028,B4_12,0.014,,,,,,,,,,,,,,,,,,,,
,,185.77872,A4_23,0.028,,,,,,,,,,,,,,,,,,,,
,,185.91096,B6_12,0.021,,,,,,,,,,,,,,,,,,,,
,,186.03944,D5_24,0.009,,,,,,,,,,,,,,,,,,,,
,,186.2236,A4_24,0.012,,,,,,,,,,,,,,,,,,,,
,,187.0056,D3_31,0.016,,,,,,,,,,,,,,,,,,,,
,,187.07912,D3_11,0.012,,,,,,,,,,,,,,,,,,,,
,,187.15872,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,187.16872,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,187.34408,B4_43,0.019,,,,,,,,,,,,,,,,,,,,
,,187.35592,B4_43,0.011,,,,,,,,,,,,,,,,,,,,
,,188.34936,A5_12,0.016,,,,,,,,,,,,,,,,,,,,
,,188.3732,B4_43,0.012,,,,,,,,,,,,,,,,,,,,
,,188.6352,B4_13,0.013,,,,,,,,,,,,,,,,,,,,
,,188.76504,B4_13,0.013,,,,,,,,,,,,,,,,,,,,
,,189.24296,B4_12,0.014,,,,,,,,,,,,,,,,,,,,
,,189.27472,B2_11,0.015,,,,,,,,,,,,,,,,,,,,
,,189.30896,C1_12,0.01,,,,,,,,,,,,,,,,,,,,
,,189.7556,B2_11,0.015,,,,,,,,,,,,,,,,,,,,
,,189.76968,B2_11,0.015,,,,,,,,,,,,,,,,,,,,
,,189.7856,B2_11,0.013,,,,,,,,,,,,,,,,,,,,
,,190.2048,B4_12,0.016,,,,,,,,,,,,,,,,,,,,
,,190.74592,B6_11,0.013,,,,,,,,,,,,,,,,,,,,
,,191.0532,C4_22,0.013,,,,,,,,,,,,,,,,,,,,
,,191.29728,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,191.70928,B2_44,0.012,,,,,,,,,,,,,,,,,,,,
,,191.99992,A4_23,0.026,,,,,,,,,,,,,,,,,,,,
,,192.21856,B1_34,0.01,,,,,,,,,,,,,,,,,,,,
,,192.40744,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,192.65184,B3_22,0.017,,,,,,,,,,,,,,,,,,,,
,,192.65336,B3_12,0.012,,,,,,,,,,,,,,,,,,,,
,,192.98688,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,193.20712,B6_12,0.019,,,,,,,,,,,,,,,,,,,,
,,193.7556,B6_11,0.015,,,,,,,,,,,,,,,,,,,,
,,194.4176,B3_22,0.017,,,,,,,,,,,,,,,,,,,,
,,195.16008,C4_33,0.012,,,,,,,,,,,,,,,,,,,,
,,195.33256,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,195.9284,B4_12,0.015,,,,,,,,,,,,,,,,,,,,
,,195.98664,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,196.12104,A4_23,0.028,,,,,,,,,,,,,,,,,,,,
,,196.40592,B4_43,0.02,,,,,,,,,,,,,,,,,,,,
,,197.07256,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,197.27304,D3_11,0.012,,,,,,,,,,,,,,,,,,,,
,,197.51208,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,197.65016,A4_34,0.012,,,,,,,,,,,,,,,,,,,,
,,197.7448,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,198.66536,B4_12,0.015,,,,,,,,,,,,,,,,,,,,
,,198.9204,D3_24,0.01,,,,,,,,,,,,,,,,,,,,
,,198.95272,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,198.9872,A5_14,0.011,,,,,,,,,,,,,,,,,,,,
,,199.70888,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,200.44264,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,200.57288,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,200.72072,B2_11,0.017,,,,,,,,,,,,,,,,,,,,
,,201.18424,A5_12,0.013,,,,,,,,,,,,,,,,,,,,
,,201.63472,D3_11,0.011,,,,,,,,,,,,,,,,,,,,
,,201.64608,D3_21,0.011,,,,,,,,,,,,,,,,,,,,
,,201.97408,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,202.14104,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,202.15232,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,202.31928,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,202.34896,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,202.79056,B4_22,0.011,,,,,,,,,,,,,,,,,,,,
,,202.94448,B4_13,0.012,,,,,,,,,,,,,,,,,,,,
,,203.23176,A4_23,0.03,,,,,,,,,,,,,,,,,,,,
,,203.64488,A1_23,0.027,,,,,,,,,,,,,,,,,,,,
,,203.76728,D3_33,0.011,,,,,,,,,,,,,,,,,,,,
,,204.24944,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,204.46824,B4_22,0.011,,,,,,,,,,,,,,,,,,,,
,,204.87928,B4_12,0.014,,,,,,,,,,,,,,,,,,,,
,,205.05904,B4_12,0.013,,,,,,,,,,,,,,,,,,,,
,,205.13928,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,205.2636,A1_12,0.013,,,,,,,,,,,,,,,,,,,,
,,205.728,D3_24,0.012,,,,,,,,,,,,,,,,,,,,
,,206.86472,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,206.87368,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,206.9188,B4_12,0.01,,,,,,,,,,,,,,,,,,,,
,,207.38608,B4_43,0.019,,,,,,,,,,,,,,,,,,,,
,,207.90352,B4_13,0.013,,,,,,,,,,,,,,,,,,,,
,,207.9084,B4_43,0.022,,,,,,,,,,,,,,,,,,,,
,,207.91896,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,208.16728,D3_24,0.013,,,,,,,,,,,,,,,,,,,,
,,208.24072,D3_24,0.013,,,,,,,,,,,,,,,,,,,,
,,208.37592,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,208.38792,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,208.47984,A5_14,0.014,,,,,,,,,,,,,,,,,,,,
,,208.54944,B1_34,0.01,,,,,,,,,,,,,,,,,,,,
,,209.02296,B4_12,0.013,,,,,,,,,,,,,,,,,,,,
,,209.46992,B4_12,0.014,,,,,,,,,,,,,,,,,,,,
,,209.58992,B4_12,0.013,,,,,,,,,,,,,,,,,,,,
,,209.60776,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,209.61808,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,209.78208,B4_12,0.014,,,,,,,,,,,,,,,,,,,,
,,209.82808,B4_43,0.018,,,,,,,,,,,,,,,,,,,,
,,209.83936,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,210.04552,B4_12,0.014,,,,,,,,,,,,,,,,,,,,
,,210.05848,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,210.06992,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,210.2672,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,210.292,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,210.92408,B6_22,0.013,,,,,,,,,,,,,,,,,,,,
,,211.24272,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,211.28008,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,211.45328,D3_24,0.014,,,,,,,,,,,,,,,,,,,,
,,211.69584,B2_32,0.01,,,,,,,,,,,,,,,,,,,,
,,211.78304,D3_24,0.011,,,,,,,,,,,,,,,,,,,,
,,211.86016,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,212.07824,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,212.94368,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,212.95368,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,213.42032,B4_13,0.012,,,,,,,,,,,,,,,,,,,,
,,213.82968,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,213.92832,D5_43,0.011,,,,,,,,,,,,,,,,,,,,
,,213.93024,B4_14,0.012,,,,,,,,,,,,,,,,,,,,
,,214.19704,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,214.45112,B6_12,0.021,,,,,,,,,,,,,,,,,,,,
,,214.63144,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,215.02672,B4_13,0.013,,,,,,,,,,,,,,,,,,,,
,,215.30896,B3_22,0.016,,,,,,,,,,,,,,,,,,,,
,,215.60856,B2_43,0.016,,,,,,,,,,,,,,,,,,,,
,,215.96368,B2_12,0.014,,,,,,,,,,,,,,,,,,,,
,,215.96408,B2_11,0.017,,,,,,,,,,,,,,,,,,,,
,,216.20872,D3_24,0.009,,,,,,,,,,,,,,,,,,,,
,,216.73552,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,218.07464,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,218.37368,B4_13,0.011,,,,,,,,,,,,,,,,,,,,
,,218.91624,B4_43,0.012,,,,,,,,,,,,,,,,,,,,
,,218.9492,B4_12,0.015,,,,,,,,,,,,,,,,,,,,
,,219.07072,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,219.14184,B4_43,0.018,,,,,,,,,,,,,,,,,,,,
,,219.33848,B4_43,0.019,,,,,,,,,,,,,,,,,,,,
,,219.6004,B4_23,0.01,,,,,,,,,,,,,,,,,,,,
,,219.82664,A1_23,0.01,,,,,,,,,,,,,,,,,,,,
,,219.85656,D3_24,0.012,,,,,,,,,,,,,,,,,,,,
,,220.24672,B4_12,0.011,,,,,,,,,,,,,,,,,,,,
,,221.058,B4_12,0.027,,,,,,,,,,,,,,,,,,,,
,,221.14624,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,221.87712,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,222.70072,B2_11,0.014,,,,,,,,,,,,,,,,,,,,
,,222.85248,B2_11,0.017,,,,,,,,,,,,,,,,,,,,
,,223.33104,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,223.53216,B3_22,0.017,,,,,,,,,,,,,,,,,,,,
,,223.5336,B3_12,0.017,,,,,,,,,,,,,,,,,,,,
,,223.76368,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,223.92672,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,224.07128,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,224.35304,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,225.10752,B2_11,0.014,,,,,,,,,,,,,,,,,,,,
,,225.32912,B4_43,0.019,,,,,,,,,,,,,,,,,,,,
,,225.34016,B4_43,0.019,,,,,,,,,,,,,,,,,,,,
,,225.46416,A5_13,0.013,,,,,,,,,,,,,,,,,,,,
,,226.09064,A4_23,0.024,,,,,,,,,,,,,,,,,,,,
,,226.42992,D5_24,0.012,,,,,,,,,,,,,,,,,,,,
,,226.5924,B4_12,0.014,,,,,,,,,,,,,,,,,,,,
,,226.88688,B4_12,0.016,,,,,,,,,,,,,,,,,,,,
,,227.08672,A4_23,0.011,,,,,,,,,,,,,,,,,,,,
,,227.65432,B4_43,0.018,,,,,,,,,,,,,,,,,,,,
,,227.83024,B4_22,0.013,,,,,,,,,,,,,,,,,,,,
,,228.11976,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,228.49032,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,228.75296,B4_43,0.018,,,,,,,,,,,,,,,,,,,,
,,228.82936,B6_12,0.019,,,,,,,,,,,,,,,,,,,,
,,229.4772,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,229.57968,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
