Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV),,,,,,,,,,,,,,,,,,,,
,,380.29952,A5_33,0.012,,,,,,,,,,,,,,,,,,,,
,,380.30432,B4_14,0.022,,,,,,,,,,,,,,,,,,,,
,,380.32216,C1_23,0.015,,,,,,,,,,,,,,,,,,,,
,,380.33152,B2_22,0.022,,,,,,,,,,,,,,,,,,,,
,,380.3336,D2_31,0.016,,,,,,,,,,,,,,,,,,,,
,,380.36896,C1_23,0.034,,,,,,,,,,,,,,,,,,,,
,,380.3728,D3_22,0.025,,,,,,,,,,,,,,,,,,,,
,,380.39376,A4_22,0.05,,,,,,,,,,,,,,,,,,,,
,,380.40736,B5_23,0.016,,,,,,,,,,,,,,,,,,,,
,,380.45168,C1_23,0.028,,,,,,,,,,,,,,,,,,,,
,,380.47744,D2_31,0.018,,,,,,,,,,,,,,,,,,,,
,,380.48656,A4_43,0.02,,,,,,,,,,,,,,,,,,,,
,,380.49336,A1_31,0.017,,,,,,,,,,,,,,,,,,,,
,,380.49424,D3_44,0.013,,,,,,,,,,,,,,,,,,,,
,,380.49712,A3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,380.5068,D3_22,0.014,,,,,,,,,,,,,,,,,,,,
,,380.52888,D3_12,0.014,,,,,,,,,,,,,,,,,,,,
,,380.5344,B5_24,0.014,,,,,,,,,,,,,,,,,,,,
,,380.53976,C1_14,0.021,,,,,,,,,,,,,,,,,,,,
,,380.5556,C1_23,0.024,,,,,,,,,,,,,,,,,,,,
,,380.55608,D3_12,0.013,,,,,,,,,,,,,,,,,,,,
,,380.57888,B1_32,0.023,,,,,,,,,,,,,,,,,,,,
,,380.58408,D2_31,0.017,,,,,,,,,,,,,,,,,,,,
,,380.58584,D3_22,0.013,,,,,,,,,,,,,,,,,,,,
,,380.59616,A4_22,0.04,,,,,,,,,,,,,,,,,,,,
,,380.62224,B5_22,0.022,,,,,,,,,,,,,,,,,,,,
,,380.62624,D3_12,0.013,,,,,,,,,,,,,,,,,,,,
,,380.62952,B5_23,0.03,,,,,,,,,,,,,,,,,,,,
,,380.63168,D3_21,0.011,,,,,,,,,,,,,,,,,,,,
,,380.63368,C1_22,0.017,,,,,,,,,,,,,,,,,,,,
,,380.63872,D2_42,0.017,,,,,,,,,,,,,,,,,,,,
,,380.64032,A5_33,0.013,,,,,,,,,,,,,,,,,,,,
,,380.64824,B5_22,0.026,,,,,,,,,,,,,,,,,,,,
,,380.68976,B5_22,0.027,,,,,,,,,,,,,,,,,,,,
,,380.69816,B5_23,0.03,,,,,,,,,,,,,,,,,,,,
,,380.70784,D3_22,0.124,,,,,,,,,,,,,,,,,,,,
,,380.7108,D3_22,0.007,,,,,,,,,,,,,,,,,,,,
,,380.71304,A3_33,0.011,,,,,,,,,,,,,,,,,,,,
,,380.71776,D3_22,0.026,,,,,,,,,,,,,,,,,,,,
,,380.7256,D2_31,0.018,,,,,,,,,,,,,,,,,,,,
,,380.73552,B5_22,0.026,,,,,,,,,,,,,,,,,,,,
,,380.75472,D3_22,0.013,,,,,,,,,,,,,,,,,,,,
,,380.75856,A1_22,0.021,,,,,,,,,,,,,,,,,,,,
,,380.7696,B5_22,0.029,,,,,,,,,,,,,,,,,,,,
,,380.77096,D3_22,0.101,,,,,,,,,,,,,,,,,,,,
,,380.80056,C1_23,0.016,,,,,,,,,,,,,,,,,,,,
,,380.81392,B5_34,0.014,,,,,,,,,,,,,,,,,,,,
,,380.81552,D3_42,0.011,,,,,,,,,,,,,,,,,,,,
,,380.82,D3_22,0.085,,,,,,,,,,,,,,,,,,,,
,,380.82336,D3_34,0.015,,,,,,,,,,,,,,,,,,,,
,,380.82976,B2_22,0.017,,,,,,,,,,,,,,,,,,,,
,,380.87392,D3_22,0.075,,,,,,,,,,,,,,,,,,,,
,,380.87656,A5_32,0.013,,,,,,,,,,,,,,,,,,,,
,,380.88944,D2_31,0.017,,,,,,,,,,,,,,,,,,,,
,,380.89592,D3_21,0.012,,,,,,,,,,,,,,,,,,,,
,,380.90128,B5_34,0.017,,,,,,,,,,,,,,,,,,,,
,,380.92112,D3_24,0.012,,,,,,,,,,,,,,,,,,,,
,,380.934,D3_22,0.066,,,,,,,,,,,,,,,,,,,,
,,380.95744,D1_34,0.018,,,,,,,,,,,,,,,,,,,,
,,380.96344,C1_23,0.025,,,,,,,,,,,,,,,,,,,,
,,380.97648,C1_22,0.021,,,,,,,,,,,,,,,,,,,,
,,380.97688,D1_43,0.01,,,,,,,,,,,,,,,,,,,,
,,381.00792,D3_22,0.055,,,,,,,,,,,,,,,,,,,,
,,381.02336,B3_23,0.019,,,,,,,,,,,,,,,,,,,,
,,381.038,A4_42,0.029,,,,,,,,,,,,,,,,,,,,
,,381.05128,B1_32,0.025,,,,,,,,,,,,,,,,,,,,
,,381.06536,A4_42,0.024,,,,,,,,,,,,,,,,,,,,
,,381.0716,B3_23,0.013,,,,,,,,,,,,,,,,,,,,
,,381.0884,A4_42,0.031,,,,,,,,,,,,,,,,,,,,
,,381.08944,A1_31,0.015,,,,,,,,,,,,,,,,,,,,
,,381.10224,D3_22,0.047,,,,,,,,,,,,,,,,,,,,
,,381.10984,A4_42,0.017,,,,,,,,,,,,,,,,,,,,
,,381.12208,B5_34,0.018,,,,,,,,,,,,,,,,,,,,
,,381.12664,C1_12,0.018,,,,,,,,,,,,,,,,,,,,
,,381.13712,A4_42,0.028,,,,,,,,,,,,,,,,,,,,
,,381.14472,B3_23,0.015,,,,,,,,,,,,,,,,,,,,
,,381.15176,D3_22,0.026,,,,,,,,,,,,,,,,,,,,
,,381.1692,D2_31,0.017,,,,,,,,,,,,,,,,,,,,
,,381.18808,D3_12,0.018,,,,,,,,,,,,,,,,,,,,
,,381.19096,C1_13,0.02,,,,,,,,,,,,,,,,,,,,
,,381.19176,A4_33,0.021,,,,,,,,,,,,,,,,,,,,
,,381.19184,D3_23,0.016,,,,,,,,,,,,,,,,,,,,
,,381.2116,A6_42,0.045,,,,,,,,,,,,,,,,,,,,
,,381.21744,D3_22,0.043,,,,,,,,,,,,,,,,,,,,
,,381.21776,D3_12,0.015,,,,,,,,,,,,,,,,,,,,
,,381.22368,D3_33,0.022,,,,,,,,,,,,,,,,,,,,
,,381.224,C1_23,0.02,,,,,,,,,,,,,,,,,,,,
,,381.22744,D3_33,0.023,,,,,,,,,,,,,,,,,,,,
,,381.22944,C1_12,0.012,,,,,,,,,,,,,,,,,,,,
,,381.23704,B3_33,0.019,,,,,,,,,,,,,,,,,,,,
,,381.24344,C1_13,0.016,,,,,,,,,,,,,,,,,,,,
,,381.24496,D3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,381.25576,A4_42,0.028,,,,,,,,,,,,,,,,,,,,
,,381.26176,A4_34,0.02,,,,,,,,,,,,,,,,,,,,
,,381.26568,A3_31,0.031,,,,,,,,,,,,,,,,,,,,
,,381.26768,D3_12,0.016,,,,,,,,,,,,,,,,,,,,
,,381.28504,C1_22,0.017,,,,,,,,,,,,,,,,,,,,
,,381.28808,D3_33,0.013,,,,,,,,,,,,,,,,,,,,
,,381.28912,D3_42,0.02,,,,,,,,,,,,,,,,,,,,
,,381.31104,B1_12,0.022,,,,,,,,,,,,,,,,,,,,
,,381.31872,D3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,381.32048,B1_12,0.026,,,,,,,,,,,,,,,,,,,,
,,381.32808,D3_43,0.016,,,,,,,,,,,,,,,,,,,,
,,381.34504,B3_33,0.016,,,,,,,,,,,,,,,,,,,,
,,381.35736,D3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,381.36088,D3_12,0.014,,,,,,,,,,,,,,,,,,,,
,,381.36168,B1_32,0.019,,,,,,,,,,,,,,,,,,,,
,,381.36632,D2_42,0.016,,,,,,,,,,,,,,,,,,,,
,,381.3996,D2_42,0.03,,,,,,,,,,,,,,,,,,,,
,,381.42768,A4_42,0.018,,,,,,,,,,,,,,,,,,,,
,,381.44112,B3_33,0.017,,,,,,,,,,,,,,,,,,,,
,,381.47776,D3_22,0.025,,,,,,,,,,,,,,,,,,,,
,,381.48368,A4_42,0.027,,,,,,,,,,,,,,,,,,,,
,,381.4976,D3_22,0.058,,,,,,,,,,,,,,,,,,,,
,,381.49928,B3_23,0.015,,,,,,,,,,,,,,,,,,,,
,,381.5116,A6_32,0.014,,,,,,,,,,,,,,,,,,,,
,,381.52768,D3_22,0.012,,,,,,,,,,,,,,,,,,,,
,,381.53368,C1_43,0.014,,,,,,,,,,,,,,,,,,,,
,,381.54544,D3_31,0.013,,,,,,,,,,,,,,,,,,,,
,,381.55112,B3_22,0.018,,,,,,,,,,,,,,,,,,,,
,,381.5572,A4_42,0.02,,,,,,,,,,,,,,,,,,,,
,,381.57728,A6_42,0.053,,,,,,,,,,,,,,,,,,,,
,,381.58888,C1_23,0.025,,,,,,,,,,,,,,,,,,,,
,,381.5964,D1_33,0.013,,,,,,,,,,,,,,,,,,,,
,,381.60864,B3_33,0.017,,,,,,,,,,,,,,,,,,,,
,,381.64496,D3_22,0.054,,,,,,,,,,,,,,,,,,,,
,,381.66104,D3_22,0.024,,,,,,,,,,,,,,,,,,,,
,,381.66336,D3_32,0.011,,,,,,,,,,,,,,,,,,,,
,,381.67112,A4_33,0.022,,,,,,,,,,,,,,,,,,,,
,,381.67352,D3_24,0.012,,,,,,,,,,,,,,,,,,,,
,,381.67512,D2_42,0.021,,,,,,,,,,,,,,,,,,,,
,,381.6908,D2_42,0.022,,,,,,,,,,,,,,,,,,,,
,,381.69752,C1_14,0.013,,,,,,,,,,,,,,,,,,,,
,,381.73144,A3_21,0.018,,,,,,,,,,,,,,,,,,,,
,,381.74832,D3_14,0.014,,,,,,,,,,,,,,,,,,,,
,,381.76376,A1_22,0.032,,,,,,,,,,,,,,,,,,,,
,,381.79344,A6_32,0.015,,,,,,,,,,,,,,,,,,,,
,,381.80848,C1_31,0.015,,,,,,,,,,,,,,,,,,,,
,,381.8104,A5_33,0.015,,,,,,,,,,,,,,,,,,,,
,,381.81144,A4_33,0.017,,,,,,,,,,,,,,,,,,,,
,,381.8364,A1_31,0.017,,,,,,,,,,,,,,,,,,,,
,,381.8544,D3_32,0.012,,,,,,,,,,,,,,,,,,,,
,,381.85968,C1_14,0.028,,,,,,,,,,,,,,,,,,,,
,,381.86632,A5_33,0.011,,,,,,,,,,,,,,,,,,,,
,,381.87552,A5_23,0.015,,,,,,,,,,,,,,,,,,,,
,,381.90672,D3_43,0.015,,,,,,,,,,,,,,,,,,,,
,,381.94352,A5_33,0.022,,,,,,,,,,,,,,,,,,,,
,,381.9552,D2_32,0.016,,,,,,,,,,,,,,,,,,,,
,,381.96832,C1_42,0.016,,,,,,,,,,,,,,,,,,,,
,,381.99544,A5_33,0.021,,,,,,,,,,,,,,,,,,,,
,,382.002,A4_33,0.02,,,,,,,,,,,,,,,,,,,,
,,382.00624,A1_44,0.018,,,,,,,,,,,,,,,,,,,,
,,382.01472,B6_32,0.014,,,,,,,,,,,,,,,,,,,,
,,382.0232,D3_12,0.019,,,,,,,,,,,,,,,,,,,,
,,382.0268,D2_32,0.015,,,,,,,,,,,,,,,,,,,,
,,382.05248,D3_32,0.014,,,,,,,,,,,,,,,,,,,,
,,382.1136,D3_33,0.014,,,,,,,,,,,,,,,,,,,,
,,382.12904,B6_42,0.015,,,,,,,,,,,,,,,,,,,,
,,382.1312,D3_34,0.011,,,,,,,,,,,,,,,,,,,,
,,382.14336,C1_42,0.024,,,,,,,,,,,,,,,,,,,,
,,382.16152,A1_44,0.015,,,,,,,,,,,,,,,,,,,,
,,382.17256,D3_32,0.014,,,,,,,,,,,,,,,,,,,,
,,382.17408,C1_43,0.014,,,,,,,,,,,,,,,,,,,,
,,382.18552,C1_12,0.017,,,,,,,,,,,,,,,,,,,,
,,382.1952,A5_22,0.014,,,,,,,,,,,,,,,,,,,,
,,382.20944,A5_22,0.012,,,,,,,,,,,,,,,,,,,,
,,382.23264,D1_34,0.02,,,,,,,,,,,,,,,,,,,,
,,382.23816,D3_22,0.076,,,,,,,,,,,,,,,,,,,,
,,382.23976,A2_22,0.015,,,,,,,,,,,,,,,,,,,,
,,382.24688,D1_43,0.01,,,,,,,,,,,,,,,,,,,,
,,382.24824,A5_33,0.014,,,,,,,,,,,,,,,,,,,,
,,382.254,A5_33,0.019,,,,,,,,,,,,,,,,,,,,
,,382.2672,C1_13,0.013,,,,,,,,,,,,,,,,,,,,
,,382.2836,B5_24,0.014,,,,,,,,,,,,,,,,,,,,
,,382.29392,D3_22,0.063,,,,,,,,,,,,,,,,,,,,
,,382.32536,B5_22,0.031,,,,,,,,,,,,,,,,,,,,
,,382.3288,C1_43,0.019,,,,,,,,,,,,,,,,,,,,
,,382.34648,B5_22,0.027,,,,,,,,,,,,,,,,,,,,
,,382.35776,D3_22,0.055,,,,,,,,,,,,,,,,,,,,
,,382.3704,B5_22,0.032,,,,,,,,,,,,,,,,,,,,
,,382.39568,A2_22,0.02,,,,,,,,,,,,,,,,,,,,
,,382.39664,C1_13,0.028,,,,,,,,,,,,,,,,,,,,
,,382.42256,D2_32,0.015,,,,,,,,,,,,,,,,,,,,
,,382.44608,D3_23,0.016,,,,,,,,,,,,,,,,,,,,
,,382.45368,D3_22,0.051,,,,,,,,,,,,,,,,,,,,
,,382.45456,D3_33,0.016,,,,,,,,,,,,,,,,,,,,
,,382.4564,B5_22,0.023,,,,,,,,,,,,,,,,,,,,
,,382.47432,A4_33,0.025,,,,,,,,,,,,,,,,,,,,
,,382.47592,C1_23,0.021,,,,,,,,,,,,,,,,,,,,
,,382.47632,C1_42,0.016,,,,,,,,,,,,,,,,,,,,
,,382.49672,B5_22,0.033,,,,,,,,,,,,,,,,,,,,
,,382.50496,D3_42,0.018,,,,,,,,,,,,,,,,,,,,
,,382.51152,A5_33,0.019,,,,,,,,,,,,,,,,,,,,
,,382.51312,A6_42,0.047,,,,,,,,,,,,,,,,,,,,
,,382.51472,D3_31,0.016,,,,,,,,,,,,,,,,,,,,
,,382.53264,A4_33,0.019,,,,,,,,,,,,,,,,,,,,
,,382.54416,A2_22,0.017,,,,,,,,,,,,,,,,,,,,
,,382.54992,C1_22,0.022,,,,,,,,,,,,,,,,,,,,
,,382.5936,D3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,382.59432,B5_42,0.019,,,,,,,,,,,,,,,,,,,,
,,382.62048,B3_23,0.014,,,,,,,,,,,,,,,,,,,,
,,382.63048,D2_42,0.022,,,,,,,,,,,,,,,,,,,,
,,382.6324,C1_33,0.018,,,,,,,,,,,,,,,,,,,,
,,382.646,B1_33,0.018,,,,,,,,,,,,,,,,,,,,
,,382.65264,D3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,382.65352,D2_42,0.024,,,,,,,,,,,,,,,,,,,,
,,382.65408,D3_31,0.015,,,,,,,,,,,,,,,,,,,,
,,382.67672,D2_42,0.022,,,,,,,,,,,,,,,,,,,,
,,382.70136,C1_33,0.021,,,,,,,,,,,,,,,,,,,,
,,382.70704,D3_42,0.02,,,,,,,,,,,,,,,,,,,,
,,382.70848,D3_33,0.023,,,,,,,,,,,,,,,,,,,,
,,382.71192,A1_21,0.016,,,,,,,,,,,,,,,,,,,,
,,382.72168,B1_32,0.024,,,,,,,,,,,,,,,,,,,,
,,382.72416,B6_22,0.015,,,,,,,,,,,,,,,,,,,,
,,382.73824,A6_43,0.018,,,,,,,,,,,,,,,,,,,,
,,382.74288,D1_24,0.017,,,,,,,,,,,,,,,,,,,,
,,382.74824,A4_33,0.018,,,,,,,,,,,,,,,,,,,,
,,382.7552,D3_43,0.018,,,,,,,,,,,,,,,,,,,,
,,382.7556,D3_31,0.015,,,,,,,,,,,,,,,,,,,,
,,382.78928,A6_34,0.017,,,,,,,,,,,,,,,,,,,,
,,382.80352,A5_33,0.018,,,,,,,,,,,,,,,,,,,,
,,382.82096,A5_23,0.014,,,,,,,,,,,,,,,,,,,,
,,382.83024,A4_24,0.018,,,,,,,,,,,,,,,,,,,,
,,382.83872,A5_32,0.014,,,,,,,,,,,,,,,,,,,,
,,382.85008,D2_32,0.016,,,,,,,,,,,,,,,,,,,,
,,382.87792,D2_42,0.025,,,,,,,,,,,,,,,,,,,,
,,382.87976,B5_23,0.029,,,,,,,,,,,,,,,,,,,,
,,382.90328,A4_42,0.023,,,,,,,,,,,,,,,,,,,,
,,382.90864,A2_33,0.015,,,,,,,,,,,,,,,,,,,,
,,382.9272,A4_42,0.03,,,,,,,,,,,,,,,,,,,,
,,382.94056,A3_21,0.019,,,,,,,,,,,,,,,,,,,,
,,382.95368,B5_23,0.026,,,,,,,,,,,,,,,,,,,,
,,382.9548,A4_42,0.02,,,,,,,,,,,,,,,,,,,,
,,382.98056,A4_42,0.029,,,,,,,,,,,,,,,,,,,,
,,382.98632,D3_22,0.07,,,,,,,,,,,,,,,,,,,,
,,382.99912,A5_33,0.013,,,,,,,,,,,,,,,,,,,,
,,383.01632,B5_23,0.027,,,,,,,,,,,,,,,,,,,,
,,383.01712,A2_33,0.017,,,,,,,,,,,,,,,,,,,,
,,383.02288,C1_42,0.014,,,,,,,,,,,,,,,,,,,,
,,383.03944,C1_42,0.019,,,,,,,,,,,,,,,,,,,,
,,383.04128,A5_33,0.024,,,,,,,,,,,,,,,,,,,,
,,383.0456,D3_22,0.054,,,,,,,,,,,,,,,,,,,,
,,383.07296,C1_14,0.021,,,,,,,,,,,,,,,,,,,,
,,383.07864,A6_42,0.05,,,,,,,,,,,,,,,,,,,,
,,383.08616,C1_13,0.021,,,,,,,,,,,,,,,,,,,,
,,383.09216,C1_43,0.014,,,,,,,,,,,,,,,,,,,,
,,383.10032,C1_44,0.031,,,,,,,,,,,,,,,,,,,,
,,383.10808,C1_43,0.012,,,,,,,,,,,,,,,,,,,,
,,383.1232,D3_22,0.05,,,,,,,,,,,,,,,,,,,,
,,383.13056,A5_33,0.021,,,,,,,,,,,,,,,,,,,,
,,383.13592,C1_43,0.014,,,,,,,,,,,,,,,,,,,,
,,383.13728,B6_42,0.016,,,,,,,,,,,,,,,,,,,,
,,383.13776,A4_24,0.017,,,,,,,,,,,,,,,,,,,,
,,383.144,A1_44,0.022,,,,,,,,,,,,,,,,,,,,
,,383.14488,C1_14,0.028,,,,,,,,,,,,,,,,,,,,
,,383.146,A4_42,0.018,,,,,,,,,,,,,,,,,,,,
,,383.15208,A4_33,0.023,,,,,,,,,,,,,,,,,,,,
,,383.1536,B5_23,0.03,,,,,,,,,,,,,,,,,,,,
,,383.17184,A4_44,0.021,,,,,,,,,,,,,,,,,,,,
,,383.1852,D3_43,0.017,,,,,,,,,,,,,,,,,,,,
,,383.18528,D2_32,0.017,,,,,,,,,,,,,,,,,,,,
,,383.2016,A4_42,0.03,,,,,,,,,,,,,,,,,,,,
,,383.21152,D3_32,0.014,,,,,,,,,,,,,,,,,,,,
,,383.22136,A1_31,0.018,,,,,,,,,,,,,,,,,,,,
,,383.25128,A4_42,0.018,,,,,,,,,,,,,,,,,,,,
,,383.25496,D3_31,0.012,,,,,,,,,,,,,,,,,,,,
,,383.25768,A6_32,0.014,,,,,,,,,,,,,,,,,,,,
,,383.27576,C2_32,0.018,,,,,,,,,,,,,,,,,,,,
,,383.2784,D3_22,0.027,,,,,,,,,,,,,,,,,,,,
,,383.28472,A6_42,0.018,,,,,,,,,,,,,,,,,,,,
,,383.28544,A5_33,0.02,,,,,,,,,,,,,,,,,,,,
,,383.30144,C1_44,0.028,,,,,,,,,,,,,,,,,,,,
,,383.33816,A4_42,0.03,,,,,,,,,,,,,,,,,,,,
,,383.34168,A4_42,0.038,,,,,,,,,,,,,,,,,,,,
,,383.35792,C1_33,0.021,,,,,,,,,,,,,,,,,,,,
,,383.36768,C1_23,0.013,,,,,,,,,,,,,,,,,,,,
,,383.40584,A1_22,0.016,,,,,,,,,,,,,,,,,,,,
,,383.40912,A1_44,0.018,,,,,,,,,,,,,,,,,,,,
,,383.4208,A3_21,0.02,,,,,,,,,,,,,,,,,,,,
,,383.42816,A4_42,0.031,,,,,,,,,,,,,,,,,,,,
,,383.42824,B1_14,0.02,,,,,,,,,,,,,,,,,,,,
,,383.45096,B1_32,0.021,,,,,,,,,,,,,,,,,,,,
,,383.45176,B5_32,0.023,,,,,,,,,,,,,,,,,,,,
,,383.46216,A4_24,0.018,,,,,,,,,,,,,,,,,,,,
,,383.48024,D3_42,0.017,,,,,,,,,,,,,,,,,,,,
,,383.49576,D3_22,0.027,,,,,,,,,,,,,,,,,,,,
,,383.50312,B1_14,0.018,,,,,,,,,,,,,,,,,,,,
,,383.50592,A4_33,0.019,,,,,,,,,,,,,,,,,,,,
,,383.50664,B4_14,0.029,,,,,,,,,,,,,,,,,,,,
,,383.50896,B4_14,0.019,,,,,,,,,,,,,,,,,,,,
,,383.52888,D3_33,0.015,,,,,,,,,,,,,,,,,,,,
,,383.53376,C1_14,0.019,,,,,,,,,,,,,,,,,,,,
,,383.54272,A1_42,0.017,,,,,,,,,,,,,,,,,,,,
,,383.54464,A4_42,0.033,,,,,,,,,,,,,,,,,,,,
,,383.55936,D3_34,0.011,,,,,,,,,,,,,,,,,,,,
,,383.56208,A5_33,0.018,,,,,,,,,,,,,,,,,,,,
,,383.5664,B4_14,0.024,,,,,,,,,,,,,,,,,,,,
,,383.57856,C2_32,0.02,,,,,,,,,,,,,,,,,,,,
,,383.59968,C1_23,0.031,,,,,,,,,,,,,,,,,,,,
,,383.61352,A4_33,0.023,,,,,,,,,,,,,,,,,,,,
,,383.61536,D3_21,0.014,,,,,,,,,,,,,,,,,,,,
,,383.6384,C1_44,0.027,,,,,,,,,,,,,,,,,,,,
,,383.63944,B5_42,0.019,,,,,,,,,,,,,,,,,,,,
,,383.64464,A2_22,0.029,,,,,,,,,,,,,,,,,,,,
,,383.65952,A6_42,0.043,,,,,,,,,,,,,,,,,,,,
,,383.65952,B1_14,0.021,,,,,,,,,,,,,,,,,,,,
,,383.66584,A2_22,0.021,,,,,,,,,,,,,,,,,,,,
,,383.6764,C1_23,0.025,,,,,,,,,,,,,,,,,,,,
,,383.67664,B1_23,0.015,,,,,,,,,,,,,,,,,,,,
,,383.68208,B5_34,0.018,,,,,,,,,,,,,,,,,,,,
,,383.70184,A4_42,0.018,,,,,,,,,,,,,,,,,,,,
,,383.70696,A2_22,0.026,,,,,,,,,,,,,,,,,,,,
,,383.73288,A1_22,0.017,,,,,,,,,,,,,,,,,,,,
,,383.73888,D3_43,0.015,,,,,,,,,,,,,,,,,,,,
,,383.75976,C1_23,0.024,,,,,,,,,,,,,,,,,,,,
,,383.7704,C1_22,0.024,,,,,,,,,,,,,,,,,,,,
,,383.7912,D3_22,0.028,,,,,,,,,,,,,,,,,,,,
,,383.79688,B6_42,0.013,,,,,,,,,,,,,,,,,,,,
,,383.81096,B1_14,0.022,,,,,,,,,,,,,,,,,,,,
,,383.8124,A4_33,0.02,,,,,,,,,,,,,,,,,,,,
,,383.83296,B1_32,0.024,,,,,,,,,,,,,,,,,,,,
,,383.85072,D3_12,0.019,,,,,,,,,,,,,,,,,,,,
,,383.85496,A4_42,0.02,,,,,,,,,,,,,,,,,,,,
,,383.85512,A1_22,0.021,,,,,,,,,,,,,,,,,,,,
,,383.87688,A5_33,0.023,,,,,,,,,,,,,,,,,,,,
,,383.89008,D2_42,0.018,,,,,,,,,,,,,,,,,,,,
,,383.9008,D2_42,0.019,,,,,,,,,,,,,,,,,,,,
,,383.91248,B5_34,0.021,,,,,,,,,,,,,,,,,,,,
,,383.91584,C6_12,0.01,,,,,,,,,,,,,,,,,,,,
,,383.95816,B5_42,0.021,,,,,,,,,,,,,,,,,,,,
,,383.97792,A5_33,0.019,,,,,,,,,,,,,,,,,,,,
,,383.986,A4_33,0.021,,,,,,,,,,,,,,,,,,,,
,,383.98984,C1_44,0.012,,,,,,,,,,,,,,,,,,,,
,,384.01336,B1_14,0.02,,,,,,,,,,,,,,,,,,,,
,,384.01576,B5_31,0.019,,,,,,,,,,,,,,,,,,,,
,,384.0212,D2_32,0.014,,,,,,,,,,,,,,,,,,,,
,,384.02336,C1_44,0.025,,,,,,,,,,,,,,,,,,,,
,,384.0248,D3_32,0.015,,,,,,,,,,,,,,,,,,,,
,,384.02496,A4_42,0.017,,,,,,,,,,,,,,,,,,,,
,,384.05136,A1_42,0.02,,,,,,,,,,,,,,,,,,,,
,,384.05712,A3_32,0.049,,,,,,,,,,,,,,,,,,,,
,,384.0684,A6_42,0.025,,,,,,,,,,,,,,,,,,,,
,,384.06896,D3_32,0.015,,,,,,,,,,,,,,,,,,,,
,,384.08784,D3_31,0.014,,,,,,,,,,,,,,,,,,,,
,,384.09976,A3_21,0.021,,,,,,,,,,,,,,,,,,,,
,,384.1008,B3_22,0.013,,,,,,,,,,,,,,,,,,,,
,,384.10776,A2_22,0.026,,,,,,,,,,,,,,,,,,,,
,,384.10992,D1_24,0.018,,,,,,,,,,,,,,,,,,,,
,,384.10992,D3_32,0.018,,,,,,,,,,,,,,,,,,,,
,,384.11608,B3_33,0.017,,,,,,,,,,,,,,,,,,,,
,,384.11624,B3_22,0.06,,,,,,,,,,,,,,,,,,,,
,,384.13048,C1_33,0.016,,,,,,,,,,,,,,,,,,,,
,,384.13872,D1_34,0.025,,,,,,,,,,,,,,,,,,,,
,,384.15592,D3_32,0.022,,,,,,,,,,,,,,,,,,,,
,,384.16696,B1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,384.17152,A1_22,0.034,,,,,,,,,,,,,,,,,,,,
,,384.19936,B3_33,0.021,,,,,,,,,,,,,,,,,,,,
,,384.20984,D3_32,0.017,,,,,,,,,,,,,,,,,,,,
,,384.22208,B5_43,0.016,,,,,,,,,,,,,,,,,,,,
,,384.22776,B1_14,0.018,,,,,,,,,,,,,,,,,,,,
,,384.2356,A4_33,0.028,,,,,,,,,,,,,,,,,,,,
,,384.24208,C1_13,0.017,,,,,,,,,,,,,,,,,,,,
,,384.24552,A1_22,0.016,,,,,,,,,,,,,,,,,,,,
,,384.25088,C1_42,0.016,,,,,,,,,,,,,,,,,,,,
,,384.26344,D3_32,0.016,,,,,,,,,,,,,,,,,,,,
,,384.27152,D3_32,0.017,,,,,,,,,,,,,,,,,,,,
,,384.27952,A3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,384.2808,A2_33,0.017,,,,,,,,,,,,,,,,,,,,
,,384.282,D3_31,0.014,,,,,,,,,,,,,,,,,,,,
,,384.31512,C1_12,0.018,,,,,,,,,,,,,,,,,,,,
,,384.31816,B6_42,0.012,,,,,,,,,,,,,,,,,,,,
,,384.3208,D3_32,0.016,,,,,,,,,,,,,,,,,,,,
,,384.32312,A2_22,0.017,,,,,,,,,,,,,,,,,,,,
,,384.33664,A6_42,0.049,,,,,,,,,,,,,,,,,,,,
,,384.37288,D3_32,0.017,,,,,,,,,,,,,,,,,,,,
,,384.39336,A4_22,0.015,,,,,,,,,,,,,,,,,,,,
,,384.42976,D3_32,0.015,,,,,,,,,,,,,,,,,,,,
,,384.4452,B5_23,0.022,,,,,,,,,,,,,,,,,,,,
,,384.45456,B5_34,0.018,,,,,,,,,,,,,,,,,,,,
,,384.46408,A1_22,0.018,,,,,,,,,,,,,,,,,,,,
,,384.47824,D2_32,0.014,,,,,,,,,,,,,,,,,,,,
,,384.48408,A5_33,0.015,,,,,,,,,,,,,,,,,,,,
,,384.4872,B1_14,0.011,,,,,,,,,,,,,,,,,,,,
,,384.49352,A4_34,0.017,,,,,,,,,,,,,,,,,,,,
,,384.49792,D2_42,0.017,,,,,,,,,,,,,,,,,,,,
,,384.50344,D2_33,0.013,,,,,,,,,,,,,,,,,,,,
,,384.50376,B5_34,0.021,,,,,,,,,,,,,,,,,,,,
