Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV),,,,,,,,,,,,,,,,,,,,
,,544.95808,C4_24,0.015,,,,,,,,,,,,,,,,,,,,
,,545.0636,A4_13,0.017,,,,,,,,,,,,,,,,,,,,
,,545.14896,B1_14,0.021,,,,,,,,,,,,,,,,,,,,
,,545.15464,C4_11,0.012,,,,,,,,,,,,,,,,,,,,
,,545.19944,D6_33,0.018,,,,,,,,,,,,,,,,,,,,
,,545.25496,C4_11,0.013,,,,,,,,,,,,,,,,,,,,
,,545.26424,A4_13,0.016,,,,,,,,,,,,,,,,,,,,
,,545.2968,A5_11,0.014,,,,,,,,,,,,,,,,,,,,
,,545.35224,D3_22,0.02,,,,,,,,,,,,,,,,,,,,
,,545.37544,D6_31,0.017,,,,,,,,,,,,,,,,,,,,
,,545.45384,A4_12,0.013,,,,,,,,,,,,,,,,,,,,
,,545.51152,D6_23,0.016,,,,,,,,,,,,,,,,,,,,
,,545.60552,A4_21,0.02,,,,,,,,,,,,,,,,,,,,
,,545.60608,A4_12,0.015,,,,,,,,,,,,,,,,,,,,
,,545.62032,C4_24,0.019,,,,,,,,,,,,,,,,,,,,
,,545.86264,B1_14,0.015,,,,,,,,,,,,,,,,,,,,
,,546.04896,A6_21,0.019,,,,,,,,,,,,,,,,,,,,
,,546.05352,B1_11,0.011,,,,,,,,,,,,,,,,,,,,
,,546.1072,A4_11,0.012,,,,,,,,,,,,,,,,,,,,
,,546.28136,A5_23,0.023,,,,,,,,,,,,,,,,,,,,
,,546.36928,A5_23,0.021,,,,,,,,,,,,,,,,,,,,
,,546.38504,A5_23,0.019,,,,,,,,,,,,,,,,,,,,
,,546.41744,A5_23,0.016,,,,,,,,,,,,,,,,,,,,
,,546.44456,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,546.46728,A5_23,0.014,,,,,,,,,,,,,,,,,,,,
,,546.48776,A5_23,0.016,,,,,,,,,,,,,,,,,,,,
,,546.50464,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,546.52072,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,546.5392,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,546.55752,A5_23,0.018,,,,,,,,,,,,,,,,,,,,
,,546.60032,A5_23,0.019,,,,,,,,,,,,,,,,,,,,
,,546.63488,B1_43,0.01,,,,,,,,,,,,,,,,,,,,
,,546.64024,A5_23,0.018,,,,,,,,,,,,,,,,,,,,
,,546.66104,A5_23,0.016,,,,,,,,,,,,,,,,,,,,
,,546.6868,A5_23,0.014,,,,,,,,,,,,,,,,,,,,
,,546.71824,A5_23,0.016,,,,,,,,,,,,,,,,,,,,
,,546.75024,A5_23,0.019,,,,,,,,,,,,,,,,,,,,
,,546.77552,A5_23,0.019,,,,,,,,,,,,,,,,,,,,
,,546.80016,A5_23,0.014,,,,,,,,,,,,,,,,,,,,
,,546.82968,C1_32,0.021,,,,,,,,,,,,,,,,,,,,
,,546.84232,A5_23,0.019,,,,,,,,,,,,,,,,,,,,
,,546.8688,A5_23,0.015,,,,,,,,,,,,,,,,,,,,
,,546.9264,A5_23,0.018,,,,,,,,,,,,,,,,,,,,
,,546.92776,A5_11,0.015,,,,,,,,,,,,,,,,,,,,
,,546.92936,C1_32,0.018,,,,,,,,,,,,,,,,,,,,
,,546.96512,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,546.98272,D3_22,0.014,,,,,,,,,,,,,,,,,,,,
,,547.01752,D6_33,0.017,,,,,,,,,,,,,,,,,,,,
,,547.03328,A5_23,0.019,,,,,,,,,,,,,,,,,,,,
,,547.06168,D3_22,0.013,,,,,,,,,,,,,,,,,,,,
,,547.14552,A5_23,0.023,,,,,,,,,,,,,,,,,,,,
,,547.15072,D3_32,0.016,,,,,,,,,,,,,,,,,,,,
,,547.15776,C1_32,0.018,,,,,,,,,,,,,,,,,,,,
,,547.25632,A4_11,0.012,,,,,,,,,,,,,,,,,,,,
,,547.32832,B1_43,0.012,,,,,,,,,,,,,,,,,,,,
,,547.3444,A3_42,0.01,,,,,,,,,,,,,,,,,,,,
,,547.35568,D6_32,0.016,,,,,,,,,,,,,,,,,,,,
,,547.35704,D6_23,0.013,,,,,,,,,,,,,,,,,,,,
,,547.38608,A5_12,0.012,,,,,,,,,,,,,,,,,,,,
,,547.45296,B1_14,0.015,,,,,,,,,,,,,,,,,,,,
,,547.45416,A4_11,0.012,,,,,,,,,,,,,,,,,,,,
,,547.632,A5_12,0.015,,,,,,,,,,,,,,,,,,,,
,,547.70016,B1_31,0.014,,,,,,,,,,,,,,,,,,,,
,,547.7176,B1_43,0.009,,,,,,,,,,,,,,,,,,,,
,,547.72384,D6_32,0.017,,,,,,,,,,,,,,,,,,,,
,,547.73152,B1_14,0.015,,,,,,,,,,,,,,,,,,,,
,,547.7396,C1_32,0.022,,,,,,,,,,,,,,,,,,,,
,,547.83648,D6_32,0.017,,,,,,,,,,,,,,,,,,,,
,,548.1064,C1_32,0.021,,,,,,,,,,,,,,,,,,,,
,,548.19208,B1_44,0.012,,,,,,,,,,,,,,,,,,,,
,,548.20168,D6_23,0.013,,,,,,,,,,,,,,,,,,,,
,,548.23216,D6_12,0.012,,,,,,,,,,,,,,,,,,,,
,,548.32672,B2_33,0.018,,,,,,,,,,,,,,,,,,,,
,,548.33776,D6_23,0.013,,,,,,,,,,,,,,,,,,,,
,,548.3508,B2_33,0.017,,,,,,,,,,,,,,,,,,,,
,,548.36152,C1_32,0.019,,,,,,,,,,,,,,,,,,,,
,,548.38544,A6_21,0.051,,,,,,,,,,,,,,,,,,,,
,,548.42544,A5_23,0.012,,,,,,,,,,,,,,,,,,,,
,,548.48296,C1_32,0.018,,,,,,,,,,,,,,,,,,,,
,,548.48824,B3_41,0.008,,,,,,,,,,,,,,,,,,,,
,,548.57432,B3_14,0.017,,,,,,,,,,,,,,,,,,,,
,,548.57856,D6_23,0.012,,,,,,,,,,,,,,,,,,,,
,,548.66136,D6_23,0.02,,,,,,,,,,,,,,,,,,,,
,,548.69088,D6_23,0.014,,,,,,,,,,,,,,,,,,,,
,,548.70616,A5_23,0.023,,,,,,,,,,,,,,,,,,,,
,,548.93528,D6_33,0.02,,,,,,,,,,,,,,,,,,,,
,,548.94032,A5_11,0.017,,,,,,,,,,,,,,,,,,,,
,,549.05616,C1_32,0.018,,,,,,,,,,,,,,,,,,,,
,,549.25208,B1_14,0.018,,,,,,,,,,,,,,,,,,,,
,,549.408,B3_13,0.012,,,,,,,,,,,,,,,,,,,,
,,549.49496,B1_43,0.01,,,,,,,,,,,,,,,,,,,,
,,549.65376,B1_43,0.01,,,,,,,,,,,,,,,,,,,,
,,549.70976,B3_21,0.013,,,,,,,,,,,,,,,,,,,,
,,549.75776,B1_14,0.015,,,,,,,,,,,,,,,,,,,,
,,549.76296,B1_43,0.011,,,,,,,,,,,,,,,,,,,,
,,549.89144,D3_22,0.018,,,,,,,,,,,,,,,,,,,,
,,550.18688,C4_24,0.015,,,,,,,,,,,,,,,,,,,,
,,550.27792,A5_13,0.023,,,,,,,,,,,,,,,,,,,,
,,550.35432,A5_13,0.022,,,,,,,,,,,,,,,,,,,,
,,550.37824,C4_24,0.015,,,,,,,,,,,,,,,,,,,,
,,550.56352,D6_23,0.017,,,,,,,,,,,,,,,,,,,,
,,550.56384,B2_33,0.018,,,,,,,,,,,,,,,,,,,,
,,550.66104,B1_43,0.011,,,,,,,,,,,,,,,,,,,,
,,550.7172,A4_44,0.019,,,,,,,,,,,,,,,,,,,,
,,550.87024,A4_13,0.017,,,,,,,,,,,,,,,,,,,,
,,550.88768,D6_33,0.018,,,,,,,,,,,,,,,,,,,,
,,550.90688,A4_13,0.02,,,,,,,,,,,,,,,,,,,,
,,550.94192,A4_13,0.016,,,,,,,,,,,,,,,,,,,,
,,550.98328,A3_32,0.01,,,,,,,,,,,,,,,,,,,,
,,551.0132,A4_13,0.013,,,,,,,,,,,,,,,,,,,,
,,551.08688,A4_13,0.014,,,,,,,,,,,,,,,,,,,,
,,551.11408,A5_13,0.013,,,,,,,,,,,,,,,,,,,,
,,551.13416,B1_14,0.02,,,,,,,,,,,,,,,,,,,,
,,551.138,A4_13,0.016,,,,,,,,,,,,,,,,,,,,
,,551.16112,C4_13,0.012,,,,,,,,,,,,,,,,,,,,
,,551.17824,A4_13,0.014,,,,,,,,,,,,,,,,,,,,
,,551.30288,A5_22,0.015,,,,,,,,,,,,,,,,,,,,
,,551.3352,B1_13,0.014,,,,,,,,,,,,,,,,,,,,
,,551.3512,B2_12,0.011,,,,,,,,,,,,,,,,,,,,
,,551.3976,A5_23,0.02,,,,,,,,,,,,,,,,,,,,
,,551.47048,A5_23,0.023,,,,,,,,,,,,,,,,,,,,
,,551.4872,B5_21,0.012,,,,,,,,,,,,,,,,,,,,
,,551.50872,B1_43,0.012,,,,,,,,,,,,,,,,,,,,
,,551.54424,A5_23,0.02,,,,,,,,,,,,,,,,,,,,
,,551.5824,A5_23,0.016,,,,,,,,,,,,,,,,,,,,
,,551.58456,B3_11,0.018,,,,,,,,,,,,,,,,,,,,
,,551.59096,B5_21,0.011,,,,,,,,,,,,,,,,,,,,
,,551.60424,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,551.61312,C4_22,0.02,,,,,,,,,,,,,,,,,,,,
,,551.6248,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,551.64736,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,551.66312,B5_21,0.011,,,,,,,,,,,,,,,,,,,,
,,551.66472,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,551.68296,A5_23,0.016,,,,,,,,,,,,,,,,,,,,
,,551.68592,C4_22,0.018,,,,,,,,,,,,,,,,,,,,
,,551.71576,C4_22,0.017,,,,,,,,,,,,,,,,,,,,
,,551.72384,B5_21,0.012,,,,,,,,,,,,,,,,,,,,
,,551.72528,A5_23,0.016,,,,,,,,,,,,,,,,,,,,
,,551.73944,C4_22,0.017,,,,,,,,,,,,,,,,,,,,
,,551.74312,B1_43,0.016,,,,,,,,,,,,,,,,,,,,
,,551.74336,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,551.76384,C4_22,0.021,,,,,,,,,,,,,,,,,,,,
,,551.77224,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,551.79528,B5_21,0.013,,,,,,,,,,,,,,,,,,,,
,,551.80168,A5_23,0.019,,,,,,,,,,,,,,,,,,,,
,,551.82688,C4_22,0.017,,,,,,,,,,,,,,,,,,,,
,,551.8304,D6_33,0.016,,,,,,,,,,,,,,,,,,,,
,,551.83224,A5_23,0.015,,,,,,,,,,,,,,,,,,,,
,,551.85504,A5_23,0.016,,,,,,,,,,,,,,,,,,,,
,,551.85544,A4_41,0.009,,,,,,,,,,,,,,,,,,,,
,,551.86128,C4_22,0.02,,,,,,,,,,,,,,,,,,,,
,,551.8864,A5_23,0.02,,,,,,,,,,,,,,,,,,,,
,,551.9296,B5_21,0.013,,,,,,,,,,,,,,,,,,,,
,,551.9892,B5_21,0.013,,,,,,,,,,,,,,,,,,,,
,,552.00312,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,552.04808,A5_23,0.016,,,,,,,,,,,,,,,,,,,,
,,552.08216,A5_23,0.016,,,,,,,,,,,,,,,,,,,,
,,552.12584,A5_23,0.022,,,,,,,,,,,,,,,,,,,,
,,552.1684,A5_23,0.026,,,,,,,,,,,,,,,,,,,,
,,552.17152,B5_21,0.014,,,,,,,,,,,,,,,,,,,,
,,552.19024,A5_13,0.015,,,,,,,,,,,,,,,,,,,,
,,552.22744,B5_21,0.014,,,,,,,,,,,,,,,,,,,,
,,552.28632,B5_21,0.011,,,,,,,,,,,,,,,,,,,,
,,552.35064,B5_21,0.013,,,,,,,,,,,,,,,,,,,,
,,552.42096,B1_14,0.017,,,,,,,,,,,,,,,,,,,,
,,552.42728,B5_21,0.012,,,,,,,,,,,,,,,,,,,,
,,552.49472,B5_21,0.013,,,,,,,,,,,,,,,,,,,,
,,552.628,C1_32,0.021,,,,,,,,,,,,,,,,,,,,
,,552.63632,A5_23,0.022,,,,,,,,,,,,,,,,,,,,
,,552.708,B5_21,0.013,,,,,,,,,,,,,,,,,,,,
,,552.71792,A4_12,0.02,,,,,,,,,,,,,,,,,,,,
,,552.85448,D6_23,0.016,,,,,,,,,,,,,,,,,,,,
,,552.91408,B5_21,0.013,,,,,,,,,,,,,,,,,,,,
,,552.98128,B5_21,0.011,,,,,,,,,,,,,,,,,,,,
,,553.07376,B3_11,0.019,,,,,,,,,,,,,,,,,,,,
,,553.09544,B5_21,0.012,,,,,,,,,,,,,,,,,,,,
,,553.218,C4_13,0.014,,,,,,,,,,,,,,,,,,,,
,,553.222,D6_23,0.015,,,,,,,,,,,,,,,,,,,,
,,553.30312,B1_33,0.009,,,,,,,,,,,,,,,,,,,,
,,553.3236,D3_32,0.014,,,,,,,,,,,,,,,,,,,,
,,553.38472,B5_21,0.013,,,,,,,,,,,,,,,,,,,,
,,553.39704,A3_41,0.009,,,,,,,,,,,,,,,,,,,,
,,553.49912,B1_14,0.015,,,,,,,,,,,,,,,,,,,,
,,553.53144,B5_21,0.012,,,,,,,,,,,,,,,,,,,,
,,553.5596,D6_33,0.018,,,,,,,,,,,,,,,,,,,,
,,553.5612,A5_13,0.015,,,,,,,,,,,,,,,,,,,,
,,553.62408,B5_21,0.014,,,,,,,,,,,,,,,,,,,,
,,553.65528,B1_43,0.011,,,,,,,,,,,,,,,,,,,,
,,553.72264,B5_21,0.012,,,,,,,,,,,,,,,,,,,,
,,553.73112,D3_22,0.016,,,,,,,,,,,,,,,,,,,,
,,554.17928,C4_21,0.016,,,,,,,,,,,,,,,,,,,,
,,554.30056,B3_14,0.02,,,,,,,,,,,,,,,,,,,,
,,554.33496,B3_14,0.016,,,,,,,,,,,,,,,,,,,,
,,554.45568,B3_14,0.021,,,,,,,,,,,,,,,,,,,,
,,554.498,B3_14,0.017,,,,,,,,,,,,,,,,,,,,
,,554.54576,B3_14,0.018,,,,,,,,,,,,,,,,,,,,
,,554.56232,B3_14,0.016,,,,,,,,,,,,,,,,,,,,
,,554.62672,B3_14,0.016,,,,,,,,,,,,,,,,,,,,
,,554.63744,A6_33,0.012,,,,,,,,,,,,,,,,,,,,
,,554.7124,A5_23,0.024,,,,,,,,,,,,,,,,,,,,
,,554.7852,A5_12,0.015,,,,,,,,,,,,,,,,,,,,
,,554.94272,B1_43,0.009,,,,,,,,,,,,,,,,,,,,
,,554.97672,B2_33,0.018,,,,,,,,,,,,,,,,,,,,
,,555.03912,B1_14,0.011,,,,,,,,,,,,,,,,,,,,
,,555.05872,B2_33,0.017,,,,,,,,,,,,,,,,,,,,
,,555.15448,B1_12,0.013,,,,,,,,,,,,,,,,,,,,
,,555.16152,A5_42,0.02,,,,,,,,,,,,,,,,,,,,
,,555.17992,D6_32,0.014,,,,,,,,,,,,,,,,,,,,
,,555.4124,C1_32,0.02,,,,,,,,,,,,,,,,,,,,
,,555.48784,B1_14,0.015,,,,,,,,,,,,,,,,,,,,
,,555.5004,B2_12,0.013,,,,,,,,,,,,,,,,,,,,
,,555.52224,C1_32,0.011,,,,,,,,,,,,,,,,,,,,
,,555.5256,C4_24,0.013,,,,,,,,,,,,,,,,,,,,
,,555.55224,D6_33,0.018,,,,,,,,,,,,,,,,,,,,
,,555.60712,C1_32,0.019,,,,,,,,,,,,,,,,,,,,
,,555.70712,A4_11,0.011,,,,,,,,,,,,,,,,,,,,
,,555.7276,A6_11,0.018,,,,,,,,,,,,,,,,,,,,
,,555.77672,A4_11,0.012,,,,,,,,,,,,,,,,,,,,
,,555.95768,A4_21,0.025,,,,,,,,,,,,,,,,,,,,
,,556.00904,A4_11,0.013,,,,,,,,,,,,,,,,,,,,
,,556.018,B3_21,0.015,,,,,,,,,,,,,,,,,,,,
,,556.09136,D1_33,0.011,,,,,,,,,,,,,,,,,,,,
,,556.50096,B1_43,0.01,,,,,,,,,,,,,,,,,,,,
,,556.54464,A4_13,0.013,,,,,,,,,,,,,,,,,,,,
,,556.59568,B1_14,0.015,,,,,,,,,,,,,,,,,,,,
,,556.68848,A5_23,0.022,,,,,,,,,,,,,,,,,,,,
,,556.72368,D6_31,0.014,,,,,,,,,,,,,,,,,,,,
,,556.8512,A5_23,0.012,,,,,,,,,,,,,,,,,,,,
,,556.93448,A4_21,0.021,,,,,,,,,,,,,,,,,,,,
,,556.9512,A5_24,0.038,,,,,,,,,,,,,,,,,,,,
,,556.97544,A5_24,0.023,,,,,,,,,,,,,,,,,,,,
,,557.03848,A5_23,0.018,,,,,,,,,,,,,,,,,,,,
,,557.46712,D3_32,0.015,,,,,,,,,,,,,,,,,,,,
,,557.5944,B2_12,0.015,,,,,,,,,,,,,,,,,,,,
,,557.59744,D3_32,0.014,,,,,,,,,,,,,,,,,,,,
,,557.60144,D6_33,0.018,,,,,,,,,,,,,,,,,,,,
,,557.66992,D3_32,0.014,,,,,,,,,,,,,,,,,,,,
,,557.75344,D3_32,0.014,,,,,,,,,,,,,,,,,,,,
,,557.77248,A5_24,0.015,,,,,,,,,,,,,,,,,,,,
,,557.87288,A4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,557.8972,A5_23,0.02,,,,,,,,,,,,,,,,,,,,
,,557.91536,B3_41,0.009,,,,,,,,,,,,,,,,,,,,
,,557.92376,D3_32,0.015,,,,,,,,,,,,,,,,,,,,
,,557.94776,D6_33,0.017,,,,,,,,,,,,,,,,,,,,
,,557.97752,A5_23,0.022,,,,,,,,,,,,,,,,,,,,
,,557.99328,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,558.02904,A5_23,0.015,,,,,,,,,,,,,,,,,,,,
,,558.06048,A5_23,0.018,,,,,,,,,,,,,,,,,,,,
,,558.08504,A5_23,0.019,,,,,,,,,,,,,,,,,,,,
,,558.10872,A5_23,0.014,,,,,,,,,,,,,,,,,,,,
,,558.14144,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,558.16264,A5_23,0.014,,,,,,,,,,,,,,,,,,,,
,,558.18568,B1_43,0.01,,,,,,,,,,,,,,,,,,,,
,,558.18672,A5_23,0.014,,,,,,,,,,,,,,,,,,,,
,,558.21416,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,558.22152,C1_32,0.02,,,,,,,,,,,,,,,,,,,,
,,558.23432,A5_23,0.019,,,,,,,,,,,,,,,,,,,,
,,558.2648,A5_23,0.013,,,,,,,,,,,,,,,,,,,,
,,558.2656,A4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,558.29096,A5_23,0.018,,,,,,,,,,,,,,,,,,,,
,,558.3108,A5_23,0.018,,,,,,,,,,,,,,,,,,,,
,,558.31968,B3_41,0.009,,,,,,,,,,,,,,,,,,,,
,,558.3356,A5_23,0.015,,,,,,,,,,,,,,,,,,,,
,,558.35768,D3_32,0.013,,,,,,,,,,,,,,,,,,,,
,,558.36344,A5_23,0.02,,,,,,,,,,,,,,,,,,,,
,,558.39504,A5_23,0.018,,,,,,,,,,,,,,,,,,,,
,,558.42352,A5_23,0.021,,,,,,,,,,,,,,,,,,,,
,,558.46776,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,558.46992,D3_32,0.014,,,,,,,,,,,,,,,,,,,,
,,558.53208,A5_11,0.014,,,,,,,,,,,,,,,,,,,,
,,558.5592,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,558.56216,D3_32,0.016,,,,,,,,,,,,,,,,,,,,
,,558.72792,B3_12,0.018,,,,,,,,,,,,,,,,,,,,
,,558.7636,B3_11,0.017,,,,,,,,,,,,,,,,,,,,
,,558.77832,D6_33,0.017,,,,,,,,,,,,,,,,,,,,
,,558.82624,C4_24,0.02,,,,,,,,,,,,,,,,,,,,
,,558.89128,C4_24,0.019,,,,,,,,,,,,,,,,,,,,
,,558.99224,A5_11,0.015,,,,,,,,,,,,,,,,,,,,
,,558.99672,D6_32,0.016,,,,,,,,,,,,,,,,,,,,
,,559.30376,A5_23,0.024,,,,,,,,,,,,,,,,,,,,
,,559.35416,B3_11,0.017,,,,,,,,,,,,,,,,,,,,
,,559.35776,D3_32,0.012,,,,,,,,,,,,,,,,,,,,
,,559.37056,A6_21,0.017,,,,,,,,,,,,,,,,,,,,
,,559.66272,B1_21,0.011,,,,,,,,,,,,,,,,,,,,
,,559.7744,D3_22,0.014,,,,,,,,,,,,,,,,,,,,
,,559.7776,C1_32,0.02,,,,,,,,,,,,,,,,,,,,
,,559.9216,B3_11,0.013,,,,,,,,,,,,,,,,,,,,
,,560.01992,C1_32,0.019,,,,,,,,,,,,,,,,,,,,
,,560.0268,B1_21,0.011,,,,,,,,,,,,,,,,,,,,
,,560.0844,B3_44,0.017,,,,,,,,,,,,,,,,,,,,
,,560.09864,A5_23,0.018,,,,,,,,,,,,,,,,,,,,
,,560.18144,C1_32,0.02,,,,,,,,,,,,,,,,,,,,
,,560.18584,C4_13,0.011,,,,,,,,,,,,,,,,,,,,
,,560.21632,B1_14,0.018,,,,,,,,,,,,,,,,,,,,
,,560.36968,A4_21,0.026,,,,,,,,,,,,,,,,,,,,
,,560.43752,C1_32,0.019,,,,,,,,,,,,,,,,,,,,
,,560.45432,D3_22,0.015,,,,,,,,,,,,,,,,,,,,
,,560.53376,D6_33,0.019,,,,,,,,,,,,,,,,,,,,
,,560.54064,D6_21,0.019,,,,,,,,,,,,,,,,,,,,
,,560.65224,B1_43,0.013,,,,,,,,,,,,,,,,,,,,
,,560.65928,A4_12,0.013,,,,,,,,,,,,,,,,,,,,
,,560.73824,A5_23,0.019,,,,,,,,,,,,,,,,,,,,
,,560.81712,A5_23,0.019,,,,,,,,,,,,,,,,,,,,
,,560.85312,B1_14,0.018,,,,,,,,,,,,,,,,,,,,
,,560.85328,B1_21,0.011,,,,,,,,,,,,,,,,,,,,
,,560.93312,A5_23,0.014,,,,,,,,,,,,,,,,,,,,
,,560.94288,A5_23,0.022,,,,,,,,,,,,,,,,,,,,
,,561.07536,A5_23,0.018,,,,,,,,,,,,,,,,,,,,
,,561.10128,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,561.13624,A5_23,0.016,,,,,,,,,,,,,,,,,,,,
,,561.16416,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,561.19056,A5_23,0.018,,,,,,,,,,,,,,,,,,,,
,,561.19936,A6_33,0.013,,,,,,,,,,,,,,,,,,,,
,,561.21672,A5_23,0.016,,,,,,,,,,,,,,,,,,,,
,,561.2572,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,561.2612,D6_33,0.018,,,,,,,,,,,,,,,,,,,,
,,561.28136,D3_22,0.015,,,,,,,,,,,,,,,,,,,,
,,561.2828,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,561.304,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,561.33368,A5_23,0.018,,,,,,,,,,,,,,,,,,,,
,,561.36496,A5_23,0.021,,,,,,,,,,,,,,,,,,,,
,,561.40424,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,561.43008,A5_23,0.016,,,,,,,,,,,,,,,,,,,,
,,561.46056,A5_23,0.018,,,,,,,,,,,,,,,,,,,,
,,561.4828,A6_11,0.02,,,,,,,,,,,,,,,,,,,,
,,561.48392,A5_23,0.021,,,,,,,,,,,,,,,,,,,,
,,561.51064,A5_23,0.02,,,,,,,,,,,,,,,,,,,,
,,561.55472,A4_12,0.025,,,,,,,,,,,,,,,,,,,,
,,561.55544,A5_23,0.018,,,,,,,,,,,,,,,,,,,,
,,561.58368,A5_23,0.016,,,,,,,,,,,,,,,,,,,,
,,561.63944,A5_23,0.019,,,,,,,,,,,,,,,,,,,,
,,561.67408,A5_23,0.019,,,,,,,,,,,,,,,,,,,,
,,561.74296,A5_23,0.021,,,,,,,,,,,,,,,,,,,,
,,561.84496,A4_12,0.021,,,,,,,,,,,,,,,,,,,,
,,561.99512,B1_21,0.012,,,,,,,,,,,,,,,,,,,,
,,562.06824,A5_21,0.013,,,,,,,,,,,,,,,,,,,,
,,562.17,A5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,562.17032,A5_32,0.011,,,,,,,,,,,,,,,,,,,,
,,562.1704,A5_31,0.023,,,,,,,,,,,,,,,,,,,,
,,562.21968,A5_11,0.012,,,,,,,,,,,,,,,,,,,,
,,562.54688,B1_13,0.016,,,,,,,,,,,,,,,,,,,,
,,562.58624,A5_12,0.016,,,,,,,,,,,,,,,,,,,,
,,562.5872,B1_14,0.019,,,,,,,,,,,,,,,,,,,,
,,562.69216,B3_11,0.02,,,,,,,,,,,,,,,,,,,,
,,562.76688,C1_32,0.02,,,,,,,,,,,,,,,,,,,,
,,562.90896,B3_44,0.015,,,,,,,,,,,,,,,,,,,,
,,562.92936,A5_12,0.014,,,,,,,,,,,,,,,,,,,,
,,562.93192,A5_24,0.036,,,,,,,,,,,,,,,,,,,,
,,562.95384,A5_24,0.024,,,,,,,,,,,,,,,,,,,,
,,562.96992,A4_41,0.011,,,,,,,,,,,,,,,,,,,,
,,563.03776,B3_31,0.015,,,,,,,,,,,,,,,,,,,,
,,563.23992,D3_22,0.015,,,,,,,,,,,,,,,,,,,,
,,563.51752,A5_23,0.021,,,,,,,,,,,,,,,,,,,,
,,563.58448,D6_23,0.011,,,,,,,,,,,,,,,,,,,,
,,563.62824,B1_13,0.016,,,,,,,,,,,,,,,,,,,,
,,563.74808,B3_21,0.016,,,,,,,,,,,,,,,,,,,,
,,563.77592,A4_21,0.025,,,,,,,,,,,,,,,,,,,,
,,563.84656,A4_13,0.018,,,,,,,,,,,,,,,,,,,,
,,563.87528,A4_12,0.022,,,,,,,,,,,,,,,,,,,,
,,563.89712,A4_13,0.019,,,,,,,,,,,,,,,,,,,,
,,563.92968,A4_13,0.016,,,,,,,,,,,,,,,,,,,,
,,563.96312,A4_13,0.014,,,,,,,,,,,,,,,,,,,,
,,564.0024,C3_31,0.016,,,,,,,,,,,,,,,,,,,,
,,564.01456,A4_13,0.014,,,,,,,,,,,,,,,,,,,,
,,564.01664,C3_31,0.015,,,,,,,,,,,,,,,,,,,,
,,564.02448,C4_12,0.012,,,,,,,,,,,,,,,,,,,,
,,564.02736,C3_31,0.015,,,,,,,,,,,,,,,,,,,,
,,564.05976,C3_31,0.012,,,,,,,,,,,,,,,,,,,,
,,564.06272,A4_13,0.014,,,,,,,,,,,,,,,,,,,,
,,564.07144,C3_31,0.014,,,,,,,,,,,,,,,,,,,,
,,564.0952,C3_31,0.013,,,,,,,,,,,,,,,,,,,,
,,564.11128,A4_13,0.015,,,,,,,,,,,,,,,,,,,,
,,564.11384,D1_43,0.014,,,,,,,,,,,,,,,,,,,,
,,564.13064,C3_31,0.013,,,,,,,,,,,,,,,,,,,,
,,564.17696,C3_31,0.014,,,,,,,,,,,,,,,,,,,,
,,564.19032,C3_31,0.013,,,,,,,,,,,,,,,,,,,,
,,564.20784,C3_31,0.013,,,,,,,,,,,,,,,,,,,,
,,564.23824,C3_31,0.012,,,,,,,,,,,,,,,,,,,,
,,564.2724,C3_31,0.016,,,,,,,,,,,,,,,,,,,,
,,564.28592,C3_31,0.013,,,,,,,,,,,,,,,,,,,,
,,564.3032,A5_21,0.012,,,,,,,,,,,,,,,,,,,,
,,564.31776,C3_31,0.012,,,,,,,,,,,,,,,,,,,,
,,564.32024,D1_43,0.016,,,,,,,,,,,,,,,,,,,,
,,564.35632,C3_31,0.012,,,,,,,,,,,,,,,,,,,,
,,564.3732,A4_12,0.014,,,,,,,,,,,,,,,,,,,,
,,564.39832,C3_31,0.013,,,,,,,,,,,,,,,,,,,,
,,564.41912,C3_31,0.013,,,,,,,,,,,,,,,,,,,,
