Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV),,,,,,,,,,,,,,,,,,,,
,,554.2768,D1_33,0.028,,,,,,,,,,,,,,,,,,,,
,,554.28528,B2_24,0.041,,,,,,,,,,,,,,,,,,,,
,,554.286,B2_23,0.028,,,,,,,,,,,,,,,,,,,,
,,554.28664,C1_31,0.024,,,,,,,,,,,,,,,,,,,,
,,554.28992,C1_43,0.022,,,,,,,,,,,,,,,,,,,,
,,554.31232,A6_12,0.027,,,,,,,,,,,,,,,,,,,,
,,554.31768,C1_31,0.021,,,,,,,,,,,,,,,,,,,,
,,554.32064,C3_31,0.021,,,,,,,,,,,,,,,,,,,,
,,554.32736,C1_23,0.011,,,,,,,,,,,,,,,,,,,,
,,554.33208,C1_42,0.028,,,,,,,,,,,,,,,,,,,,
,,554.3324,C1_32,0.013,,,,,,,,,,,,,,,,,,,,
,,554.33256,C1_23,0.013,,,,,,,,,,,,,,,,,,,,
,,554.33328,C1_44,0.036,,,,,,,,,,,,,,,,,,,,
,,554.34472,C1_44,0.032,,,,,,,,,,,,,,,,,,,,
,,554.35104,C1_31,0.019,,,,,,,,,,,,,,,,,,,,
,,554.35344,A4_24,0.027,,,,,,,,,,,,,,,,,,,,
,,554.3548,C5_44,0.013,,,,,,,,,,,,,,,,,,,,
,,554.3624,C1_42,0.031,,,,,,,,,,,,,,,,,,,,
,,554.36288,C1_32,0.011,,,,,,,,,,,,,,,,,,,,
,,554.36488,C1_31,0.023,,,,,,,,,,,,,,,,,,,,
,,554.36632,C1_13,0.025,,,,,,,,,,,,,,,,,,,,
,,554.36752,B5_33,0.029,,,,,,,,,,,,,,,,,,,,
,,554.3676,C1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,554.368,A4_24,0.016,,,,,,,,,,,,,,,,,,,,
,,554.37208,C4_13,0.021,,,,,,,,,,,,,,,,,,,,
,,554.37336,C1_11,0.017,,,,,,,,,,,,,,,,,,,,
,,554.37528,C1_44,0.041,,,,,,,,,,,,,,,,,,,,
,,554.37648,D1_43,0.021,,,,,,,,,,,,,,,,,,,,
,,554.3772,C1_14,0.016,,,,,,,,,,,,,,,,,,,,
,,554.37912,C1_31,0.025,,,,,,,,,,,,,,,,,,,,
,,554.38712,C1_13,0.022,,,,,,,,,,,,,,,,,,,,
,,554.39,A6_11,0.045,,,,,,,,,,,,,,,,,,,,
,,554.40288,C4_13,0.019,,,,,,,,,,,,,,,,,,,,
,,554.4104,C1_31,0.024,,,,,,,,,,,,,,,,,,,,
,,554.41224,C5_34,0.025,,,,,,,,,,,,,,,,,,,,
,,554.41304,A4_24,0.021,,,,,,,,,,,,,,,,,,,,
,,554.43168,C1_13,0.022,,,,,,,,,,,,,,,,,,,,
,,554.43344,A2_14,0.012,,,,,,,,,,,,,,,,,,,,
,,554.43344,A2_24,0.016,,,,,,,,,,,,,,,,,,,,
,,554.43872,C1_31,0.022,,,,,,,,,,,,,,,,,,,,
,,554.44904,C1_43,0.025,,,,,,,,,,,,,,,,,,,,
,,554.4704,C1_22,0.023,,,,,,,,,,,,,,,,,,,,
,,554.47176,A6_12,0.038,,,,,,,,,,,,,,,,,,,,
,,554.47208,C1_31,0.024,,,,,,,,,,,,,,,,,,,,
,,554.47448,C1_44,0.03,,,,,,,,,,,,,,,,,,,,
,,554.48632,C2_24,0.016,,,,,,,,,,,,,,,,,,,,
,,554.48728,A6_23,0.018,,,,,,,,,,,,,,,,,,,,
,,554.49144,C3_32,0.026,,,,,,,,,,,,,,,,,,,,
,,554.49184,D5_21,0.031,,,,,,,,,,,,,,,,,,,,
,,554.49544,C1_44,0.027,,,,,,,,,,,,,,,,,,,,
,,554.50016,A4_24,0.018,,,,,,,,,,,,,,,,,,,,
,,554.5004,D5_11,0.081,,,,,,,,,,,,,,,,,,,,
,,554.5148,D5_21,0.034,,,,,,,,,,,,,,,,,,,,
,,554.51568,C1_31,0.023,,,,,,,,,,,,,,,,,,,,
,,554.5176,C4_23,0.017,,,,,,,,,,,,,,,,,,,,
,,554.5184,D5_21,0.017,,,,,,,,,,,,,,,,,,,,
,,554.52304,D5_11,0.075,,,,,,,,,,,,,,,,,,,,
,,554.5284,D5_21,0.036,,,,,,,,,,,,,,,,,,,,
,,554.52944,B1_24,0.045,,,,,,,,,,,,,,,,,,,,
,,554.5304,B1_42,0.019,,,,,,,,,,,,,,,,,,,,
,,554.55136,D5_21,0.042,,,,,,,,,,,,,,,,,,,,
,,554.55576,C1_31,0.025,,,,,,,,,,,,,,,,,,,,
,,554.562,A4_24,0.019,,,,,,,,,,,,,,,,,,,,
,,554.56384,C5_34,0.038,,,,,,,,,,,,,,,,,,,,
,,554.56496,C5_24,0.015,,,,,,,,,,,,,,,,,,,,
,,554.57104,C1_11,0.02,,,,,,,,,,,,,,,,,,,,
,,554.57968,C1_13,0.027,,,,,,,,,,,,,,,,,,,,
,,554.58112,C1_43,0.025,,,,,,,,,,,,,,,,,,,,
,,554.5816,D5_21,0.032,,,,,,,,,,,,,,,,,,,,
,,554.58272,B1_24,0.021,,,,,,,,,,,,,,,,,,,,
,,554.5828,C1_42,0.018,,,,,,,,,,,,,,,,,,,,
,,554.5864,D5_21,0.02,,,,,,,,,,,,,,,,,,,,
,,554.59152,B1_24,0.033,,,,,,,,,,,,,,,,,,,,
,,554.59208,C1_43,0.023,,,,,,,,,,,,,,,,,,,,
,,554.59744,D5_21,0.027,,,,,,,,,,,,,,,,,,,,
,,554.60616,D5_21,0.025,,,,,,,,,,,,,,,,,,,,
,,554.6076,C1_31,0.024,,,,,,,,,,,,,,,,,,,,
,,554.60784,C5_33,0.031,,,,,,,,,,,,,,,,,,,,
,,554.61048,B1_24,0.026,,,,,,,,,,,,,,,,,,,,
,,554.61328,D6_21,0.016,,,,,,,,,,,,,,,,,,,,
,,554.61696,D1_43,0.016,,,,,,,,,,,,,,,,,,,,
,,554.61752,A6_11,0.065,,,,,,,,,,,,,,,,,,,,
,,554.6224,D5_21,0.029,,,,,,,,,,,,,,,,,,,,
,,554.6284,C5_33,0.029,,,,,,,,,,,,,,,,,,,,
,,554.6284,D1_33,0.017,,,,,,,,,,,,,,,,,,,,
,,554.62864,C1_34,0.021,,,,,,,,,,,,,,,,,,,,
,,554.62864,D5_21,0.027,,,,,,,,,,,,,,,,,,,,
,,554.63136,D5_21,0.029,,,,,,,,,,,,,,,,,,,,
,,554.63336,C1_21,0.02,,,,,,,,,,,,,,,,,,,,
,,554.64,A4_24,0.019,,,,,,,,,,,,,,,,,,,,
,,554.64312,C1_31,0.023,,,,,,,,,,,,,,,,,,,,
,,554.64416,D5_21,0.026,,,,,,,,,,,,,,,,,,,,
,,554.64728,D5_21,0.024,,,,,,,,,,,,,,,,,,,,
,,554.65096,D5_21,0.039,,,,,,,,,,,,,,,,,,,,
,,554.65184,C1_43,0.022,,,,,,,,,,,,,,,,,,,,
,,554.65656,C1_43,0.022,,,,,,,,,,,,,,,,,,,,
,,554.66104,D5_21,0.025,,,,,,,,,,,,,,,,,,,,
,,554.67192,A6_31,0.018,,,,,,,,,,,,,,,,,,,,
,,554.67248,D5_21,0.025,,,,,,,,,,,,,,,,,,,,
,,554.6828,C4_33,0.021,,,,,,,,,,,,,,,,,,,,
,,554.68288,A4_24,0.023,,,,,,,,,,,,,,,,,,,,
,,554.68432,C4_22,0.019,,,,,,,,,,,,,,,,,,,,
,,554.6884,D5_33,0.024,,,,,,,,,,,,,,,,,,,,
,,554.70256,D5_21,0.019,,,,,,,,,,,,,,,,,,,,
,,554.70936,A4_11,0.015,,,,,,,,,,,,,,,,,,,,
,,554.71152,C1_31,0.023,,,,,,,,,,,,,,,,,,,,
,,554.71232,A3_32,0.015,,,,,,,,,,,,,,,,,,,,
,,554.71688,A4_24,0.019,,,,,,,,,,,,,,,,,,,,
,,554.72072,D5_21,0.019,,,,,,,,,,,,,,,,,,,,
,,554.72192,A6_33,0.018,,,,,,,,,,,,,,,,,,,,
,,554.72288,B4_43,0.034,,,,,,,,,,,,,,,,,,,,
,,554.7272,A6_24,0.02,,,,,,,,,,,,,,,,,,,,
,,554.72864,C3_32,0.022,,,,,,,,,,,,,,,,,,,,
,,554.73152,B4_44,0.024,,,,,,,,,,,,,,,,,,,,
,,554.74144,C1_31,0.02,,,,,,,,,,,,,,,,,,,,
,,554.74224,B1_24,0.043,,,,,,,,,,,,,,,,,,,,
,,554.74624,D5_21,0.031,,,,,,,,,,,,,,,,,,,,
,,554.75296,B4_44,0.024,,,,,,,,,,,,,,,,,,,,
,,554.75344,C3_32,0.023,,,,,,,,,,,,,,,,,,,,
,,554.75728,D5_21,0.041,,,,,,,,,,,,,,,,,,,,
,,554.75936,D5_22,0.023,,,,,,,,,,,,,,,,,,,,
,,554.7628,D5_21,0.031,,,,,,,,,,,,,,,,,,,,
,,554.76952,B5_11,0.012,,,,,,,,,,,,,,,,,,,,
,,554.77008,B5_22,0.048,,,,,,,,,,,,,,,,,,,,
,,554.77208,B5_31,0.028,,,,,,,,,,,,,,,,,,,,
,,554.77208,C3_32,0.023,,,,,,,,,,,,,,,,,,,,
,,554.77256,D5_21,0.022,,,,,,,,,,,,,,,,,,,,
,,554.77384,C1_31,0.022,,,,,,,,,,,,,,,,,,,,
,,554.7756,B4_44,0.025,,,,,,,,,,,,,,,,,,,,
,,554.78352,B4_21,0.038,,,,,,,,,,,,,,,,,,,,
,,554.78816,C3_32,0.033,,,,,,,,,,,,,,,,,,,,
,,554.78896,D5_21,0.023,,,,,,,,,,,,,,,,,,,,
,,554.79496,D5_33,0.022,,,,,,,,,,,,,,,,,,,,
,,554.79552,C5_44,0.033,,,,,,,,,,,,,,,,,,,,
,,554.79984,C1_31,0.02,,,,,,,,,,,,,,,,,,,,
,,554.80032,C4_22,0.019,,,,,,,,,,,,,,,,,,,,
,,554.80144,C3_33,0.025,,,,,,,,,,,,,,,,,,,,
,,554.80496,C3_32,0.031,,,,,,,,,,,,,,,,,,,,
,,554.80616,D1_43,0.033,,,,,,,,,,,,,,,,,,,,
,,554.8076,C1_44,0.041,,,,,,,,,,,,,,,,,,,,
,,554.80792,C3_31,0.023,,,,,,,,,,,,,,,,,,,,
,,554.80896,C3_32,0.022,,,,,,,,,,,,,,,,,,,,
,,554.81632,C3_32,0.055,,,,,,,,,,,,,,,,,,,,
,,554.82096,C3_32,0.017,,,,,,,,,,,,,,,,,,,,
,,554.82264,B4_21,0.043,,,,,,,,,,,,,,,,,,,,
,,554.82784,C3_41,0.01,,,,,,,,,,,,,,,,,,,,
,,554.82808,C3_31,0.019,,,,,,,,,,,,,,,,,,,,
,,554.8292,A6_23,0.024,,,,,,,,,,,,,,,,,,,,
,,554.83088,B1_24,0.033,,,,,,,,,,,,,,,,,,,,
,,554.83168,C3_32,0.032,,,,,,,,,,,,,,,,,,,,
,,554.83312,C1_31,0.018,,,,,,,,,,,,,,,,,,,,
,,554.83936,C3_32,0.052,,,,,,,,,,,,,,,,,,,,
,,554.83952,D5_11,0.081,,,,,,,,,,,,,,,,,,,,
,,554.84072,A3_32,0.017,,,,,,,,,,,,,,,,,,,,
,,554.84296,C3_32,0.024,,,,,,,,,,,,,,,,,,,,
,,554.84856,C3_43,0.019,,,,,,,,,,,,,,,,,,,,
,,554.8496,C3_33,0.026,,,,,,,,,,,,,,,,,,,,
,,554.85056,C3_32,0.035,,,,,,,,,,,,,,,,,,,,
,,554.8516,C3_43,0.02,,,,,,,,,,,,,,,,,,,,
,,554.85304,C3_32,0.042,,,,,,,,,,,,,,,,,,,,
,,554.85744,C3_31,0.02,,,,,,,,,,,,,,,,,,,,
,,554.8584,C3_32,0.049,,,,,,,,,,,,,,,,,,,,
,,554.86224,B2_24,0.034,,,,,,,,,,,,,,,,,,,,
,,554.86304,B2_23,0.031,,,,,,,,,,,,,,,,,,,,
,,554.86456,C3_32,0.027,,,,,,,,,,,,,,,,,,,,
,,554.86664,D5_11,0.079,,,,,,,,,,,,,,,,,,,,
,,554.86784,C1_31,0.019,,,,,,,,,,,,,,,,,,,,
,,554.86936,C3_33,0.03,,,,,,,,,,,,,,,,,,,,
,,554.87072,D5_11,0.025,,,,,,,,,,,,,,,,,,,,
,,554.87496,B1_24,0.035,,,,,,,,,,,,,,,,,,,,
,,554.87576,C3_32,0.034,,,,,,,,,,,,,,,,,,,,
,,554.87896,C3_32,0.055,,,,,,,,,,,,,,,,,,,,
,,554.87976,C3_31,0.019,,,,,,,,,,,,,,,,,,,,
,,554.88304,C3_32,0.038,,,,,,,,,,,,,,,,,,,,
,,554.88456,B2_24,0.037,,,,,,,,,,,,,,,,,,,,
,,554.88528,C3_31,0.024,,,,,,,,,,,,,,,,,,,,
,,554.88552,B2_23,0.027,,,,,,,,,,,,,,,,,,,,
,,554.88584,C3_33,0.028,,,,,,,,,,,,,,,,,,,,
,,554.88624,C3_32,0.029,,,,,,,,,,,,,,,,,,,,
,,554.88624,D5_11,0.029,,,,,,,,,,,,,,,,,,,,
,,554.88872,C3_32,0.039,,,,,,,,,,,,,,,,,,,,
,,554.89064,C3_31,0.015,,,,,,,,,,,,,,,,,,,,
,,554.89272,C3_33,0.029,,,,,,,,,,,,,,,,,,,,
,,554.89392,C3_31,0.02,,,,,,,,,,,,,,,,,,,,
,,554.89496,C3_32,0.067,,,,,,,,,,,,,,,,,,,,
,,554.89872,C3_32,0.027,,,,,,,,,,,,,,,,,,,,
,,554.89928,C5_44,0.017,,,,,,,,,,,,,,,,,,,,
,,554.90072,C5_42,0.018,,,,,,,,,,,,,,,,,,,,
,,554.90096,C1_31,0.018,,,,,,,,,,,,,,,,,,,,
,,554.90104,C3_32,0.051,,,,,,,,,,,,,,,,,,,,
,,554.90152,C3_31,0.025,,,,,,,,,,,,,,,,,,,,
,,554.90152,C3_33,0.022,,,,,,,,,,,,,,,,,,,,
,,554.902,B2_24,0.035,,,,,,,,,,,,,,,,,,,,
,,554.9032,B2_23,0.018,,,,,,,,,,,,,,,,,,,,
,,554.90336,C3_32,0.025,,,,,,,,,,,,,,,,,,,,
,,554.904,C3_31,0.018,,,,,,,,,,,,,,,,,,,,
,,554.90808,C3_32,0.033,,,,,,,,,,,,,,,,,,,,
,,554.91048,C3_32,0.031,,,,,,,,,,,,,,,,,,,,
,,554.91136,C3_43,0.018,,,,,,,,,,,,,,,,,,,,
,,554.91184,C3_41,0.026,,,,,,,,,,,,,,,,,,,,
,,554.9124,C3_31,0.032,,,,,,,,,,,,,,,,,,,,
,,554.9124,C3_33,0.03,,,,,,,,,,,,,,,,,,,,
,,554.91392,C3_43,0.017,,,,,,,,,,,,,,,,,,,,
,,554.91488,C3_32,0.039,,,,,,,,,,,,,,,,,,,,
,,554.91928,C3_32,0.023,,,,,,,,,,,,,,,,,,,,
,,554.92096,A6_43,0.014,,,,,,,,,,,,,,,,,,,,
,,554.92112,C3_31,0.017,,,,,,,,,,,,,,,,,,,,
,,554.92328,B2_24,0.04,,,,,,,,,,,,,,,,,,,,
,,554.9244,B2_23,0.026,,,,,,,,,,,,,,,,,,,,
,,554.92488,A6_31,0.017,,,,,,,,,,,,,,,,,,,,
,,554.9256,C3_32,0.075,,,,,,,,,,,,,,,,,,,,
,,554.92584,C3_31,0.026,,,,,,,,,,,,,,,,,,,,
,,554.92584,C3_41,0.023,,,,,,,,,,,,,,,,,,,,
,,554.92736,C3_42,0.017,,,,,,,,,,,,,,,,,,,,
,,554.92848,C3_31,0.016,,,,,,,,,,,,,,,,,,,,
,,554.92856,C1_31,0.02,,,,,,,,,,,,,,,,,,,,
,,554.92944,C3_32,0.056,,,,,,,,,,,,,,,,,,,,
,,554.93232,D1_43,0.04,,,,,,,,,,,,,,,,,,,,
,,554.93272,C3_31,0.025,,,,,,,,,,,,,,,,,,,,
,,554.9348,C3_32,0.044,,,,,,,,,,,,,,,,,,,,
,,554.93536,D1_43,0.021,,,,,,,,,,,,,,,,,,,,
,,554.9368,D5_21,0.024,,,,,,,,,,,,,,,,,,,,
,,554.9372,C3_32,0.077,,,,,,,,,,,,,,,,,,,,
,,554.93992,C3_32,0.114,,,,,,,,,,,,,,,,,,,,
,,554.94016,C3_41,0.025,,,,,,,,,,,,,,,,,,,,
,,554.94024,C3_31,0.031,,,,,,,,,,,,,,,,,,,,
,,554.94056,C3_33,0.026,,,,,,,,,,,,,,,,,,,,
,,554.9416,C3_43,0.022,,,,,,,,,,,,,,,,,,,,
,,554.94176,A6_11,0.071,,,,,,,,,,,,,,,,,,,,
,,554.94304,C3_31,0.023,,,,,,,,,,,,,,,,,,,,
,,554.94352,C3_32,0.048,,,,,,,,,,,,,,,,,,,,
,,554.94384,C3_43,0.015,,,,,,,,,,,,,,,,,,,,
,,554.94408,B2_24,0.038,,,,,,,,,,,,,,,,,,,,
,,554.94432,C3_33,0.029,,,,,,,,,,,,,,,,,,,,
,,554.94544,B2_23,0.017,,,,,,,,,,,,,,,,,,,,
,,554.94792,C3_32,0.036,,,,,,,,,,,,,,,,,,,,
,,554.94872,C3_31,0.024,,,,,,,,,,,,,,,,,,,,
,,554.94984,D1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,554.95128,A6_34,0.02,,,,,,,,,,,,,,,,,,,,
,,554.9516,C3_33,0.032,,,,,,,,,,,,,,,,,,,,
,,554.95328,C3_32,0.056,,,,,,,,,,,,,,,,,,,,
,,554.95496,D1_23,0.02,,,,,,,,,,,,,,,,,,,,
,,554.95704,C3_43,0.021,,,,,,,,,,,,,,,,,,,,
,,554.9572,C3_32,0.034,,,,,,,,,,,,,,,,,,,,
,,554.95752,C3_41,0.024,,,,,,,,,,,,,,,,,,,,
,,554.95776,C3_42,0.014,,,,,,,,,,,,,,,,,,,,
,,554.95792,C3_31,0.031,,,,,,,,,,,,,,,,,,,,
,,554.96,C3_32,0.05,,,,,,,,,,,,,,,,,,,,
,,554.9604,C3_33,0.023,,,,,,,,,,,,,,,,,,,,
,,554.96064,D1_43,0.026,,,,,,,,,,,,,,,,,,,,
,,554.96136,C3_43,0.02,,,,,,,,,,,,,,,,,,,,
,,554.96352,C3_33,0.023,,,,,,,,,,,,,,,,,,,,
,,554.96464,C3_41,0.011,,,,,,,,,,,,,,,,,,,,
,,554.9648,C3_32,0.097,,,,,,,,,,,,,,,,,,,,
,,554.96672,A6_11,0.034,,,,,,,,,,,,,,,,,,,,
,,554.96712,C3_31,0.019,,,,,,,,,,,,,,,,,,,,
,,554.96768,C3_32,0.095,,,,,,,,,,,,,,,,,,,,
,,554.968,C3_41,0.011,,,,,,,,,,,,,,,,,,,,
,,554.96952,C5_34,0.033,,,,,,,,,,,,,,,,,,,,
,,554.97048,C3_31,0.019,,,,,,,,,,,,,,,,,,,,
,,554.97064,C5_24,0.017,,,,,,,,,,,,,,,,,,,,
,,554.97152,C1_31,0.021,,,,,,,,,,,,,,,,,,,,
,,554.97288,C3_32,0.031,,,,,,,,,,,,,,,,,,,,
,,554.9732,D1_23,0.024,,,,,,,,,,,,,,,,,,,,
,,554.97328,C3_41,0.012,,,,,,,,,,,,,,,,,,,,
,,554.97552,B1_24,0.041,,,,,,,,,,,,,,,,,,,,
,,554.9756,C3_31,0.013,,,,,,,,,,,,,,,,,,,,
,,554.97936,C3_32,0.047,,,,,,,,,,,,,,,,,,,,
,,554.9824,B2_24,0.036,,,,,,,,,,,,,,,,,,,,
,,554.98312,B2_23,0.028,,,,,,,,,,,,,,,,,,,,
,,554.98584,C3_32,0.026,,,,,,,,,,,,,,,,,,,,
,,554.98808,C3_41,0.007,,,,,,,,,,,,,,,,,,,,
,,554.99344,C3_31,0.021,,,,,,,,,,,,,,,,,,,,
,,554.99456,C3_32,0.11,,,,,,,,,,,,,,,,,,,,
,,554.99552,C1_21,0.024,,,,,,,,,,,,,,,,,,,,
,,555.00056,C3_32,0.044,,,,,,,,,,,,,,,,,,,,
,,555.002,C1_31,0.018,,,,,,,,,,,,,,,,,,,,
,,555.00312,C3_32,0.029,,,,,,,,,,,,,,,,,,,,
,,555.00696,C3_43,0.019,,,,,,,,,,,,,,,,,,,,
,,555.0084,D2_42,0.015,,,,,,,,,,,,,,,,,,,,
,,555.01232,C3_42,0.011,,,,,,,,,,,,,,,,,,,,
,,555.0144,C3_32,0.021,,,,,,,,,,,,,,,,,,,,
,,555.01688,C3_31,0.023,,,,,,,,,,,,,,,,,,,,
,,555.02048,C3_32,0.052,,,,,,,,,,,,,,,,,,,,
,,555.02904,D5_11,0.076,,,,,,,,,,,,,,,,,,,,
,,555.02912,C3_33,0.02,,,,,,,,,,,,,,,,,,,,
,,555.03056,C3_32,0.043,,,,,,,,,,,,,,,,,,,,
,,555.03176,D6_11,0.017,,,,,,,,,,,,,,,,,,,,
,,555.0332,C1_31,0.018,,,,,,,,,,,,,,,,,,,,
,,555.03688,C3_32,0.052,,,,,,,,,,,,,,,,,,,,
,,555.04576,C3_33,0.024,,,,,,,,,,,,,,,,,,,,
,,555.0576,C3_32,0.038,,,,,,,,,,,,,,,,,,,,
,,555.0632,C3_43,0.017,,,,,,,,,,,,,,,,,,,,
,,555.06736,C3_32,0.021,,,,,,,,,,,,,,,,,,,,
,,555.06784,B1_24,0.028,,,,,,,,,,,,,,,,,,,,
,,555.06904,C1_31,0.018,,,,,,,,,,,,,,,,,,,,
,,555.07688,C3_43,0.014,,,,,,,,,,,,,,,,,,,,
,,555.07928,C3_33,0.026,,,,,,,,,,,,,,,,,,,,
,,555.08304,A4_14,0.016,,,,,,,,,,,,,,,,,,,,
,,555.08376,C3_33,0.02,,,,,,,,,,,,,,,,,,,,
,,555.0856,C3_32,0.036,,,,,,,,,,,,,,,,,,,,
,,555.0864,C2_23,0.021,,,,,,,,,,,,,,,,,,,,
,,555.0872,C2_13,0.021,,,,,,,,,,,,,,,,,,,,
,,555.09024,C3_33,0.024,,,,,,,,,,,,,,,,,,,,
,,555.09064,A2_14,0.017,,,,,,,,,,,,,,,,,,,,
,,555.09336,C3_32,0.06,,,,,,,,,,,,,,,,,,,,
,,555.09656,C3_31,0.016,,,,,,,,,,,,,,,,,,,,
,,555.09784,D1_33,0.015,,,,,,,,,,,,,,,,,,,,
,,555.10408,C3_32,0.029,,,,,,,,,,,,,,,,,,,,
,,555.11216,C3_32,0.041,,,,,,,,,,,,,,,,,,,,
,,555.11944,C3_31,0.019,,,,,,,,,,,,,,,,,,,,
,,555.1204,C3_33,0.026,,,,,,,,,,,,,,,,,,,,
,,555.12688,B1_24,0.033,,,,,,,,,,,,,,,,,,,,
,,555.13296,C1_31,0.018,,,,,,,,,,,,,,,,,,,,
,,555.13336,C5_34,0.017,,,,,,,,,,,,,,,,,,,,
,,555.13768,B1_24,0.027,,,,,,,,,,,,,,,,,,,,
,,555.14016,C3_32,0.053,,,,,,,,,,,,,,,,,,,,
,,555.14184,C3_33,0.023,,,,,,,,,,,,,,,,,,,,
,,555.14808,C3_43,0.013,,,,,,,,,,,,,,,,,,,,
,,555.1524,C3_32,0.058,,,,,,,,,,,,,,,,,,,,
,,555.1552,B1_22,0.036,,,,,,,,,,,,,,,,,,,,
,,555.166,D6_11,0.016,,,,,,,,,,,,,,,,,,,,
,,555.17104,C5_34,0.017,,,,,,,,,,,,,,,,,,,,
,,555.17192,B5_21,0.03,,,,,,,,,,,,,,,,,,,,
,,555.17288,C3_32,0.026,,,,,,,,,,,,,,,,,,,,
,,555.174,C1_31,0.02,,,,,,,,,,,,,,,,,,,,
,,555.1756,C3_33,0.036,,,,,,,,,,,,,,,,,,,,
,,555.1768,C3_32,0.031,,,,,,,,,,,,,,,,,,,,
,,555.18224,D1_43,0.027,,,,,,,,,,,,,,,,,,,,
,,555.18808,C3_43,0.014,,,,,,,,,,,,,,,,,,,,
,,555.19264,C3_32,0.036,,,,,,,,,,,,,,,,,,,,
,,555.19376,D1_33,0.02,,,,,,,,,,,,,,,,,,,,
,,555.19752,D1_24,0.02,,,,,,,,,,,,,,,,,,,,
,,555.20008,B4_43,0.034,,,,,,,,,,,,,,,,,,,,
,,555.20528,C3_41,0.03,,,,,,,,,,,,,,,,,,,,
,,555.20592,C3_31,0.021,,,,,,,,,,,,,,,,,,,,
,,555.20648,C3_32,0.025,,,,,,,,,,,,,,,,,,,,
,,555.20712,C5_34,0.019,,,,,,,,,,,,,,,,,,,,
,,555.20952,C3_32,0.033,,,,,,,,,,,,,,,,,,,,
,,555.20968,C3_42,0.014,,,,,,,,,,,,,,,,,,,,
,,555.21216,C3_32,0.029,,,,,,,,,,,,,,,,,,,,
,,555.21336,C3_43,0.022,,,,,,,,,,,,,,,,,,,,
,,555.21416,C1_31,0.021,,,,,,,,,,,,,,,,,,,,
,,555.2144,C3_41,0.028,,,,,,,,,,,,,,,,,,,,
,,555.21512,C3_32,0.035,,,,,,,,,,,,,,,,,,,,
,,555.21592,C3_31,0.02,,,,,,,,,,,,,,,,,,,,
,,555.21776,C3_41,0.01,,,,,,,,,,,,,,,,,,,,
,,555.2208,C3_43,0.02,,,,,,,,,,,,,,,,,,,,
,,555.22384,C3_32,0.035,,,,,,,,,,,,,,,,,,,,
,,555.22416,C3_31,0.027,,,,,,,,,,,,,,,,,,,,
,,555.226,C2_32,0.02,,,,,,,,,,,,,,,,,,,,
,,555.22688,C3_33,0.022,,,,,,,,,,,,,,,,,,,,
,,555.22952,C3_41,0.027,,,,,,,,,,,,,,,,,,,,
,,555.22984,C3_31,0.027,,,,,,,,,,,,,,,,,,,,
,,555.23024,C3_42,0.015,,,,,,,,,,,,,,,,,,,,
,,555.23184,C3_43,0.016,,,,,,,,,,,,,,,,,,,,
,,555.23536,C3_41,0.013,,,,,,,,,,,,,,,,,,,,
,,555.23584,C3_32,0.04,,,,,,,,,,,,,,,,,,,,
,,555.23616,D3_23,0.017,,,,,,,,,,,,,,,,,,,,
,,555.238,B5_33,0.097,,,,,,,,,,,,,,,,,,,,
,,555.23944,C3_41,0.015,,,,,,,,,,,,,,,,,,,,
,,555.24056,D4_14,0.042,,,,,,,,,,,,,,,,,,,,
,,555.2428,C3_33,0.043,,,,,,,,,,,,,,,,,,,,
,,555.24408,C3_32,0.025,,,,,,,,,,,,,,,,,,,,
,,555.24432,C3_41,0.012,,,,,,,,,,,,,,,,,,,,
,,555.24712,C3_32,0.049,,,,,,,,,,,,,,,,,,,,
,,555.24792,C3_43,0.016,,,,,,,,,,,,,,,,,,,,
,,555.2512,C3_43,0.016,,,,,,,,,,,,,,,,,,,,
,,555.25304,A6_11,0.076,,,,,,,,,,,,,,,,,,,,
,,555.25536,D1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,555.25784,C2_32,0.015,,,,,,,,,,,,,,,,,,,,
,,555.2616,C3_33,0.025,,,,,,,,,,,,,,,,,,,,
,,555.2636,C2_24,0.022,,,,,,,,,,,,,,,,,,,,
,,555.26448,C1_31,0.02,,,,,,,,,,,,,,,,,,,,
,,555.2772,C2_32,0.014,,,,,,,,,,,,,,,,,,,,
,,555.2772,D5_11,0.079,,,,,,,,,,,,,,,,,,,,
,,555.27728,B3_34,0.015,,,,,,,,,,,,,,,,,,,,
,,555.27848,C3_32,0.052,,,,,,,,,,,,,,,,,,,,
,,555.282,D1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,555.2844,C3_33,0.025,,,,,,,,,,,,,,,,,,,,
,,555.2884,C3_32,0.044,,,,,,,,,,,,,,,,,,,,
,,555.28848,C5_44,0.017,,,,,,,,,,,,,,,,,,,,
,,555.29128,C3_32,0.064,,,,,,,,,,,,,,,,,,,,
,,555.29216,C3_43,0.013,,,,,,,,,,,,,,,,,,,,
,,555.2984,C5_34,0.024,,,,,,,,,,,,,,,,,,,,
,,555.29936,C3_32,0.021,,,,,,,,,,,,,,,,,,,,
,,555.30136,D6_11,0.014,,,,,,,,,,,,,,,,,,,,
