Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV)
,,243.40192,C1_43,0.016
,,243.40744,C5_42,0.016
,,243.4508,C5_34,0.026
,,243.45168,C5_24,0.019
,,243.4544,C2_13,0.019
,,243.46472,C3_32,0.02
,,243.52584,C2_32,0.019
,,243.56808,C3_31,0.015
,,243.59392,C3_31,0.032
,,243.59416,C1_44,0.04
,,243.63152,C5_34,0.022
,,243.63832,C2_32,0.016
,,243.65136,C2_13,0.018
,,243.7036,C5_44,0.032
,,243.72904,C2_32,0.017
,,243.77344,C2_24,0.017
,,243.79312,C2_23,0.019
,,243.81,C4_33,0.033
,,243.8324,C2_14,0.014
,,243.84768,C2_24,0.019
,,243.85176,C2_21,0.022
,,243.86784,C2_22,0.041
,,243.90376,C2_13,0.024
,,243.92048,C2_24,0.017
,,243.9436,C5_12,0.015
,,243.94384,C2_32,0.022
,,243.94488,C1_13,0.018
,,243.96696,C2_24,0.016
,,243.97848,C4_21,0.021
,,244.01368,C2_43,0.019
,,244.06144,C4_22,0.02
,,244.15648,C2_24,0.018
,,244.18728,C5_44,0.028
,,244.2328,C5_34,0.021
,,244.23376,C5_24,0.015
,,244.24024,C2_13,0.019
,,244.2896,C5_42,0.018
,,244.29664,C3_31,0.027
,,244.35704,C1_43,0.016
,,244.4504,C3_32,0.021
,,244.45616,C1_21,0.019
,,244.48376,C2_43,0.019
,,244.54232,C4_22,0.019
,,244.58416,C5_21,0.019
,,244.6132,C5_43,0.021
,,244.73496,C3_32,0.019
,,244.84272,C2_23,0.019
,,244.84352,C2_13,0.018
,,244.86128,C5_34,0.02
,,244.91984,C4_22,0.02
,,244.93384,C4_21,0.019
,,244.94528,C4_22,0.016
,,244.95112,C1_34,0.014
,,244.96088,C5_42,0.019
,,244.99896,C5_44,0.03
,,245.00584,C4_33,0.028
,,245.09272,C2_13,0.025
,,245.15784,C5_21,0.018
,,245.26488,C2_13,0.026
,,245.28992,C5_21,0.016
,,245.3424,C5_34,0.028
,,245.34328,C5_24,0.015
,,245.42584,C1_44,0.042
,,245.45632,C4_22,0.02
,,245.55752,C3_31,0.031
,,245.56784,C5_44,0.032
,,245.60664,C3_31,0.016
,,245.62208,C6_42,0.029
,,245.66568,C4_22,0.018
,,245.69048,C2_13,0.024
,,245.7052,C4_41,0.014
,,245.716,C3_32,0.019
,,245.76008,C5_34,0.02
,,245.76112,C5_24,0.017
,,245.78384,C4_21,0.019
,,245.80056,C4_33,0.027
,,245.8108,C1_43,0.02
,,245.86616,C5_42,0.013
,,245.93336,C4_41,0.012
,,245.9688,C2_21,0.019
,,245.97408,C4_41,0.014
,,245.97968,C4_22,0.019
,,246.0564,C2_13,0.021
,,246.09616,C5_34,0.02
,,246.09704,C5_24,0.018
,,246.1108,C3_32,0.02
,,246.1668,C5_14,0.026
,,246.17048,C3_31,0.028
,,246.29288,C2_24,0.019
,,246.2944,C5_43,0.013
,,246.382,C2_13,0.022
,,246.44872,C1_13,0.019
,,246.54856,C3_32,0.017
,,246.6088,C2_24,0.017
,,246.65616,C5_34,0.029
,,246.65712,C5_24,0.016
,,246.71152,C4_22,0.018
,,246.71288,C6_42,0.024
,,246.72984,C1_13,0.033
,,246.754,C4_33,0.03
,,246.7688,C2_21,0.023
,,246.78112,C2_13,0.021
,,246.79568,C5_21,0.015
,,246.806,C2_41,0.01
,,246.82056,C4_12,0.021
,,246.83216,C2_24,0.014
,,246.83632,C2_31,0.012
,,246.8728,C5_21,0.021
,,246.90384,C2_43,0.019
,,247.00304,C4_12,0.019
,,247.01952,C4_12,0.02
,,247.04256,C4_22,0.021
,,247.13344,C5_34,0.024
,,247.1344,C5_24,0.015
,,247.15744,C5_34,0.021
,,247.192,C5_34,0.02
,,247.20232,C1_43,0.02
,,247.20552,C5_42,0.02
,,247.24584,C1_43,0.018
,,247.24688,C2_23,0.015
,,247.2476,C2_13,0.028
,,247.28816,C4_22,0.02
,,247.32504,C5_21,0.017
,,247.36024,C1_44,0.044
,,247.524,C2_43,0.016
,,247.57136,C5_34,0.022
,,247.57232,C5_24,0.011
,,247.57328,C4_22,0.023
,,247.62456,C2_13,0.023
,,247.6264,C2_21,0.023
,,247.70648,C3_32,0.019
,,247.88616,C6_42,0.025
,,247.95784,C5_34,0.022
,,247.9588,C5_24,0.017
,,247.95888,C4_33,0.027
,,247.98376,C2_23,0.016
,,247.98448,C2_13,0.022
,,247.99208,C4_22,0.021
,,248.00488,C5_44,0.03
,,248.01184,C1_21,0.017
,,248.0496,C5_42,0.015
,,248.0808,C1_13,0.017
,,248.08752,C3_32,0.022
,,248.126,C4_12,0.018
,,248.16096,C2_21,0.02
,,248.1624,C3_31,0.032
,,248.23208,C1_43,0.017
,,248.3624,C2_13,0.023
,,248.36536,C4_12,0.017
,,248.39176,C5_34,0.027
,,248.39272,C5_24,0.016
,,248.40656,C3_32,0.018
,,248.47864,C4_22,0.016
,,248.50784,C5_44,0.014
,,248.5412,C5_44,0.028
,,248.6492,C2_33,0.013
,,248.66936,C4_22,0.018
,,248.75984,C5_42,0.017
,,248.76248,C5_34,0.019
,,248.78568,C1_43,0.018
,,248.80168,C4_33,0.037
,,248.87072,C5_34,0.019
,,248.8852,C5_34,0.016
,,248.90672,C5_34,0.026
,,248.90768,C5_24,0.015
,,248.93912,C2_13,0.022
,,248.99992,C5_21,0.015
,,249.03632,C3_31,0.037
,,249.04472,C4_12,0.02
,,249.05224,C5_21,0.018
,,249.05536,C2_21,0.022
,,249.082,C6_42,0.025
,,249.15824,C3_31,0.015
,,249.20168,C1_43,0.02
,,249.21912,C2_13,0.022
,,249.22808,C3_32,0.02
,,249.23,C2_12,0.025
,,249.25376,C5_21,0.015
,,249.28376,C1_44,0.046
,,249.40152,C1_13,0.019
,,249.41344,C5_34,0.024
,,249.4144,C5_24,0.014
,,249.48312,C4_22,0.018
,,249.5044,C1_13,0.033
,,249.54088,C2_23,0.019
,,249.54168,C2_13,0.018
,,249.55856,C2_31,0.017
,,249.59328,C5_44,0.026
,,249.60352,C4_12,0.019
,,249.68688,C4_22,0.02
,,249.716,C3_32,0.027
,,249.756,C4_12,0.019
,,249.76672,C5_42,0.018
,,249.77968,C3_31,0.029
,,249.8044,C4_21,0.015
,,249.84704,C5_34,0.024
,,249.84792,C5_24,0.016
,,249.93736,C1_13,0.018
,,249.94888,C3_31,0.025
,,249.96416,C2_43,0.019
,,249.98256,C2_13,0.023
,,250.05064,C4_33,0.031
,,250.30264,C2_21,0.024
,,250.3552,C3_32,0.024
,,250.45424,C1_13,0.031
,,250.4904,C3_31,0.025
,,250.50616,C3_32,0.023
,,250.516,C2_23,0.018
,,250.5168,C2_13,0.02
,,250.5432,C3_32,0.018
,,250.56016,C5_34,0.029
,,250.56112,C5_24,0.016
,,250.57872,C4_21,0.018
,,250.62336,C3_32,0.021
,,250.65672,C3_31,0.033
,,250.69064,C4_12,0.016
,,250.75016,C5_34,0.02
,,250.75448,C4_33,0.029
,,250.75592,C5_44,0.034
,,250.7588,C4_12,0.018
,,250.7652,C5_34,0.019
,,250.77416,C5_34,0.026
,,250.77512,C5_24,0.018
,,250.80632,C4_22,0.019
,,250.87528,C2_23,0.019
,,250.876,C2_13,0.022
,,250.93672,C3_31,0.035
,,250.95552,C5_43,0.014
,,250.9852,C2_32,0.018
,,250.98656,C2_21,0.03
,,250.99408,C1_13,0.016
,,251.0016,C2_32,0.014
,,251.02216,C2_32,0.015
,,251.04264,C5_42,0.019
,,251.11088,C3_31,0.031
,,251.11832,C2_44,0.017
,,251.12624,C2_32,0.017
,,251.13288,C6_42,0.022
,,251.14776,C1_44,0.045
,,251.16704,C2_32,0.017
,,251.1728,C4_22,0.02
,,251.19432,C2_13,0.025
,,251.20208,C2_23,0.023
,,251.21336,C2_32,0.02
,,251.27784,C2_32,0.02
,,251.28872,C1_13,0.018
,,251.29152,C5_34,0.025
,,251.29248,C5_24,0.017
,,251.29496,C3_32,0.02
,,251.34832,C2_34,0.015
,,251.38088,C2_32,0.017
,,251.3988,C3_31,0.018
,,251.41136,C4_22,0.014
,,251.42408,C2_33,0.015
,,251.42976,C5_44,0.028
,,251.44784,C2_32,0.016
,,251.45248,C2_24,0.02
,,251.4616,C2_32,0.014
,,251.46928,C1_13,0.021
,,251.46944,C2_13,0.021
,,251.46968,C2_12,0.029
,,251.49616,C2_24,0.017
,,251.5092,C2_24,0.018
,,251.53416,C5_43,0.02
,,251.55784,C2_23,0.019
,,251.55912,C2_13,0.019
,,251.5596,C2_32,0.016
,,251.5644,C1_44,0.033
,,251.56768,C1_43,0.02
,,251.56936,C2_24,0.018
,,251.59384,C1_43,0.02
,,251.604,C3_33,0.021
,,251.61712,C5_42,0.015
,,251.61848,C2_24,0.02
,,251.62144,C1_14,0.019
,,251.63464,C2_21,0.021
,,251.64224,C2_23,0.02
,,251.66024,C2_24,0.024
,,251.69016,C3_31,0.028
,,251.70128,C4_33,0.026
,,251.71024,C3_32,0.051
,,251.73456,C2_24,0.016
,,251.74272,C4_41,0.015
,,251.75064,C1_32,0.01
,,251.8004,C5_34,0.021
,,251.80128,C5_24,0.017
,,251.80376,C4_22,0.02
,,251.83624,C2_32,0.021
,,251.8392,C2_13,0.025
,,251.8504,C3_31,0.028
,,251.87296,C3_32,0.022
,,251.87616,C2_24,0.019
,,251.88528,C5_34,0.021
,,251.90272,C5_34,0.02
,,252.0572,C5_14,0.029
,,252.08672,C2_21,0.02
,,252.09768,C2_13,0.022
,,252.1264,C4_22,0.022
,,252.2752,C3_32,0.019
,,252.32936,C3_31,0.026
,,252.33776,C5_34,0.025
,,252.33872,C5_24,0.016
,,252.3924,C5_12,0.013
,,252.43904,C2_13,0.023
,,252.49232,C4_33,0.03
,,252.59696,C3_32,0.025
,,252.62832,C6_42,0.026
,,252.64544,C3_31,0.03
,,252.7,C1_13,0.019
,,252.72528,C5_34,0.019
,,252.72608,C5_24,0.019
,,252.758,C2_21,0.022
,,252.80616,C2_13,0.021
,,252.83104,C1_31,0.023
,,252.8704,C4_22,0.02
,,252.87248,C1_31,0.019
,,252.91256,C3_32,0.021
,,252.91784,C1_31,0.018
,,252.94552,C5_42,0.018
,,252.95368,C1_31,0.021
,,252.9864,C1_31,0.019
,,253.01624,C1_31,0.018
,,253.04176,C1_44,0.035
,,253.0452,C1_31,0.021
,,253.07352,C1_31,0.02
,,253.09568,C5_44,0.03
,,253.10248,C1_31,0.02
,,253.12912,C1_31,0.022
,,253.13904,C2_13,0.024
,,253.15472,C1_31,0.021
,,253.17768,C1_31,0.019
,,253.20264,C1_31,0.018
,,253.21136,C5_34,0.021
,,253.23016,C1_31,0.02
,,253.25464,C1_31,0.027
,,253.27984,C1_31,0.023
,,253.3032,C1_31,0.021
,,253.32872,C1_31,0.021
,,253.33752,C1_42,0.013
,,253.33952,C3_32,0.02
,,253.34984,C5_34,0.023
,,253.3508,C5_24,0.016
,,253.35096,C1_31,0.019
,,253.35096,C2_21,0.021
,,253.36656,C4_22,0.02
,,253.3724,C1_31,0.019
,,253.38336,C1_43,0.02
,,253.39512,C1_31,0.019
,,253.41856,C1_31,0.019
,,253.42384,C5_21,0.016
,,253.44232,C1_31,0.02
,,253.46296,C1_31,0.02
,,253.47736,C4_33,0.025
,,253.49176,C1_31,0.018
,,253.49528,C2_23,0.019
,,253.496,C2_13,0.027
,,253.51632,C1_31,0.017
,,253.52416,C3_31,0.028
,,253.53992,C1_31,0.02
,,253.56208,C1_31,0.023
,,253.58144,C1_31,0.019
,,253.60312,C1_31,0.019
,,253.60936,C5_42,0.014
,,253.6224,C1_31,0.02
,,253.63008,C5_34,0.021
,,253.64336,C1_31,0.021
,,253.6664,C2_12,0.028
,,253.66688,C1_31,0.024
,,253.6876,C1_31,0.018
,,253.70528,C1_31,0.019
,,253.72344,C1_31,0.018
,,253.7416,C1_31,0.016
,,253.76112,C1_31,0.019
,,253.7692,C1_42,0.014
,,253.77344,C4_22,0.017
,,253.78016,C1_31,0.017
,,253.79832,C1_31,0.016
,,253.81416,C6_42,0.014
,,253.8156,C1_31,0.019
,,253.82336,C3_31,0.033
,,253.834,C1_31,0.023
,,253.85256,C1_31,0.015
,,253.86712,C2_13,0.029
,,253.86984,C1_31,0.022
,,253.88632,C1_31,0.018
,,253.89008,C5_34,0.022
,,253.89104,C5_24,0.015
,,253.90192,C1_31,0.019
,,253.9184,C1_31,0.016
,,253.9208,C4_21,0.019
,,253.93008,C2_44,0.019
,,253.93504,C1_31,0.017
,,253.9404,C5_44,0.028
,,253.95152,C1_31,0.016
,,253.97088,C1_31,0.017
,,253.98984,C1_31,0.022
,,254.00952,C1_31,0.017
,,254.02272,C3_32,0.024
,,254.02976,C1_31,0.02
,,254.05016,C1_31,0.02
,,254.07384,C1_31,0.019
,,254.0956,C1_31,0.015
,,254.1172,C1_31,0.017
,,254.14232,C1_31,0.016
,,254.158,C4_33,0.029
,,254.16792,C1_31,0.021
,,254.1716,C2_21,0.018
,,254.178,C5_21,0.019
,,254.1936,C1_31,0.018
,,254.22416,C5_12,0.013
,,254.22512,C1_31,0.021
,,254.2548,C1_31,0.017
,,254.29648,C1_31,0.019
,,254.29712,C5_43,0.016
,,254.31496,C2_13,0.025
,,254.32904,C1_31,0.018
,,254.34136,C1_13,0.03
,,254.3992,C3_32,0.023
,,254.4276,C4_12,0.014
,,254.47104,C4_22,0.023
,,254.58824,C5_33,0.019
,,254.61968,C1_13,0.033
,,254.6744,C3_31,0.018
,,254.67488,C5_42,0.017
,,254.69536,C5_34,0.028
,,254.73632,C2_13,0.023
,,254.78856,C4_22,0.02
,,254.89976,C5_14,0.035
,,254.9312,C4_12,0.023
,,254.94912,C4_33,0.033
,,255.03768,C5_21,0.016
,,255.03784,C4_22,0.022
,,255.05624,C5_34,0.021
,,255.0572,C5_24,0.013
,,255.0816,C1_13,0.02
,,255.0928,C2_43,0.019
,,255.10872,C2_23,0.023
,,255.10944,C2_13,0.023
,,255.1312,C2_21,0.019
,,255.18152,C3_32,0.02
,,255.21616,C1_44,0.037
,,255.2316,C3_31,0.016
,,255.2568,C4_22,0.021
,,255.292,C5_43,0.015
,,255.33632,C2_32,0.021
,,255.35144,C2_32,0.016
,,255.37416,C2_32,0.016
,,255.41384,C4_12,0.016
,,255.42296,C2_13,0.025
,,255.42648,C2_32,0.017
,,255.43648,C4_12,0.019
,,255.43736,C4_22,0.017
,,255.45368,C2_43,0.022
,,255.45776,C2_32,0.02
,,255.498,C2_32,0.019
,,255.5332,C3_31,0.033
,,255.53384,C2_32,0.019
,,255.57032,C2_32,0.022
,,255.632,C5_34,0.02
,,255.63304,C5_24,0.014
,,255.6344,C2_32,0.019
,,255.72912,C2_23,0.022
,,255.72984,C2_13,0.023
,,255.74416,C2_21,0.02
,,255.748,C5_34,0.019
,,255.75616,C5_42,0.016
,,255.75856,C4_12,0.019
,,255.75944,C4_22,0.015
,,255.76576,C5_34,0.017
,,255.80152,C5_34,0.022
,,255.8024,C5_24,0.012
,,255.84344,C1_34,0.012
,,255.8652,C2_33,0.014
,,255.89088,C2_24,0.017
,,255.91192,C4_33,0.028
,,255.9948,C5_21,0.018
,,256.02192,C5_34,0.026
,,256.02288,C5_24,0.015
,,256.03192,C4_22,0.02
,,256.04336,C4_12,0.019
,,256.0436,C2_13,0.022
,,256.0828,C3_31,0.025
,,256.1164,C4_12,0.018
,,256.13048,C4_22,0.016
,,256.21264,C1_13,0.022
,,256.28384,C5_33,0.019
,,256.33736,C5_14,0.03
,,256.36696,C1_13,0.021
,,256.422,C2_13,0.02
,,256.46264,C3_31,0.032
,,256.52512,C1_43,0.022
,,256.59976,C4_33,0.036
,,256.60032,C1_43,0.019
,,256.62112,C3_31,0.033
,,256.6704,C2_33,0.013
,,256.68744,C3_32,0.018
,,256.69576,C4_22,0.02
,,256.72488,C3_32,0.02
,,256.74664,C5_34,0.026
,,256.7476,C5_24,0.019
,,256.74848,C4_12,0.019
,,256.74936,C4_22,0.018
,,256.75704,C4_12,0.019
,,256.76008,C2_22,0.015
,,256.76056,C4_12,0.023
,,256.7616,C4_22,0.018
,,256.83688,C3_31,0.029
,,256.84872,C3_32,0.021
,,256.85256,C2_13,0.024
,,256.93816,C4_12,0.018
,,256.96288,C4_22,0.017
,,257.0292,C3_31,0.033
,,257.08136,C5_34,0.022
,,257.12696,C5_42,0.016
,,257.12704,C3_31,0.037
,,257.1292,C3_33,0.02
,,257.19136,C2_13,0.024
,,257.24128,C4_22,0.019
,,257.25344,C2_32,0.022
,,257.27064,C2_32,0.015
,,257.2976,C2_32,0.016
,,257.298,C3_31,0.028
,,257.314,C1_44,0.04
,,257.32128,C1_13,0.03
,,257.32712,C2_32,0.02
,,257.35944,C2_32,0.018
,,257.39456,C2_32,0.017
,,257.414,C2_21,0.015
,,257.42312,C4_12,0.015
,,257.42456,C3_32,0.021
,,257.44056,C2_32,0.016
,,257.44912,C4_12,0.023
,,257.45008,C4_22,0.02
,,257.49256,C2_32,0.016
,,257.5044,C4_22,0.016
,,257.5352,C2_23,0.019
,,257.53592,C2_13,0.025
,,257.56016,C5_34,0.022
,,257.57392,C4_33,0.03
,,257.57456,C5_34,0.018
,,257.59192,C5_34,0.017
,,257.69248,C5_44,0.022
,,257.78824,C4_12,0.024
,,257.7892,C4_22,0.017
,,257.8004,C4_12,0.022
,,257.87584,C2_13,0.018
,,257.92136,C4_22,0.017
,,257.97888,C3_32,0.018
,,258.02432,C5_42,0.017
,,258.0332,C5_44,0.032
,,258.08176,C5_14,0.023
,,258.09024,C5_34,0.022
,,258.0912,C5_24,0.015
,,258.19752,C6_42,0.023
,,258.28008,C3_32,0.021
,,258.32024,C1_13,0.019
,,258.3396,C4_12,0.021
,,258.36312,C2_13,0.022
,,258.3744,C4_33,0.028
,,258.4064,C3_31,0.034
,,258.51424,C5_34,0.027
,,258.5152,C5_24,0.013
,,258.73472,C4_22,0.019
,,258.7384,C2_13,0.021
,,258.87168,C5_42,0.015
,,258.89784,C5_34,0.025
,,258.8988,C5_24,0.017
,,258.95032,C4_22,0.018
,,258.95392,C3_32,0.02
,,258.9584,C5_34,0.024
,,258.97504,C4_12,0.02
,,259.0652,C2_43,0.021
,,259.1664,C2_21,0.027
,,259.1952,C3_32,0.028
,,259.20008,C2_23,0.02
,,259.2008,C2_13,0.024
,,259.21064,C4_22,0.017
,,259.22088,C5_21,0.017
,,259.22488,C3_31,0.026
,,259.23808,C2_44,0.023
,,259.33712,C4_33,0.031
,,259.3456,C5_21,0.02
,,259.38248,C2_21,0.017
,,259.40296,C4_22,0.021
,,259.42176,C5_44,0.029
,,259.45896,C3_31,0.023
,,259.4592,C2_24,0.019
,,259.47416,C5_34,0.024
,,259.47512,C5_24,0.017
,,259.48264,C2_13,0.024
,,259.532,C1_44,0.042
,,259.55504,C2_33,0.015
,,259.60088,C5_11,0.012
,,259.63048,C1_43,0.018
,,259.6596,C4_22,0.022
,,259.68136,C2_21,0.02
,,259.68536,C3_31,0.026
,,259.72288,C5_21,0.019
,,259.78248,C3_31,0.033
,,259.79472,C2_12,0.022
,,259.81832,C5_42,0.019
,,259.83904,C4_12,0.015
,,259.84328,C2_13,0.024
,,259.87416,C4_22,0.019
,,259.87976,C5_34,0.022
,,259.88064,C5_24,0.018
,,259.88344,C3_31,0.016
,,260.00408,C6_42,0.027
,,260.00688,C2_33,0.013
,,260.07328,C3_31,0.02
,,260.14832,C5_34,0.015
,,260.19136,C5_34,0.023
,,260.2208,C3_32,0.022
,,260.22224,C2_13,0.022
,,260.24528,C4_22,0.018
,,260.25376,C1_13,0.02
,,260.2868,C3_31,0.033
,,260.33168,C1_21,0.019
,,260.50176,C4_22,0.022
,,260.56432,C4_33,0.037
,,260.58368,C2_32,0.016
,,260.6724,C2_32,0.016
,,260.6852,C4_22,0.017
,,260.70448,C2_32,0.014
,,260.73896,C2_32,0.015
,,260.75696,C3_32,0.021
,,260.778,C2_32,0.02
,,260.8192,C5_42,0.013
,,260.8204,C4_41,0.014
,,260.82912,C2_32,0.018
,,260.85032,C5_34,0.024
,,260.85128,C5_24,0.013
,,260.86064,C2_23,0.023
,,260.86136,C2_13,0.018
,,260.8692,C1_43,0.024
,,260.88328,C1_13,0.019
,,260.88936,C2_32,0.018
,,260.91552,C1_43,0.019
,,260.91848,C5_43,0.018
,,260.94224,C1_43,0.018
,,260.99376,C4_12,0.022
,,260.99464,C4_22,0.018
,,261.00568,C2_21,0.019
,,261.01248,C4_22,0.018
,,261.04672,C5_44,0.03
,,261.09176,C1_13,0.027
,,261.12528,C5_34,0.027
,,261.12624,C5_24,0.016
,,261.14816,C1_43,0.015
,,261.15776,C3_32,0.021
,,261.26336,C4_22,0.023
,,261.29248,C2_13,0.022
,,261.3544,C3_31,0.033
,,261.4252,C5_12,0.014
,,261.4528,C4_33,0.027
,,261.45968,C3_32,0.023
,,261.49664,C3_32,0.045
,,261.51296,C3_31,0.031
,,261.55808,C4_22,0.021
,,261.55824,C5_34,0.027
,,261.55912,C5_24,0.019
,,261.64664,C1_21,0.018
,,261.6676,C2_13,0.019
,,261.73048,C5_14,0.032
,,261.75064,C5_44,0.029
,,261.76088,C4_22,0.016
,,261.79832,C5_21,0.018
,,261.82408,C5_42,0.016
,,261.82736,C4_12,0.02
,,261.83792,C4_12,0.018
,,261.83872,C4_22,0.019
,,261.9136,C5_34,0.017
,,261.938,C5_14,0.029
,,261.95016,C2_21,0.02
,,262.03952,C5_34,0.02
,,262.06232,C2_13,0.02
,,262.0804,C5_34,0.019
,,262.10928,C1_13,0.028
,,262.1976,C5_34,0.022
,,262.19856,C5_24,0.016
,,262.21248,C2_21,0.021
,,262.27512,C2_43,0.024
,,262.29072,C4_33,0.027
,,262.32888,C4_22,0.021
,,262.35616,C3_32,0.025
,,262.4288,C5_12,0.013
,,262.45576,C1_43,0.018
,,262.47696,C5_34,0.026
,,262.47792,C5_24,0.015
,,262.52056,C5_21,0.017
,,262.54344,C2_13,0.021
,,262.70056,C5_34,0.015
,,262.83584,C2_13,0.025
,,262.83872,C4_22,0.017
,,262.91072,C5_44,0.03
,,262.91704,C5_21,0.018
,,262.93872,C3_32,0.018
,,262.9492,C4_41,0.019
,,262.96864,C1_44,0.043
,,262.97944,C2_21,0.021
,,262.99672,C2_32,0.019
,,263.00912,C4_41,0.017
,,263.01208,C2_32,0.018
,,263.03424,C2_32,0.018
,,263.05992,C2_32,0.016
,,263.07176,C2_12,0.027
,,263.0804,C2_43,0.016
,,263.0888,C2_32,0.019
,,263.12208,C5_34,0.019
,,263.13824,C2_24,0.013
,,263.154,C2_32,0.015
,,263.1596,C4_22,0.017
,,263.162,C2_24,0.016
,,263.1816,C2_21,0.02
,,263.18752,C5_42,0.014
,,263.19048,C2_32,0.016
,,263.1968,C1_13,0.032
,,263.22096,C2_32,0.015
,,263.2272,C2_32,0.019
,,263.23856,C2_13,0.02
,,263.26168,C4_33,0.027
,,263.27024,C2_24,0.018
,,263.28664,C2_32,0.018
,,263.29136,C2_24,0.016
,,263.30536,C2_12,0.025
,,263.32152,C2_24,0.02
,,263.34056,C1_13,0.031
,,263.34272,C2_32,0.019
,,263.36408,C2_21,0.02
,,263.36592,C2_24,0.019
,,263.37,C2_14,0.013
,,263.40944,C2_43,0.022
,,263.41488,C2_32,0.018
,,263.42888,C3_32,0.028
,,263.43712,C2_24,0.017
,,263.45824,C4_22,0.019
,,263.46832,C5_34,0.024
,,263.4692,C5_24,0.017
,,263.47424,C4_41,0.019
,,263.50912,C5_21,0.016
,,263.51072,C5_11,0.019
,,263.52424,C2_13,0.018
,,263.54752,C5_34,0.017
,,263.56288,C2_32,0.015
,,263.58472,C2_21,0.025
,,263.58696,C5_21,0.014
,,263.62424,C4_22,0.016
,,263.62544,C4_12,0.016
,,263.64072,C2_24,0.015
,,263.64288,C2_21,0.02
,,263.67912,C5_44,0.034
,,263.70912,C2_44,0.029
,,263.71528,C1_43,0.022
,,263.72952,C2_22,0.034
,,263.73064,C2_32,0.015
,,263.75392,C5_12,0.013
,,263.76448,C5_21,0.016
,,263.81352,C5_34,0.026
,,263.82248,C2_22,0.032
,,263.83936,C2_23,0.021
,,263.84008,C2_13,0.025
,,263.8844,C3_32,0.021
,,263.9112,C2_43,0.02
,,263.93888,C3_31,0.028
,,263.95736,C2_21,0.018
,,263.9928,C5_21,0.018
,,264.01128,C4_22,0.021
,,264.07328,C5_14,0.03
,,264.0964,C3_31,0.031
,,264.17088,C2_13,0.025
,,264.19144,C2_21,0.019
,,264.2044,C4_22,0.026
,,264.2808,C5_34,0.024
,,264.28176,C5_24,0.014
,,264.30424,C4_33,0.033
,,264.34912,C5_21,0.016
,,264.3736,C5_44,0.029
,,264.39712,C1_43,0.025
,,264.40008,C1_13,0.027
,,264.40432,C1_43,0.017
,,264.43544,C2_13,0.019
,,264.43568,C1_43,0.025
,,264.43584,C2_21,0.02
,,264.45152,C4_12,0.014
,,264.47576,C4_41,0.012
,,264.47936,C3_32,0.017
,,264.48264,C4_12,0.018
,,264.50592,C5_42,0.015
,,264.6224,C2_24,0.015
,,264.66112,C4_22,0.018
,,264.70336,C3_31,0.031
,,264.71648,C2_23,0.02
,,264.7172,C2_13,0.022
,,264.75544,C1_13,0.017
,,264.90584,C1_44,0.038
,,264.92672,C5_44,0.031
,,264.99088,C4_33,0.029
,,264.99352,C3_32,0.051
,,265.00976,C5_42,0.015
,,265.0528,C3_31,0.035
,,265.08072,C5_34,0.027
,,265.14672,C2_13,0.021
,,265.21288,C3_31,0.036
,,265.26328,C2_43,0.021
,,265.28928,C4_22,0.019
,,265.33984,C5_34,0.021
,,265.34728,C3_32,0.018
,,265.35312,C5_34,0.015
,,265.3716,C3_31,0.035
,,265.4924,C4_12,0.018
,,265.49592,C5_34,0.024
,,265.4968,C5_24,0.017
,,265.51272,C3_31,0.035
,,265.51848,C2_13,0.02
,,265.56016,C2_43,0.021
,,265.56552,C4_22,0.016
,,265.61704,C3_31,0.02
,,265.62928,C3_32,0.026
,,265.65736,C3_32,0.021
,,265.65952,C3_31,0.018
,,265.66392,C5_43,0.017
,,265.6924,C3_32,0.021
,,265.73232,C3_43,0.014
,,265.73824,C3_31,0.023
,,265.7488,C3_43,0.016
,,265.74928,C2_13,0.023
,,265.77936,C3_32,0.024
,,265.79304,C3_32,0.021
,,265.79784,C3_32,0.02
,,265.81664,C3_32,0.024
,,265.83584,C3_31,0.017
,,265.8592,C5_34,0.023
,,265.86008,C5_24,0.015
,,265.8608,C3_32,0.021
,,265.8828,C2_22,0.015
,,265.90296,C3_33,0.023
,,265.91984,C3_32,0.03
,,265.9312,C3_33,0.025
,,266.02824,C5_43,0.015
,,266.05504,C3_31,0.022
,,266.06032,C3_32,0.032
,,266.06384,C3_32,0.019
,,266.07032,C1_31,0.014
,,266.11992,C2_21,0.02
,,266.1432,C4_22,0.018
,,266.21424,C2_13,0.022
,,266.24456,C5_42,0.02
,,266.25432,C4_33,0.031
,,266.27464,C3_32,0.019
,,266.28,C3_32,0.02
,,266.33512,C5_43,0.014
,,266.3592,C2_24,0.015
,,266.36728,C4_22,0.019
,,266.41528,C3_32,0.025
,,266.44384,C5_34,0.024
,,266.4448,C5_24,0.016
,,266.57016,C1_43,0.017
,,266.59192,C5_34,0.023
,,266.60152,C3_32,0.029
,,266.60312,C2_13,0.025
,,266.6072,C5_34,0.021
,,266.69832,C3_32,0.025
,,267.01136,C2_13,0.023
,,267.01224,C1_44,0.041
,,267.03952,C1_13,0.017
,,267.13064,C3_32,0.021
,,267.21784,C5_21,0.017
,,267.23688,C4_22,0.018
,,267.30432,C5_44,0.03
,,267.3604,C5_34,0.028
,,267.36136,C5_24,0.014
,,267.38736,C3_32,0.025
,,267.4172,C5_42,0.016
,,267.42192,C2_13,0.022
,,267.48544,C5_12,0.015
