Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV)
,,295.8292,B5_23,0.034
,,295.87808,B1_32,0.019
,,295.95728,B5_32,0.025
,,295.97416,B5_34,0.02
,,296.03008,B5_33,0.025
,,296.1172,B5_22,0.031
,,296.1484,B5_22,0.03
,,296.1756,B5_22,0.034
,,296.1832,B4_33,0.014
,,296.20176,B5_22,0.03
,,296.2284,B1_32,0.018
,,296.23104,B5_22,0.02
,,296.35336,B5_22,0.053
,,296.60336,B5_22,0.046
,,296.65672,B5_22,0.057
,,296.72872,B1_32,0.02
,,296.7472,B5_22,0.046
,,296.76984,B5_34,0.023
,,296.77056,B5_23,0.026
,,296.8624,B5_22,0.052
,,297.02496,B5_22,0.042
,,297.03336,B5_33,0.034
,,297.06488,B5_33,0.027
,,297.08608,B5_33,0.025
,,297.12416,B5_22,0.03
,,297.30336,B5_34,0.019
,,297.32416,B5_34,0.016
,,297.41224,B2_12,0.016
,,297.4404,B5_22,0.022
,,297.4624,B5_31,0.018
,,297.53064,B1_32,0.019
,,297.55904,B5_31,0.075
,,297.57656,B4_23,0.019
,,297.69648,B4_23,0.018
,,297.91944,B1_23,0.014
,,297.95016,B5_32,0.029
,,298.00328,B1_23,0.018
,,298.06048,B5_31,0.027
,,298.102,B5_22,0.023
,,298.34392,B5_31,0.026
,,298.41928,B5_22,0.025
,,298.44104,B5_22,0.026
,,298.46984,B5_22,0.035
,,298.47328,B5_33,0.028
,,298.49704,B5_22,0.032
,,298.50632,B5_33,0.021
,,298.5196,B5_22,0.03
,,298.55952,B5_22,0.025
,,298.60064,B5_22,0.032
,,298.60856,B2_12,0.014
,,298.61904,B1_32,0.019
,,298.65504,B5_22,0.03
,,298.90504,B4_23,0.022
,,298.9652,B2_12,0.015
,,299.0092,B5_33,0.027
,,299.29824,B5_22,0.025
,,299.61776,B3_34,0.015
,,299.69176,B5_23,0.027
,,300.13648,B4_23,0.021
,,300.1508,B5_23,0.031
,,300.26552,B1_32,0.021
,,300.44568,B5_23,0.031
,,300.4664,B4_23,0.017
,,301.19592,B5_22,0.028
,,301.22104,B5_22,0.022
,,301.24808,B5_22,0.035
,,301.27824,B5_22,0.031
,,301.3004,B5_22,0.028
,,301.32384,B5_22,0.023
,,301.6564,B1_32,0.019
,,301.76848,B5_34,0.018
,,302.06104,B5_22,0.028
,,302.2656,B4_23,0.021
,,302.70672,B5_22,0.019
,,302.72528,B1_33,0.02
,,302.9472,B1_32,0.016
,,303.03792,B5_22,0.054
,,303.09568,B5_23,0.019
,,303.09736,B5_34,0.015
,,303.16112,B5_22,0.024
,,303.2044,B5_23,0.023
,,303.26112,B5_22,0.018
,,303.39872,B5_33,0.021
,,303.67312,B4_33,0.011
,,303.70704,B5_34,0.015
,,303.75096,B1_32,0.019
,,303.89104,B5_22,0.024
,,303.9152,B5_22,0.027
,,303.9372,B5_22,0.038
,,303.95696,B5_22,0.022
,,304.34832,B2_12,0.015
,,304.65976,B1_32,0.017
,,304.78792,B5_22,0.022
,,305.188,B5_34,0.015
,,305.20008,B5_23,0.023
,,305.32192,B5_31,0.017
,,305.38832,B5_31,0.028
,,305.5368,B5_23,0.02
,,305.5504,B5_31,0.028
,,305.5744,B5_31,0.015
,,305.79392,B5_34,0.021
,,305.89408,B1_34,0.012
,,306.2596,B5_31,0.065
,,306.40976,B5_22,0.051
,,306.65128,B5_23,0.025
,,306.70904,B5_34,0.015
,,306.74936,B5_34,0.013
,,306.77744,B5_22,0.023
,,306.85184,B5_34,0.016
,,306.91952,B5_23,0.026
,,306.95384,B5_23,0.017
,,307.0892,B5_23,0.026
,,307.13784,B1_32,0.02
,,307.32096,B5_34,0.019
,,307.34776,B5_23,0.023
,,307.55056,B5_23,0.028
,,307.61864,B5_22,0.025
,,307.63696,B5_22,0.029
,,307.6564,B5_22,0.022
,,307.67952,B5_22,0.03
,,307.70216,B5_22,0.028
,,307.71464,B5_23,0.03
,,307.7596,B5_22,0.029
,,307.79816,B5_22,0.028
,,307.82544,B1_32,0.021
,,307.89584,B4_23,0.017
,,307.94184,B5_23,0.025
,,308.01888,B1_32,0.017
,,308.07376,B4_23,0.019
,,308.20176,B5_22,0.036
,,308.25408,B5_22,0.027
,,308.38552,B5_31,0.018
,,308.40232,B5_23,0.026
,,308.43304,B5_34,0.016
,,308.45216,B1_32,0.017
,,308.49624,B5_23,0.023
,,308.50232,B2_12,0.015
,,308.5772,B4_23,0.021
,,308.76024,B5_23,0.017
,,308.81168,B2_12,0.017
,,308.9004,B4_23,0.018
,,308.96616,B5_23,0.025
,,309.186,B5_23,0.026
,,309.24624,B5_22,0.049
,,309.35144,B5_23,0.02
,,309.37816,B5_31,0.014
,,309.38168,B5_23,0.025
,,309.4096,B5_23,0.023
,,309.41816,B1_33,0.024
,,309.4512,B5_23,0.024
,,309.46864,B5_34,0.02
,,309.54656,B2_12,0.016
,,309.60096,B5_23,0.039
,,309.65888,B5_42,0.013
,,309.70656,B5_23,0.024
,,309.74496,B5_22,0.035
,,309.76416,B5_22,0.029
,,309.80264,B1_32,0.02
,,309.89232,B5_22,0.026
,,309.95016,B5_31,0.019
,,309.96472,B5_22,0.023
,,309.9848,B5_23,0.026
,,309.99456,B5_22,0.022
,,310.02432,B5_23,0.019
,,310.0332,B5_31,0.015
,,310.03968,B5_22,0.026
,,310.06104,B5_22,0.032
,,310.08224,B5_22,0.024
,,310.09432,B5_22,0.03
,,310.10952,B5_34,0.019
,,310.11176,B5_22,0.041
,,310.15376,B5_22,0.048
,,310.15728,B5_22,0.029
,,310.18128,B5_22,0.046
,,310.18328,B5_34,0.021
,,310.21056,B5_22,0.027
,,310.22328,B5_22,0.033
,,310.22976,B5_23,0.025
,,310.26816,B5_22,0.024
,,310.2888,B5_34,0.017
,,310.30328,B5_22,0.031
,,310.30816,B5_22,0.033
,,310.39856,B5_22,0.034
,,310.488,B5_22,0.05
,,310.49576,B5_34,0.018
,,310.62384,B5_23,0.031
,,310.72992,B5_43,0.012
,,310.87,B1_32,0.017
,,310.88528,B5_22,0.028
,,311.08072,B1_32,0.019
,,311.08136,B5_23,0.021
,,311.20328,B5_22,0.037
,,311.30328,B5_34,0.017
,,311.44624,B5_34,0.024
,,311.94432,B5_22,0.045
,,312.13232,B5_34,0.02
,,312.18776,B5_22,0.027
,,312.20984,B5_22,0.029
,,312.2328,B5_22,0.029
,,312.25256,B5_22,0.039
,,312.27792,B5_22,0.026
,,312.28816,B5_34,0.017
,,312.34184,B5_22,0.028
,,312.49824,B3_34,0.015
,,312.67288,B1_32,0.018
,,312.72808,B5_23,0.025
,,313.76472,B5_31,0.021
,,314.1308,B5_22,0.019
,,314.1468,B5_31,0.029
,,314.37096,B4_23,0.018
,,314.97672,B5_31,0.019
,,315.07704,B5_22,0.052
,,315.08224,B5_34,0.019
,,315.23088,B5_34,0.019
,,315.51712,B5_22,0.034
,,315.536,B5_22,0.028
,,315.56608,B5_22,0.026
,,315.57872,B5_22,0.03
,,315.59456,B5_22,0.024
,,315.59744,B5_22,0.031
,,315.61608,B5_22,0.028
,,315.62624,B5_22,0.028
,,315.63752,B5_22,0.042
,,315.65776,B5_22,0.026
,,315.68512,B5_22,0.029
,,315.71328,B5_22,0.028
,,315.74472,B2_12,0.012
,,315.75024,B5_22,0.027
,,315.7576,B5_31,0.023
,,315.78104,B5_22,0.023
,,315.82288,B1_12,0.016
,,315.91008,B5_31,0.023
,,315.91824,B5_22,0.026
,,316.00024,B5_34,0.017
,,316.02832,B5_22,0.03
,,316.06248,B5_22,0.024
,,316.06856,B5_22,0.025
,,316.17432,B5_22,0.028
,,316.21512,B5_22,0.025
,,316.24632,B4_23,0.018
,,316.29088,B5_22,0.031
,,316.4092,B5_22,0.028
,,316.44128,B5_22,0.019
,,316.52176,B5_22,0.045
,,316.55376,B1_32,0.021
,,316.66832,B5_22,0.022
,,316.68368,B2_12,0.015
,,316.81056,B5_22,0.026
,,316.87104,B5_22,0.025
,,316.9632,B5_22,0.025
,,317.26112,B5_22,0.025
,,317.27968,B5_23,0.024
,,317.29784,B5_22,0.021
,,317.42448,B1_33,0.029
,,317.93664,B5_22,0.052
,,317.93848,B5_34,0.016
,,318.01152,B5_23,0.018
,,318.11288,B1_32,0.018
,,318.39224,B5_23,0.021
,,318.42448,B5_32,0.026
,,318.92088,B5_34,0.017
,,318.95288,B5_22,0.026
,,318.9572,B5_34,0.018
,,318.97208,B5_22,0.027
,,318.99248,B5_22,0.028
,,319.02272,B5_22,0.031
,,319.05896,B5_34,0.017
,,319.062,B5_22,0.035
,,319.10752,B5_22,0.032
,,319.1444,B5_22,0.023
,,319.22656,B5_22,0.029
,,319.24408,B5_33,0.023
,,319.41696,B4_23,0.015
,,319.5548,B5_23,0.02
,,319.83056,B4_23,0.02
,,320.02704,B5_31,0.017
,,320.206,B1_32,0.02
,,320.25432,B5_22,0.054
,,320.51888,B5_32,0.029
,,320.69568,B4_23,0.016
,,320.73968,B5_31,0.018
,,320.75472,B5_31,0.02
,,320.78664,B5_22,0.023
,,320.89432,B5_23,0.023
,,321.13752,B5_22,0.027
,,321.1928,B5_22,0.033
,,321.1984,B5_22,0.024
,,321.2668,B5_22,0.024
,,321.36304,B5_22,0.024
,,321.43664,B5_34,0.021
,,321.52264,B5_22,0.023
,,321.60344,B5_22,0.027
,,321.64144,B5_22,0.032
,,321.74584,B5_22,0.028
,,321.79296,B5_22,0.023
,,321.80104,B5_22,0.026
,,321.82232,B5_22,0.028
,,321.84328,B5_22,0.025
,,321.86592,B5_22,0.029
,,321.89096,B5_22,0.027
,,321.92512,B5_22,0.029
,,321.9468,B5_22,0.024
,,322.10744,B5_22,0.026
,,322.1652,B5_22,0.024
,,322.23296,B5_22,0.025
,,322.30264,B5_22,0.022
,,322.3272,B5_23,0.023
,,322.40056,B5_22,0.026
,,322.48608,B1_32,0.018
,,322.51992,B5_22,0.054
,,322.55584,B5_22,0.025
,,322.5736,B5_34,0.016
,,322.57504,B5_22,0.024
,,322.59888,B5_22,0.03
,,322.62024,B5_22,0.028
,,322.64608,B5_22,0.028
,,322.6484,B5_22,0.031
,,322.77368,B5_22,0.058
,,323.09704,B1_32,0.018
,,323.28664,B5_23,0.03
,,323.712,B4_23,0.022
,,323.76072,B5_22,0.052
,,323.88088,B2_12,0.013
,,324.24688,B5_23,0.022
,,324.40096,B1_32,0.019
,,324.6416,B4_23,0.019
,,324.68096,B1_23,0.015
,,324.69752,B1_33,0.025
,,324.71056,B5_34,0.018
,,324.75008,B1_23,0.013
,,324.95072,B1_32,0.018
,,324.9604,B5_31,0.034
,,325.03664,B5_23,0.024
,,325.07672,B5_23,0.023
,,325.39144,B5_22,0.022
,,325.50536,B5_34,0.017
,,325.7148,B5_23,0.027
,,325.76496,B5_22,0.035
,,325.79112,B5_22,0.025
,,325.81136,B5_22,0.035
,,325.82848,B5_22,0.027
,,325.85304,B5_22,0.032
,,326.09976,B5_31,0.027
,,326.45576,B5_31,0.025
,,326.82272,B5_22,0.032
,,327.02896,B5_34,0.018
,,327.12376,B1_12,0.015
,,327.20384,B1_33,0.021
,,327.34392,B4_23,0.02
,,327.48544,B5_22,0.053
,,327.52816,B1_32,0.019
,,327.56424,B5_23,0.025
,,327.59384,B5_23,0.021
,,327.61968,B5_23,0.033
,,327.65392,B5_23,0.031
,,327.68648,B5_23,0.023
,,327.69776,B5_22,0.022
,,327.76304,B5_22,0.021
,,327.81904,B5_31,0.02
,,327.86864,B1_32,0.018
,,328.3248,B1_32,0.018
,,328.4712,B5_31,0.023
,,328.5032,B5_23,0.024
,,328.55096,B5_31,0.022
,,328.5712,B5_23,0.024
,,328.58328,B5_31,0.019
,,328.92272,B5_22,0.032
,,328.96336,B5_22,0.026
,,328.99144,B5_22,0.029
,,329.01416,B5_22,0.031
,,329.03824,B5_22,0.03
,,329.0656,B5_22,0.024
,,329.16408,B5_22,0.051
,,329.17016,B5_32,0.02
,,329.21216,B5_34,0.02
,,329.23096,B5_32,0.023
,,329.30208,B5_22,0.027
,,329.34504,B4_23,0.02
,,329.51936,B4_23,0.02
,,329.56728,B5_23,0.026
,,329.90192,B1_32,0.016
,,329.93568,B5_23,0.02
,,329.94576,B5_34,0.016
,,330.20776,B1_32,0.018
,,330.40008,B5_22,0.021
,,330.46896,B5_33,0.031
,,330.63592,B5_22,0.047
,,330.70392,B5_34,0.018
,,330.72512,B5_23,0.029
,,330.8304,B5_23,0.028
,,330.92016,B5_22,0.023
,,330.95992,B5_22,0.051
,,331.01968,B5_22,0.025
,,331.14984,B5_22,0.032
,,331.16208,B5_31,0.023
,,331.29608,B5_31,0.079
,,331.31304,B5_31,0.029
,,331.38672,B5_34,0.025
,,331.47984,B4_24,0.017
,,331.55544,B5_33,0.025
,,331.6512,B5_34,0.025
,,331.71224,B5_22,0.02
,,331.76792,B5_22,0.027
,,331.80472,B5_22,0.052
,,332.22376,B5_22,0.022
,,332.37384,B5_22,0.027
,,332.38,B5_31,0.018
,,332.3952,B5_22,0.037
,,332.4116,B5_22,0.031
,,332.4308,B5_22,0.031
,,332.49672,B5_22,0.03
,,332.55096,B5_22,0.021
,,332.56368,B5_22,0.03
,,332.65264,B5_22,0.035
,,332.68056,B5_31,0.025
,,332.75776,B5_23,0.031
,,332.786,B4_23,0.021
,,332.80504,B5_22,0.032
,,332.85624,B5_22,0.03
,,332.87048,B5_22,0.034
,,332.91304,B5_22,0.029
,,332.95432,B5_23,0.032
,,333.33152,B5_23,0.028
,,333.45464,B1_33,0.02
,,333.68296,B5_23,0.027
,,333.83168,B5_22,0.028
,,333.92488,B5_23,0.031
,,333.94072,B3_34,0.017
,,334.11288,B5_22,0.035
,,334.23072,B5_31,0.033
,,334.35152,B5_22,0.022
,,334.66248,B5_23,0.029
,,334.6972,B5_22,0.023
,,334.78016,B5_23,0.026
,,334.79488,B5_22,0.022
,,334.82888,B5_22,0.024
,,334.9796,B5_22,0.021
,,335.08112,B1_33,0.025
,,335.1364,B5_23,0.016
,,335.17464,B5_23,0.029
,,335.25672,B5_33,0.03
,,335.3416,B5_22,0.031
,,335.3772,B5_22,0.05
,,335.47936,B5_23,0.025
,,335.56296,B5_22,0.017
,,335.67968,B5_34,0.016
,,335.73552,B5_22,0.026
,,335.76656,B5_34,0.019
,,335.90104,B5_22,0.029
,,335.95616,B5_23,0.023
,,336.00024,B5_22,0.024
,,336.1824,B5_22,0.035
,,336.23296,B5_34,0.015
,,336.27592,B5_22,0.028
,,336.32496,B5_22,0.031
,,336.34712,B5_22,0.029
,,336.38192,B5_22,0.031
,,336.39664,B5_31,0.021
,,336.40888,B5_22,0.029
,,336.41528,B5_22,0.022
,,336.42416,B5_34,0.02
,,336.44416,B5_22,0.038
,,336.45576,B5_22,0.029
,,336.468,B5_34,0.016
,,336.472,B5_22,0.033
,,336.47992,B5_22,0.029
,,336.4988,B5_31,0.024
,,336.50312,B5_22,0.024
,,336.53072,B5_22,0.022
,,336.54136,B5_22,0.028
,,336.56272,B5_22,0.023
,,336.58528,B5_22,0.031
,,336.61552,B5_22,0.02
,,336.6248,B5_22,0.03
,,336.62752,B5_22,0.031
,,336.65928,B5_22,0.032
,,336.66776,B5_22,0.025
,,336.7132,B5_22,0.025
,,336.75576,B5_22,0.02
,,336.77208,B5_22,0.031
,,336.786,B5_22,0.019
,,336.81656,B5_22,0.02
,,336.82992,B5_22,0.027
,,336.89248,B5_22,0.023
,,336.96056,B5_22,0.023
,,337.04224,B3_34,0.016
,,337.06952,B5_22,0.021
,,337.0788,B5_22,0.029
,,337.12224,B5_22,0.02
,,337.21568,B5_22,0.025
,,337.25816,B5_22,0.021
,,337.28016,B5_22,0.027
,,337.31336,B5_22,0.02
,,337.3448,B5_22,0.034
,,337.37728,B5_22,0.027
,,337.40304,B5_22,0.022
,,337.40536,B5_31,0.022
,,337.48008,B5_22,0.022
,,337.55688,B5_22,0.026
,,337.57016,B5_22,0.024
,,337.63408,B5_22,0.027
,,337.67152,B5_22,0.029
,,337.68408,B5_22,0.038
,,337.68872,B1_33,0.021
,,337.78112,B5_34,0.013
,,337.78544,B5_31,0.015
,,337.8392,B5_22,0.02
,,337.84144,B5_34,0.017
,,337.84848,B5_22,0.025
,,337.8776,B5_22,0.026
,,337.92416,B4_23,0.021
,,337.97312,B5_22,0.021
,,338.00032,B5_22,0.031
,,338.01312,B5_31,0.017
,,338.04368,B5_22,0.021
,,338.0628,B5_22,0.022
,,338.06856,B5_22,0.048
,,338.08128,B1_32,0.017
,,338.13248,B5_22,0.019
,,338.188,B5_34,0.021
,,338.20064,B5_22,0.022
,,338.2668,B5_22,0.025
,,338.27816,B5_31,0.017
,,338.3128,B5_22,0.028
,,338.34408,B5_22,0.022
,,338.36064,B4_23,0.02
,,338.41144,B5_22,0.021
,,338.45288,B5_31,0.018
,,338.47096,B5_22,0.022
,,338.50104,B5_23,0.03
,,338.59184,B5_23,0.021
,,338.6016,B5_22,0.025
,,338.68816,B5_22,0.027
,,338.82024,B5_22,0.017
,,338.85936,B4_23,0.021
,,338.91472,B1_32,0.017
,,338.93824,B5_31,0.074
,,338.95648,B5_31,0.036
,,339.10616,B5_22,0.029
,,339.32008,B5_31,0.021
,,339.32224,B2_12,0.012
,,339.33376,B5_22,0.029
,,339.36824,B4_23,0.017
,,339.48552,B5_22,0.023
,,339.66664,B5_22,0.023
,,339.7556,B2_12,0.017
,,339.90144,B5_33,0.03
,,339.96936,B1_32,0.017
,,340.12368,B2_12,0.016
,,340.22504,B5_22,0.023
,,340.25792,B5_22,0.025
,,340.27808,B5_34,0.019
,,340.34872,B5_33,0.022
,,340.41336,B5_22,0.019
,,340.45912,B5_34,0.018
,,340.61192,B5_22,0.021
,,340.63248,B5_34,0.019
,,340.69064,B5_23,0.021
,,340.75552,B5_23,0.023
,,340.77272,B5_23,0.02
,,340.78368,B5_23,0.035
,,340.78528,B5_22,0.036
,,340.8164,B5_23,0.021
,,340.89096,B5_31,0.018
,,340.98776,B5_22,0.02
,,341.09704,B5_34,0.018
,,341.20032,B5_22,0.017
,,341.2264,B5_23,0.029
,,341.25432,B1_23,0.016
,,341.43576,B5_22,0.027
,,341.49592,B5_22,0.028
,,341.50152,B5_22,0.033
,,341.5332,B5_22,0.025
,,341.5592,B5_22,0.033
,,341.58472,B5_22,0.031
,,341.60816,B5_22,0.025
,,341.63088,B5_22,0.029
,,341.70632,B5_23,0.025
,,341.72112,B5_22,0.051
,,341.85704,B1_32,0.02
,,341.92696,B5_33,0.028
,,342.07704,B5_22,0.025
,,342.09136,B5_22,0.029
,,342.12072,B5_22,0.026
,,342.1452,B5_34,0.017
,,342.14696,B5_22,0.029
,,342.21712,B5_33,0.025
,,342.32816,B5_22,0.036
,,342.56128,B5_22,0.022
,,342.63104,B5_34,0.019
,,342.67032,B5_34,0.02
,,342.7236,B5_34,0.017
,,342.77368,B5_34,0.017
,,342.80784,B5_34,0.017
,,342.8332,B5_34,0.02
,,342.8388,B5_22,0.022
,,342.84352,B5_34,0.017
,,342.8768,B5_22,0.022
,,342.93464,B5_34,0.015
,,342.95616,B1_32,0.019
,,343.02112,B5_22,0.027
,,343.43696,B4_23,0.018
,,343.46272,B5_22,0.027
,,343.80008,B5_22,0.047
,,343.86576,B5_34,0.014
,,344.11384,B5_33,0.02
,,344.1212,B5_22,0.048
,,344.13768,B5_23,0.03
,,344.21864,B5_22,0.021
,,344.25248,B1_33,0.019
,,344.46496,B5_23,0.024
,,344.50144,B5_22,0.022
,,344.522,B5_22,0.022
,,344.54488,B5_23,0.015
,,344.56952,B5_33,0.034
,,344.6712,B5_23,0.021
,,344.74184,B5_22,0.028
,,344.762,B5_22,0.026
,,344.7664,B5_22,0.025
,,344.77944,B5_22,0.028
,,344.80104,B5_22,0.026
,,344.82416,B5_22,0.029
,,344.84904,B5_22,0.03
,,344.92624,B5_22,0.023
,,344.95264,B5_22,0.025
,,345.10504,B5_34,0.019
,,345.12392,B5_23,0.02
,,345.33168,B5_22,0.02
,,345.34256,B5_22,0.017
,,345.43808,B5_31,0.03
,,345.46184,B5_31,0.016
,,345.7284,B1_33,0.017
,,345.81072,B5_22,0.033
,,345.96216,B2_12,0.012
,,346.042,B5_22,0.023
,,346.06568,B1_32,0.017
,,346.14008,B5_23,0.024
,,346.2288,B1_33,0.023
,,346.30416,B5_34,0.015
,,346.54584,B5_34,0.019
,,346.59648,B5_22,0.035
,,346.62456,B5_34,0.019
,,346.69056,B5_34,0.019
,,346.74808,B5_23,0.024
,,346.872,B1_33,0.018
,,347.3092,B4_23,0.022
,,347.35768,B2_12,0.015
,,347.52048,B2_12,0.015
,,347.74608,B5_22,0.028
,,347.85904,B5_22,0.033
,,347.85944,B1_32,0.019
,,347.8924,B5_22,0.029
,,347.92464,B5_22,0.026
,,348.01168,B5_22,0.023
,,348.09408,B5_22,0.023
,,348.1168,B5_22,0.027
,,348.12344,B5_22,0.028
,,348.13752,B5_22,0.03
,,348.15632,B5_22,0.035
,,348.17944,B5_22,0.029
,,348.2036,B5_22,0.032
,,348.20608,B5_22,0.026
,,348.27288,B5_22,0.027
,,348.36992,B5_22,0.034
,,348.43352,B5_22,0.028
,,348.58424,B5_22,0.021
,,348.60296,B5_22,0.028
,,348.65256,B5_22,0.029
,,348.67648,B1_33,0.02
,,348.75824,B5_23,0.02
,,349.00032,B5_23,0.018
,,349.01208,B5_31,0.016
,,349.03176,B5_32,0.023
,,349.03232,B5_23,0.015
,,349.20504,B5_22,0.026
,,349.46816,B5_23,0.026
,,349.55928,B1_23,0.012
,,350.13096,B5_32,0.027
,,350.15792,B5_31,0.025
,,350.23256,B3_34,0.016
,,350.41288,B5_34,0.019
,,350.50824,B5_33,0.021
,,350.7716,B5_23,0.019
,,350.81704,B5_34,0.017
,,351.02968,B5_22,0.025
,,351.03544,B5_23,0.027
,,351.16576,B5_22,0.031
,,351.19712,B5_22,0.029
,,351.2196,B5_22,0.026
,,351.24912,B5_22,0.033
,,351.2744,B5_22,0.033
,,351.29752,B5_22,0.032
,,351.30504,B5_23,0.019
,,351.33008,B5_22,0.027
,,351.35224,B5_34,0.022
,,351.35848,B1_33,0.026
,,351.49424,B5_22,0.022
,,351.516,B1_32,0.019
,,351.60504,B5_22,0.023
,,351.67848,B4_23,0.017
,,351.68352,B5_34,0.022
,,351.75296,B5_31,0.023
,,351.7532,B5_34,0.021
,,351.7992,B5_22,0.05
,,351.81992,B5_23,0.017
,,351.83464,B5_23,0.017
,,351.87032,B5_22,0.021
,,351.88976,B4_23,0.019
,,351.9316,B5_22,0.038
,,351.96816,B2_12,0.016
,,352.00304,B5_33,0.03
,,352.06608,B5_23,0.027
,,352.08464,B5_34,0.019
,,352.25456,B5_31,0.083
,,352.25552,B5_23,0.021
,,352.2704,B5_31,0.033
,,352.3032,B5_22,0.045
,,352.4068,B5_23,0.036
,,352.4428,B4_23,0.023
,,352.44544,B5_23,0.027
,,352.63552,B5_23,0.033
,,352.86072,B5_22,0.055
,,352.98512,B5_23,0.02
,,353.03544,B5_23,0.028
,,353.14336,B5_34,0.019
,,353.22128,B5_34,0.028
,,353.30248,B5_23,0.024
,,353.3196,B5_22,0.03
,,353.35632,B5_31,0.02
,,353.41264,B5_23,0.03
,,353.44296,B5_23,0.026
,,353.54792,B5_31,0.033
,,353.97096,B5_23,0.023
,,354.16744,B5_22,0.025
,,354.43456,B5_32,0.078
,,354.70384,B5_22,0.055
,,354.79704,B5_22,0.033
,,354.8504,B5_22,0.026
,,354.87248,B5_22,0.026
,,354.89688,B5_22,0.027
,,354.90376,B5_22,0.022
,,354.92408,B5_22,0.029
,,355.00968,B1_32,0.018
,,355.39696,B5_31,0.021
,,355.41064,B5_34,0.018
,,355.49032,B5_22,0.024
,,356.32416,B1_33,0.026
,,356.53792,B5_22,0.037
,,356.63608,B5_22,0.037
,,356.65952,B5_22,0.033
,,356.68624,B5_22,0.025
,,356.708,B5_22,0.03
,,356.74408,B1_23,0.015
,,356.7548,B5_22,0.03
,,356.79008,B5_22,0.031
,,356.82632,B5_22,0.04
,,356.85792,B5_22,0.027
,,356.88936,B5_22,0.025
,,356.92584,B5_22,0.031
,,357.07688,B5_31,0.025
,,357.23264,B5_31,0.025
,,357.2404,B5_34,0.019
,,357.27856,B5_34,0.021
,,357.33352,B5_31,0.023
,,357.56664,B5_43,0.012
,,357.90712,B5_31,0.022
,,357.9232,B5_22,0.02
,,357.98568,B1_33,0.02
,,358.21176,B5_34,0.018
,,358.2712,B5_23,0.024
,,358.28856,B1_32,0.018
,,358.39912,B2_12,0.014
,,358.42288,B5_22,0.026
,,358.44224,B5_22,0.022
,,358.50224,B5_22,0.026
,,358.53504,B5_22,0.019
,,358.57312,B5_22,0.026
,,358.62232,B5_22,0.027
,,358.63024,B5_22,0.052
,,358.63408,B5_34,0.021
,,358.69944,B5_22,0.03
,,358.74056,B5_22,0.031
,,358.80152,B5_22,0.031
,,358.85152,B5_22,0.024
,,358.94848,B5_22,0.024
,,358.97664,B5_22,0.048
,,358.98776,B5_22,0.026
,,359.06208,B5_22,0.026
,,359.13176,B5_22,0.027
,,359.18256,B5_22,0.023
,,359.3028,B5_22,0.021
,,359.31528,B5_22,0.028
,,359.38,B5_22,0.026
,,359.54632,B1_23,0.018
,,359.57008,B5_22,0.03
,,359.61296,B5_22,0.021
,,359.77856,B5_31,0.023
,,359.82064,B5_22,0.021
,,359.96432,B5_22,0.029
,,360.00728,B5_31,0.023
,,360.05784,B5_31,0.021
,,360.17808,B5_34,0.02
,,360.33024,B5_22,0.019
,,360.54088,B5_23,0.017
,,360.73992,B5_23,0.022
,,360.86744,B5_22,0.042
,,360.89448,B5_22,0.03
,,360.9152,B5_22,0.021
,,360.9472,B5_22,0.029
,,360.97544,B5_31,0.017
,,360.97672,B5_22,0.027
,,361.00496,B5_22,0.032
,,361.05512,B5_22,0.03
,,361.15112,B5_34,0.016
,,361.1788,B5_34,0.016
,,361.5944,B5_34,0.02
,,361.64888,B5_31,0.033
,,361.7928,B5_34,0.017
,,362.62216,B5_22,0.049
,,362.71048,B5_34,0.02
,,362.72472,B5_31,0.021
,,362.80032,B1_32,0.02
,,363.39248,B5_23,0.024
,,363.50976,B5_23,0.023
,,363.56392,B1_12,0.019
,,363.61904,B1_33,0.023
,,363.63376,B5_23,0.027
,,363.75808,B5_34,0.016
,,363.80544,B5_22,0.034
,,363.82592,B5_22,0.022
,,363.83432,B3_34,0.017
,,363.83536,B5_23,0.031
,,363.84848,B5_22,0.031
,,363.87064,B5_22,0.023
,,363.9292,B5_22,0.029
,,363.96552,B5_22,0.031
,,363.99168,B5_22,0.027
,,364.11992,B5_22,0.029
,,364.15848,B5_22,0.023
,,364.25768,B5_34,0.017
,,364.31808,B5_23,0.03
,,364.402,B5_23,0.02
,,364.44376,B5_22,0.035
,,364.47536,B5_43,0.011
,,364.72312,B1_32,0.018
,,364.8192,B5_32,0.021
,,365.07408,B5_22,0.051
,,365.18752,B5_31,0.019
,,365.30368,B5_22,0.047
,,365.49296,B5_22,0.022
,,365.98472,B5_34,0.02
,,366.0172,B5_34,0.017
,,366.0656,B5_34,0.017
,,366.23648,B4_23,0.016
,,366.3272,B5_22,0.026
,,366.34448,B5_22,0.033
,,366.36544,B5_22,0.029
,,366.38656,B5_22,0.031
,,366.40504,B5_22,0.048
,,366.41112,B5_22,0.032
,,366.49264,B5_22,0.024
,,366.56336,B5_22,0.022
,,366.66856,B5_34,0.021
,,366.78936,B5_31,0.025
,,366.9724,B5_31,0.023
,,366.97368,B5_34,0.022
,,367.0516,B5_34,0.018
,,367.31696,B5_34,0.013
,,367.3508,B1_23,0.013
,,367.3632,B5_34,0.017
,,367.39,B5_34,0.018
,,367.63456,B5_23,0.02
,,367.6488,B5_34,0.018
,,367.68744,B5_22,0.048
