Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV)
,,169.0436,C1_21,0.034
,,169.0444,C2_32,0.034
,,169.0484,C2_33,0.04
,,169.04992,C4_24,0.033
,,169.0548,C1_21,0.019
,,169.05944,C1_11,0.039
,,169.06256,C2_42,0.023
,,169.07264,C2_22,0.036
,,169.08048,C1_31,0.028
,,169.08208,C4_21,0.032
,,169.08216,C1_22,0.032
,,169.0824,C2_33,0.096
,,169.09024,C5_34,0.052
,,169.094,C3_33,0.038
,,169.1008,C1_22,0.044
,,169.10584,C4_33,0.028
,,169.10752,C3_42,0.021
,,169.11656,C3_44,0.012
,,169.11688,C2_31,0.056
,,169.11736,C5_34,0.063
,,169.11936,C2_23,0.03
,,169.12528,C3_42,0.023
,,169.13328,C4_33,0.037
,,169.13824,C2_33,0.033
,,169.14088,C2_31,0.025
,,169.14096,C4_33,0.055
,,169.1412,C6_42,0.022
,,169.14472,C2_33,0.128
,,169.14672,C3_33,0.047
,,169.14808,C1_42,0.034
,,169.15016,C2_32,0.04
,,169.1552,C1_22,0.034
,,169.15552,C3_32,0.033
,,169.16144,C3_33,0.053
,,169.16328,C2_22,0.05
,,169.1636,C5_34,0.041
,,169.16384,C5_33,0.02
,,169.16792,C3_43,0.034
,,169.1684,C1_11,0.09
,,169.17008,C4_14,0.017
,,169.17472,C1_11,0.028
,,169.17704,C2_32,0.034
,,169.17912,C2_31,0.028
,,169.18104,C1_42,0.036
,,169.184,C1_11,0.035
,,169.18408,C5_31,0.028
,,169.1876,C4_33,0.039
,,169.18776,C2_23,0.034
,,169.18896,C2_32,0.035
,,169.18896,C3_42,0.023
,,169.19304,C2_31,0.057
,,169.19528,C2_33,0.047
,,169.19744,C2_31,0.045
,,169.1984,C4_42,0.017
,,169.2024,C1_42,0.044
,,169.2064,C3_32,0.045
,,169.20936,C1_41,0.017
,,169.21048,C1_31,0.033
,,169.21144,C1_22,0.053
,,169.21288,C2_33,0.036
,,169.21848,C1_41,0.022
,,169.22016,C4_34,0.032
,,169.22304,C1_11,0.023
,,169.22384,C5_34,0.084
,,169.224,C5_32,0.019
,,169.22592,C3_33,0.043
,,169.22696,C2_32,0.053
,,169.22712,C4_33,0.04
,,169.23096,C2_33,0.071
,,169.23136,C4_21,0.019
,,169.23264,C3_33,0.059
,,169.23384,C4_12,0.019
,,169.2356,C1_11,0.059
,,169.23808,C1_43,0.023
,,169.24608,C2_33,0.049
,,169.24624,C2_31,0.054
,,169.2464,C1_11,0.048
,,169.24904,C5_33,0.022
,,169.2564,C3_42,0.074
,,169.25672,C2_22,0.032
,,169.25808,C3_32,0.047
,,169.25832,C4_24,0.025
,,169.26048,C3_32,0.029
,,169.2616,C1_43,0.033
,,169.2648,C3_33,0.043
,,169.26528,C4_33,0.047
,,169.26808,C1_21,0.032
,,169.27256,C4_33,0.052
,,169.276,C3_33,0.029
,,169.27632,C3_32,0.117
,,169.27752,C2_31,0.047
,,169.27896,C3_32,0.035
,,169.28088,C2_31,0.053
,,169.28184,C4_12,0.026
,,169.28336,C4_33,0.029
,,169.28568,C1_42,0.073
,,169.28736,C2_23,0.029
,,169.29624,C6_42,0.019
,,169.29944,C5_43,0.039
,,169.30056,C5_31,0.031
,,169.3028,C1_21,0.062
,,169.3048,C5_33,0.034
,,169.3052,C5_31,0.034
,,169.3104,C4_33,0.027
,,169.31064,C1_41,0.027
,,169.31464,C5_33,0.022
,,169.31488,C4_21,0.018
,,169.31648,C3_44,0.01
,,169.31752,C2_33,0.033
,,169.31752,C4_24,0.029
,,169.31864,C5_33,0.021
,,169.31992,C2_31,0.047
,,169.32128,C1_31,0.034
,,169.32264,C2_31,0.058
,,169.32696,C1_43,0.024
,,169.32776,C5_42,0.022
,,169.33184,C4_34,0.038
,,169.33424,C1_22,0.054
,,169.33976,C3_43,0.047
,,169.34328,C4_24,0.035
,,169.34592,C1_21,0.028
,,169.34752,C4_33,0.036
,,169.3504,C3_33,0.045
,,169.3516,C4_33,0.04
,,169.35176,C1_42,0.203
,,169.3536,C6_12,0.022
,,169.36456,C4_33,0.042
,,169.37648,C3_33,0.053
,,169.38024,C2_33,0.058
,,169.3804,C4_24,0.047
,,169.38744,C3_31,0.024
,,169.39152,C6_21,0.047
,,169.3944,C1_11,0.038
,,169.3948,C2_23,0.027
,,169.39656,C4_33,0.034
,,169.39736,C4_14,0.029
,,169.4056,C1_11,0.052
,,169.40584,C2_22,0.031
,,169.4072,C3_33,0.043
,,169.40944,C3_43,0.047
,,169.40984,C2_22,0.044
,,169.41216,C1_22,0.032
,,169.42024,C1_41,0.017
,,169.4204,C2_22,0.036
,,169.42352,C4_24,0.051
,,169.42368,C4_33,0.058
,,169.4272,C1_21,0.047
,,169.43408,C4_33,0.087
,,169.43784,C5_34,0.047
,,169.44256,C4_33,0.029
,,169.44696,C2_33,0.045
,,169.44736,C6_11,0.02
,,169.4496,C2_32,0.037
,,169.45592,C3_41,0.015
,,169.45656,C1_41,0.02
,,169.45672,C5_34,0.08
,,169.45768,C2_23,0.031
,,169.46288,C2_32,0.029
,,169.4644,C4_33,0.045
,,169.46672,C2_31,0.034
,,169.46712,C2_33,0.039
,,169.47048,C4_14,0.03
,,169.47224,C4_24,0.051
,,169.47512,C5_34,0.066
,,169.4776,C4_14,0.024
,,169.47952,C5_34,0.047
,,169.48312,C4_14,0.042
,,169.48344,C2_33,0.043
,,169.48408,C6_21,0.018
,,169.48592,C4_23,0.027
,,169.48744,C1_41,0.022
,,169.48768,C1_22,0.048
,,169.49272,C4_12,0.02
,,169.49304,C5_31,0.028
,,169.49712,C4_12,0.017
,,169.50304,C3_33,0.032
,,169.50744,C4_33,0.037
,,169.50816,C3_42,0.032
,,169.50904,C1_21,0.033
,,169.50904,C4_32,0.018
,,169.51144,C1_22,0.025
,,169.51368,C5_31,0.033
,,169.51456,C2_33,0.037
,,169.51592,C5_42,0.028
,,169.516,C4_33,0.033
,,169.51728,C1_41,0.014
,,169.52096,C2_22,0.026
,,169.52224,C5_31,0.031
,,169.5224,C4_34,0.036
,,169.524,C1_31,0.027
,,169.52512,C3_44,0.015
,,169.52536,C3_32,0.039
,,169.53056,C1_11,0.028
,,169.53096,C2_31,0.044
,,169.53192,C2_44,0.169
,,169.53296,C4_33,0.029
,,169.53392,C3_42,0.021
,,169.53432,C2_44,0.02
,,169.538,C3_32,0.035
,,169.53872,C3_33,0.039
,,169.54272,C2_22,0.041
,,169.54512,C3_41,0.02
,,169.5484,C3_42,0.071
,,169.54992,C3_32,0.049
,,169.55552,C3_33,0.056
,,169.55768,C2_44,0.021
,,169.55912,C4_33,0.049
,,169.57448,C1_22,0.039
,,169.57528,C4_12,0.021
,,169.57776,C3_33,0.043
,,169.57792,C2_33,0.065
,,169.58056,C2_33,0.064
,,169.58144,C4_14,0.039
,,169.5836,C2_32,0.043
,,169.58768,C1_41,0.023
,,169.58944,C5_33,0.021
,,169.59176,C5_22,0.031
,,169.59264,C5_31,0.03
,,169.59376,C1_31,0.02
,,169.59632,C1_11,0.024
,,169.59736,C2_23,0.019
,,169.60288,C2_31,0.046
,,169.6052,C2_31,0.039
,,169.60752,C1_43,0.035
,,169.60904,C2_22,0.025
,,169.60912,C1_31,0.035
,,169.60968,C4_33,0.031
,,169.60992,C2_23,0.023
,,169.61112,C3_42,0.033
,,169.61192,C5_33,0.025
,,169.61448,C4_33,0.036
,,169.61544,C2_22,0.032
,,169.6156,C2_33,0.042
,,169.61576,C1_42,0.061
,,169.61784,C2_33,0.031
,,169.62192,C4_33,0.032
,,169.6232,C1_41,0.031
,,169.62456,C1_33,0.013
,,169.62752,C4_33,0.034
,,169.62832,C4_34,0.023
,,169.6304,C4_33,0.033
,,169.63736,C1_31,0.039
,,169.6388,C2_33,0.042
,,169.64056,C2_22,0.057
,,169.64112,C5_33,0.027
,,169.6416,C2_32,0.04
,,169.64424,C5_31,0.031
,,169.64952,C1_43,0.029
,,169.65184,C3_32,0.122
,,169.6548,C5_32,0.021
,,169.65672,C2_23,0.024
,,169.66976,C6_11,0.027
,,169.67752,C3_32,0.059
,,169.67888,C2_33,0.072
,,169.68064,C2_22,0.032
,,169.68456,C3_42,0.03
,,169.686,C2_31,0.052
,,169.68696,C2_33,0.036
,,169.68736,C5_31,0.032
,,169.68968,C4_34,0.036
,,169.69384,C3_33,0.038
,,169.69672,C1_41,0.021
,,169.69952,C2_32,0.037
,,169.7024,C3_43,0.033
,,169.70552,C5_34,0.084
,,169.70592,C2_33,0.062
,,169.7068,C2_22,0.049
,,169.70944,C3_33,0.031
,,169.70952,C3_42,0.036
,,169.71064,C2_32,0.035
,,169.7128,C1_42,0.037
,,169.71288,C1_41,0.023
,,169.71896,C2_33,0.033
,,169.72024,C1_22,0.032
,,169.7256,C1_31,0.033
,,169.72752,C1_41,0.022
,,169.73144,C1_41,0.021
,,169.7328,C4_33,0.035
,,169.73608,C3_33,0.032
,,169.73712,C1_11,0.035
,,169.74056,C3_31,0.033
,,169.74288,C4_21,0.017
,,169.74456,C3_31,0.023
,,169.74464,C1_11,0.06
,,169.75184,C1_21,0.038
,,169.75288,C1_22,0.038
,,169.75384,C4_14,0.041
,,169.7568,C2_33,0.036
,,169.75776,C5_42,0.025
,,169.75928,C3_33,0.044
,,169.76312,C2_31,0.052
,,169.7632,C1_31,0.025
,,169.76712,C2_31,0.028
,,169.78072,C2_31,0.06
,,169.78592,C1_42,0.038
,,169.7872,C2_31,0.057
,,169.78944,C2_33,0.042
,,169.7924,C1_21,0.026
,,169.79744,C5_34,0.067
,,169.79912,C1_11,0.034
,,169.8016,C1_41,0.016
,,169.8028,C1_31,0.024
,,169.80288,C1_22,0.045
,,169.80336,C4_33,0.031
,,169.80832,C4_24,0.025
,,169.80888,C2_33,0.042
,,169.81096,C2_32,0.055
,,169.82,C3_31,0.024
,,169.82112,C3_41,0.02
,,169.8212,C4_21,0.04
,,169.8288,C1_43,0.042
,,169.82952,C2_22,0.033
,,169.82952,C3_33,0.059
,,169.83696,C4_24,0.04
,,169.83744,C3_32,0.05
,,169.83824,C3_33,0.037
,,169.83952,C5_31,0.032
,,169.84816,C1_21,0.067
,,169.84816,C4_14,0.021
,,169.85064,C5_31,0.032
,,169.8516,C3_33,0.05
,,169.85288,C1_43,0.018
,,169.85528,C4_14,0.023
,,169.85552,C2_31,0.057
,,169.86,C1_22,0.048
,,169.86456,C4_33,0.032
,,169.8708,C2_33,0.035
,,169.87696,C1_41,0.025
,,169.87912,C1_11,0.031
,,169.88128,C3_42,0.02
,,169.88408,C4_33,0.028
,,169.88416,C2_23,0.027
,,169.88432,C2_22,0.026
,,169.88616,C5_33,0.02
,,169.89432,C1_42,0.207
,,169.90304,C1_21,0.05
,,169.9052,C1_41,0.015
,,169.90576,C4_23,0.019
,,169.90904,C5_42,0.024
,,169.9092,C4_31,0.014
,,169.90952,C3_31,0.026
,,169.91024,C5_22,0.028
,,169.9108,C4_33,0.029
,,169.91088,C6_11,0.02
,,169.9132,C1_31,0.037
,,169.918,C1_41,0.024
,,169.91968,C5_33,0.031
,,169.92424,C4_24,0.058
,,169.92592,C6_33,0.05
,,169.92664,C6_42,0.053
,,169.92672,C6_32,0.076
,,169.92688,C6_43,0.016
,,169.92744,C6_23,0.022
,,169.92984,C2_31,0.048
,,169.93048,C3_41,0.02
,,169.934,C3_31,0.021
,,169.93728,C5_43,0.021
,,169.94008,C4_24,0.028
,,169.94024,C2_23,0.032
,,169.94112,C3_33,0.041
,,169.94576,C4_33,0.087
,,169.94728,C5_31,0.029
,,169.94992,C5_34,0.05
,,169.95184,C3_33,0.038
,,169.95368,C2_31,0.031
,,169.95648,C2_31,0.037
,,169.96032,C4_32,0.016
,,169.9628,C1_43,0.033
,,169.96384,C3_42,0.031
,,169.96424,C2_31,0.054
,,169.96496,C3_43,0.035
,,169.9676,C2_33,0.117
,,169.968,C1_42,0.065
,,169.97032,C5_34,0.043
,,169.9704,C2_33,0.026
,,169.97072,C3_31,0.023
,,169.9744,C2_23,0.054
,,169.97816,C3_42,0.073
,,169.97896,C2_42,0.025
,,169.97976,C3_32,0.052
,,169.98064,C1_22,0.041
,,169.988,C1_31,0.031
,,169.9896,C2_31,0.06
,,169.98992,C4_33,0.034
,,169.9964,C3_31,0.021
,,169.99664,C3_33,0.052
,,170.00048,C2_22,0.024
,,170.00176,C3_43,0.045
,,170.00192,C5_32,0.02
,,170.00616,C4_33,0.048
,,170.00952,C1_21,0.034
,,170.01064,C1_22,0.036
,,170.0108,C3_43,0.028
,,170.02032,C1_22,0.031
,,170.022,C2_31,0.05
,,170.02856,C1_22,0.045
,,170.03656,C2_43,0.024
,,170.0376,C2_31,0.05
,,170.04272,C1_22,0.031
,,170.0428,C2_23,0.031
,,170.04304,C2_31,0.031
,,170.0436,C2_22,0.032
,,170.0448,C2_33,0.039
,,170.04736,C2_31,0.043
,,170.04752,C2_22,0.032
,,170.04776,C3_31,0.03
,,170.05344,C4_33,0.03
,,170.05432,C2_31,0.054
,,170.05736,C1_33,0.017
,,170.06128,C2_33,0.043
,,170.06144,C6_42,0.023
,,170.0616,C2_31,0.047
,,170.06656,C5_32,0.018
,,170.07432,C1_42,0.091
,,170.07512,C3_43,0.05
,,170.07936,C5_34,0.066
,,170.07952,C6_11,0.021
,,170.08336,C1_41,0.024
,,170.08736,C5_33,0.018
,,170.08968,C1_43,0.024
,,170.09224,C1_31,0.033
,,170.09272,C2_22,0.032
,,170.09536,C5_34,0.081
,,170.09968,C2_22,0.044
,,170.10248,C2_33,0.041
,,170.10528,C1_31,0.032
,,170.108,C5_33,0.02
,,170.1088,C1_11,0.058
,,170.1108,C3_33,0.053
,,170.11432,C3_33,0.043
,,170.1228,C3_41,0.023
,,170.1252,C1_11,0.031
,,170.12752,C2_33,0.038
,,170.13712,C2_31,0.054
,,170.13792,C2_23,0.029
,,170.14472,C3_33,0.04
,,170.14616,C1_41,0.019
,,170.15784,C3_32,0.04
,,170.15968,C3_33,0.052
,,170.16128,C3_42,0.024
,,170.16288,C3_32,0.034
,,170.16568,C2_33,0.136
,,170.16816,C4_33,0.037
,,170.17232,C4_33,0.03
,,170.17264,C1_11,0.021
,,170.17312,C4_21,0.031
,,170.17336,C2_32,0.027
,,170.18064,C2_33,0.031
,,170.18544,C1_31,0.039
,,170.19736,C5_31,0.026
,,170.19744,C2_31,0.034
,,170.20192,C4_34,0.038
,,170.20584,C2_33,0.035
,,170.20872,C1_31,0.03
,,170.2108,C2_31,0.033
,,170.21288,C2_23,0.027
,,170.2144,C2_31,0.059
,,170.21784,C1_41,0.033
,,170.22248,C2_32,0.023
,,170.22984,C6_21,0.047
,,170.23312,C5_42,0.038
,,170.23744,C2_32,0.034
,,170.24632,C2_23,0.025
,,170.2476,C1_43,0.017
,,170.25336,C1_31,0.036
,,170.25784,C2_32,0.029
,,170.25872,C2_22,0.039
,,170.26096,C4_33,0.041
,,170.2652,C5_42,0.022
,,170.26616,C1_21,0.034
,,170.26736,C1_22,0.032
,,170.27504,C3_42,0.029
,,170.27672,C3_33,0.042
,,170.28024,C5_31,0.03
,,170.28064,C4_24,0.039
,,170.28144,C3_33,0.044
,,170.28176,C1_41,0.023
,,170.28184,C2_31,0.027
,,170.28312,C5_32,0.023
,,170.28664,C5_34,0.042
,,170.2872,C1_32,0.019
,,170.28784,C1_11,0.046
,,170.28792,C1_42,0.063
,,170.29048,C1_22,0.044
,,170.29408,C3_31,0.029
,,170.29568,C2_33,0.178
,,170.29752,C1_43,0.036
,,170.30056,C2_22,0.035
,,170.3012,C1_11,0.027
,,170.3048,C4_12,0.02
,,170.30928,C5_43,0.04
,,170.31128,C2_33,0.049
,,170.31424,C3_33,0.038
,,170.32136,C3_33,0.035
,,170.32152,C3_32,0.063
,,170.32312,C4_33,0.033
,,170.32328,C6_11,0.024
,,170.3268,C1_22,0.031
,,170.32984,C3_31,0.031
,,170.33032,C2_31,0.039
,,170.33264,C1_42,0.218
,,170.33888,C3_33,0.035
,,170.34152,C2_33,0.03
,,170.34568,C3_31,0.026
,,170.34888,C1_41,0.029
,,170.35168,C2_23,0.024
,,170.35328,C2_33,0.037
,,170.3616,C1_42,0.035
,,170.36264,C5_33,0.018
,,170.3656,C2_23,0.022
,,170.36696,C2_22,0.03
,,170.36976,C4_33,0.027
,,170.37152,C2_33,0.067
,,170.37352,C1_22,0.056
,,170.3772,C1_22,0.042
,,170.38144,C1_11,0.021
,,170.38152,C6_23,0.022
,,170.38784,C4_14,0.021
,,170.38824,C3_33,0.057
,,170.3928,C1_31,0.027
,,170.3928,C5_34,0.048
,,170.39328,C3_32,0.029
,,170.3944,C2_33,0.063
,,170.39944,C2_31,0.055
,,170.39968,C1_41,0.02
,,170.40288,C5_34,0.061
,,170.40464,C4_33,0.026
,,170.40912,C5_33,0.021
,,170.41144,C1_21,0.047
,,170.41376,C3_42,0.034
,,170.4152,C2_22,0.062
,,170.42192,C4_33,0.036
,,170.42344,C2_31,0.048
,,170.42512,C3_43,0.04
,,170.42968,C3_41,0.016
,,170.43304,C6_42,0.027
,,170.43672,C6_31,0.047
,,170.43744,C4_12,0.021
,,170.43952,C1_11,0.051
,,170.44008,C5_42,0.029
,,170.44024,C3_33,0.061
,,170.44224,C5_33,0.02
,,170.4472,C2_32,0.033
,,170.44848,C3_33,0.045
,,170.45264,C1_41,0.017
,,170.45384,C1_11,0.032
,,170.45384,C1_31,0.032
,,170.45384,C1_42,0.029
,,170.45448,C1_43,0.02
,,170.45448,C3_43,0.028
,,170.46008,C4_14,0.018
,,170.46552,C1_31,0.028
,,170.46768,C1_33,0.019
,,170.4688,C1_41,0.025
,,170.46896,C2_32,0.026
,,170.46952,C5_34,0.088
,,170.47624,C5_31,0.036
,,170.47688,C4_33,0.023
,,170.47776,C3_42,0.076
,,170.47832,C2_31,0.036
,,170.47912,C3_32,0.052
,,170.47944,C5_34,0.044
,,170.48904,C1_31,0.03
,,170.49168,C1_11,0.056
,,170.49248,C2_31,0.051
,,170.49352,C1_41,0.026
,,170.49392,C5_33,0.022
,,170.49728,C3_33,0.031
,,170.4996,C1_31,0.032
,,170.50392,C3_43,0.039
,,170.50792,C1_43,0.025
,,170.5092,C1_32,0.018
,,170.5104,C1_21,0.039
,,170.51808,C1_22,0.044
,,170.51808,C6_31,0.033
,,170.52072,C1_42,0.028
,,170.52344,C5_33,0.017
,,170.52856,C1_22,0.066
,,170.52952,C5_31,0.033
,,170.53912,C5_33,0.019
,,170.53992,C1_42,0.061
,,170.54464,C3_42,0.024
,,170.54984,C2_33,0.035
,,170.55216,C2_22,0.039
,,170.55256,C5_33,0.018
,,170.55416,C1_22,0.025
,,170.55984,C1_11,0.028
,,170.56912,C1_22,0.037
,,170.57376,C2_22,0.048
,,170.5792,C4_33,0.03
,,170.58032,C2_33,0.055
,,170.58208,C3_33,0.025
,,170.58808,C3_33,0.039
,,170.58912,C1_11,0.022
,,170.59312,C1_42,0.036
,,170.594,C2_22,0.03
,,170.59728,C4_33,0.081
,,170.5988,C1_11,0.041
,,170.60088,C4_23,0.02
,,170.60752,C5_31,0.034
,,170.61,C2_32,0.035
,,170.6232,C2_33,0.052
,,170.6264,C5_22,0.032
,,170.62648,C1_11,0.018
,,170.6268,C3_42,0.018
,,170.62752,C3_41,0.02
,,170.63288,C1_43,0.035
,,170.63328,C3_33,0.033
,,170.63472,C2_31,0.044
,,170.63632,C3_33,0.035
,,170.63848,C2_23,0.026
,,170.64448,C2_33,0.17
,,170.64488,C3_33,0.058
,,170.64496,C2_31,0.052
,,170.6476,C2_42,0.023
,,170.65048,C1_22,0.031
,,170.65184,C4_24,0.058
,,170.6568,C3_41,0.016
,,170.65776,C1_42,0.026
,,170.65856,C5_31,0.025
,,170.66024,C4_33,0.024
,,170.6636,C2_33,0.064
,,170.6652,C4_33,0.046
,,170.66592,C3_31,0.029
,,170.66816,C3_33,0.029
,,170.6692,C3_31,0.027
,,170.67064,C4_24,0.056
,,170.6732,C1_11,0.026
,,170.67704,C4_12,0.018
,,170.68512,C2_22,0.035
,,170.68752,C2_33,0.043
,,170.69304,C1_31,0.033
,,170.69624,C5_42,0.025
,,170.69816,C1_21,0.061
,,170.7128,C3_33,0.034
,,170.7168,C1_22,0.027
,,170.7172,C2_31,0.057
,,170.71768,C3_32,0.047
,,170.7204,C1_21,0.047
,,170.72224,C2_33,0.071
,,170.72248,C2_22,0.054
,,170.72616,C2_22,0.039
,,170.72672,C3_42,0.026
,,170.7272,C1_11,0.041
,,170.73352,C5_34,0.082
,,170.73504,C3_33,0.031
,,170.7364,C1_21,0.026
,,170.74016,C3_33,0.041
,,170.7404,C1_11,0.028
,,170.74488,C1_41,0.021
,,170.75168,C1_22,0.045
,,170.75328,C4_12,0.02
,,170.75664,C1_21,0.036
,,170.758,C5_33,0.04
,,170.75888,C4_34,0.038
,,170.76112,C5_42,0.028
,,170.76272,C5_33,0.02
,,170.76384,C2_31,0.053
,,170.77216,C2_23,0.023
,,170.77296,C2_32,0.024
,,170.78176,C3_33,0.049
,,170.78648,C1_31,0.037
,,170.78656,C1_21,0.023
,,170.7908,C5_33,0.021
,,170.80208,C3_33,0.038
,,170.8032,C5_43,0.043
,,170.80488,C4_33,0.028
,,170.80632,C2_31,0.035
,,170.80728,C1_31,0.027
,,170.8112,C2_33,0.04
,,170.81152,C1_31,0.039
,,170.81496,C1_33,0.017
,,170.81984,C1_11,0.061
,,170.82056,C5_33,0.02
,,170.82232,C1_21,0.036
,,170.82848,C3_33,0.059
,,170.83024,C1_41,0.03
,,170.83216,C1_42,0.036
,,170.8388,C4_33,0.036
,,170.84552,C3_33,0.107
,,170.85064,C1_33,0.014
,,170.8516,C4_33,0.036
,,170.86,C2_31,0.035
,,170.8604,C1_41,0.032
,,170.86232,C3_42,0.023
,,170.86296,C2_31,0.05
,,170.86712,C2_33,0.034
,,170.86984,C3_33,0.046
,,170.8716,C3_42,0.075
,,170.87232,C1_41,0.02
,,170.87712,C5_22,0.027
,,170.8868,C3_43,0.049
,,170.89168,C2_31,0.064
,,170.8976,C5_34,0.048
,,170.90736,C1_42,0.062
,,170.9164,C1_42,0.209
,,170.92016,C6_42,0.022
,,170.92336,C1_43,0.023
,,170.92416,C3_31,0.041
,,170.92728,C1_11,0.02
,,170.93008,C3_32,0.067
,,170.93416,C1_11,0.034
,,170.93712,C5_34,0.064
,,170.944,C6_33,0.047
,,170.94464,C6_42,0.059
,,170.9448,C6_32,0.069
,,170.94488,C6_43,0.017
,,170.94552,C6_23,0.021
,,170.94864,C2_33,0.065
,,170.95968,C4_33,0.038
,,170.96216,C5_32,0.021
,,170.9668,C2_31,0.031
,,170.96688,C1_43,0.038
,,170.96768,C5_33,0.019
,,170.9684,C2_22,0.039
,,170.97184,C1_22,0.032
,,170.972,C3_32,0.029
,,170.97376,C1_41,0.014
,,170.97488,C1_31,0.033
,,170.97592,C6_21,0.018
,,170.976,C2_22,0.045
,,170.97992,C6_31,0.041
,,170.98064,C1_22,0.046
,,170.9808,C5_33,0.016
,,170.98304,C2_33,0.039
,,170.98656,C5_31,0.024
,,170.98696,C6_42,0.02
,,170.98832,C4_21,0.032
,,170.98848,C3_43,0.031
,,170.99288,C3_33,0.038
,,170.99288,C3_43,0.037
,,170.9956,C6_11,0.02
,,170.996,C4_33,0.03
,,171.002,C3_43,0.052
,,171.00368,C3_33,0.049
,,171.00416,C2_31,0.051
,,171.00784,C3_33,0.05
,,171.00816,C1_41,0.018
,,171.00888,C4_21,0.035
,,171.01088,C1_21,0.037
,,171.01272,C2_31,0.028
,,171.01352,C1_22,0.026
,,171.0148,C5_31,0.031
,,171.01568,C1_41,0.019
,,171.01632,C3_33,0.032
,,171.02832,C3_33,0.037
,,171.03416,C4_33,0.034
,,171.0348,C1_21,0.052
,,171.04048,C5_33,0.019
,,171.04056,C3_42,0.029
,,171.04072,C2_23,0.03
,,171.0536,C1_11,0.016
,,171.05912,C2_33,0.057
,,171.06104,C3_43,0.042
,,171.06488,C1_11,0.093
,,171.06512,C2_43,0.026
,,171.06544,C4_24,0.037
,,171.07032,C4_14,0.025
,,171.07064,C4_33,0.025
,,171.07112,C1_31,0.036
,,171.0748,C1_42,0.084
,,171.07536,C2_33,0.052
,,171.0816,C3_31,0.025
,,171.08184,C3_33,0.057
,,171.08616,C6_31,0.044
,,171.08752,C4_33,0.03
,,171.08944,C2_22,0.039
,,171.09216,C2_33,0.165
,,171.0956,C2_22,0.04
,,171.09608,C6_42,0.023
,,171.10216,C1_11,0.037
,,171.10424,C1_22,0.042
,,171.10464,C5_43,0.044
,,171.1096,C4_42,0.02
,,171.11416,C3_31,0.025
,,171.11496,C2_31,0.047
,,171.11896,C1_21,0.03
,,171.1208,C2_33,0.039
,,171.1244,C3_31,0.03
,,171.12696,C2_33,0.038
,,171.13296,C4_33,0.039
,,171.1412,C2_31,0.049
,,171.14448,C2_31,0.051
,,171.14544,C4_31,0.013
,,171.1484,C1_41,0.019
,,171.14856,C1_42,0.03
,,171.15328,C2_22,0.035
,,171.15464,C5_34,0.085
,,171.156,C3_41,0.017
,,171.16352,C5_34,0.043
,,171.1688,C5_33,0.028
,,171.16896,C5_43,0.035
,,171.17112,C3_33,0.025
,,171.1748,C1_22,0.032
,,171.17632,C3_42,0.025
,,171.18128,C1_41,0.019
,,171.18392,C2_31,0.05
,,171.1852,C3_31,0.03
,,171.18992,C2_43,0.026
,,171.19016,C1_21,0.024
,,171.1904,C3_33,0.034
,,171.19696,C2_33,0.079
,,171.20016,C2_33,0.033
,,171.20592,C5_34,0.048
,,171.20784,C4_33,0.033
,,171.21832,C4_33,0.086
,,171.22008,C1_41,0.022
,,171.22592,C1_22,0.044
,,171.23008,C1_21,0.03
,,171.23112,C1_22,0.036
,,171.23656,C1_41,0.038
,,171.23808,C1_11,0.055
,,171.23808,C3_42,0.026
,,171.23896,C2_31,0.034
,,171.24112,C4_33,0.031
,,171.2432,C1_31,0.023
,,171.24664,C5_42,0.023
,,172.25424,C5_31,0.028
,,172.2576,C1_11,0.022
,,172.2608,C6_32,0.022
,,172.26424,C6_22,0.021
,,172.26664,C4_12,0.02
,,172.26992,C6_42,0.017
,,172.27184,C2_32,0.037
,,172.27408,C1_33,0.02
,,172.27536,C6_32,0.025
,,172.27728,C3_41,0.013
,,172.27784,C1_22,0.031
,,172.2836,C4_33,0.03
,,172.28368,C1_33,0.014
,,172.2864,C1_42,0.063
,,172.2864,C6_22,0.02
,,172.28824,C5_34,0.065
,,172.29,C6_32,0.028
,,172.29136,C1_42,0.079
,,172.2924,C2_31,0.061
,,172.29472,C1_43,0.038
,,172.29744,C6_12,0.017
,,172.29976,C2_33,0.037
,,172.3012,C3_43,0.051
,,172.30408,C4_33,0.083
,,172.30544,C1_22,0.044
,,172.3068,C6_31,0.028
,,172.30784,C3_42,0.027
,,172.30944,C1_11,0.09
,,172.30968,C1_22,0.043
,,172.3112,C5_42,0.025
,,172.31192,C6_21,0.022
,,172.31656,C6_32,0.022
,,172.31704,C6_42,0.015
,,172.31768,C2_33,0.032
,,172.318,C6_22,0.017
,,172.31816,C5_43,0.048
,,172.3204,C6_21,0.041
,,172.32088,C2_31,0.053
,,172.3264,C1_11,0.025
,,172.33192,C6_42,0.019
,,172.33424,C1_41,0.015
,,172.33552,C3_33,0.033
,,172.34056,C3_32,0.048
,,172.34904,C4_12,0.015
,,172.35328,C3_42,0.067
,,172.3548,C3_32,0.052
,,172.3556,C1_41,0.02
,,172.36072,C3_33,0.03
,,172.3644,C3_33,0.031
,,172.37032,C3_43,0.025
,,172.37432,C3_42,0.067
,,172.3768,C2_22,0.032
,,172.38232,C3_33,0.03
,,172.3844,C2_31,0.043
,,172.38472,C2_23,0.035
,,172.38776,C5_33,0.021
,,172.39088,C5_34,0.081
