Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV)
,,358.00296,C5_32,0.024
,,358.02112,C5_42,0.027
,,358.0292,C1_43,0.017
,,358.11728,C5_42,0.033
,,358.16856,C6_22,0.021
,,358.20568,C2_23,0.039
,,358.23616,C2_23,0.02
,,358.26168,C1_43,0.018
,,358.3628,C5_42,0.044
,,358.37,C6_22,0.027
,,358.37312,C5_42,0.028
,,358.42168,C2_33,0.019
,,358.428,C1_43,0.02
,,358.4592,C2_23,0.017
,,358.48528,C3_33,0.04
,,358.49104,C1_43,0.02
,,358.50432,C1_43,0.02
,,358.50512,C5_42,0.03
,,358.52296,C1_22,0.018
,,358.5368,C5_42,0.04
,,358.57856,C2_23,0.027
,,358.61168,C1_43,0.023
,,358.6268,C6_22,0.026
,,358.6408,C1_43,0.02
,,358.65176,C5_32,0.026
,,358.70128,C5_42,0.031
,,358.71736,C2_41,0.016
,,358.73064,C5_43,0.023
,,358.77304,C3_13,0.038
,,358.82632,C2_33,0.019
,,358.83304,C3_43,0.012
,,358.84216,C2_23,0.019
,,358.85728,C5_42,0.038
,,358.86512,C5_42,0.034
,,358.86624,C2_23,0.022
,,358.87712,C2_23,0.025
,,358.89424,C5_42,0.037
,,358.90344,C5_42,0.038
,,358.98264,C3_33,0.035
,,358.98672,C2_23,0.03
,,359.01288,C1_43,0.022
,,359.07632,C1_43,0.018
,,359.12,C2_33,0.021
,,359.14752,C2_23,0.024
,,359.15824,C6_22,0.023
,,359.17408,C5_43,0.026
,,359.21184,C5_42,0.025
,,359.24768,C5_42,0.067
,,359.26944,C1_22,0.021
,,359.28136,C5_32,0.027
,,359.29336,C5_43,0.024
,,359.30416,C3_33,0.037
,,359.30656,C5_42,0.031
,,359.3508,C5_43,0.026
,,359.35416,C5_42,0.025
,,359.35792,C1_43,0.029
,,359.37864,C1_43,0.084
,,359.38312,C6_22,0.025
,,359.3944,C5_32,0.045
,,359.42408,C2_23,0.033
,,359.43672,C1_34,0.018
,,359.45464,C1_44,0.01
,,359.48312,C2_23,0.016
,,359.49912,C5_43,0.028
,,359.51528,C5_43,0.03
,,359.54232,C5_32,0.044
,,359.5508,C1_43,0.017
,,359.55384,C1_43,0.02
,,359.588,C6_22,0.019
,,359.60424,C5_42,0.033
,,359.72808,C6_22,0.018
,,359.75296,C5_32,0.044
,,359.77904,C5_42,0.034
,,359.7848,C1_43,0.019
,,359.86928,C6_22,0.021
,,359.90336,C5_43,0.027
,,359.95048,C1_43,0.022
,,359.98,C2_23,0.021
,,359.9868,C2_23,0.033
,,359.99112,C5_42,0.034
,,360.0028,C1_43,0.026
,,360.01576,C1_43,0.021
,,360.08528,C6_22,0.021
,,360.08672,C5_32,0.045
,,360.10264,C5_42,0.048
,,360.1492,C5_42,0.03
,,360.16072,C5_42,0.027
,,360.18336,C5_43,0.025
,,360.20448,C2_33,0.029
,,360.30232,C1_33,0.02
,,360.31376,C1_43,0.022
,,360.31464,C2_23,0.021
,,360.34296,C1_43,0.017
,,360.35736,C1_43,0.021
,,360.36896,C2_23,0.015
,,360.37736,C5_42,0.037
,,360.4036,C6_22,0.024
,,360.41008,C1_43,0.016
,,360.44104,C1_43,0.021
,,360.49096,C2_23,0.032
,,360.50168,C5_32,0.046
,,360.65112,C6_22,0.022
,,360.6956,C5_32,0.04
,,360.7496,C5_42,0.02
,,360.78872,C5_42,0.037
,,360.8252,C1_43,0.015
,,360.83304,C3_13,0.025
,,360.83424,C5_32,0.026
,,360.87624,C1_43,0.017
,,360.90808,C2_23,0.019
,,360.912,C3_33,0.036
,,360.91304,C2_33,0.022
,,360.91832,C5_42,0.036
,,360.94664,C5_42,0.029
,,360.95288,C2_23,0.032
,,360.9624,C6_22,0.024
,,361.0184,C5_42,0.029
,,361.03032,C1_43,0.021
,,361.03512,C1_43,0.018
,,361.06224,C5_32,0.043
,,361.06344,C5_42,0.037
,,361.09456,C1_33,0.021
,,361.1032,C3_13,0.028
,,361.14008,C5_43,0.031
,,361.15136,C3_33,0.039
,,361.19984,C1_22,0.019
,,361.2664,C1_42,0.017
,,361.28248,C5_42,0.039
,,361.30032,C5_43,0.021
,,361.32,C5_32,0.048
,,361.32776,C6_22,0.023
,,361.33224,C1_43,0.027
,,361.40272,C2_23,0.029
,,361.42712,C3_33,0.042
,,361.4612,C6_22,0.026
,,361.4688,C1_33,0.016
,,361.50824,C1_44,0.01
,,361.5116,C5_42,0.031
,,361.54336,C1_23,0.058
,,361.54496,C5_42,0.029
,,361.5676,C1_43,0.019
,,361.57312,C1_43,0.018
,,361.58304,C5_32,0.046
,,361.58344,C5_42,0.037
,,361.5956,C6_22,0.023
,,361.59984,C1_43,0.03
,,361.60256,C5_42,0.036
,,361.62312,C3_13,0.036
,,361.73312,C5_43,0.024
,,361.7672,C5_43,0.058
,,361.78824,C3_33,0.036
,,361.7892,C5_42,0.032
,,361.80736,C1_22,0.021
,,361.81072,C5_42,0.043
,,361.8392,C5_43,0.033
,,361.84136,C5_42,0.03
,,361.9152,C1_42,0.017
,,361.92536,C2_33,0.027
,,361.94064,C6_22,0.03
,,361.98256,C5_42,0.032
,,362.0316,C2_23,0.036
,,362.03368,C2_33,0.023
,,362.03608,C2_33,0.017
,,362.04648,C2_23,0.02
,,362.12744,C3_33,0.043
,,362.15456,C1_42,0.019
,,362.1572,C5_42,0.048
,,362.21928,C1_22,0.026
,,362.2228,C1_43,0.019
,,362.23624,C6_22,0.024
,,362.24088,C5_42,0.036
,,362.27648,C1_43,0.018
,,362.32952,C5_42,0.029
,,362.3952,C5_32,0.045
,,362.43624,C2_23,0.034
,,362.45504,C5_42,0.035
,,362.49088,C6_22,0.028
,,362.49384,C2_41,0.015
,,362.5596,C5_42,0.072
,,362.58824,C1_34,0.015
,,362.61168,C3_33,0.037
,,362.61392,C1_43,0.021
,,362.62064,C2_23,0.019
,,362.65208,C5_42,0.031
,,362.65752,C6_22,0.036
,,362.68072,C5_42,0.036
,,362.70976,C2_33,0.029
,,362.73384,C6_22,0.023
,,362.75232,C5_42,0.029
,,362.76304,C5_32,0.04
,,362.78808,C6_22,0.024
,,362.80096,C1_42,0.021
,,362.80184,C5_43,0.025
,,362.85664,C5_42,0.04
,,362.8604,C1_43,0.023
,,362.868,C5_42,0.051
,,362.8732,C2_23,0.031
,,362.87472,C5_42,0.033
,,362.88048,C5_32,0.041
,,362.89888,C1_44,0.017
,,362.8996,C2_23,0.023
,,362.90256,C1_42,0.017
,,362.91448,C1_33,0.02
,,362.9196,C5_42,0.033
,,362.92088,C1_43,0.021
,,362.9376,C1_43,0.02
,,362.94288,C5_32,0.046
,,362.94864,C1_43,0.022
,,362.96392,C1_42,0.019
,,362.98928,C5_32,0.027
,,362.99288,C1_23,0.026
,,362.99872,C5_32,0.028
,,363.0036,C1_43,0.021
,,363.02736,C1_23,0.015
,,363.02832,C5_43,0.024
,,363.06424,C3_33,0.04
,,363.07704,C5_42,0.043
,,363.09552,C5_42,0.031
,,363.1092,C1_43,0.03
,,363.13488,C5_43,0.024
,,363.1404,C1_43,0.019
,,363.14608,C1_22,0.018
,,363.1476,C5_42,0.041
,,363.15536,C1_42,0.019
,,363.15912,C1_43,0.023
,,363.1748,C2_23,0.021
,,363.17904,C1_43,0.02
,,363.2376,C5_42,0.04
,,363.25056,C2_23,0.021
,,363.2668,C5_32,0.037
,,363.29656,C2_23,0.029
,,363.30096,C1_43,0.021
,,363.3356,C6_22,0.019
,,363.33968,C5_42,0.033
,,363.38168,C6_22,0.023
,,363.40944,C1_43,0.022
,,363.41072,C1_42,0.019
,,363.46648,C1_12,0.013
,,363.47536,C5_43,0.023
,,363.47616,C5_42,0.06
,,363.49,C1_22,0.018
,,363.54144,C1_43,0.018
,,363.5504,C5_42,0.039
,,363.57016,C5_43,0.02
,,363.57368,C5_42,0.044
,,363.6156,C5_32,0.044
,,363.7472,C2_23,0.018
,,363.78224,C5_42,0.037
,,363.79544,C1_43,0.017
,,363.80464,C5_42,0.03
,,363.80504,C1_43,0.017
,,363.8124,C1_12,0.019
,,363.8332,C1_43,0.018
,,363.84808,C5_42,0.032
,,363.87848,C5_42,0.032
,,363.88344,C2_23,0.035
,,363.90784,C1_33,0.019
,,363.93384,C5_32,0.051
,,363.9412,C5_43,0.026
,,363.97168,C5_42,0.033
,,364.04488,C5_42,0.035
,,364.0472,C6_22,0.024
,,364.05176,C1_43,0.019
,,364.13944,C1_43,0.025
,,364.14376,C5_32,0.045
,,364.2872,C3_13,0.037
,,364.30104,C3_33,0.041
,,364.30184,C5_32,0.033
,,364.34272,C2_41,0.01
,,364.3648,C2_23,0.034
,,364.42808,C6_22,0.024
,,364.4572,C5_42,0.029
,,364.45776,C5_32,0.044
,,364.51504,C6_22,0.019
,,364.54784,C3_33,0.039
,,364.58152,C2_33,0.026
,,364.61896,C5_42,0.027
,,364.62168,C6_22,0.02
,,364.67416,C1_43,0.022
,,364.69336,C5_42,0.043
,,364.70224,C5_42,0.031
,,364.7064,C1_43,0.018
,,364.72592,C6_22,0.024
,,364.72952,C1_43,0.021
,,364.75888,C5_32,0.042
,,364.80288,C2_23,0.033
,,364.81328,C2_33,0.024
,,364.86688,C5_42,0.031
,,364.8764,C1_43,0.019
,,364.87664,C5_43,0.061
,,364.88648,C2_23,0.021
,,364.9624,C2_33,0.021
,,364.98456,C5_32,0.04
,,365.01688,C1_23,0.041
,,365.03496,C2_33,0.017
,,365.09792,C5_42,0.032
,,365.1028,C6_22,0.02
,,365.1424,C2_23,0.017
,,365.20376,C5_32,0.051
,,365.22888,C5_42,0.04
,,365.24464,C1_23,0.014
,,365.31184,C5_43,0.022
,,365.33616,C2_41,0.018
,,365.35432,C2_23,0.024
,,365.36288,C1_22,0.021
,,365.37248,C5_42,0.034
,,365.39264,C2_23,0.019
,,365.3976,C3_33,0.04
,,365.48024,C1_43,0.023
,,365.50592,C1_43,0.021
,,365.53792,C5_42,0.027
,,365.54352,C5_32,0.042
,,365.558,C6_22,0.027
,,365.56048,C1_43,0.019
,,365.56704,C6_22,0.021
,,365.64616,C5_43,0.028
,,365.6592,C1_43,0.018
,,365.67448,C1_43,0.022
,,365.68544,C5_43,0.033
,,365.72496,C3_33,0.044
,,365.72824,C6_22,0.028
,,365.75384,C1_43,0.031
,,365.76856,C1_43,0.017
,,365.78712,C1_22,0.025
,,365.79672,C2_23,0.034
,,365.83104,C5_32,0.034
,,365.83784,C5_32,0.044
,,365.87528,C2_23,0.025
,,365.9324,C5_43,0.027
,,365.94168,C5_42,0.046
,,365.9556,C6_22,0.024
,,365.9696,C2_33,0.028
,,365.99576,C5_42,0.032
,,366.04024,C5_42,0.035
,,366.04424,C5_43,0.023
,,366.04792,C5_32,0.041
,,366.09432,C6_22,0.04
,,366.13864,C2_23,0.019
,,366.18776,C6_22,0.021
,,366.19416,C5_42,0.039
,,366.23992,C5_32,0.046
,,366.31408,C2_23,0.029
,,366.37984,C1_43,0.021
,,366.4264,C5_42,0.035
,,366.45888,C5_32,0.028
,,366.49576,C5_32,0.046
,,366.52584,C5_43,0.024
,,366.55176,C1_43,0.018
,,366.56216,C3_33,0.042
,,366.60448,C5_43,0.026
,,366.6328,C1_44,0.011
,,366.68728,C2_23,0.02
,,366.70352,C1_43,0.024
,,366.7324,C1_43,0.019
,,366.79008,C5_32,0.042
,,366.80528,C6_22,0.021
,,366.81984,C1_44,0.012
,,366.8232,C1_22,0.021
,,366.83328,C2_23,0.03
,,366.85904,C3_33,0.039
,,366.86112,C6_22,0.019
,,366.89464,C1_43,0.021
,,366.89496,C5_43,0.023
,,367.02168,C1_43,0.022
,,367.02424,C3_13,0.035
,,367.05,C1_43,0.03
,,367.1384,C1_43,0.023
,,367.15032,C1_43,0.018
,,367.17312,C6_22,0.021
,,367.19256,C5_42,0.031
,,367.25048,C2_23,0.027
,,367.26848,C5_42,0.044
,,367.27144,C3_33,0.037
,,367.35392,C2_23,0.022
,,367.43784,C1_43,0.017
,,367.4676,C1_43,0.02
,,367.5724,C1_43,0.021
,,367.61064,C1_42,0.016
,,367.62152,C5_43,0.028
,,367.62672,C5_42,0.035
,,367.64768,C1_22,0.023
,,367.65616,C5_42,0.035
,,367.67392,C5_42,0.033
,,367.71464,C1_34,0.016
,,367.7416,C2_23,0.03
,,367.77112,C6_22,0.028
,,367.84544,C3_33,0.038
,,367.85168,C1_43,0.024
,,367.93464,C6_22,0.038
,,367.94272,C5_43,0.025
,,367.98128,C1_43,0.026
,,368.00112,C5_43,0.025
,,368.002,C5_42,0.057
,,368.0152,C2_23,0.016
,,368.03208,C5_42,0.039
,,368.08728,C5_42,0.035
,,368.1668,C5_42,0.035
,,368.17696,C6_22,0.026
,,368.18928,C1_43,0.03
,,368.19496,C1_22,0.02
,,368.1968,C5_42,0.05
,,368.22664,C1_43,0.021
,,368.2304,C5_43,0.025
,,368.2628,C5_43,0.061
,,368.27272,C5_42,0.035
,,368.27376,C2_33,0.019
,,368.29504,C1_43,0.021
,,368.3004,C2_23,0.032
,,368.3648,C3_33,0.046
,,368.43712,C3_13,0.035
,,368.47096,C6_22,0.019
,,368.59928,C5_43,0.022
,,368.6068,C5_42,0.031
,,368.6296,C6_22,0.019
,,368.6504,C3_33,0.037
,,368.66776,C5_42,0.031
,,368.74096,C1_43,0.015
,,368.78512,C5_43,0.021
,,368.78896,C5_42,0.025
,,368.81496,C2_23,0.019
,,368.81816,C5_42,0.034
,,368.8364,C6_22,0.025
,,368.86656,C5_42,0.043
,,368.8672,C2_23,0.022
,,368.88632,C5_42,0.033
,,368.89688,C1_22,0.02
,,368.90888,C5_32,0.046
,,368.94336,C2_23,0.031
,,368.98472,C1_43,0.019
,,369.00608,C5_32,0.049
,,369.01584,C5_42,0.046
,,369.03832,C3_33,0.038
,,369.0396,C2_33,0.022
,,369.0792,C3_43,0.011
,,369.07968,C1_43,0.023
,,369.13992,C6_22,0.021
,,369.16496,C6_22,0.021
,,369.16544,C5_32,0.04
,,369.17808,C5_42,0.041
,,369.23304,C6_22,0.028
,,369.29608,C1_33,0.017
,,369.32056,C5_42,0.039
,,369.32912,C5_42,0.035
,,369.35872,C5_42,0.033
,,369.37216,C1_34,0.018
,,369.38592,C5_42,0.028
,,369.4384,C5_32,0.042
,,369.45696,C5_43,0.022
,,369.52096,C5_42,0.035
,,369.52504,C2_23,0.022
,,369.53384,C3_33,0.039
,,369.566,C5_43,0.023
,,369.61824,C2_23,0.031
,,369.69992,C1_12,0.019
,,369.71264,C5_42,0.032
,,369.71704,C6_22,0.02
,,369.7268,C1_22,0.024
,,369.72776,C6_22,0.02
,,369.7356,C3_13,0.028
,,369.75,C2_33,0.023
,,369.7604,C1_43,0.023
,,369.7796,C1_43,0.02
,,369.8008,C5_32,0.046
,,369.84584,C1_43,0.016
,,369.8548,C1_43,0.018
,,369.87376,C5_42,0.048
,,369.89072,C1_43,0.017
,,369.91896,C2_41,0.015
,,369.9292,C1_42,0.017
,,369.93216,C1_43,0.026
,,369.94352,C1_43,0.02
,,370.00472,C1_43,0.022
,,370.012,C3_33,0.04
,,370.08832,C1_43,0.02
,,370.09416,C5_32,0.046
,,370.0976,C2_23,0.025
,,370.10072,C3_13,0.043
,,370.11752,C5_42,0.049
,,370.13072,C2_23,0.017
,,370.13408,C5_42,0.031
,,370.15576,C1_43,0.018
,,370.16968,C2_33,0.022
,,370.18696,C1_42,0.022
,,370.26,C1_43,0.018
,,370.27304,C6_22,0.023
,,370.278,C5_42,0.033
,,370.29432,C5_42,0.034
,,370.29504,C2_23,0.034
,,370.31392,C6_22,0.039
,,370.33616,C5_42,0.031
,,370.38896,C5_32,0.044
,,370.47536,C1_43,0.018
,,370.49976,C5_42,0.039
,,370.50112,C6_22,0.023
,,370.5336,C5_43,0.023
,,370.54576,C2_23,0.02
,,370.65944,C1_42,0.015
,,370.66704,C2_23,0.019
,,370.68104,C5_43,0.023
,,370.68392,C1_43,0.019
,,370.7884,C6_22,0.026
,,370.81416,C1_43,0.02
,,370.81824,C5_42,0.03
,,370.87856,C5_32,0.05
,,370.90464,C3_33,0.038
,,370.95608,C2_23,0.034
,,370.9588,C5_42,0.031
,,370.96472,C1_22,0.021
,,370.9656,C2_23,0.017
,,371.01272,C5_42,0.031
,,371.03264,C6_22,0.024
,,371.05472,C5_43,0.029
,,371.12024,C6_22,0.029
,,371.12392,C1_43,0.019
,,371.18216,C5_42,0.037
,,371.19112,C2_33,0.024
,,371.19208,C1_43,0.022
,,371.20032,C1_42,0.019
,,371.204,C1_43,0.017
,,371.21024,C1_43,0.017
,,371.24152,C1_33,0.015
,,371.26952,C2_23,0.022
,,371.2772,C6_22,0.02
,,371.31312,C5_32,0.044
,,371.37536,C6_22,0.022
,,371.38704,C1_42,0.016
,,371.40248,C2_23,0.018
,,371.41504,C3_33,0.037
,,371.43,C5_42,0.033
,,371.4636,C5_43,0.028
,,371.5008,C1_42,0.017
,,371.54424,C1_34,0.017
,,371.58352,C6_22,0.021
,,371.60912,C2_23,0.036
,,371.618,C5_42,0.037
,,371.70584,C3_43,0.012
,,371.7128,C5_42,0.032
,,371.71368,C2_41,0.012
,,371.76312,C2_23,0.02
,,371.79048,C5_42,0.034
,,371.80056,C1_43,0.021
,,371.84824,C3_33,0.04
,,371.85776,C1_43,0.017
,,371.8688,C5_42,0.046
,,371.874,C6_22,0.02
,,371.89056,C2_33,0.029
,,371.89088,C6_22,0.023
,,371.9616,C5_42,0.03
,,371.9716,C2_23,0.028
,,371.98272,C6_22,0.024
,,372.02328,C1_11,0.027
,,372.06064,C5_42,0.037
,,372.07184,C1_43,0.02
,,372.09912,C5_42,0.027
,,372.12608,C1_43,0.021
,,372.15576,C5_42,0.033
,,372.16624,C3_33,0.038
,,372.16872,C2_23,0.032
,,372.19488,C1_43,0.021
,,372.196,C5_43,0.026
,,372.20568,C5_42,0.032
,,372.224,C5_42,0.022
,,372.22712,C5_42,0.033
,,372.27032,C6_22,0.018
,,372.27856,C5_43,0.024
,,372.30848,C5_32,0.041
,,372.31168,C6_22,0.022
,,372.31664,C1_33,0.015
,,372.3312,C5_43,0.021
,,372.336,C5_42,0.03
,,372.3568,C5_42,0.039
,,372.39832,C5_42,0.038
,,372.44736,C5_32,0.036
,,372.45408,C2_41,0.014
,,372.48024,C5_42,0.039
,,372.50232,C5_32,0.048
,,372.5088,C1_43,0.024
,,372.51656,C5_42,0.048
,,372.55048,C5_32,0.046
,,372.5992,C5_43,0.025
,,372.62152,C3_33,0.038
,,372.64152,C6_22,0.021
,,372.67528,C1_43,0.018
,,372.69816,C1_43,0.018
,,372.72584,C3_43,0.01
,,372.73704,C2_23,0.019
,,372.78984,C2_23,0.02
,,372.81136,C6_22,0.021
,,372.81328,C2_23,0.027
,,372.82544,C5_42,0.03
,,372.82728,C5_32,0.048
,,372.84488,C1_43,0.018
,,372.88008,C1_43,0.016
,,372.8932,C1_43,0.027
,,372.89824,C6_22,0.022
,,372.95064,C5_43,0.021
,,372.97824,C1_43,0.016
,,373.01712,C1_22,0.021
,,373.06152,C5_43,0.023
,,373.09872,C5_42,0.032
,,373.1348,C5_43,0.062
,,373.1436,C5_32,0.045
,,373.18552,C6_22,0.021
,,373.24472,C5_42,0.024
,,373.258,C2_23,0.019
,,373.29848,C5_42,0.035
,,373.31176,C1_43,0.019
,,373.3172,C1_42,0.015
,,373.32032,C1_43,0.021
,,373.33448,C5_32,0.045
,,373.3468,C5_42,0.03
,,373.4036,C1_23,0.028
,,373.42544,C5_43,0.025
,,373.43488,C5_42,0.039
,,373.43528,C1_44,0.017
,,373.4588,C6_22,0.025
,,373.49024,C5_42,0.027
,,373.49968,C5_32,0.043
,,373.51848,C2_23,0.032
,,373.52064,C1_22,0.018
,,373.64944,C1_43,0.025
,,373.65,C1_44,0.015
,,373.65696,C1_43,0.019
,,373.69872,C5_32,0.043
,,373.70504,C6_22,0.021
,,373.7448,C1_43,0.022
,,373.7504,C2_23,0.022
,,373.7648,C1_43,0.02
,,373.76648,C3_33,0.041
,,373.77112,C2_33,0.021
,,373.85352,C1_43,0.023
,,373.90712,C5_32,0.045
,,373.93928,C5_42,0.034
,,373.96472,C5_42,0.047
,,373.97048,C2_41,0.017
,,373.9712,C6_22,0.022
,,373.9868,C2_23,0.021
,,374.00496,C2_23,0.031
,,374.00872,C2_23,0.021
,,374.02456,C1_33,0.02
,,374.08288,C5_42,0.033
,,374.10504,C5_42,0.047
,,374.12504,C5_42,0.033
,,374.13208,C5_32,0.041
,,374.13216,C3_33,0.041
,,374.15264,C1_43,0.02
,,374.19176,C6_22,0.022
,,374.20112,C5_43,0.023
,,374.26608,C1_43,0.02
,,374.34912,C5_42,0.031
,,374.35824,C2_23,0.019
,,374.37184,C1_22,0.02
,,374.3788,C1_43,0.018
,,374.41096,C5_32,0.046
,,374.43624,C6_22,0.023
,,374.49512,C5_42,0.042
,,374.56976,C1_43,0.02
,,374.58744,C5_43,0.026
,,374.5972,C2_23,0.028
,,374.6048,C2_33,0.021
,,374.6296,C3_33,0.038
,,374.63496,C6_22,0.018
,,374.6444,C5_32,0.043
,,374.71968,C2_33,0.022
,,374.7412,C5_42,0.03
,,374.7724,C5_42,0.036
,,374.77336,C1_43,0.016
,,374.79448,C6_22,0.018
,,374.79808,C2_23,0.02
,,374.85888,C5_42,0.046
,,374.87376,C3_43,0.01
,,374.902,C5_32,0.04
,,374.94736,C1_12,0.027
,,374.95616,C1_43,0.021
,,374.97376,C5_43,0.024
,,374.98336,C3_13,0.04
,,375.00392,C5_42,0.031
,,375.02048,C5_42,0.028
,,375.03376,C3_33,0.037
,,375.05504,C5_43,0.02
,,375.0732,C2_23,0.027
,,375.08128,C1_43,0.015
,,375.13624,C6_22,0.041
,,375.13696,C1_43,0.02
,,375.17968,C2_23,0.02
,,375.18168,C6_22,0.023
,,375.21224,C5_32,0.047
,,375.32136,C1_23,0.024
,,375.34528,C1_43,0.019
,,375.39304,C5_32,0.043
,,375.40632,C3_13,0.027
,,375.42352,C5_42,0.034
,,375.45448,C2_23,0.028
,,375.51392,C2_41,0.016
,,375.52448,C3_33,0.043
,,375.5772,C1_43,0.019
,,375.57944,C2_23,0.034
,,375.6068,C5_43,0.021
,,375.61392,C2_23,0.02
,,375.6424,C1_43,0.02
,,375.64512,C5_42,0.028
,,375.68768,C5_32,0.044
,,375.6996,C5_42,0.029
,,375.70432,C6_22,0.019
,,375.73688,C2_23,0.015
,,375.77968,C1_43,0.022
,,375.78808,C1_22,0.023
,,375.83864,C6_22,0.024
,,375.9128,C5_32,0.04
,,375.95984,C5_43,0.025
,,375.98656,C2_23,0.029
,,375.9988,C5_43,0.026
,,376.00384,C3_33,0.038
,,376.06368,C1_44,0.011
,,376.11936,C5_42,0.031
,,376.1264,C5_42,0.029
,,376.13704,C5_42,0.053
,,376.1768,C6_22,0.024
,,376.21216,C1_33,0.016
,,376.2248,C1_43,0.018
,,376.23968,C6_22,0.027
,,376.24896,C5_32,0.039
,,376.2996,C1_43,0.022
,,376.3432,C1_34,0.015
,,376.41504,C1_22,0.022
,,376.41712,C5_42,0.065
,,376.46816,C1_43,0.025
,,376.48008,C5_32,0.052
,,376.5184,C2_23,0.03
,,376.54296,C2_23,0.021
,,376.55264,C1_43,0.018
,,376.58608,C6_22,0.023
,,376.59152,C2_33,0.023
,,376.60712,C1_43,0.016
,,376.68208,C5_42,0.038
,,376.696,C5_42,0.03
,,376.72112,C5_42,0.031
,,376.72808,C5_32,0.046
,,376.7568,C5_42,0.035
,,376.7756,C2_23,0.02
,,376.78448,C6_22,0.019
,,376.79568,C5_43,0.033
,,376.85576,C5_32,0.025
,,376.8672,C5_32,0.039
,,376.89488,C1_42,0.019
,,376.93792,C1_43,0.027
,,376.97992,C1_43,0.017
,,377.00024,C6_22,0.022
,,377.03512,C1_42,0.024
,,377.04224,C5_32,0.043
,,377.07352,C1_22,0.022
,,377.10848,C3_33,0.038
,,377.1348,C5_43,0.043
,,377.13824,C1_43,0.02
,,377.14008,C2_23,0.032
,,377.14656,C3_13,0.025
,,377.17464,C1_42,0.017
,,377.20912,C2_23,0.019
,,377.26296,C5_32,0.039
,,377.27104,C5_42,0.046
,,377.29304,C6_22,0.023
,,377.3384,C1_43,0.018
,,377.3428,C1_43,0.018
,,377.35672,C3_43,0.01
,,377.35888,C5_42,0.025
,,377.3908,C2_33,0.022
,,377.39144,C2_34,0.016
,,377.39936,C2_41,0.014
,,377.42304,C1_42,0.017
,,377.436,C5_43,0.026
,,377.45112,C5_43,0.026
,,377.4952,C3_33,0.038
,,377.50536,C1_43,0.021
,,377.5108,C5_42,0.026
,,377.51144,C2_33,0.021
,,377.52456,C1_22,0.021
,,377.53032,C5_32,0.039
,,377.5676,C5_42,0.036
,,377.5912,C5_42,0.029
,,377.59176,C5_43,0.023
,,377.59776,C1_43,0.02
,,377.6032,C2_23,0.035
,,377.6336,C6_22,0.024
,,377.6348,C5_42,0.026
,,377.71336,C5_42,0.047
,,377.7232,C2_23,0.016
,,377.7732,C5_42,0.03
,,377.83256,C1_43,0.02
,,377.90168,C6_22,0.042
,,377.92368,C5_32,0.047
,,377.93192,C1_43,0.025
,,377.93928,C1_43,0.022
,,377.94168,C1_42,0.017
,,377.962,C2_23,0.019
,,377.98968,C3_33,0.037
,,378.03328,C3_42,0.016
,,378.04368,C5_43,0.027
,,378.0532,C1_22,0.021
,,378.068,C5_32,0.038
,,378.0884,C1_43,0.016
,,378.1392,C1_33,0.018
,,378.2116,C5_32,0.042
,,378.22048,C6_22,0.022
,,378.24136,C5_42,0.033
,,378.28688,C1_43,0.019
,,378.32464,C5_42,0.032
,,378.33408,C6_22,0.021
,,378.3652,C2_23,0.038
,,378.37136,C1_43,0.017
,,378.38992,C1_43,0.026
,,378.41512,C1_11,0.026
,,378.42304,C3_43,0.013
,,378.44968,C2_33,0.025
,,378.46016,C3_33,0.034
,,378.47584,C5_32,0.047
,,378.50032,C1_43,0.021
,,378.50312,C5_43,0.024
,,378.51984,C3_13,0.028
,,378.62944,C5_42,0.028
,,378.6688,C5_42,0.036
,,378.678,C2_23,0.022
,,378.70744,C2_23,0.014
,,378.73728,C5_32,0.045
,,378.76392,C5_43,0.026
,,378.7648,C5_42,0.052
,,378.78456,C5_43,0.022
,,378.80584,C5_43,0.052
,,378.83384,C1_43,0.021
,,378.84056,C5_42,0.027
,,378.87152,C6_22,0.018
,,378.88368,C1_43,0.022
,,378.88904,C5_32,0.05
,,378.94056,C5_42,0.029
,,378.96888,C1_43,0.017
,,378.97032,C6_22,0.045
,,379.02744,C2_23,0.02
,,379.04856,C6_22,0.023
,,379.05368,C3_33,0.041
,,379.12728,C5_42,0.043
,,379.13256,C5_32,0.045
,,379.13744,C5_42,0.029
,,379.16968,C2_23,0.032
,,379.22168,C5_42,0.034
,,379.23576,C5_42,0.033
,,379.2668,C5_42,0.033
,,379.294,C5_32,0.041
,,379.30928,C5_43,0.026
,,379.31696,C2_41,0.017
,,379.32152,C5_42,0.03
,,379.45024,C1_22,0.021
,,379.45816,C5_43,0.024
,,379.50976,C5_42,0.031
,,379.53072,C2_23,0.02
,,379.57816,C2_23,0.018
,,379.57888,C5_32,0.042
,,379.604,C1_43,0.017
,,379.68496,C5_42,0.037
,,379.72584,C2_23,0.034
,,379.8352,C5_42,0.033
,,379.83704,C1_43,0.019
,,379.85824,C3_13,0.026
,,379.94136,C5_32,0.046
,,380.02464,C2_23,0.023
,,380.02984,C1_43,0.015
,,380.04048,C5_42,0.049
,,380.06616,C3_33,0.036
,,380.0752,C5_42,0.042
,,380.102,C5_42,0.029
,,380.118,C5_42,0.029
,,380.13088,C2_23,0.027
,,380.15016,C5_43,0.023
,,380.15984,C1_22,0.021
,,380.24704,C1_43,0.012
,,380.2692,C1_43,0.082
,,380.27168,C1_33,0.022
