Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV)
,,123.7136,B3_14,0.012
,,123.7164,B1_12,0.028
,,123.76584,B3_32,0.017
,,123.9284,B3_13,0.017
,,123.9436,B3_21,0.018
,,124.08912,B3_13,0.013
,,124.112,B3_21,0.015
,,124.15376,B3_13,0.014
,,124.32976,B3_21,0.014
,,124.40312,B3_13,0.014
,,124.41512,B3_21,0.015
,,124.45304,B3_21,0.015
,,124.506,B3_21,0.016
,,124.52048,B3_13,0.015
,,124.522,B1_13,0.012
,,124.84632,B3_13,0.014
,,124.86984,B3_21,0.015
,,125.12896,B1_43,0.011
,,125.5056,B2_42,0.015
,,125.82096,B1_14,0.024
,,125.87344,B2_33,0.015
,,126.02416,B3_21,0.014
,,126.072,B3_13,0.016
,,126.28432,B3_22,0.013
,,126.29296,B3_13,0.014
,,126.29832,B1_14,0.021
,,126.44976,B3_21,0.012
,,126.5268,B3_31,0.013
,,126.58168,B3_13,0.015
,,126.67816,B3_13,0.014
,,126.69792,B1_43,0.009
,,126.81392,B3_13,0.013
,,126.88672,B3_13,0.015
,,126.95264,B1_14,0.022
,,126.95528,B3_41,0.009
,,127.0064,B3_13,0.014
,,127.02384,B1_43,0.012
,,127.04072,B3_11,0.018
,,127.05912,B3_11,0.014
,,127.1096,B3_11,0.016
,,127.1124,B3_32,0.014
,,127.12832,B3_11,0.015
,,127.1332,B2_13,0.015
,,127.2292,B1_11,0.023
,,127.28456,B3_31,0.015
,,127.47232,B3_13,0.017
,,127.47824,B3_14,0.019
,,127.53032,B3_14,0.026
,,127.54152,B3_13,0.016
,,127.58288,B3_14,0.019
,,127.61688,B3_34,0.014
,,127.664,B3_13,0.013
,,127.72784,B3_14,0.022
,,127.80072,B3_13,0.015
,,127.82696,B1_44,0.013
,,127.88664,B1_11,0.02
,,127.98392,B3_14,0.016
,,128.08544,B3_13,0.017
,,128.15048,B3_13,0.012
,,128.19088,B3_14,0.021
,,128.20152,B3_13,0.013
,,128.2024,B1_14,0.02
,,128.26976,B3_14,0.019
,,128.318,B3_21,0.012
,,128.34608,B3_13,0.018
,,128.45272,B3_13,0.018
,,128.45632,B3_41,0.012
,,128.45712,B3_32,0.015
,,128.5652,B1_14,0.019
,,128.59784,B3_13,0.013
,,128.71152,B3_13,0.015
,,128.77424,B3_13,0.016
,,128.77496,B1_43,0.01
,,128.904,B3_13,0.015
,,129.05768,B3_13,0.014
,,129.062,B3_21,0.013
,,129.14008,B3_13,0.015
,,129.26312,B3_13,0.014
,,129.31992,B2_13,0.027
,,129.48352,B3_21,0.016
,,129.48752,B3_13,0.015
,,129.50952,B3_11,0.021
,,129.68864,B3_14,0.017
,,129.69384,B3_43,0.018
,,129.70056,B3_13,0.016
,,129.70824,B3_21,0.015
,,129.8404,B3_13,0.017
,,129.9944,B3_41,0.009
,,130.09488,B3_21,0.016
,,130.26944,B1_44,0.015
,,130.37432,B2_33,0.025
,,130.53784,B3_34,0.018
,,130.60584,B1_11,0.018
,,130.67224,B3_34,0.013
,,130.7056,B1_43,0.012
,,130.73992,B1_14,0.019
,,130.77384,B1_11,0.03
,,130.96376,B3_14,0.014
,,130.98472,B3_43,0.015
,,131.08528,B3_11,0.012
,,131.31504,B3_21,0.014
,,131.32104,B1_14,0.017
,,131.36248,B3_13,0.016
,,131.49784,B1_43,0.011
,,131.55248,B1_11,0.033
,,131.67984,B3_11,0.014
,,131.83984,B3_43,0.014
,,131.85056,B3_43,0.013
,,131.89184,B3_43,0.017
,,131.89904,B1_14,0.021
,,131.92272,B3_24,0.014
,,131.92344,B3_43,0.021
,,131.92616,B3_21,0.015
,,132.22576,B3_32,0.021
,,132.25176,B3_11,0.016
,,132.28296,B3_11,0.016
,,132.3104,B3_11,0.013
,,132.3492,B1_14,0.015
,,132.38688,B3_11,0.014
,,132.43752,B3_21,0.013
,,132.62744,B3_21,0.016
,,132.63904,B1_11,0.012
,,132.74848,B3_21,0.012
,,132.90808,B1_11,0.023
,,133.08216,B1_14,0.024
,,133.30432,B3_41,0.012
,,133.3052,B3_32,0.015
,,133.4624,B1_14,0.018
,,133.53456,B3_31,0.014
,,133.7092,B3_21,0.015
,,133.8952,B1_11,0.026
,,133.95016,B1_12,0.012
,,134.05536,B3_21,0.012
,,134.61016,B1_11,0.03
,,134.618,B1_12,0.014
,,134.6224,B3_21,0.014
,,134.6732,B3_24,0.015
,,134.69,B1_13,0.013
,,134.71088,B3_41,0.009
,,134.74592,B1_14,0.019
,,135.06104,B1_12,0.017
,,135.18464,B3_41,0.011
,,135.18544,B3_32,0.013
,,135.21568,B3_41,0.01
,,135.23264,B3_34,0.015
,,135.3412,B1_12,0.015
,,135.55352,B3_34,0.014
,,135.67808,B3_14,0.019
,,135.7708,B3_14,0.016
,,135.79144,B3_14,0.017
,,135.99928,B1_11,0.028
,,136.10552,B1_11,0.021
,,136.11656,B2_13,0.033
,,136.11776,B2_42,0.018
,,136.22944,B3_14,0.023
,,136.23104,B3_32,0.019
,,136.26832,B3_14,0.016
,,136.2696,B3_13,0.015
,,136.30248,B1_14,0.019
,,136.31936,B3_14,0.017
,,136.3488,B3_14,0.021
,,136.36832,B3_14,0.019
,,136.5128,B3_13,0.015
,,136.5284,B3_14,0.02
,,136.57976,B3_24,0.016
,,136.6188,B3_13,0.016
,,136.63904,B3_14,0.02
,,136.70008,B3_11,0.016
,,136.73048,B3_14,0.022
,,136.73368,B3_34,0.013
,,136.76264,B3_13,0.017
,,136.76944,B1_11,0.017
,,136.77008,B3_34,0.015
,,136.77776,B3_14,0.017
,,136.84152,B3_14,0.021
,,136.8496,B3_21,0.013
,,136.87256,B3_13,0.016
,,136.87264,B3_34,0.013
,,137.00616,B3_13,0.014
,,137.03232,B3_14,0.016
,,137.06976,B3_21,0.015
,,137.0984,B3_14,0.018
,,137.18352,B1_43,0.014
,,137.20608,B1_31,0.011
,,137.24736,B1_43,0.013
,,137.45536,B3_32,0.016
,,137.62832,B1_14,0.021
,,137.63256,B3_13,0.016
,,137.78568,B3_21,0.017
,,137.88096,B3_34,0.014
,,137.91288,B3_13,0.015
,,137.96312,B3_21,0.016
,,138.09568,B3_34,0.013
,,138.23136,B1_43,0.014
,,138.2352,B3_13,0.022
,,138.3236,B1_43,0.013
,,138.52592,B1_44,0.015
,,138.53104,B3_41,0.01
,,138.53192,B1_43,0.011
,,138.64776,B3_14,0.015
,,138.78672,B1_43,0.015
,,138.81624,B3_42,0.014
,,138.8484,B3_24,0.016
,,138.91408,B1_43,0.011
,,139.00216,B1_43,0.013
,,139.0676,B1_31,0.017
,,139.07448,B3_24,0.013
,,139.08128,B1_43,0.012
,,139.0988,B3_21,0.017
,,139.39888,B2_13,0.018
,,139.48968,B3_21,0.014
,,139.71984,B1_13,0.015
,,139.72584,B1_43,0.015
,,139.86336,B3_21,0.018
,,139.97872,B3_21,0.012
,,140.05296,B3_21,0.017
,,140.07872,B1_43,0.013
,,140.15,B3_22,0.013
,,140.19016,B3_13,0.013
,,140.2896,B3_21,0.018
,,140.3092,B1_44,0.014
,,140.31224,B1_11,0.022
,,140.39088,B3_21,0.017
,,140.55088,B3_22,0.014
,,140.78808,B3_32,0.019
,,140.92824,B3_13,0.015
,,140.98568,B3_13,0.014
,,141.0048,B1_43,0.013
,,141.04696,B1_43,0.012
,,141.15792,B1_43,0.014
,,141.29168,B1_43,0.014
,,141.29408,B3_34,0.017
,,141.36904,B1_43,0.011
,,141.47888,B3_13,0.014
,,141.51776,B1_14,0.021
,,141.64344,B3_41,0.011
,,141.64976,B3_31,0.017
,,141.78216,B3_11,0.021
,,142.02352,B1_14,0.019
,,142.02536,B1_11,0.029
,,142.0412,B3_21,0.014
,,142.2988,B3_11,0.014
,,142.49264,B3_11,0.012
,,142.53664,B3_32,0.017
,,142.56824,B2_33,0.03
,,142.61416,B1_44,0.015
,,142.76808,B3_13,0.014
,,143.01752,B2_13,0.014
,,143.08336,B1_11,0.031
,,143.0872,B1_11,0.012
,,143.1588,B5_21,0.013
,,143.19888,B3_21,0.014
,,143.29344,B5_21,0.015
,,143.3012,B3_13,0.015
,,143.34744,B5_21,0.012
,,143.38744,B3_31,0.016
,,143.39968,B5_21,0.013
,,143.45504,B3_13,0.012
,,143.51216,B5_21,0.017
,,143.52312,B3_21,0.018
,,143.57736,B5_21,0.014
,,143.63288,B5_21,0.012
,,143.69624,B5_21,0.018
,,143.7592,B5_21,0.017
,,143.78664,B2_31,0.013
,,143.80856,B5_21,0.016
,,143.854,B3_13,0.015
,,143.92608,B5_21,0.013
,,144.00368,B5_21,0.015
,,144.03808,B3_21,0.015
,,144.0584,B2_23,0.017
,,144.08504,B5_21,0.017
,,144.13128,B3_13,0.015
,,144.16728,B5_21,0.015
,,144.16872,B1_13,0.013
,,144.17096,B3_21,0.016
,,144.1808,B1_43,0.012
,,144.19016,B3_14,0.016
,,144.23048,B5_21,0.015
,,144.30784,B5_21,0.013
,,144.36664,B1_44,0.011
,,144.38176,B5_21,0.015
,,144.39312,B3_13,0.014
,,144.43736,B3_21,0.013
,,144.5032,B3_22,0.015
,,144.52464,B3_13,0.016
,,144.56728,B3_13,0.013
,,144.56776,B5_21,0.012
,,144.56816,B1_43,0.011
,,144.63864,B5_21,0.014
,,144.70144,B5_21,0.015
,,144.71952,B3_14,0.013
,,144.73352,B3_13,0.015
,,144.76968,B5_21,0.013
,,144.90008,B3_32,0.017
,,144.92584,B5_21,0.014
,,145.00712,B5_21,0.013
,,145.07672,B5_21,0.017
,,145.14896,B5_21,0.016
,,145.20448,B5_21,0.016
,,145.36216,B3_21,0.016
,,145.40512,B5_21,0.016
,,145.43416,B3_11,0.016
,,145.47456,B3_11,0.016
,,145.49768,B3_11,0.016
,,145.5124,B3_11,0.013
,,145.52336,B3_21,0.015
,,145.52928,B3_11,0.015
,,145.54752,B3_11,0.011
,,145.57976,B5_21,0.013
,,145.66048,B5_21,0.014
,,145.68168,B3_11,0.016
,,145.70168,B3_13,0.013
,,145.73096,B5_21,0.017
,,145.79008,B5_21,0.014
,,145.82696,B3_21,0.017
,,145.89808,B5_21,0.013
,,145.98392,B5_21,0.012
,,146.0032,B3_21,0.014
,,146.04952,B5_21,0.015
,,146.06912,B3_41,0.013
,,146.11136,B5_21,0.018
,,146.11264,B2_33,0.028
,,146.12256,B3_43,0.016
,,146.13248,B3_43,0.015
,,146.16912,B5_21,0.014
,,146.18128,B3_43,0.02
,,146.2036,B3_43,0.016
,,146.23608,B2_33,0.024
,,146.30536,B5_21,0.014
,,146.43704,B3_31,0.016
,,146.47152,B5_21,0.015
,,146.55592,B5_21,0.016
,,146.62536,B5_21,0.016
,,146.66656,B3_32,0.018
,,146.68496,B5_21,0.016
,,146.69296,B1_43,0.013
,,146.6964,B1_43,0.014
,,146.73552,B5_21,0.018
,,146.74824,B1_43,0.012
,,146.78528,B3_14,0.015
,,146.78872,B5_21,0.014
,,146.8312,B3_21,0.015
,,146.8484,B5_21,0.015
,,146.85656,B1_11,0.021
,,146.85744,B3_21,0.014
,,146.98832,B5_21,0.017
,,147.11528,B5_21,0.013
,,147.16584,B1_14,0.024
,,147.1724,B5_21,0.013
,,147.20568,B3_32,0.017
,,147.22992,B5_21,0.013
,,147.29328,B5_21,0.015
,,147.34456,B5_21,0.017
,,147.34656,B3_21,0.015
,,147.39056,B3_11,0.018
,,147.40464,B3_41,0.01
,,147.40992,B5_21,0.014
,,147.43696,B3_13,0.014
,,147.44992,B2_33,0.018
,,147.4768,B5_21,0.014
,,147.54088,B3_21,0.014
,,147.55112,B1_11,0.035
,,147.55816,B1_43,0.012
,,147.60576,B5_21,0.013
,,147.68744,B3_14,0.022
,,147.81696,B3_13,0.014
,,147.93832,B1_43,0.011
,,147.95432,B1_11,0.021
,,148.0512,B1_14,0.021
,,148.05776,B3_32,0.018
,,148.08408,B3_11,0.02
,,148.20352,B1_11,0.028
,,148.34984,B3_13,0.012
,,148.45944,B3_21,0.013
,,148.68256,B3_21,0.015
,,148.76544,B3_21,0.017
,,148.80872,B1_14,0.02
,,148.88192,B3_21,0.016
,,148.89488,B1_44,0.013
,,148.92448,B3_21,0.014
,,149.02728,B3_41,0.011
,,149.06896,B3_21,0.014
,,149.15376,B3_21,0.015
,,149.1976,B3_21,0.014
,,149.23184,B3_21,0.012
,,149.26648,B3_21,0.017
,,149.26744,B1_14,0.02
,,149.354,B3_21,0.018
,,149.39136,B3_43,0.015
,,149.64552,B1_14,0.018
,,149.68128,B3_21,0.015
,,149.6896,B5_21,0.014
,,149.88416,B3_21,0.013
,,149.9172,B1_14,0.017
,,150.15264,B3_21,0.017
,,150.15968,B3_21,0.017
,,150.27168,B3_11,0.015
,,150.29368,B1_11,0.032
,,150.294,B3_11,0.013
,,150.33464,B3_11,0.014
,,150.39056,B3_11,0.013
,,150.432,B3_14,0.02
,,150.45192,B3_21,0.017
,,150.47856,B3_41,0.009
,,150.47936,B3_32,0.014
,,150.58384,B3_34,0.012
,,150.59056,B3_11,0.013
,,150.64224,B1_43,0.012
,,150.79416,B3_14,0.018
,,150.82616,B3_32,0.019
,,150.8552,B3_14,0.018
,,150.86496,B3_41,0.01
,,150.89776,B1_11,0.029
,,150.90864,B3_14,0.021
,,150.9596,B3_14,0.014
,,151.0188,B3_14,0.021
,,151.08616,B3_14,0.029
,,151.15136,B3_14,0.021
,,151.21352,B3_11,0.013
,,151.32096,B3_32,0.023
,,151.36408,B3_11,0.014
,,151.53096,B3_24,0.016
,,151.53152,B1_31,0.013
,,151.64792,B3_11,0.011
,,151.72616,B2_33,0.028
,,151.78808,B3_14,0.014
,,151.81064,B3_11,0.021
,,152.00176,B3_21,0.016
,,152.07464,B1_11,0.023
,,152.10856,B3_21,0.014
,,152.45784,B3_14,0.02
,,152.47808,B3_12,0.02
,,152.5176,B3_14,0.017
,,152.5184,B3_31,0.017
,,152.53576,B3_14,0.016
,,152.64688,B3_21,0.013
,,152.67096,B2_13,0.026
,,152.70216,B3_11,0.013
,,152.70928,B3_14,0.014
,,153.01176,B1_11,0.032
,,153.08688,B3_21,0.014
,,153.14808,B3_13,0.014
,,153.35496,B2_33,0.027
,,153.64648,B3_21,0.012
,,153.70632,B3_21,0.018
,,153.93024,B3_21,0.013
,,153.94064,B3_32,0.016
,,154.01672,B1_43,0.011
,,154.03752,B3_21,0.015
,,154.11848,B1_11,0.013
,,154.12544,B2_33,0.024
,,154.14776,B1_43,0.015
,,154.27272,B1_43,0.013
,,154.34584,B1_43,0.013
,,154.43752,B3_32,0.014
,,154.5736,B1_13,0.015
,,154.59232,B1_43,0.014
,,154.59368,B2_33,0.024
,,154.60432,B3_21,0.013
,,154.61032,B3_44,0.017
,,154.64288,B1_43,0.013
,,154.88944,B3_41,0.009
,,154.89024,B3_32,0.013
,,154.91384,B1_43,0.015
,,154.93896,B3_22,0.013
,,154.99136,B1_43,0.019
,,155.0192,B1_11,0.02
,,155.0336,B1_43,0.011
,,155.14256,B1_11,0.028
,,155.1848,B2_42,0.018
,,155.18672,B3_21,0.011
,,155.1904,B3_22,0.014
,,155.32496,B1_43,0.009
,,155.36384,B3_13,0.019
,,155.45472,B3_24,0.015
,,155.51424,B2_33,0.026
,,155.53912,B3_11,0.011
,,155.56624,B1_31,0.013
,,155.58528,B3_13,0.015
,,155.71592,B3_14,0.016
,,155.79976,B3_13,0.017
,,155.86712,B3_43,0.017
,,155.87848,B3_43,0.017
,,155.91928,B1_14,0.022
,,155.9692,B1_12,0.025
,,156.11256,B2_33,0.025
,,156.22448,B3_13,0.016
,,156.33416,B3_21,0.014
,,156.42016,B1_43,0.013
,,156.45752,B3_21,0.015
,,156.50056,B3_11,0.014
,,156.50816,B1_11,0.021
,,156.6488,B3_41,0.012
,,156.6496,B3_32,0.015
,,156.6628,B1_14,0.022
,,156.9404,B1_11,0.026
,,157.23392,B3_11,0.013
,,157.28128,B3_11,0.015
,,157.31624,B3_11,0.015
,,157.36208,B3_11,0.014
,,157.53248,B1_14,0.019
,,157.59424,B3_11,0.012
,,157.66608,B1_43,0.012
,,157.8832,B1_43,0.014
,,157.96624,B3_14,0.016
,,158.104,B3_24,0.016
,,158.18784,B3_13,0.017
,,158.58656,B3_13,0.017
,,158.5888,B1_31,0.011
,,158.60464,B2_33,0.023
,,158.78416,B3_13,0.015
,,158.86,B1_43,0.012
,,159.18368,B3_24,0.016
,,159.33552,B3_24,0.016
,,159.52552,B3_22,0.017
,,159.52624,B3_13,0.022
,,159.59376,B1_13,0.014
,,159.99856,B3_21,0.014
,,160.022,B3_11,0.014
,,160.11232,B3_44,0.019
,,160.11904,B2_13,0.016
,,160.2124,B3_11,0.015
,,160.24616,B3_13,0.016
,,160.5764,B3_21,0.015
,,160.66448,B3_32,0.015
,,160.72656,B3_13,0.018
,,160.8536,B1_14,0.02
,,161.05448,B3_34,0.013
,,161.06192,B3_13,0.021
,,161.08088,B1_13,0.011
,,161.08528,B3_13,0.015
,,161.35488,B1_14,0.018
,,161.41112,B3_21,0.015
,,161.44224,B3_34,0.013
,,161.54872,B3_34,0.016
,,161.63392,B3_34,0.015
,,161.79616,B1_14,0.017
,,162.04232,B3_13,0.017
,,162.16912,B3_34,0.013
,,162.27224,B3_11,0.011
,,162.73528,B3_41,0.011
,,162.73608,B3_32,0.018
,,162.79488,B1_14,0.017
,,162.88256,B3_21,0.016
,,162.94032,B3_13,0.015
,,163.04264,B3_13,0.019
,,163.056,B1_14,0.017
,,163.21168,B3_13,0.014
,,163.34376,B2_32,0.015
,,163.40336,B1_14,0.016
,,163.4348,B3_21,0.014
,,163.49288,B3_13,0.014
,,163.8728,B3_13,0.013
,,163.87536,B2_13,0.017
,,163.88288,B3_12,0.012
,,164.00928,B3_13,0.013
,,164.01016,B1_14,0.018
,,164.03048,B2_13,0.015
,,164.08896,B2_13,0.015
,,164.1116,B3_21,0.014
,,164.14784,B3_13,0.014
,,164.20368,B3_21,0.016
,,164.40528,B3_13,0.017
,,164.43512,B1_14,0.018
,,164.64264,B3_13,0.014
,,164.8436,B1_14,0.018
,,164.95464,B2_33,0.024
,,164.98768,B3_13,0.016
,,165.03848,B3_13,0.016
,,165.118,B3_11,0.013
,,165.16184,B1_11,0.024
,,165.18016,B3_13,0.014
,,165.18056,B3_41,0.01
,,165.25192,B3_13,0.015
,,165.2944,B3_13,0.013
,,165.45704,B3_13,0.019
,,165.54904,B1_14,0.021
,,165.56632,B3_13,0.014
,,165.61456,B3_21,0.016
,,165.66672,B3_21,0.016
,,165.73424,B3_13,0.02
,,165.7676,B3_13,0.016
,,165.80016,B3_34,0.015
,,165.80848,B3_44,0.017
,,165.83424,B3_21,0.017
,,165.87192,B3_34,0.014
,,165.9192,B3_14,0.017
,,165.92312,B3_21,0.014
,,165.97744,B3_14,0.02
,,165.97888,B3_13,0.016
,,165.98064,B3_21,0.017
,,165.99576,B2_33,0.015
,,165.996,B1_11,0.029
,,166.05232,B3_21,0.014
,,166.05584,B3_14,0.02
,,166.12224,B3_21,0.014
,,166.2,B3_14,0.025
,,166.20952,B1_13,0.011
,,166.24288,B3_13,0.015
,,166.27832,B3_14,0.021
,,166.28072,B3_21,0.014
,,166.46728,B1_43,0.013
,,166.47536,B3_21,0.018
,,166.48,B3_21,0.016
,,166.5216,B3_13,0.017
,,166.53992,B3_41,0.012
,,166.54064,B3_32,0.014
,,166.54416,B1_11,0.029
,,166.5972,B3_13,0.013
,,166.66616,B1_14,0.018
,,166.68832,B3_13,0.013
,,166.7488,B2_33,0.025
,,166.78968,B3_13,0.021
,,166.82928,B3_11,0.017
,,166.85648,B3_24,0.024
,,166.898,B3_11,0.017
,,166.91336,B3_11,0.014
,,166.93056,B3_11,0.013
,,166.98256,B3_13,0.013
,,167.016,B2_32,0.013
,,167.14776,B3_13,0.013
,,167.21928,B1_44,0.013
,,167.44488,B1_13,0.011
,,167.45512,B3_13,0.017
,,167.76104,B3_13,0.014
,,167.94,B1_14,0.015
,,168.02392,B3_13,0.015
,,168.11664,B1_43,0.01
,,168.16872,B1_12,0.015
,,168.21944,B1_12,0.015
,,168.22256,B1_43,0.015
,,168.33616,B1_12,0.015
,,168.38096,B1_43,0.012
,,168.64592,B1_43,0.015
,,168.664,B2_42,0.016
,,168.7208,B1_43,0.014
,,168.80456,B3_32,0.02
,,169.05232,B3_32,0.018
,,169.08392,B1_43,0.01
,,169.16688,B1_43,0.012
,,169.2808,B1_43,0.013
,,169.41176,B3_32,0.022
,,169.44088,B1_11,0.025
,,169.47312,B1_31,0.01
,,169.50344,B3_14,0.023
,,169.57792,B3_21,0.016
,,169.57928,B2_33,0.032
,,169.74888,B3_21,0.014
,,169.79728,B3_34,0.016
,,169.85592,B1_43,0.011
,,169.86384,B1_11,0.012
,,169.864,B1_42,0.013
,,169.8716,B1_11,0.032
,,169.93528,B1_11,0.013
,,169.93544,B1_42,0.013
,,169.95256,B1_43,0.013
,,169.96184,B3_14,0.021
,,169.98048,B3_34,0.014
,,169.9976,B3_14,0.02
,,170.04168,B3_34,0.016
,,170.09232,B3_34,0.012
,,170.09296,B3_14,0.019
,,170.126,B1_43,0.015
,,170.15272,B3_34,0.014
,,170.1756,B3_21,0.016
,,170.22472,B3_34,0.014
,,170.60424,B1_11,0.026
,,170.60728,B1_11,0.011
,,170.87288,B1_43,0.011
,,170.87784,B3_11,0.016
,,170.8856,B1_43,0.014
,,170.97296,B2_33,0.025
,,171.03224,B1_43,0.014
,,171.10576,B3_41,0.011
,,171.10656,B3_32,0.017
,,171.1152,B3_21,0.013
,,171.3008,B1_43,0.014
,,171.4576,B1_14,0.021
,,171.47064,B1_43,0.015
,,171.47832,B1_43,0.015
,,171.57136,B1_43,0.015
,,171.79712,B3_21,0.013
,,171.83208,B1_13,0.014
,,171.85312,B1_12,0.026
,,172.1072,B1_43,0.011
,,172.12992,B3_13,0.013
,,172.142,B1_43,0.012
,,172.27456,B1_31,0.013
,,172.3676,B1_11,0.027
,,172.41944,B1_14,0.024
,,172.57344,B3_21,0.016
,,172.65936,B3_13,0.015
,,172.7208,B3_13,0.016
,,172.82376,B3_13,0.014
,,172.8292,B3_44,0.018
,,172.9236,B3_13,0.015
,,173.16984,B3_21,0.013
,,173.28152,B1_43,0.012
,,173.36808,B3_21,0.013
,,173.4116,B3_32,0.014
,,173.5156,B1_11,0.018
,,173.53504,B1_43,0.01
,,173.69208,B3_12,0.02
,,173.69216,B3_13,0.035
,,173.7048,B3_41,0.009
,,173.7056,B3_32,0.015
,,173.70904,B3_13,0.017
,,173.70928,B3_12,0.012
,,173.71016,B3_23,0.013
,,173.7108,B3_21,0.016
,,173.71296,B3_13,0.025
,,173.71344,B3_12,0.015
,,173.71552,B3_13,0.027
,,173.71624,B3_12,0.025
,,173.718,B3_13,0.033
,,173.7204,B3_12,0.012
,,173.7268,B3_42,0.019
,,173.72752,B3_32,0.017
,,173.73192,B3_41,0.009
,,173.73264,B3_32,0.017
,,173.74176,B3_13,0.026
,,173.75,B3_13,0.026
,,173.75088,B3_42,0.014
,,173.75168,B3_21,0.015
,,173.80152,B3_13,0.015
,,174.03864,B3_13,0.024
,,174.04032,B3_21,0.013
,,174.2412,B3_13,0.015
,,174.3372,B3_13,0.027
,,174.33888,B3_21,0.015
,,174.34272,B3_13,0.014
,,174.49728,B3_31,0.016
,,174.51328,B3_13,0.013
,,174.59304,B3_21,0.017
,,174.60728,B3_13,0.013
,,174.61128,B3_34,0.014
,,174.70328,B3_13,0.013
,,174.7488,B3_13,0.028
,,174.7504,B3_21,0.017
,,174.78488,B1_31,0.013
,,174.85848,B1_11,0.015
,,174.9288,B3_13,0.015
,,175.06344,B3_13,0.015
,,175.24728,B1_14,0.015
,,175.38776,B3_44,0.016
,,175.41536,B3_32,0.015
,,175.43192,B1_11,0.015
,,175.5088,B3_13,0.013
,,175.6888,B3_13,0.014
,,175.74624,B3_21,0.013
,,175.97344,B3_21,0.017
,,176.00408,B1_24,0.016
,,176.0044,B1_43,0.011
,,176.0068,B1_24,0.022
,,176.00704,B1_14,0.023
,,176.0092,B1_24,0.019
,,176.01296,B1_24,0.022
,,176.01352,B1_14,0.015
,,176.01552,B1_24,0.014
,,176.02136,B1_14,0.016
,,176.02224,B1_43,0.014
,,176.05728,B3_21,0.016
,,176.1872,B3_21,0.014
,,176.22072,B3_21,0.015
,,176.22136,B1_13,0.017
,,176.30368,B1_21,0.01
,,176.49032,B1_31,0.013
,,176.4944,B3_21,0.015
,,176.49856,B1_11,0.029
,,176.64752,B3_21,0.017
,,176.70896,B3_21,0.015
,,176.80256,B3_21,0.018
,,176.85016,B3_32,0.014
,,176.9244,B3_14,0.015
,,176.9528,B3_21,0.015
,,176.95752,B1_11,0.022
,,176.95816,B3_14,0.019
,,177.00656,B3_14,0.019
,,177.05576,B3_14,0.018
,,177.11952,B3_14,0.02
,,177.18856,B3_14,0.018
,,177.28192,B3_14,0.024
,,177.36032,B3_14,0.017
,,177.38544,B3_21,0.015
,,177.7072,B3_11,0.014
,,177.7264,B3_11,0.014
,,177.81248,B3_32,0.028
,,177.8584,B3_11,0.012
,,177.87904,B1_43,0.014
,,178.11232,B3_41,0.011
,,178.11312,B3_32,0.016
,,178.1792,B1_11,0.018
,,178.18144,B1_43,0.012
,,178.35624,B3_32,0.018
,,178.37272,B1_11,0.015
,,178.4456,B1_43,0.017
,,178.47856,B1_14,0.027
,,178.54976,B3_11,0.013
,,178.55328,B1_43,0.012
,,178.56656,B3_32,0.017
,,178.63864,B3_12,0.022
,,178.63904,B3_13,0.032
,,178.75368,B2_12,0.012
,,178.83096,B1_44,0.015
,,179.00848,B1_14,0.02
,,179.15912,B2_33,0.025
,,179.26448,B1_24,0.014
,,179.33536,B1_14,0.019
,,179.3644,B3_11,0.014
,,179.43112,B3_14,0.02
,,179.44176,B3_41,0.01
,,179.6788,B1_43,0.012
,,179.74784,B1_11,0.028
,,179.81232,B1_43,0.012
,,180.07992,B3_43,0.018
,,180.0824,B3_21,0.016
,,180.08992,B3_43,0.015
,,180.09256,B3_21,0.015
,,180.2676,B1_11,0.012
,,180.3976,B2_33,0.027
,,180.43136,B3_34,0.014
,,180.54272,B3_34,0.013
,,180.63368,B3_13,0.013
,,180.81752,B1_14,0.02
,,180.89872,B3_21,0.014
,,180.9296,B3_21,0.017
,,181.06784,B3_41,0.012
,,181.06864,B3_32,0.018
,,181.08104,B3_21,0.014
,,181.098,B3_21,0.015
,,181.1424,B3_44,0.02
,,181.29672,B1_14,0.017
,,181.67896,B1_43,0.014
,,181.70568,B3_11,0.019
,,181.75784,B1_14,0.021
,,181.76816,B3_11,0.013
,,181.8824,B3_11,0.013
,,182.0432,B3_11,0.013
,,182.1128,B1_14,0.016
,,182.14392,B1_11,0.029
,,182.39776,B3_13,0.014
,,182.65632,B1_13,0.017
,,182.67496,B3_13,0.016
,,182.7804,B3_13,0.015
,,182.8384,B3_31,0.016
,,182.98808,B3_21,0.014
,,183.02888,B1_14,0.017
,,183.44688,B2_33,0.027
,,183.5184,B3_12,0.011
,,183.63264,B5_21,0.013
,,183.71152,B1_13,0.014
,,183.74656,B3_13,0.013
,,184.00936,B3_34,0.015
,,184.26528,B3_32,0.016
,,184.32072,B3_32,0.016
,,184.58856,B3_21,0.013
,,184.64704,B3_41,0.01
,,184.68608,B3_32,0.018
,,184.71848,B1_43,0.01
,,184.838,B1_14,0.016
,,185.10744,B1_14,0.017
,,185.34704,B1_14,0.017
,,185.4524,B2_33,0.023
,,185.5276,B3_21,0.017
,,185.6092,B1_11,0.019
,,185.6584,B3_13,0.016
,,185.78208,B3_41,0.011
,,185.8592,B3_21,0.015
,,185.96792,B3_11,0.018
,,186.2668,B1_14,0.016
,,186.2864,B3_41,0.012
,,186.49656,B3_13,0.015
,,186.53408,B3_13,0.014
,,186.66304,B3_13,0.018
